T98G_KO1	T98G_KO2	T98G_KO3	T98G_WT1	T98G_WT2	T98G_WT3
ENSG00000164053	11.3215453259097	11.3397472756409	10.246150612278	11.0810705000051	10.8220575998345	1.0000130673851
ENSG00000164054	68.8566887629814	69.6296288274121	75.1549931762463	72.4398863017914	76.6762270024928	1.00009159205538
ENSG00000164056	5.25978941790055	4.74444228925511	4.77504728467105	3.50646247806326	3.15699522189696	1.00000314898389
ENSG00000164061	1.10514981399754	1.08513893488447	1.08330405717138	1.10433015705704	1.06125715401238	1.00000011090942
ENSG00000164062	17.0185727290355	16.5859255499535	20.3629097491568	19.3868361221002	18.4581851670167	1.00002041545433
ENSG00000164068	10.1079147393365	11.3713738418382	10.1614943700501	11.0008551664982	11.0880329131265	1.00001192116884
ENSG00000164070	1.29226377990857	1.36123998868981	1.45150987457604	1.65246747499225	1.70322655555517	1.0000008804452
ENSG00000164073	4.08934982234623	4.20257689221487	4.15230410513719	5.05864178962307	5.00780627204084	1.00000459984954
ENSG00000164077	5.03348679883948	6.52872713763818	5.7155157871334	5.32653538035178	6.05681037234739	1.00000604713286
ENSG00000164080	3.23317510552481	3.37719218363616	3.53133727554866	3.59598761326703	4.11484967875656	1.00000410153105
ENSG00000164081	13.8616483336534	14.1171180927627	14.4206873985336	14.4890131724647	14.7245015136488	1.00001673590972
ENSG00000164086	13.9526507207681	14.608205180946	14.6172118237703	17.0550699436685	15.1176415728912	1.00001997907569
ENSG00000164087	13.7955485012027	13.6349392774086	16.4214331590356	16.4645715686138	13.9508653420095	1.00001934400913
ENSG00000164088	5.86381426286215	6.26370658321946	6.96346524914419	8.5261062278004	6.92001931460239	1.00000837271423
ENSG00000164091	36.4146509788887	35.8691829679976	37.8465487223236	36.1086838298623	36.951524979058	1.00004632535537
ENSG00000164093	5.07351322787472	4.68439116841751	6.05743069301935	8.47448701373408	6.33542865442233	1.0000064690395
ENSG00000164096	18.2176302119707	18.0773356868628	17.8360836695775	17.4115967202842	15.5596914142962	1.00002098037303
ENSG00000164104	108.844251754786	106.487431234048	113.831098651598	111.124812108767	105.035811065236	1.00011670227973
ENSG00000164105	24.4338537403812	27.36798039242	23.8007684823888	25.5364250091281	19.0595666693864	1.00002172515769
ENSG00000164109	18.3245827615136	20.6287764770875	20.2173152534622	18.851614415161	18.2664398547923	1.00002159600242
ENSG00000164111	472.611680404848	479.004294957188	415.242392865003	510.486189802235	494.573913499944	1.00058277665611
ENSG00000164114	2.39264010191696	2.43384135530456	2.63401226443185	2.55669368821234	2.38513329965084	1.00000173599904
ENSG00000164117	6.31359822129469	6.27649953061654	6.57580529627782	7.2669285762546	6.45735694480721	1.00000631124159
ENSG00000164118	4.90727705759575	4.8539495429448	5.67421623219391	7.08362414405676	5.21108727885911	1.00000648167934
ENSG00000164122	2.79003128017906	3.24307807495856	3.15084149644076	4.63673062200305	4.87332764130003	1.00000456899165
ENSG00000164134	32.6988329997047	31.3328798553379	29.0570898024531	30.085071025386	29.1268215411203	1.0000366713202
ENSG00000164136	2.98578577967005	2.50016982462476	3.09900949782681	3.38510764141359	2.73148413408219	1.00000312680372
ENSG00000164144	13.5634160951002	13.1303451613583	12.1906933399595	14.289027972616	13.6078167485503	1.00001490847962
ENSG00000164151	18.8050927687907	20.0487137600222	18.7001739902105	17.9389588844617	18.4879460850212	1.00002329153334
ENSG00000164162	15.5077365921641	15.0302621113054	13.7163593508633	14.8586759416779	14.4419200447008	1.00001818085069
ENSG00000164163	98.010070571258	97.6459805494352	97.0784825190373	83.6352118011734	79.7175743774991	1.00010634551474
ENSG00000164164	29.9159908829219	26.5284227018725	27.3419043008533	22.5531865552444	24.641262846569	1.0000322592164
ENSG00000164167	10.1725863232844	12.0630867007683	10.7421938321984	9.72187291357158	10.6784547633406	1.00001238695322
ENSG00000164168	16.3668629936897	14.7874870736887	16.2851978602286	17.8423437632752	16.1328611022106	1.00001984936615
ENSG00000164169	4.0232961133449	3.35727349732427	3.42179408021659	4.3330323484146	3.72074640704785	1.00000395480592
ENSG00000164171	5.94124406679544	5.96473389875816	5.46140650941107	6.0007809328999	5.89605594341696	1.00000638536936
ENSG00000164172	18.3646497366706	18.743919381265	16.7443928195498	19.4291869359361	16.8222571299924	1.00002098883888
ENSG00000164176	68.7030806783387	70.5104031028999	64.1783680086036	64.4744262095398	59.9868314195837	1.00007830746723
ENSG00000164180	26.895877862061	23.8261769121085	25.2086343031488	23.8281449949999	25.7978889524322	1.0000304182313
ENSG00000164182	53.530714897048	47.9420228667393	51.3128693359323	44.1977516881998	48.0205964469547	1.00005987680708
ENSG00000164187	4.05602186029584	3.95479481869413	3.85236745801661	4.39543202171367	4.22456156728351	1.00000388885618
ENSG00000164188	1.58264441690536	1.63718553375814	1.72866091012981	1.94974002731546	1.63037242701785	1.00000088193191
ENSG00000164190	12.6231553088704	13.391042998445	12.7028472136795	12.7046788807733	14.138352128771	1.00001762452538
ENSG00000164199	1.22458148409603	1.24650742692714	1.2585113549583	1.13763081369849	1.12506238261642	1.00000021408141
ENSG00000164209	27.2717112843842	27.3900896660102	28.1978002986627	29.9302290829439	30.0202475126421	1.00003587125904
ENSG00000164211	3.59421181967648	3.776043042346	3.44198171565851	2.90973421169544	2.90132629250384	1.00000215588087
ENSG00000164219	4.16526264171558	4.62428462761701	4.52464525196093	4.36875144202862	4.41906083504403	1.00000441779714
ENSG00000164220	57.1886147979848	52.8756782816328	52.0175154061372	35.8158453865263	37.5653110226386	1.00004705802798
ENSG00000164221	4.57102993213431	5.44771718781245	5.02812583145242	5.55553420889716	5.8831043556705	1.00000480476816
ENSG00000164236	6.78118854774709	7.58947952259336	7.64808175989222	7.72557126574061	7.74865436001811	1.00000950794928
ENSG00000164237	67.9960474345877	66.7284784604664	66.8218587460548	56.2137541865346	50.5074716994977	1.00006423842756
ENSG00000164244	29.2608315087758	28.8059142756709	27.5580177285562	27.1584363921178	27.1032406031042	1.00003516007278
ENSG00000164251	11.5656267837762	13.227458991398	13.1372671911549	15.1120892528907	16.2170714084448	1.00001801108891
ENSG00000164252	7.61726856692771	6.94668654935441	7.45964149586474	7.79405775790986	7.26441374020854	1.00000756735249
ENSG00000164253	15.2246164332337	14.712482155526	13.3712232518421	14.8000951100046	14.8651083743583	1.00001768794951
ENSG00000164258	70.9004093280884	74.170615015599	75.179000480173	76.2948116332857	79.9689870904511	1.00008737523502
ENSG00000164284	12.1827974055764	10.071176143527	10.928724605105	9.54490737619476	9.48744725989254	1.00001277828234
ENSG00000164291	5.46778429441631	5.16469328295947	6.03777684346084	6.08261485256665	6.17754908154075	1.00000652955673
ENSG00000164292	137.108711786114	132.371519773669	129.981713210794	159.033049546887	163.213724905724	1.00021677629469
ENSG00000164294	35.5889600988661	33.7008875992876	30.5615733444839	37.7240926768381	36.7272992273369	1.00004583604291
ENSG00000164296	5.43792467401966	5.21129837742357	5.83730418922636	5.07308067030183	5.13125840231679	1.00000534770268
ENSG00000164300	11.4979264170385	11.678193921656	11.2342238237236	10.3824355185265	11.0519374916214	1.00001303626931
ENSG00000164305	20.6334962076653	20.1613373743376	21.1705137213879	21.6434624324705	21.5284534493797	1.00002520475698
ENSG00000164306	9.71551120381699	12.5388293423818	10.9599239245665	12.9644497919917	11.737304833585	1.00001607327386
ENSG00000164307	43.0101393295551	43.4494278120317	43.6615342868449	35.4051093172537	35.0726908167933	1.0000439866457
ENSG00000164308	37.2520816375218	38.2033701882157	38.4997747258752	35.1721405412591	33.2611459275023	1.00004552883821
ENSG00000164323	25.6590861691073	23.6026823908543	23.5169801835914	21.1336407565257	23.1593256008339	1.00002765168344
ENSG00000164327	6.86753338734732	6.70546073236078	6.05216168199342	6.83524042998299	7.01647599335423	1.00000837837767
ENSG00000164330	4.80013208592315	4.45341591598725	4.1999700762429	4.05909264994206	3.57933702052298	1.00000378369283
ENSG00000164331	4.70624554586511	5.00415527461157	5.49434447418496	6.39740794470423	3.88611975609189	1.00000543971245
ENSG00000164332	50.4431448646797	48.1423720235363	45.6942973412362	47.8224846589103	48.8168874331923	1.00005513018462
ENSG00000164338	13.8268011978242	14.5596982719654	14.3671494840472	12.8968049125004	12.494895634431	1.00001684246445
ENSG00000164342	4.9301825605461	4.49366232807043	5.13622578810841	4.32420336829522	4.43597512754899	1.00000447083548
ENSG00000164346	53.8696215188541	50.7078175581268	49.7146222312543	49.2313425338362	47.2155866103659	1.00005925859012
ENSG00000164347	44.8083192717617	41.3098087884738	38.4730567605035	46.6936994841287	44.1884093349234	1.00005665385987
ENSG00000164362	1.61085894068496	1.43071077891666	1.69535667094986	1.51039765313259	1.70003030596158	1.00000052100425
ENSG00000164366	4.29104908919526	4.51973049497488	4.50343050613017	4.64955902708382	4.94026627095699	1.00000436102431
ENSG00000164402	25.9894178679223	27.0787828903043	24.6477183619175	29.645080940225	27.9966962485704	1.00003558500466
ENSG00000164403	16.1858061190739	14.4851629326269	15.3054558087723	16.9915664689288	17.2161824783507	1.00002049477714
ENSG00000164404	8.58446650058192	6.80611181821437	9.41609845503937	7.06882626150196	7.85577769868804	1.00000872247956
ENSG00000164405	85.7516653672064	91.6869348732603	84.3962371090204	94.624589083736	92.2721566992224	1.0001031904863
ENSG00000164414	4.34448131312851	4.60040757909942	4.65981143210828	4.1110099670612	3.96825851556948	1.00000451649427
ENSG00000164442	65.1564394715674	61.9247810355248	67.1873291370538	53.8406740769726	53.1615981758714	1.00006489889847
ENSG00000164463	2.90997273499006	2.57338459261493	2.57368625522929	3.09283216143623	2.99680070157698	1.00000265002445
ENSG00000164465	16.2092357946762	17.2403427603642	17.4037180236742	14.8601074671982	17.1284878573126	1.00001741308936
ENSG00000164466	48.783474776749	49.2173619697101	48.8058566364934	47.8120540592076	49.6041016625192	1.00006067352687
ENSG00000164494	3.77650590913143	3.41215089221904	3.52093013304956	3.75486267218949	3.04050984152893	1.0000029601175
ENSG00000164506	4.15314943022643	4.13850501219741	4.20398006380712	4.3380726755648	4.39811746372158	1.00000380773619
ENSG00000164509	4.75962138299153	3.97402700816568	4.6139478772171	3.13871372046784	4.17950361132246	1.0000032493521
ENSG00000164535	12.2390299076219	11.667639457388	10.46638667175	14.3636452096882	14.008897412512	1.00001514445742
ENSG00000164542	13.8069246022698	14.8249161158947	11.0287846728172	14.9147918149833	15.2782841007033	1.00001688807059
ENSG00000164543	20.4858930871049	20.3718713729288	20.7292221900419	19.5815749987696	21.0074866741647	1.00002470119078
ENSG00000164548	43.1193858816811	41.719903757344	43.8576039676941	45.3042676564048	42.1066389383067	1.00005106061724
ENSG00000164574	16.1556282163465	17.0586154761645	14.934210080236	20.1894697370738	20.0889213297348	1.00002435186019
ENSG00000164576	6.15886918475965	6.21637062511074	5.13009258916962	6.3466114059618	5.72560193227316	1.00000671719339
ENSG00000164587	372.463980401099	387.49405502489	389.958000940956	381.975840104587	366.396984579892	1.00044620867431
ENSG00000164597	11.4999002309025	11.8695063293157	12.5021584501603	13.6595117901014	12.7171639353027	1.00001554776197
ENSG00000164604	1.27977682573646	1.36507381438004	1.28814609308771	1.32806791462059	1.21670215742728	1.00000038046165
ENSG00000164609	19.4119462634816	18.156769794312	18.3187770396288	17.8319942712112	18.1138868275265	1.00002276636574
ENSG00000164610	9.19471588705762	7.97030448206267	7.5643303468465	7.54984089629026	9.18873221493493	1.00000780323485
ENSG00000164611	276.021855756284	278.033978066069	277.534466534109	294.721208688265	291.07264732302	1.00036419957776
ENSG00000164615	16.4112266220053	18.0246817462805	16.0142804599538	21.4274846994246	19.0819035099537	1.00002180697153
ENSG00000164620	7.46921727972704	7.04421735019161	7.92505050532717	8.98557984289495	8.81204441495146	1.00000996915281
ENSG00000164631	7.31266729033656	7.47907828257248	7.44907345581637	6.98564447731475	8.22909857190911	1.00000818637263
ENSG00000164638	3.59042873210785	3.17438862883166	3.80833582497956	4.51716504138887	4.52786792225151	1.00000444710141
ENSG00000164647	10.9614237306328	10.0251398079312	10.6045545974896	7.30879133599285	5.9157672610596	1.00001056803228
ENSG00000164649	28.1982721355499	25.0110427982951	24.3970756927375	24.4295847411792	24.033191885853	1.00003021763509
ENSG00000164651	1.44341163862559	1.3889456318764	1.49473221573492	1.25664052474269	1.20988372570045	1.00000041455192
ENSG00000164654	5.39696084877009	6.19599521787194	4.87377018220089	5.99343572322228	5.31295204936058	1.00000607537258
ENSG00000164663	3.51669072023994	3.69558963130051	3.88651785508609	3.82339478834861	4.18116880094572	1.000004402757
ENSG00000164683	9.81979454161963	11.4090071946199	11.2342238237236	9.92606391823713	8.51454431661239	1.00001004149462
ENSG00000164692	97.927222014698	105.264325736093	105.498404409671	114.913674659362	118.523508478212	1.00014228170454
ENSG00000164708	5.32145345298505	5.57829605737334	5.45072577280214	5.13463260138456	5.2371269706122	1.00000827276804
ENSG00000164713	104.344472575671	117.482416998172	118.011292384573	139.361769437615	127.995798950749	1.00017383024348
ENSG00000164715	5.67836995585763	5.87623732074597	5.89244709201853	6.14179851030217	5.89223512949465	1.00000733913865
ENSG00000164733	122.186827939995	131.965267743534	132.975703361969	121.070483905249	121.29390439053	1.00014774419823
ENSG00000164741	16.1105736850895	15.3426921818954	14.6239997934	16.3732244821313	17.1692398576138	1.00001966169787
ENSG00000164742	1.95938812733202	2.17197434035629	1.86194853409887	2.01266975304512	2.20775312911297	1.00000192111789
ENSG00000164751	8.40565151882507	7.93827644290831	7.76553630563258	8.25569012034767	7.77608777749528	1.0000090384053
ENSG00000164754	100.409443645242	104.467781210193	103.631602794535	100.181553607659	98.631556886769	1.00012963182782
ENSG00000164758	8.47542504671732	7.14932556741617	6.67298092157674	10.2389100057334	11.3048292587222	1.00000931850998
ENSG00000164761	102.697992598124	96.7164415789715	88.0178733837926	82.6208569930247	61.0034810070232	1.00009151032329
ENSG00000164776	6.95801466631227	7.56510378038441	8.25192379961966	7.98640225726616	6.38393557163671	1.00000776456816
ENSG00000164778	1.5327034668849	1.50974842700652	1.54863880292126	1.64181189423554	1.61236178624591	1.00000075890612
ENSG00000164808	17.1637700022755	17.7381034394441	18.4813271532611	14.8844031589122	15.8418880158645	1.00001917989872
ENSG00000164815	18.5911199420646	19.1180593455512	20.0854444280251	18.5206130972393	18.4158402965492	1.00002000325553
ENSG00000164818	24.4736126161035	25.7807654125354	26.9694929266703	22.5250524321202	22.0032998221269	1.00002605181017
ENSG00000164823	9.97850914221256	8.4519074125332	9.05189051663171	8.42376704669403	8.19876370201516	1.00000928875073
ENSG00000164825	30.9698970469446	35.2822808776116	30.8020597746831	11.2538888514337	7.52225337821133	1.00000858828756
ENSG00000164828	27.2836413899474	29.8262208328	28.5170444071162	32.3806642396191	31.8259939427161	1.00003742666035
ENSG00000164830	6.71725265327277	5.8817146794235	6.85808272433748	6.58541380922399	7.27282085569008	1.00000818674711
ENSG00000164845	3.26632615297524	3.80650965746106	3.74602496818177	2.58728929588757	3.9027056443278	1.00000415455087
ENSG00000164849	2.44335855552613	2.1928216746737	2.01354679818492	1.97643685101261	2.05584980411623	1.00000130852528
ENSG00000164855	2.55845035903652	2.67515244935128	2.67103175307204	3.01231085954016	3.22312801066945	1.00000295395364
ENSG00000164877	7.50909953238238	8.54620309456594	7.70381327988096	11.5155352400846	8.90001620422884	1.0000109746165
ENSG00000164880	19.282541703331	20.7612400516793	20.8967032997531	21.1413050960156	19.4463171660306	1.00002456630387
ENSG00000164885	26.7900644573867	26.8906314474455	28.3915990576132	31.0442598922356	24.2159085822028	1.00004075992092
ENSG00000164889	31.6885870338922	32.4494079019284	34.4435732424381	39.4130455449649	38.0228925897706	1.00004642906729
ENSG00000164896	49.6047373108821	49.6463096129602	61.9603766891362	60.1570510659637	53.2162007494761	1.00006301189245
ENSG00000164897	19.8440017172529	23.4608919820466	22.5357403430754	25.6014607759926	22.3600668456297	1.00002400517037
ENSG00000164902	20.4361487283837	21.6879612368092	19.8747558245232	23.0903258021328	25.3635711706876	1.00002619142145
ENSG00000164904	5.28342777202414	5.09884805472291	4.93690079095181	5.70732043284601	5.56831493174823	1.00000469742381
ENSG00000164916	4.0350630122612	3.95949171620095	3.76929283205814	4.76711791151699	4.95477888195546	1.00000546645961
ENSG00000164919	92.5029184263754	92.7136081170595	90.9483730958718	94.3737862479347	87.1305637646859	1.00010583852366
ENSG00000164920	3.74104626662893	3.08489325354814	2.52009962126036	2.74338425792875	2.86299402805275	1.00000201507019
ENSG00000164924	290.425568917859	280.850963673137	283.314808405644	281.624006533378	283.148356171575	1.00035621223678
ENSG00000164930	3.14838965252535	4.01740166656821	3.35540880921536	3.92241333279193	3.78831580512991	1.00000302363933
ENSG00000164933	3.77038970066223	3.99307490433608	4.12938563132884	3.88180030847108	3.79186736614892	1.00000406614272
ENSG00000164934	61.5247133168429	60.8618019521941	61.7144029583034	50.5778128476681	55.0693149659461	1.00006245036515
ENSG00000164938	1.32266338449139	1.19848812523492	1.21363143396533	1.52595772431529	1.32727631804138	1.00000060332529
ENSG00000164941	19.179526257106	21.064261417852	20.6135707599486	19.0654797646941	19.8730756209034	1.00002318309332
ENSG00000164949	7.20208597419151	8.7435377760512	8.23929778477385	9.32220059958612	8.38115094242023	1.00000920384041
ENSG00000164951	20.8526941082124	21.9351015203074	20.4985057696169	19.8150335813125	19.5907459711487	1.00002685114847
ENSG00000164953	5.63839145348771	5.54482754179589	5.09060892029718	5.29909336923151	4.86518186920984	1.00000540114838
ENSG00000164967	14.7224803328501	11.9803638958432	13.3054357880486	16.0240129691336	14.1027411615853	1.00001592608271
ENSG00000164970	11.5130246627982	11.30116612909	10.8634186127191	12.0740856464063	11.5318577229688	1.00001229719269
ENSG00000164975	12.8946212933706	11.4897790300452	11.2828724228857	13.2306508747295	13.0569824773273	1.00001434531307
ENSG00000164978	15.8855390107743	19.826980981423	14.7310878757173	20.5214316810862	23.0567185886405	1.00002194402133
ENSG00000164983	7.35244016829078	7.91384059611092	8.07293793997511	8.86445678327372	7.663837347879	1.00000818617232
ENSG00000164985	36.2908076980804	33.2165734234736	30.3399456777666	40.0427096452705	37.738904800966	1.00004726834661
ENSG00000164989	1.57168276070015	1.64136666880341	1.56848122567303	1.46942875864949	1.3919025282574	1.00000076177967
ENSG00000165006	22.9201076304219	22.5239153277696	25.494035133008	23.4599968372439	24.1021590314186	1.00002994391389
ENSG00000165030	18.2869403639352	20.1285887827774	17.7681905666557	18.4016726858273	18.2577872233694	1.00002178416006
ENSG00000165046	3.32757821116376	3.08807421535608	2.94772953401947	3.30943442599858	3.75432997390681	1.00000326412956
ENSG00000165055	13.3141901327564	12.9535071672117	12.7679503087638	12.1608551888887	12.5454645615679	1.00001276730421
ENSG00000165060	8.17922382472566	7.1306975344426	7.22404959240876	6.68057507597893	6.41991685051856	1.00000821294647
ENSG00000165092	13.7578159727838	12.6182999662065	12.9968930987065	7.97127462466271	7.06793611045424	1.00000783640266
ENSG00000165097	9.9826440673553	10.4389063560174	9.97206554580439	9.20633980500468	9.50365953109093	1.00001085930483
ENSG00000165102	9.50164974316789	8.0001419725517	8.61056590832478	8.57712754709445	7.73812287016284	1.0000116452053
ENSG00000165113	2.72145151430879	2.23545357239503	2.32971036910123	3.84672094709431	3.37658455272137	1.00000232470305
ENSG00000165115	1.49842311425499	1.49397902892701	1.25666649247867	1.33557924792828	1.40443902717309	1.00000066568992
ENSG00000165119	308.234281354896	308.173713980217	300.569794964758	295.635149975646	295.237949324682	1.00037674088554
ENSG00000165124	1.22226893937824	1.16205029879437	1.17441364648378	1.16802767474697	1.16031757586755	1.00000023748849
ENSG00000165138	3.78483888199392	4.4041127569844	4.12720302374419	4.13749033006317	4.65686146466125	1.00000396416959
ENSG00000165152	3.49698183244965	3.51129020425153	3.25677756112879	4.28650283699798	3.84624962510701	1.00000409722299
ENSG00000165156	16.6755678353963	15.5484161638533	15.5325978296875	16.9724037878102	15.1341620684075	1.00001786818002
ENSG00000165169	11.8100912736058	14.2751429613378	11.3912342310611	14.2285176953643	14.0763448133595	1.00001579610073
ENSG00000165175	7.32065836633799	7.96370817930549	8.49499226868306	6.08490917652426	6.1103347349778	1.0000075809071
ENSG00000165181	1.82088915941277	1.60222873366423	1.67635624507557	1.29864641327518	1.33675053186592	1.00000047753135
ENSG00000165182	1.95853178045357	1.70555932391027	1.9112665048521	2.02421834988636	1.48861059126155	1.00000147059719
ENSG00000165185	1.5814497926232	1.46191216273117	1.50845188423595	1.41363882840178	1.50890193556108	1.00000086156388
ENSG00000165195	8.21600232935272	7.4650254019371	7.52109497201665	7.80878435507304	7.19497984821209	1.00000868646966
ENSG00000165209	3.53706402809126	2.7054357168758	2.85714368364275	3.43407116461967	3.67967113513998	1.00000381600993
ENSG00000165219	15.761369594422	15.4576381930843	14.6698726126364	15.6463027333471	17.1349676066996	1.00002065840248
ENSG00000165240	7.96711146368013	8.45293979005288	7.20416677396716	7.58074590677269	7.56680009228767	1.00000912101018
ENSG00000165244	7.62195054136216	7.67187000712421	8.43348288579653	7.74414984126031	7.63369953032072	1.00000882238653
ENSG00000165259	2.16679243230596	1.95701156296062	1.87981311258785	1.74423386824922	1.78898226349331	1.00000101293311
ENSG00000165264	23.3052452748739	23.0706836388145	27.3939203683099	28.0285277402781	25.5303339307268	1.00002957942539
ENSG00000165271	26.4406128185868	25.2931927744365	25.7979858600071	24.0945831340473	25.8176868174337	1.00003081363517
ENSG00000165275	4.8309115433633	4.71974075660119	3.84308790916351	5.24823131655562	5.10663031608923	1.00000533724805
ENSG00000165280	95.7301341982676	102.603706924084	99.3807794693772	104.845944554529	108.470926260036	1.00012406132162
ENSG00000165282	8.59325164337967	9.87734533111938	10.0310858533006	11.5287717547309	10.2636530396386	1.00001342580001
ENSG00000165283	61.0003622829446	61.1316422832155	66.499032471831	63.8191542271901	68.6415013811752	1.0000805741814
ENSG00000165288	4.56407218047192	4.33446059393442	4.35505571446382	4.90793804525909	4.68563764507702	1.00000515025592
ENSG00000165304	44.3060544745114	42.0870329292416	40.5010988041273	47.0003170333486	45.4880455752791	1.00005503404092
ENSG00000165312	2.67366602364281	2.55939916853596	2.58764808721249	2.35471596656344	2.45933473557831	1.00000181179779
ENSG00000165322	10.5132993165589	12.0497973884716	11.764777093655	12.9541763802143	11.8723973010699	1.00001583777594
ENSG00000165323	1.12218868276157	1.11042763480475	1.12584384523128	1.08082413703179	1.12852574970201	1.0000001861623
ENSG00000165338	2.39887353548909	2.23562509170259	2.60695642713194	3.32217911827034	3.16468998782264	1.00000261565401
ENSG00000165355	5.99556398059142	5.94070983819318	6.04141106084282	5.92335696214699	5.50700742784523	1.00000551674324
ENSG00000165389	22.6433296246944	20.6426443543429	21.7414115435721	20.2597461522046	19.881335498062	1.00002437838013
ENSG00000165392	4.58395763726318	4.58082151855761	4.4740408899788	4.52115726232424	4.35958583842995	1.00000543118961
ENSG00000165410	13.5983146129375	13.6233943316016	12.4765284497247	13.9180458332869	13.8690526304192	1.00001603859838
ENSG00000165416	4.2452841062525	3.982971608537	4.23879760382789	4.36511284045884	3.98569291205891	1.00000414797697
ENSG00000165417	9.92024258792053	10.1010145021946	9.89343240049889	10.1740216351705	10.370019534755	1.00001104338963
ENSG00000165424	11.6319318532644	13.3538817797885	14.3233702404121	13.4717885888105	13.4449036939822	1.00001641968114
ENSG00000165434	1.44192958957981	1.45205070190179	1.37667545511405	1.48384517406789	1.56262802675676	1.0000005698846
ENSG00000165449	3.6899740049316	3.07108174926654	2.91064973252858	3.27018841253619	3.22455985254934	1.0000031604816
ENSG00000165458	35.1226659553727	36.9820227620417	35.976726106261	43.2070962589031	39.9425104475319	1.00004842008023
ENSG00000165475	3.00347510893496	2.2503101168147	2.8839805150887	3.0742863489077	3.80373333014816	1.00000162876323
ENSG00000165476	16.7854086107464	16.9417118517472	16.2286516912948	17.28191457703	16.4165791857373	1.00001899237026
ENSG00000165480	25.4493066436866	23.964886218773	23.2591692785065	24.9013181226779	25.6374768164396	1.00003002832333
ENSG00000165487	24.8487244405395	24.7391329786562	23.5152924121919	30.0345526496167	24.3555492323217	1.00003083924215
ENSG00000165490	26.8801069943331	26.7119912802145	24.5962169602027	23.041205462432	25.1530665680073	1.00002961058283
ENSG00000165494	12.3750266154021	12.6416461294757	11.6408199245749	12.4700104873892	11.497667487889	1.0000132566377
ENSG00000165501	17.2550809893491	16.307724900219	18.5385433570336	18.9204116078652	19.3194117438942	1.0000196195484
ENSG00000165502	61.7806800838816	61.8127823492123	58.0702025558849	61.6505154918918	63.2936398388146	1.00008332135555
ENSG00000165506	2.87470988894442	3.58659048263347	3.87373412802499	3.46570901338053	3.18747529348549	1.00000331517175
ENSG00000165511	1.54559703682737	2.04417278501497	1.9509382760185	1.87447882504917	1.95354581552797	1.00000130791416
ENSG00000165512	28.2120787868654	25.7463106439195	27.6342876781927	24.9525577663662	23.9116247415769	1.00002932698054
ENSG00000165516	6.22545758394795	7.29389019277868	6.59597225378487	6.80379601421962	6.83281615001541	1.00000651380736
ENSG00000165521	2.52532985907142	2.49835143695855	2.55705641456025	2.51343970769594	2.43121547484261	1.00000223793543
ENSG00000165525	10.2351135486078	9.6884556386963	8.01921073732272	10.0529908874791	9.28031394252212	1.00001087557037
ENSG00000165526	16.022216181735	17.5286133999986	19.2208993036635	16.6321948150403	16.5095115532325	1.00001963944406
ENSG00000165527	17.7351371719312	17.3648977266266	18.5790951666334	18.8285357771702	16.3693744928496	1.00002273125789
ENSG00000165533	5.41224029023264	5.64432082025007	5.8219312626766	6.25341554058274	5.64107213819592	1.00000672233135
ENSG00000165572	6.63824130989322	7.66054542298056	7.11523532456563	5.65365755134593	5.2747967173242	1.0000064374838
ENSG00000165609	26.5126612657467	27.6959798275009	28.358530728771	27.8382302097385	29.0181307092177	1.00003311329184
ENSG00000165617	2.15564122386252	1.86544219520943	2.19021117203164	1.74780402942195	1.71349037830491	1.0000010021339
ENSG00000165626	5.21178344016525	5.47196671615699	5.87256927024982	5.75141120293099	5.47876934747651	1.00000640094009
ENSG00000165630	7.57506000668566	5.95936381304693	6.57673274226855	7.14005320445133	7.37091366659116	1.00000742475459
ENSG00000165632	9.71803371215276	9.06343588689384	8.42322368014085	10.2284999662903	9.30333026226134	1.00000938105257
ENSG00000165637	91.0198721456351	87.5377347260741	95.0799265182761	86.3667528816374	90.5396056257336	1.00010714674754
ENSG00000165644	4.30892906556324	4.16634204787603	6.86160975149743	6.25301682962793	5.76137861882743	1.00000346479327
ENSG00000165646	4.00264802808962	3.5220830295396	4.9514887955751	3.97924198291914	3.43194817014272	1.00000469949232
ENSG00000165650	10.6297772858585	9.6524683243101	9.55603120746785	10.5547118769175	10.1542172879672	1.00001301962018
ENSG00000165655	9.14180322164023	8.94523640284259	10.257102921989	8.358484979188	7.7918941184962	1.00000818968919
ENSG00000165661	14.1176758788103	15.0532465072354	14.5688186060229	17.6653988231083	16.3607705803073	1.0000182714396
ENSG00000165669	3.30513645837229	3.30364256218245	3.07733094018738	3.07505125878956	3.00623350063703	1.00000216669185
ENSG00000165671	12.5533060114556	13.7526071532948	12.9195524909409	15.455819878592	16.2248729910446	1.00002025995156
ENSG00000165672	141.32688766513	148.174677445106	149.722448972179	153.273220628583	148.727149116924	1.00017699863415
ENSG00000165675	4.24963153463268	4.16883021316521	4.34684128399202	4.71562215807223	4.01775319517744	1.00000343356609
ENSG00000165678	66.6749350803619	66.8029151218445	68.5836862918439	68.4767874669284	65.8939567857298	1.0000762562057
ENSG00000165684	6.64681624103592	6.62554701181443	7.66552342052098	7.52380652972953	5.95515507401534	1.00000658906793
ENSG00000165685	19.6368190199627	19.6937309907617	18.3918098740026	13.48413783633	14.4785673757892	1.00001839673462
ENSG00000165688	27.8764987403171	33.5331171900503	31.9332604067964	30.0018908070273	30.6643714888686	1.00003674519008
ENSG00000165699	6.6224142896757	6.91097555039705	6.11117283118415	6.9207401387979	6.3651892778636	1.00000809263691
