Control_1	Control_2	BMI1_Knockdown_1	BMI1_Knockdown_2
ENSG00000135905	1.17669704727669	1.1812172906528	1.27086324335055	1.29581680162225
ENSG00000135912	4.91780795806673	4.73835309597114	4.89003173194479	4.55755856093978
ENSG00000135913	9.56866141191003	10.236389133534	10.0816412018856	10.0630256013754
ENSG00000135916	32.041906527157	29.858653370084	32.3516748268099	33.0944443828836
ENSG00000135919	3.73369119575447	4.2731306064072	3.05851204233213	3.46541324572673
ENSG00000135924	21.3470043679628	20.9590076417974	21.461919752716	21.0674048895719
ENSG00000135925	2.95076119712406	3.32804694561259	2.59486386595701	2.84425073402966
ENSG00000135926	46.1128144255353	45.1383844409817	42.9886791011979	44.6952685619508
ENSG00000135930	70.5358612780855	67.3570118378999	66.2680778496404	65.1454054425921
ENSG00000135931	6.85635474517488	7.00617133324469	6.86275919520496	7.64611835174123
ENSG00000135932	14.5546570786013	16.3682106609497	15.0865459900459	13.1745112767565
ENSG00000135940	207.221212967548	204.342598344438	247.137190014435	255.259233395672
ENSG00000135945	10.4451313223003	10.1895667301866	10.510598423784	11.2271908967734
ENSG00000135951	3.60201455091669	3.74263524439169	2.4995082741031	2.82877566061447
ENSG00000135953	3.24184587377031	3.20316127971047	3.51219791490063	3.2674214342902
ENSG00000135956	9.91416299988082	8.75914250067653	8.87567208003946	8.22785291066866
ENSG00000135966	8.85765236426081	7.73822038483643	7.99012466642688	8.31742194849637
ENSG00000135968	10.8575946601654	12.0447093849369	10.0448269983371	9.68243980304821
ENSG00000135972	28.3680483197088	28.3210056728171	36.231377451933	36.8712637024994
ENSG00000135974	5.36975611520596	6.17577441648638	6.1138312233809	6.43937369043029
ENSG00000135976	4.04755953171478	4.24261632469433	3.5387468445114	3.43902614122925
ENSG00000135999	9.17661832086334	10.1789381214505	10.0554482125411	10.3048457714074
ENSG00000136002	6.04473443895661	6.59519507064653	4.3078416270606	4.34264157181126
ENSG00000136003	52.1923698941063	59.5382895932665	62.6110718577248	64.8646031979058
ENSG00000136010	1.3454013363567	1.34618650435692	1.07563917019482	1.11905199609144
ENSG00000136021	9.61096170304837	10.6030425834076	10.5196849735161	10.5311286420713
ENSG00000136026	39.0201544692926	39.3221441303578	30.6885803036936	32.3095687535655
ENSG00000136044	16.7436456172564	16.445473713255	12.605496067981	12.6132253530182
ENSG00000136045	21.7177114631561	20.2613576134023	24.7685038751158	23.8972157629802
ENSG00000136048	2.5811933850919	2.75082762057964	2.69919393587094	2.61814863123005
ENSG00000136051	11.0151381721449	11.9684477814593	11.931799225354	11.7051107752767
ENSG00000136052	3.7392212521181	3.87650372351103	4.13610982523654	3.82534320981404
ENSG00000136068	162.617813130372	153.540798624801	119.736327921545	123.272771256364
ENSG00000136098	4.56486658864668	4.81502183553239	4.04508760440905	4.27079472040782
ENSG00000136100	6.3752839043014	7.08152941512779	6.76661068046878	6.42438944709514
ENSG00000136104	19.3419453357093	20.8971912867768	19.251142070367	21.0082524386164
ENSG00000136108	33.2568673722788	36.262156974479	33.0126776791147	32.1283651321966
ENSG00000136111	11.5994628037576	13.1689517851152	8.39389528320995	8.99991571939908
ENSG00000136122	2.65668527551401	2.8738954169683	3.18475086853935	2.91476066076495
ENSG00000136141	4.07947323134481	4.04002862315151	3.02878133545305	2.78900357151788
ENSG00000136143	28.2862722447728	28.5000545450487	29.7716289389834	28.8078430990409
ENSG00000136144	15.4295975695852	17.4872467656045	14.1537045386153	14.7741326341843
ENSG00000136146	12.5519408615846	13.0963885852661	14.4534102520751	13.7455785150002
ENSG00000136147	9.15953344974059	8.67367022808529	9.01061205998383	9.0587364762605
ENSG00000136152	16.008484269755	16.242542385907	13.6020005325641	13.9520656105909
ENSG00000136153	1.70164866603757	1.74369953466742	1.57579625883694	1.54987315480897
ENSG00000136156	9.80038275635805	12.2087640563583	10.5886023304563	10.9636751146478
ENSG00000136158	1.63162016899497	1.50791700002021	1.25934626855943	1.30323214155344
ENSG00000136159	17.1069661361715	18.9898836680556	19.5784711267325	18.9914367273296
ENSG00000136161	4.77953444539311	4.86787172978442	4.75004506628426	4.72558425761755
ENSG00000136167	49.8023669729002	48.5654035133577	35.0114482237462	34.2324022195919
ENSG00000136169	5.91061789149314	5.76348496377944	5.93451021157111	5.60957538083582
ENSG00000136193	7.08985117298972	7.40530120231548	5.57999118803926	5.76585855562565
ENSG00000136197	1.5670021529299	1.80516372713544	1.45846410135222	1.61851248607604
ENSG00000136213	2.13397837509272	2.06287530383505	1.85852990679795	1.92501079591218
ENSG00000136231	7.9658697328657	8.93345045719349	7.63858485925612	7.13329875311513
ENSG00000136235	8.04087107409229	9.25355479964787	7.75643848455479	7.29007424093187
ENSG00000136237	2.68724196819977	2.70707180456351	2.57695274674259	2.21160393148248
ENSG00000136238	74.7293109189345	80.3298506794896	72.295535976047	74.2326886590129
ENSG00000136240	85.3779139309671	92.2265793756457	73.6005715127678	69.4709528622964
ENSG00000136243	23.9318125296043	26.1616343794365	24.961680245626	27.8182348543756
ENSG00000136247	45.2304463849265	47.252400764658	53.3176120395425	53.0742048467898
ENSG00000136261	51.8960091882526	50.2994729216835	60.6447761243887	59.484142369629
ENSG00000136267	1.71092653255896	1.82133324591083	1.74458162477454	1.72142278785612
ENSG00000136270	61.4143556656861	59.0554746106153	75.2483744912852	83.1493154623959
ENSG00000136271	40.8135662817152	39.0416673759927	44.8743128687726	47.4548285815095
ENSG00000136273	13.460608785381	13.3501361401656	13.2228824027992	12.3013256237438
ENSG00000136279	74.3010782824957	66.5274011626447	72.838448196537	74.2452026895343
ENSG00000136280	32.4665814853945	29.2274155693709	28.6375304223682	28.5140495266238
ENSG00000136295	10.3886624641441	9.9982587672947	6.48595710621958	5.75878100434271
ENSG00000136305	4.48351370601423	4.30163008997563	4.05140783604958	5.14286544093047
ENSG00000136319	6.38232186915179	6.94608475536508	7.01937378668196	6.7871786016432
ENSG00000136367	1.29324372814772	1.29592066180179	1.17628255403086	1.16987303044459
ENSG00000136371	8.66109303655557	9.43949102224276	8.38186596266274	10.2624290586423
ENSG00000136378	1.56162132146188	1.66085218493493	1.55133007478056	1.42339252585128
ENSG00000136379	6.63712975158772	7.71217791935077	5.93788265196874	5.92268874453829
ENSG00000136381	20.6848585531298	23.6384066985331	13.7934972950393	13.8049151415467
ENSG00000136383	2.36111918940491	2.38589645475883	1.75053706250382	1.7406059556642
ENSG00000136425	1.80276630990537	1.74845689506162	1.58599056759193	1.5929185322952
ENSG00000136436	24.4446316496298	23.7220495860068	25.6310678927493	24.9315575118195
ENSG00000136444	14.2164664161863	13.3869767826434	17.9670279032963	17.9755916520721
ENSG00000136448	11.9061560186484	12.2688951735004	14.412115537918	13.3576604745798
ENSG00000136450	57.041867827123	58.5631992369496	64.5930059079672	65.371443889689
ENSG00000136451	12.036505205604	13.7094770239258	11.122563066295	11.0819372065532
ENSG00000136463	26.6904187253344	27.1787550791583	31.0481049884871	30.0928640170011
ENSG00000136478	28.4405583654475	27.6890258624834	27.4261025751734	27.4155783175552
ENSG00000136485	32.0359813684383	32.6219014201732	26.0095103371775	23.743207314588
ENSG00000136490	2.507073030109	2.57372910303745	2.30546288383552	2.5633087166669
ENSG00000136492	6.15242220818439	7.0414752503842	6.79839023091861	6.11758233198623
ENSG00000136504	9.1462836201113	9.4290611343896	9.62692800636886	9.3322275056598
ENSG00000136518	53.2111659476655	56.189168727772	67.013575814701	63.5863994043298
ENSG00000136521	19.9286554092363	22.7331277034856	21.6840435771265	22.120382245126
ENSG00000136522	49.3788776886767	52.7699439530599	57.8341130518538	58.5406229017253
ENSG00000136527	54.1310216121064	59.6566277743908	59.7219212247771	59.9928489644071
ENSG00000136531	1.23144172270346	1.19079851477118	1.2080680500995	1.16554335867501
ENSG00000136536	15.4774019434521	17.3793257336739	15.1126061695056	15.2181236617372
ENSG00000136560	8.58307871707479	9.97989688089728	9.51872653546066	9.64126187435891
ENSG00000136603	7.4822746134565	8.80203264310103	6.53477147753485	5.7756772610415
ENSG00000136628	86.7500376489828	89.3003798368621	90.0381933684909	86.9270252271435
ENSG00000136630	5.01419040795775	4.18122619755716	4.30695669351544	4.50135577444075
ENSG00000136631	19.1043224649223	19.0905518969954	21.8763025305163	19.5421563718933
ENSG00000136636	25.7637460472339	27.2181154075581	21.433792908421	21.3531813870286
ENSG00000136643	23.9824119978998	24.8229139096318	24.2784939258091	24.3270916754166
ENSG00000136682	14.5692020576996	15.8844201809359	16.4518468640485	16.5125201435042
ENSG00000136689	3.89945685478204	5.01969013818293	3.48458618605753	3.1601439169516
ENSG00000136699	19.2863940241031	18.2467338138435	15.1724260399473	15.4367427634267
ENSG00000136709	11.2790109233076	11.6874281593844	11.2275236970267	11.4299763785762
ENSG00000136710	11.5149226494162	11.7839141814698	13.5190309348963	11.4978421516742
ENSG00000136715	9.33649279507019	9.4001904250201	8.17571037550327	8.56743940490312
ENSG00000136717	21.2670518550587	20.1163474880424	21.3698992164632	23.6806874800887
ENSG00000136718	46.5561038138957	43.9266268323929	59.8218005301155	58.1394453713631
ENSG00000136720	16.9099519296963	15.9256448105271	16.1892695951493	17.3036918134412
ENSG00000136731	22.3853615802732	22.8093733122539	19.3545726303976	18.4194676901591
ENSG00000136738	10.7448009157788	10.4603321079897	11.0295264226119	10.9597192130274
ENSG00000136754	13.2377530503315	15.0829955910041	13.5174651790556	14.3122014907913
ENSG00000136758	40.1594062405052	41.7259542878375	38.1432461583171	38.0868491748257
ENSG00000136770	31.26336606506	31.698209036584	33.4400192571981	32.5827938202579
ENSG00000136783	32.6915226755277	35.0314108846327	36.1441037399333	35.941844018745
ENSG00000136802	12.5140945046965	10.7360646998048	14.4917255450622	15.3862736951337
ENSG00000136807	23.2006603766248	22.5849437916408	22.4618391107681	22.0295500873824
ENSG00000136810	224.014090452765	231.281195913123	275.825123626424	272.260630776435
ENSG00000136811	39.1020212902865	35.6723995981212	40.1913452399929	39.5110614330387
ENSG00000136813	41.4696244972955	42.4428815720198	37.1401417169727	36.014126987308
ENSG00000136816	12.4983764265546	13.165650180749	13.483225652277	13.3885758082385
ENSG00000136819	35.0953933355839	33.8159778978785	41.9256791777626	41.4330140384137
ENSG00000136824	16.4679215108944	17.1380771804472	13.4865475414304	13.7132340945364
ENSG00000136826	5.7333865014686	5.88842282687384	3.79074016054297	3.99046889714976
ENSG00000136827	23.459638867427	23.3106364376771	23.0372176813618	22.5309623255412
ENSG00000136828	3.3981111108279	3.50354693010856	2.47932531913413	2.78619908177762
ENSG00000136830	71.359334333187	63.6385701990824	60.5650790076699	64.6943710986936
ENSG00000136840	8.89543722971994	7.59010592737373	8.13562019411181	8.55321212114023
ENSG00000136842	1.6295932996819	1.7585840073838	1.43836908392282	1.20985245063294
ENSG00000136848	4.88004939661293	4.79433021624646	3.83372352204187	3.82968896908509
ENSG00000136854	8.21196155511533	7.86170968272586	4.34522015094558	4.60706542967089
ENSG00000136856	12.8615621446492	11.87554044042	10.8297489575835	10.655145072123
ENSG00000136861	20.1863874621763	19.3953578690415	18.1595565251539	17.1664172475325
ENSG00000136866	1.89568144974879	2.05936631928056	1.93402183112422	1.80645499700627
ENSG00000136867	5.65329571687748	5.02611601055665	5.320651636532	5.50920910028058
ENSG00000136868	20.4856546423524	19.7618119776653	11.0976068462959	11.0544971506743
ENSG00000136870	13.4736358970028	14.3024648709581	14.2666247190035	15.1552806463519
ENSG00000136874	7.3659698732002	7.50566125354423	7.14754746564096	6.98169399297259
ENSG00000136875	29.3843803608808	28.8302162082182	33.5073378860429	35.0418775156278
ENSG00000136877	39.4874313342554	38.3662260744023	36.3568812502739	37.253000716891
ENSG00000136878	9.43016869012203	9.3615360619999	9.53665028539934	9.19598228892599
ENSG00000136883	2.04177082221228	1.65749002005963	1.74875596362771	1.72604123724731
ENSG00000136888	50.2787489766655	54.718231033432	66.8125144160317	66.4691311437208
ENSG00000136891	11.387914321455	13.1857879782159	14.3447211080507	13.4196231792369
ENSG00000136895	3.27226333811405	3.94631152454929	2.44996371018172	2.77831046285236
ENSG00000136897	18.1119649471465	20.019667259072	21.0700012833786	23.6456962883864
ENSG00000136908	44.363827404864	37.4937777343796	53.2557278660015	49.9512822505943
ENSG00000136925	9.07736465751845	8.83117577463877	9.92959363100515	10.7602803059689
ENSG00000136930	120.232348250643	116.774644074066	132.992350585926	136.57491981379
ENSG00000136932	13.0726889678483	12.0017710336207	13.2808252722873	12.5822753293478
ENSG00000136933	27.4411153325081	29.3501438282559	36.084354014043	34.9347039983622
ENSG00000136935	15.7320382702952	16.0529756523753	15.6466582327262	15.9675264830987
ENSG00000136936	15.7489661321587	16.7417334555066	16.5297838989271	15.1754812065519
ENSG00000136937	19.5034573514085	20.7778870858153	22.4324491923957	23.5383132299492
ENSG00000136938	45.2600486526451	42.8974864774948	23.3842469740876	23.7873158379474
ENSG00000136940	12.0777993299322	12.8200314571544	12.6677117283211	12.811268787384
ENSG00000136942	1556.39628209331	1463.49570174577	1823.17254414451	1882.41218231032
ENSG00000136943	4.1907267595348	4.19625036243933	5.07324456914016	4.97525216062478
ENSG00000136944	7.1262905102913	6.15214697117493	4.67361994443131	5.03287982627909
ENSG00000136950	21.1266887994943	23.5419274392002	24.3636332607078	25.2382510212111
ENSG00000136982	14.5937347369747	16.8346646236471	16.3157619317916	16.1160596446366
ENSG00000136986	28.9315246091546	28.8814053723324	29.3430305483684	29.6633759040996
ENSG00000136997	56.2821200558514	55.3021672725057	56.0220990858874	56.6807421189709
ENSG00000137038	41.8063340807201	38.3760661971396	46.7721383907895	52.3091805141812
ENSG00000137040	13.8487636541344	15.8328094873264	17.0536700445987	17.1502922944501
ENSG00000137054	29.0941161084471	28.2734464714006	36.0586942215508	33.4511078282542
ENSG00000137055	17.2479742520157	17.4442032142538	17.3436168145917	17.7674951103317
ENSG00000137070	4.39398725034211	3.64415787458487	4.09750951588046	4.17087890083706
ENSG00000137073	17.2882419769567	17.4388461819268	18.149740129817	17.2295354581134
ENSG00000137074	26.5760896606826	27.3978860022111	33.8184263594384	32.5984056807721
ENSG00000137075	8.4570761391852	9.25204354561893	7.22017722739159	6.87894411043248
ENSG00000137076	36.481004793003	32.2774781025814	29.8210588923761	30.2277275525523
ENSG00000137094	5.30324694585926	4.66451131424367	5.19676588866156	5.26182419869191
ENSG00000137098	1.88122504106582	2.22391211651804	1.71867961993523	1.71819883616277
ENSG00000137100	16.3651321734178	15.7575496569321	19.2140523017863	19.4293907704052
ENSG00000137103	5.29784428849096	4.65445964854369	3.57256298629644	3.33633103575213
ENSG00000137106	122.568628708648	115.484385804486	124.643962882652	134.860513327781
ENSG00000137124	43.1004932202313	40.8151384166094	45.6713498371431	50.8148689846604
ENSG00000137133	105.348591012511	107.887486690125	116.644832203396	119.544970333048
ENSG00000137135	10.3299211708455	9.22720587090924	9.31263786485553	10.1021646137774
ENSG00000137145	14.5133406083547	15.541155544652	14.3175985740311	14.0288849341951
ENSG00000137154	1201.31278787812	1277.18651289878	1446.6001148651	1576.90626871839
ENSG00000137161	52.1610020203967	45.9916590279182	50.4309523384511	48.1517766893991
ENSG00000137166	8.3752903278518	7.56905898562117	4.1110995180581	3.55233592680923
ENSG00000137168	43.2036118674377	43.2872221248903	48.9015979483991	52.1657926270141
ENSG00000137171	7.88020701384484	8.18599367956909	9.30857451980427	9.53017422377501
ENSG00000137177	13.8488492127404	14.2505527839901	13.2527145102606	12.2514031588733
ENSG00000137185	9.21052643028909	8.4890476871258	9.46295458403725	10.040355541394
ENSG00000137193	5.52839297353852	4.6283683944245	4.15255554413922	3.94445580566222
ENSG00000137198	3.92833076864656	2.69734214809452	3.19423491148004	2.75112520191529
ENSG00000137200	18.8611192285614	18.4928143233018	18.1195967692434	17.8483322511639
ENSG00000137203	2.85826252519862	2.41491240456579	2.08517190962268	2.2200016927188
ENSG00000137207	56.0469341443008	49.4921596739531	70.1901655094727	67.7283447403458
ENSG00000137210	50.7230021730131	54.6068625334153	71.7351918712068	71.0976059764493
ENSG00000137216	29.3363644102801	30.4682908896073	28.8694323515447	29.498759703994
ENSG00000137218	4.76172083283509	3.97082991668156	4.38125182936681	4.80620606297496
ENSG00000137221	10.504939978327	9.48159543940849	11.3484077967118	12.1187805457927
ENSG00000137266	8.30009443136391	9.12244221287634	5.24424470758294	4.84262873163204
ENSG00000137267	10.3605151452595	11.1396456812042	11.3144493198093	10.4201154835175
ENSG00000137269	8.29259869620667	7.39853643539508	7.06193237017835	7.77845337452829
ENSG00000137274	26.6474514562067	26.9067631178916	31.7804668255615	32.3677197921472
ENSG00000137275	13.1348597185518	13.0129526545645	11.7440339499533	11.3577979733104
ENSG00000137288	87.7119429259331	88.140959320683	101.460187457858	102.438817534847
ENSG00000137309	40.2897219747583	37.0638356192131	48.2543716525923	45.3534186489217
ENSG00000137310	38.0348674783518	37.1059945058276	40.6741092110501	39.7018262848304
ENSG00000137312	89.8842490107831	80.9599444045986	90.4259290426158	88.335056866308
ENSG00000137337	11.8926832172364	11.3245482514716	6.84586141289004	6.14897442305008
ENSG00000137343	5.30273337061808	4.3675185870741	4.45050114828649	4.58081562587958
ENSG00000137364	13.1540264836898	14.5417807679083	14.234479182015	14.7083608855516
ENSG00000137393	4.58744829205825	4.69307596101998	5.08146619299271	5.47778292050519
ENSG00000137404	9.58868468258587	8.25798482050437	9.16359987651403	8.27034114152945
ENSG00000137409	118.986238243126	110.765643659316	119.662096733014	130.480008164407
ENSG00000137411	15.1861959739986	14.3023190668729	17.0705287498483	18.3228483659357
ENSG00000137413	5.06604301512567	4.8596189352422	5.37497504084627	4.94430219318585
ENSG00000137414	26.8998015393031	32.2927673992471	24.8957678793135	24.4431740841017
ENSG00000137434	5.57656770672627	5.73389917585742	4.93323685013077	4.36747074658646
ENSG00000137449	2.08797905672694	2.26941684554402	1.53096981903844	1.44081829118127
ENSG00000137460	3.59012962472772	3.62535212054646	2.72830275910597	2.41050302037913
ENSG00000137473	2.0780004733015	1.97156833139903	2.25904259094037	2.16776716646332
ENSG00000137478	3.58743001075869	3.47586680541561	2.63027303641138	2.64954719315997
ENSG00000137486	30.7011885021967	27.1297163577681	30.4512983904535	30.3661650191527
ENSG00000137492	18.2604915802153	20.1399729247931	20.3051318333829	18.8637349573608
ENSG00000137494	8.0755880219135	9.22311810432706	8.59123871051209	7.48184583278767
ENSG00000137496	3.31325070870752	2.89977795035184	2.9831949651265	2.68674221139499
ENSG00000137497	97.7472882670216	87.155828255381	90.7581695052877	96.9139727892893
ENSG00000137500	13.8100957256487	14.5425387835376	13.7841127055935	13.8251006295517
ENSG00000137501	11.0088252442348	11.3077608940053	10.0395758248416	9.88931856769296
ENSG00000137502	3.09410648561451	3.36701283359466	3.71143837764047	3.27113654825905
ENSG00000137504	19.9335460058744	23.2052903560118	25.2047780365846	25.940784418871
ENSG00000137507	1.37196142519972	1.31905340664689	1.21721478241983	1.19047845959794
ENSG00000137509	15.017636564373	15.929001390752	17.6670228625506	15.9721814212401
ENSG00000137513	16.1926400302772	16.9979085888394	18.1663277423958	17.2188710303076
ENSG00000137522	13.882546555942	13.945680421656	14.4183622757622	14.9506819328747
ENSG00000137547	58.1323020385966	62.3658307432024	74.1496061554198	72.6464076027123
ENSG00000137561	1.27434143781625	1.58829736358201	1.46059660652852	1.56735557760942
ENSG00000137563	18.3458309330815	23.4256397182837	24.1852239139966	25.5475240429889
ENSG00000137571	2.20087566164412	2.31695448462394	2.21334785893545	2.35590684179953
ENSG00000137574	12.136772913629	12.9698284976138	14.060756715991	12.540830528714
ENSG00000137575	62.3924216322506	71.9658449358135	70.745371891287	70.2901815217236
ENSG00000137601	7.31614582402284	7.93966373262298	6.55751878670606	6.92212302308038
ENSG00000137628	3.22156512058185	3.73407633029782	2.79809963540939	2.59620437595318
ENSG00000137642	12.5433775251416	11.7624353368915	9.67192676584714	9.96633859354464
ENSG00000137648	1.69632948537388	1.72825640168881	1.27845753989309	1.50088826223009
ENSG00000137656	15.8014005831788	15.7321720777046	17.3402346980864	17.3965416822324
ENSG00000137691	1.80432205856798	2.41800670661286	2.00345206496944	2.06572126890063
ENSG00000137692	6.12790862881722	6.10496613810556	6.34143231739334	6.51671049452079
ENSG00000137693	19.2589947784137	20.498389949465	20.2795996081695	21.5484053850002
ENSG00000137700	25.9204877258086	24.7279216870866	25.7937421196551	26.4262092996551
ENSG00000137709	1.67946004408304	1.70171493251475	2.29718218376812	1.96766056685275
ENSG00000137710	24.7796922924447	25.8376418568725	27.9790968860207	27.1224796886666
ENSG00000137713	27.6227370330661	28.5168272175675	31.5840917563926	28.365686864431
ENSG00000137714	10.5375097536491	11.937016826135	12.6455933352943	13.1750464726948
ENSG00000137720	9.36730702261764	9.68615120967791	10.4443515613739	11.5521951315348
ENSG00000137727	1.34545714526547	1.34785287008487	1.45390835046626	1.41845033014399
ENSG00000137747	2.91963630548905	3.09490815541224	3.67389031263334	4.04950143451416
ENSG00000137760	4.21045842517622	4.73852292435228	4.63867244254441	5.01075930347967
ENSG00000137764	6.13073497451785	6.68932611738029	4.79518891067111	4.82658423419507
ENSG00000137766	1.43764798554975	1.47117055487202	1.43760993422076	1.40497016639602
ENSG00000137767	21.6136167322673	20.582334035797	19.3594186454127	21.0154331206573
ENSG00000137770	10.6798147323795	12.9640596165319	8.86773180553293	8.65881522767019
ENSG00000137776	23.5704193786254	22.937813902275	25.5785926619727	25.2023616751209
ENSG00000137801	46.4555710828977	44.5494866743571	29.393485214541	28.4272699516889
ENSG00000137802	5.00397674172169	4.73032083682952	4.89846094648509	4.49160934186644
ENSG00000137804	75.070652641874	78.6655827156116	90.4826758578542	88.9796430591718
ENSG00000137806	15.947820788672	19.3090709959745	17.4446272801958	18.0367091913121
ENSG00000137807	16.8356956894233	17.7855983565988	17.8393353380196	17.5760889403126
ENSG00000137812	11.1117206379371	11.9196053421247	11.2073215223746	10.5081595936471
ENSG00000137814	10.8558963191194	11.5236360830508	12.3558874469309	12.7438697755511
ENSG00000137815	10.5170416212452	10.3972407821687	10.427539028172	9.6174920401819
ENSG00000137818	645.7338868499	583.175210312924	678.623170479525	796.918686512905
ENSG00000137819	1.72109081687959	1.7283325622077	1.79832842756308	1.59177054188229
ENSG00000137821	5.16624853658773	5.08129458474512	5.69215529160059	6.08228866073116
ENSG00000137822	5.87489426548154	5.94388919159575	4.47814451412924	4.53088015642777
ENSG00000137824	24.64238025496	23.6972057824312	22.9928721226186	24.1083794172442
ENSG00000137825	2.25939005065839	2.04857785714715	1.74399931187247	1.72683689887717
ENSG00000137831	6.5277971836698	6.86410123185712	7.40189602476272	7.23055695005667
ENSG00000137834	10.2994437381397	11.6699490961949	9.35384050612761	9.01945548414072
ENSG00000137842	8.32555148623751	8.82039301590685	7.14012909289297	7.39356151219111
ENSG00000137845	18.0968012119986	18.6918292908059	16.5467372942243	15.7299568955567
ENSG00000137871	16.3881163526558	18.17502783107	18.7524678052973	19.0389709620327
ENSG00000137872	3.12962095469608	3.1767467967247	3.01131486208492	3.16455284749431
ENSG00000137876	71.2302946429733	83.8169733587863	93.8729284678031	95.7651007798951
ENSG00000137877	4.01543426692807	3.82676667845363	4.82201190399336	4.68227461926932
ENSG00000137880	79.227938977271	73.0581765913491	85.6249371453673	86.9295270652959
ENSG00000137936	2.72797298953209	3.34224897275205	2.84837491032813	2.84568394100357
ENSG00000137941	6.00348245996189	6.24576367679152	5.48257817191162	5.21895466320738
ENSG00000137942	24.844767314685	26.5420866433634	27.2115584270426	27.3189948502149
ENSG00000137944	7.77338681227319	9.76432714793531	10.2867397720189	8.5172269588713
ENSG00000137947	20.9897513240257	23.4022650677539	19.9156582504593	18.3023936125991
ENSG00000137948	1.50173875554074	1.59643825201654	1.45323594296557	1.53734292800673
ENSG00000137955	66.4846822964969	72.2003736175344	85.7815847591578	85.2789470452186
ENSG00000137959	1.4860002419735	1.73867264126102	1.37752108054177	1.24923803666699
ENSG00000137962	7.66941544313445	8.35496852243979	6.34002233288177	5.85454918416833
ENSG00000137965	8.02297226698278	8.85741795916085	6.81778542644137	7.60947884942377
ENSG00000137970	42.7875506986618	48.3129962463389	75.3990725812001	78.8788570507564
ENSG00000137976	11.2773909058255	13.0640163233636	9.37532444569354	8.66548502493257
ENSG00000137992	10.8843745746824	11.8317563450845	8.31423561380258	7.89621518919975
ENSG00000137996	25.5009450110428	25.5104427795364	32.3061126486228	30.4274394490924
ENSG00000138002	8.02440360927716	7.51777628883575	8.99292220368826	8.10686037030456
ENSG00000138018	14.0346931971186	15.7910244608566	15.6278240520084	15.0568100439779
ENSG00000138028	26.2445268786607	23.7934000796227	26.6531557943706	25.7624804991561
ENSG00000138029	53.3534681538036	55.3216297098537	65.615774332619	64.6716714673802
ENSG00000138030	6.47588620070353	7.54817518111644	6.39864773349874	6.89475620867526
ENSG00000138031	6.1757364308488	6.35254872747947	5.56153623851343	5.25273263322285
ENSG00000138032	8.66511520078548	9.43827752180819	9.18643203062553	9.71917620804666
ENSG00000138035	11.5867711536339	12.5160022822402	11.9512349344984	11.8168812424625
ENSG00000138036	5.24091858822953	5.31734974800411	4.84873075791168	4.38628954470242
ENSG00000138050	3.95737166881919	4.93253848423418	5.39540761658648	4.29435037580921
ENSG00000138061	1.77850998790555	1.76786398933181	1.73577865096757	1.56895029112768
ENSG00000138069	30.3892374405287	32.7330130654146	33.2274465280853	30.6991794829386
ENSG00000138071	28.2722579379338	32.2561104732774	31.0496145187192	30.7423046698932
ENSG00000138073	39.8002458397046	36.6504763050102	40.4904746370323	42.7837244053624
ENSG00000138074	12.3123506457565	11.757978841928	13.7215761792934	13.2084749221165
ENSG00000138078	13.5422866208493	15.525894030876	14.2592620900764	13.8100587367662
ENSG00000138081	7.39630440388961	7.67401972885447	5.14126424537002	5.22308949625717
ENSG00000138085	97.0923842811369	87.6553381895465	98.8536597693569	106.259215709872
ENSG00000138092	14.9289860636345	13.6273938209138	14.6721760775362	14.4915295569246
ENSG00000138095	28.2799314584343	30.9506650707716	31.128869656774	31.4587658711801
ENSG00000138101	13.1852397881473	12.0949810085607	12.695699047966	12.8978026841069
ENSG00000138107	57.8883323976015	55.3709502898884	66.4000053087995	66.1520672518253
ENSG00000138109	4.29763193072608	4.12902326929587	3.81545472002798	3.83640866015592
ENSG00000138111	3.00534420677711	2.6145621863561	3.38043258093839	3.81277336267374
ENSG00000138119	1.23375010262915	1.16563154699607	1.10920267370401	1.17494842057869
ENSG00000138134	4.91426363511999	4.60999907059953	4.150721377378	4.43800823377375
ENSG00000138138	7.27817175789948	7.86946320106048	8.76980553662894	9.14073737263544
ENSG00000138160	16.4299921547322	17.1664898766575	17.6149821579066	16.1743487055067
ENSG00000138161	3.0122675501628	2.09753719091836	2.47622743787759	2.12954933192452
ENSG00000138162	18.9945154763396	18.0654357668223	11.5272479033302	10.9492709749767
ENSG00000138166	1.64736604926765	1.55528431007458	2.07742302865722	2.02003371240235
ENSG00000138175	8.82105651159958	8.90805031275942	10.5009031979038	9.89656163950927
ENSG00000138180	24.1390744757277	26.7070259697081	24.9960249681595	23.9388297799902
ENSG00000138182	9.07780947217617	10.303119807014	10.0433788859856	9.16364635696486
ENSG00000138190	6.78900974333976	8.08089783847043	6.3862135251807	6.61826354715025
ENSG00000138231	15.6358310070801	15.1765484390651	17.3327836106727	17.3007968104557
ENSG00000138246	19.3431428872829	19.81817931824	18.1184591699687	17.5041888779578
ENSG00000138279	77.1176957885273	75.562421702161	80.9189911101031	82.6265903320133
ENSG00000138286	6.47555004953114	5.78811735602409	6.49761657408061	6.45457274928271
ENSG00000138303	13.3516702261437	14.2843148436796	13.4773619607438	12.6301901954584
ENSG00000138311	2.52793321848965	2.69448163702177	2.45580745924619	2.37798548764415
ENSG00000138326	2628.5010692293	2502.07387777922	3042.22534704047	2899.76362231647
