D_U6_F_T0_1	D_U6_F_T0_2	F_U6_F_T8_1	F_U6_F_T8_2
ENSG00000135317	15.7969539214159	14.8274785621681	14.9036524081087	14.9131980444028
ENSG00000135318	18.0033964773047	16.5513675537991	20.7989514267435	19.2061974917246
ENSG00000135334	25.4624974357948	21.6636782384472	22.9329137523239	23.9605015359703
ENSG00000135336	10.3952961331266	10.749330766872	9.10210613985726	8.53037015225738
ENSG00000135338	2.81067912145868	2.89413740941574	3.21834842302916	2.82112883939003
ENSG00000135341	21.343909305286	22.3041786027895	21.0090097462788	21.069404837369
ENSG00000135362	7.17088306920207	7.09603982517691	6.76358629385832	5.49756018983568
ENSG00000135365	10.8499422628259	10.1988074597408	9.52127489481042	11.3145637669282
ENSG00000135372	24.7996460207802	23.1459385332158	19.4441740392455	18.3199611476564
ENSG00000135378	2.21280634933766	2.38219650550752	2.04920983505468	2.4294534274276
ENSG00000135387	59.6576067035165	59.9751101815734	49.1844153679117	49.8128133949792
ENSG00000135390	82.031884830397	74.7463716687694	78.1982656654589	84.8605290505102
ENSG00000135392	15.4746953937928	16.4328224425543	15.050178018967	15.3988301680386
ENSG00000135404	346.477032159897	349.757294164184	401.924947149383	380.736866898198
ENSG00000135407	1.93448627405801	2.13576842862502	1.9105504013379	1.69572464010757
ENSG00000135414	3.14095313753087	3.21252028128341	3.05782859465241	3.19663911698682
ENSG00000135424	1.59473014740216	1.53131173578559	1.53492009240034	1.45860207392675
ENSG00000135436	1.93900398133591	1.78485587781733	1.79018615702556	1.64179366323988
ENSG00000135437	1.94068569919058	2.24582158167744	1.62714123432629	2.34483172546811
ENSG00000135439	1.54805334619646	1.54169867642579	1.54537757502831	1.53166957393476
ENSG00000135441	14.4959856194609	12.8741760316605	9.61743163048695	13.1998575806777
ENSG00000135446	84.9165178301584	87.9863510520243	88.5114611456347	85.1857449249065
ENSG00000135451	22.9195740684321	22.7622824694198	15.9266913366087	18.6565364935104
ENSG00000135452	14.4094354702811	13.5975871230946	12.2683562815443	13.246281836581
ENSG00000135454	6.53606520143792	7.18478005404659	5.96089889468395	6.20025340979292
ENSG00000135457	19.1963497251791	18.3363053777529	17.0211199197825	16.4694657325873
ENSG00000135469	8.5682522079233	9.09760824112283	9.30083156568509	8.71094809452562
ENSG00000135473	10.1303661122268	10.79322192483	10.9400009108648	11.5623050970739
ENSG00000135476	17.5726024620792	17.6267673278798	12.3785500487721	13.8194058758941
ENSG00000135480	2.73984961464868	3.17029491253545	2.73295822071302	2.68783770731552
ENSG00000135482	3.52335067923661	3.59583283729163	3.68223752740365	3.71325000852224
ENSG00000135486	16.3067736865342	18.7060935973196	15.7958646604562	14.9026239473939
ENSG00000135503	40.1582426328395	39.3944030595415	27.0628432278246	27.2173814894023
ENSG00000135506	58.4165509482465	60.6494163624757	55.7589485756261	55.1775066545724
ENSG00000135519	1.85894473062792	2.0580157469589	1.59346922174501	1.57571175975217
ENSG00000135521	20.8011307105786	20.7216468071807	20.1948330572126	20.4065407673893
ENSG00000135525	7.91530625175807	7.91239866916938	6.61760575520939	7.45902355347141
ENSG00000135535	135.081401732285	134.34966721454	136.876985310531	138.601000138157
ENSG00000135537	2.23050039950512	2.26094720704875	2.26951081836946	2.02987195829544
ENSG00000135540	1.49993128432479	1.65132323642168	1.65574664051797	1.53161937478569
ENSG00000135541	3.23892712050392	3.20794129913713	3.16090090433336	3.26463990829364
ENSG00000135547	2.79439935504196	3.0145064163386	2.30550016627111	2.97285760618564
ENSG00000135549	1.451000958457	1.36933320856805	1.67607545882858	1.74041595234714
ENSG00000135587	8.83483347847537	9.66589212761925	8.74321186801993	8.78158219838164
ENSG00000135596	5.67087906750922	6.83238120847626	6.58642334269339	6.66849932963838
ENSG00000135597	11.0373587122294	10.5411627676945	10.2767241726442	9.15619138856204
ENSG00000135604	3.54443219864683	3.49410614635245	3.57461539800162	4.35444842604245
ENSG00000135605	3.29962823508908	3.14256549011597	3.44138770509462	3.29747552803124
ENSG00000135617	9.06963888547554	8.53097827329113	8.58212424549102	7.31863810409405
ENSG00000135622	3.73029898375596	3.79255699154466	3.4487453118771	3.60854661670163
ENSG00000135624	354.564277853816	353.751934452918	365.693349574766	361.253286500521
ENSG00000135631	59.8631755854195	60.6153303909214	46.6249414396263	47.1825187713579
ENSG00000135632	36.2761208086235	37.2596104937568	32.6400138183024	34.3863051237138
ENSG00000135636	12.5005754888899	12.4167220604977	11.260156379591	9.58282196909637
ENSG00000135637	7.51548621123581	7.37011848301663	7.11106634269153	6.63274077122935
ENSG00000135638	2.32087912548232	2.61185065487665	2.14714988330623	3.08922629066707
ENSG00000135655	6.16491588503196	6.29965193222207	5.73369495071894	5.57836170366022
ENSG00000135677	68.3659543768059	67.4542257841171	72.6647171572771	72.7697353087177
ENSG00000135678	3.49339647254659	3.25715955960217	2.53346809178964	2.9865903300228
ENSG00000135679	19.870255148675	19.484309490704	20.3416373885796	20.9418215151018
ENSG00000135686	24.1978669901582	23.7971010714652	26.7379038270453	24.5606573290439
ENSG00000135697	9.76848869191339	9.56135913489004	5.71300301894831	5.76757597670434
ENSG00000135698	22.6274070324303	23.5328937174826	24.0195403977548	25.0809421608368
ENSG00000135709	3.51408617545342	4.01211855701056	3.56784280645887	3.57224652026984
ENSG00000135720	42.8126518771872	42.549139973074	41.2463688567873	41.2527227406675
ENSG00000135722	4.39193585405265	4.58119321298425	3.17833171915448	3.50529421109717
ENSG00000135723	29.1761640977068	29.2420280501957	21.5346528579256	20.5173295511112
ENSG00000135736	4.77174087239949	5.02537578332073	4.82616454980797	4.65898662336082
ENSG00000135740	1.91496945754178	1.9019180700064	1.77596433156839	2.06842777079709
ENSG00000135744	7.35405065631253	8.12656321093628	8.40641304159426	6.73203653227428
ENSG00000135749	7.9419409148739	7.10479301197464	7.12999324420762	7.08687524963721
ENSG00000135750	1.9885000895608	2.04109672737872	2.04816724363087	2.01535817654335
ENSG00000135763	14.4046319920884	14.6136972400837	14.2033759004978	12.8613046840152
ENSG00000135766	19.5907560627765	19.4978801479172	18.6487702835724	19.0349949938604
ENSG00000135775	17.499824392369	17.0102258536937	15.678273825457	15.8840319271003
ENSG00000135776	7.36560813607427	6.67352008032955	7.18673699240079	8.08900562002514
ENSG00000135778	9.83206918814342	9.22088130085702	8.10538843658204	8.77773621980074
ENSG00000135801	23.6721512820053	24.1147542465503	25.5110592753765	25.031258273877
ENSG00000135821	7.86992960788736	7.62303828870537	8.08314759633872	7.34166141943619
ENSG00000135823	14.1533675822164	14.8803810226231	15.3182872965787	16.3324596535419
ENSG00000135828	5.25474471203282	5.73475064216668	4.71240883171552	4.68171824363304
ENSG00000135829	73.8400946875169	74.5947626129062	75.3125802970048	74.4435007025009
ENSG00000135835	1.1263380308691	1.15895310548448	1.10463671401043	1.12256122056383
ENSG00000135837	9.88976885506055	10.129464166363	9.90394756126477	9.96479411123864
ENSG00000135842	20.4762847866162	20.1762236384245	23.6946471379662	23.1434031320411
ENSG00000135845	17.3878103754087	16.9297000226007	15.8274787420695	16.5039338197329
ENSG00000135862	39.8029057602016	41.138341585107	45.8272647268207	45.138371624653
ENSG00000135870	5.12864293010299	5.35213348739977	5.07725553660382	5.36785399644968
ENSG00000135899	14.1301511520444	12.5295182016677	11.3713347401225	12.0794787671062
ENSG00000135900	21.831039396491	20.7285439212432	20.1376187784356	20.7752710790668
ENSG00000135905	4.93756139831916	4.78569776113159	4.38135974539503	3.90476507786395
ENSG00000135912	14.0875779048341	13.5813223048196	15.5741182931771	14.6336445745479
ENSG00000135913	4.63402479139341	4.44883854090024	4.29674013566102	4.20627914288933
ENSG00000135914	10.8150502454643	11.143619754481	16.3469752265109	18.1614118141413
ENSG00000135916	143.527117630489	136.999343058218	137.20169064098	144.532492317001
ENSG00000135919	22.2808732961677	21.2140001048619	25.4984389658409	24.4611208157586
ENSG00000135924	22.1866133018066	24.089309122521	23.3594502658803	20.9391476986345
ENSG00000135926	29.6962593969218	30.2844776806254	30.9420833434564	28.5270080217842
ENSG00000135929	28.1535896323139	29.4936362368179	44.9675774335717	50.1135536908831
ENSG00000135930	75.3929148398416	68.9112001479821	71.9047246458726	72.2865615611287
ENSG00000135931	16.0513801808315	15.989921102229	24.5026316346465	23.2598886037265
ENSG00000135932	45.2043275037188	40.8913186704448	46.6781493603609	45.8726012448797
ENSG00000135940	149.157371796726	149.854345527233	140.461548309855	148.494837726905
ENSG00000135945	12.912202233741	12.1303563279088	12.037728551211	12.130952540318
ENSG00000135951	2.91558299446403	2.79160973336188	2.7724072523835	2.85831762833228
ENSG00000135953	9.36834903449797	9.51256494119349	10.541918015769	11.0181814921902
ENSG00000135956	27.2902586999127	27.3756508990528	26.0013535472929	25.482984724027
ENSG00000135966	24.8148722928414	24.2838637733502	25.6598999717201	25.0579605914604
ENSG00000135968	30.7509333845086	30.1241199294083	36.0563379529706	36.4926643618526
ENSG00000135972	29.9257176032764	26.500541812076	23.6431010981564	25.2247019677181
ENSG00000135973	3.11509389522028	2.76787735600169	2.31149328103594	1.79276573432953
ENSG00000135974	10.0262890588712	9.55017686866641	8.94093885201044	8.93262871307546
ENSG00000135976	1.19614363330149	1.18983040620228	1.17100176758918	1.22032423425906
ENSG00000135999	13.6205933932366	14.4358151882323	16.6869790453111	15.6134859727872
ENSG00000136003	58.5185025187065	59.4811133460041	57.2299916937574	58.8838149568972
ENSG00000136021	8.86028269408537	9.15442104729472	8.31996457218843	8.62530359494078
ENSG00000136026	39.1879306373057	40.1798190638599	40.1124491499755	36.4058945883794
ENSG00000136040	1.20126397037224	1.25971458164995	1.1552528060787	1.13016485848669
ENSG00000136044	12.7889000747289	11.6040804368097	10.3826097569558	10.8603574670514
ENSG00000136045	31.7114816900739	28.4567805294402	30.3724550453677	27.4458072400752
ENSG00000136048	22.2300446015042	20.563887963519	21.4995604791175	20.9262192819196
ENSG00000136051	27.7656378547793	28.0863551744925	41.4894054493099	43.6815654842779
ENSG00000136052	9.38835114277686	8.79034290051993	11.0448644508332	10.7678427793434
ENSG00000136068	78.2617884725503	80.2343650051223	92.6823907849579	83.1400676488937
ENSG00000136098	7.24635321470115	6.79341573265239	6.73132187742569	6.07493317823744
ENSG00000136100	21.2611112375064	22.2304565158166	21.7520789142127	23.0796296187999
ENSG00000136104	18.0472271430519	17.5731862089534	17.0468730535838	14.2450534224576
ENSG00000136108	66.8702057344511	65.1202083204588	53.884496843389	56.2493638006161
ENSG00000136111	7.58488547062414	7.65957832666093	6.35807329790833	6.35368942448055
ENSG00000136114	6.64745193269236	6.94794455483257	10.447819403888	8.83523838390854
ENSG00000136122	8.46830315400874	7.79300472365285	5.42041898942392	6.27289595590737
ENSG00000136141	17.5928932223582	16.9557863105335	16.9900519941624	15.4001215944615
ENSG00000136143	18.9713024749106	19.6134164615518	19.6560432063629	17.7111161892439
ENSG00000136144	15.9388700902934	15.0332461817953	15.1285517308278	16.4959429119599
ENSG00000136146	29.089230507956	28.7564981917794	24.3127335576826	27.5562221973358
ENSG00000136147	13.4173141130695	14.8561607791281	13.686162106148	14.3046531828706
ENSG00000136152	12.3517813313369	12.0931980488098	11.2277452378621	11.2898606903484
ENSG00000136153	10.0721512194288	9.76334399823591	11.1001862041635	11.4684912074185
ENSG00000136156	129.537819390075	125.208655599394	131.396835291631	136.205266958572
ENSG00000136158	11.6259894608755	11.6881469645888	25.7089976540036	24.2725201683646
ENSG00000136159	30.5012340059826	28.8927999717228	29.6824141277658	30.3741048076842
ENSG00000136161	5.80052340056104	5.56450117964145	5.28776617109848	5.92254574119334
ENSG00000136167	2.14695968511323	2.3413016859293	3.1885971664216	2.9471758540278
ENSG00000136169	3.3845742533035	3.47620444815096	3.34344008914774	3.50192590594091
ENSG00000136197	1.53830516433099	1.57059590284059	1.52451704966768	1.47247825570848
ENSG00000136205	48.570289452888	49.2677623965425	46.1815301776137	44.5366443554756
ENSG00000136213	3.76412889630736	3.90728686348329	3.37917084716766	3.80737064334351
ENSG00000136231	14.6563223340821	14.6151222139347	14.4640886357304	13.1927911121588
ENSG00000136235	2.88791042508854	2.86963645203842	2.71121265679741	2.51202947031236
ENSG00000136237	2.31899690113535	2.09286746639882	2.28521219736791	2.37162128877401
ENSG00000136238	142.709708760616	145.864454757385	145.602175519464	143.911064814351
ENSG00000136240	233.661691559281	228.530214203226	243.699138277841	229.178506356098
ENSG00000136243	32.6339090236799	32.5059329172751	29.8752430951771	28.8948635870256
ENSG00000136244	7.50085699717746	5.61916075032104	18.960672883447	14.7705597709927
ENSG00000136247	25.0700101168355	25.1093567714584	23.6338714460319	23.0636640450231
ENSG00000136261	75.1990108216403	72.1903193419835	68.4654320619201	64.9611729341642
ENSG00000136270	66.8479322185783	68.7439701452883	69.479063640768	69.0139453486983
ENSG00000136271	64.2044398396086	64.0963012257702	59.9648646374516	58.4534367979621
ENSG00000136273	9.0023567521485	10.0591762687397	10.181776984175	10.0198251642651
ENSG00000136279	104.47767735522	106.057389690563	93.3015943234139	94.6939460163183
ENSG00000136280	27.5376569170866	27.8071487951657	25.5973492916905	24.2986162461189
ENSG00000136295	94.0846700698877	100.478339730855	86.196461501156	94.9804974306332
ENSG00000136319	9.52825447942225	9.44630253116891	8.83164270106356	8.68143717687928
ENSG00000136367	1.60827358515579	1.55598994152835	1.55976589799256	1.41306269192586
ENSG00000136371	9.38167170109757	9.84933769415761	8.22204378089443	7.78712149242093
ENSG00000136379	18.243744592452	16.6328020297665	18.2169301893943	17.7540669403514
ENSG00000136381	23.3931203037967	24.1050032350403	23.2164393214656	24.2561059459469
ENSG00000136425	3.83079411644967	3.9299355976328	4.5244769820509	4.43271123202469
ENSG00000136436	27.6532276201462	26.4320319664162	27.5524596894876	25.5156160442285
ENSG00000136444	34.311267449766	36.4925715676793	32.043579095645	31.7095544661887
ENSG00000136448	46.0817537844695	46.1754915496189	38.7916985019641	40.5398801442039
ENSG00000136450	84.747019164152	84.2592791976539	73.8023943087549	76.836341431695
ENSG00000136451	18.3421295283017	17.9546713325215	16.1393811128471	16.6389282168112
ENSG00000136457	2.40026997334058	3.1397891998403	2.50802497212373	2.89462394972368
ENSG00000136463	31.5449624025556	32.0756534445917	27.4603357524756	27.1333408655354
ENSG00000136478	11.3752499956114	11.3783388858781	10.13833184526	9.24777982614046
ENSG00000136485	51.1609868739439	50.4502836611785	46.2557097289115	44.3799141577734
ENSG00000136490	16.7463415416548	15.8966287491597	14.3292449228899	14.6334844048513
ENSG00000136492	8.66650003809316	8.02764018249467	9.36087809032112	10.5939334700805
ENSG00000136504	5.01506883253427	4.63658081647934	4.82214293476718	4.74128882405445
ENSG00000136514	3.72072863346313	3.91672798325999	2.79455019524638	2.58363631210484
ENSG00000136518	49.4933812497145	47.5389724123302	45.7747929194356	46.4328362843562
ENSG00000136521	22.2019857581457	21.722296491928	20.8133179259406	21.3504340011727
ENSG00000136522	55.3438428906386	53.2396212822568	47.8747049664065	50.3825995875162
ENSG00000136527	96.2944996970727	93.7366611307521	80.3439197212452	81.1478277298344
ENSG00000136536	34.3130048359972	32.6965760107549	31.0717667690412	31.7836098791463
ENSG00000136560	39.2581701690878	41.3317245773675	44.7638498852287	41.4553249541196
ENSG00000136603	14.165691122328	13.9027918236541	16.4367786125363	16.1822618115648
ENSG00000136628	57.6769192650708	56.8156589678553	50.7102349408206	50.2912794501236
ENSG00000136630	4.31412272000084	4.96854213616633	6.52801243852452	6.28575808107305
ENSG00000136631	13.3178719730852	15.1879911667188	13.2656687216783	13.2117847660911
ENSG00000136636	28.4979549488343	27.4313303610612	24.488213927062	26.5688444257427
ENSG00000136643	8.48684908352203	8.79814851203076	7.43879898082126	7.52122985413006
ENSG00000136699	10.0212450233038	10.2028199006816	8.9149090197008	9.49013316599686
ENSG00000136709	11.8310272814507	11.6041511580248	11.1794523238727	11.3659439102255
ENSG00000136710	32.6092896826287	32.416839036698	27.5430702969154	26.5306523374324
ENSG00000136715	16.0539673504726	15.4497622214554	14.4334613665091	15.289067483895
ENSG00000136717	44.7799579685701	48.285154086566	33.2216286011975	32.9085254814173
ENSG00000136718	67.7275656805874	65.8244423996637	63.661140811108	63.8062086842553
ENSG00000136720	1.69924495129209	1.66233983322865	1.55086621981607	1.5773118161155
ENSG00000136731	14.656957264698	14.4229244398213	14.8359858349488	14.2257976632447
ENSG00000136732	23.4649868383474	23.0405644422646	23.190250984348	25.427775593761
ENSG00000136738	10.2710261061811	10.9345373833353	13.6692087582853	12.4438742661175
ENSG00000136754	28.6614315867069	28.3936835788428	32.5495343083142	29.9493716232303
ENSG00000136758	61.5793937834468	60.1499201982392	58.0114394122839	57.3025968728047
ENSG00000136770	7.22295417726196	8.58623201159253	7.96726344688842	8.16884507697109
ENSG00000136783	31.9915143766628	31.6258419176816	31.3473784830735	29.6493370687878
ENSG00000136802	22.5048526195391	23.9716183953772	25.7975886475539	26.5199632179445
ENSG00000136807	38.6763346989549	39.389292264221	40.4205244076033	40.5690468060267
ENSG00000136810	180.617898367413	171.288895724604	183.492993561533	180.044897755146
ENSG00000136811	47.5587826703648	47.5707475469382	38.2209287405319	39.3918920840612
ENSG00000136813	11.8637612929288	11.6950858283634	12.3392380326064	12.8749236612647
ENSG00000136816	20.6423246000837	21.2537534342809	22.062071619688	22.236672394821
ENSG00000136819	48.6722025332244	51.101167375035	43.7336751501672	42.8668378374505
ENSG00000136824	30.2539800860906	29.9212579809856	27.2569903685086	28.61655906009
ENSG00000136826	4.23127156520149	4.70715806565202	4.56552663769571	4.36302812935825
ENSG00000136827	54.4037173385221	56.6021137344078	53.4184543323692	55.796120011806
ENSG00000136828	1.9230639740698	1.93177734811898	2.05415971166905	1.88584074861742
ENSG00000136830	148.395343643612	146.705332203551	110.485378289787	111.566024568164
ENSG00000136840	31.2354678538905	32.7928859170488	22.7100075276326	23.3648939399077
ENSG00000136842	1.91082432257859	1.82641360292835	1.88749452559726	1.88359569898729
ENSG00000136848	19.7828891933107	20.090024945738	12.5631464032229	13.6268064398582
ENSG00000136854	14.0662012892939	14.5500564472136	14.4957410946746	14.0803063875183
ENSG00000136856	13.7564940668878	13.6818468794863	11.7386275762566	13.122591268012
ENSG00000136859	1.60218437141728	1.67110534542382	1.53341823523318	1.8143148328127
ENSG00000136861	18.3603415496744	19.0699795805726	17.1691061591371	17.7240016730959
ENSG00000136866	1.25066989607087	1.32993823788366	1.27355916347175	1.25290329869873
ENSG00000136868	19.7349059022905	19.7064922234743	17.6352185718656	17.7413273923148
ENSG00000136869	4.32551256180933	4.09856172383069	3.21656168287369	3.1347057327411
ENSG00000136870	25.1453806998166	25.8576664646018	25.4996117350167	26.4007500787388
ENSG00000136874	7.89875010601439	7.89749212649077	7.33081576636346	7.3915293798368
ENSG00000136875	40.2026275150129	39.4208095411224	38.3637941828395	35.7721618329265
ENSG00000136877	48.8308079303801	47.2912894269238	43.979294635842	44.7265253632093
ENSG00000136878	10.5155458976653	9.97801933847981	8.68314384766808	9.18116711226764
ENSG00000136881	8.25581346549273	8.00426654746855	6.02148690694371	6.37844510096103
ENSG00000136883	45.3971286807598	50.8357368032104	38.8448019839077	42.8515146983035
ENSG00000136888	182.811007129679	181.471870091606	196.445283209641	191.414178258836
ENSG00000136891	32.3833235387059	32.4007864300797	30.9627107546873	30.3358785423625
ENSG00000136895	4.13078231614945	4.69764248553484	3.63695124378657	3.53957062443308
ENSG00000136897	23.5246318016901	22.6720471444357	23.2413018434881	21.0607809037951
ENSG00000136908	41.0517693932763	42.2863445012636	42.6858394531608	40.8821285611358
ENSG00000136925	7.80788256244808	7.81035394404143	6.66673933324329	7.17493265532708
ENSG00000136930	198.805734474822	200.16330805895	193.365866471646	196.794701069097
ENSG00000136932	15.8009874119408	16.7644346296876	18.6556469815061	19.8363052508042
ENSG00000136933	26.899800336267	25.9853111921512	23.79417178609	20.9383310726767
ENSG00000136935	12.8055340027202	13.0069408869996	10.4035688291269	10.9576928412608
ENSG00000136936	15.3213920879593	12.3286510777713	13.226445364524	13.2587601066494
ENSG00000136937	21.2743864386782	20.5608066055305	19.6862413173042	19.2861316485368
ENSG00000136938	148.685818604647	136.674971883266	130.289789561684	127.749062264355
ENSG00000136940	26.3053728464672	24.3668454388651	24.656115837277	25.2022073586214
ENSG00000136942	269.825583895632	256.195504835009	240.727831970269	264.351226346078
ENSG00000136943	2.29377217604281	2.20992322371041	2.0623316658421	2.00125597964692
ENSG00000136944	6.70284040357068	5.77090691979777	6.74513323171166	7.42316016395074
ENSG00000136950	36.3861183425201	34.1799622475435	31.8168785758766	30.2471013436904
ENSG00000136960	1.77733254254504	1.82754400336127	2.21187519301063	2.18769897437142
ENSG00000136982	19.7511848065463	20.9458110578532	18.3796300569985	17.6654989475991
ENSG00000136986	48.0084899514132	47.9715807333549	50.7103681815076	50.9282904463706
ENSG00000136997	93.9956540979931	88.4962670095954	115.615410398781	110.652928847237
ENSG00000136999	8.60158953303221	8.06066725888566	14.496434270699	12.9028839985609
ENSG00000137038	20.5953475193083	20.2864910171137	18.5729381603558	18.3220224350582
ENSG00000137040	10.8305896787284	10.7267821560048	9.06705322914058	9.0848917956165
ENSG00000137054	19.1540462936089	16.209613942297	13.7387559351019	15.1942146814675
ENSG00000137055	10.2832083235265	10.4220480833781	9.06053971204253	8.89610781788168
ENSG00000137070	2.12789453077292	2.37459640862968	2.26182022387284	2.58047746307803
ENSG00000137073	18.8566597000969	19.359373041569	18.2565462931885	17.6265197328237
ENSG00000137074	17.8017278242217	16.8401341957365	13.074263216003	13.8346861414749
ENSG00000137075	21.3527008912346	22.6650601969365	22.0897840430984	22.2175470365654
ENSG00000137076	83.0777368076419	85.900886489933	87.3862140639005	80.6664747989848
ENSG00000137094	5.62813103708336	5.16205738267502	4.7912451862504	4.15873582230659
ENSG00000137100	10.1862166774831	9.40779779928427	8.39159807174282	8.86317599890626
ENSG00000137103	3.45855636603472	3.31423373167754	2.93615616993767	3.30337898501247
ENSG00000137106	136.808794586999	143.577150090239	125.543186562069	134.601731410175
ENSG00000137124	38.9913771259748	37.8890447819341	31.7508389973998	29.8242943264584
ENSG00000137133	24.6209680605445	28.1704871561642	21.091785494215	20.5339546335438
ENSG00000137135	7.08122169098099	6.72016423174635	5.5606050533872	5.9051413039621
ENSG00000137145	18.8338901236395	19.016496719643	18.4756747114637	18.31860020035
ENSG00000137154	351.151181158468	347.640579324068	367.031810948032	378.958418585417
ENSG00000137161	27.9157095119588	31.2244178023412	31.3219049768819	30.6164010849379
ENSG00000137166	17.3040382176871	17.7802555125259	13.4965901129915	13.1315615582017
ENSG00000137168	39.086307802345	38.2615259909964	34.3148892199638	34.4901688150832
ENSG00000137171	6.6330076499404	6.88150144028524	6.6709224577511	6.26053915061138
ENSG00000137177	16.0506662325587	16.0521126768134	16.4906478860213	16.4327428124363
ENSG00000137185	12.976447840914	13.1536330431398	13.0473435300554	11.114415762702
ENSG00000137193	13.621365591529	12.9226816527049	12.6865758502459	12.3421001029064
ENSG00000137200	16.8082105335822	17.4600393307497	15.0678414979553	15.3384384090451
ENSG00000137203	28.9100292279605	27.8355327165228	46.9657044902087	47.1169348351904
ENSG00000137207	48.4023393683591	50.6694012500642	47.6756530084072	46.3381606368597
ENSG00000137210	47.9115007208978	46.8381253078609	42.0007868886089	43.5085052212798
ENSG00000137216	10.6002853209342	11.2808874251218	11.2031054661546	9.67036046822722
ENSG00000137218	3.05187722876512	3.2095898978265	2.77404501665429	3.04660889328738
ENSG00000137221	16.4921214487306	15.3149432629345	16.6021569547245	16.6871965137767
ENSG00000137225	1.76281118130599	1.93960206402112	1.60813211387676	1.74000733427189
ENSG00000137251	12.8293719059431	12.1027429656674	11.6209800927548	13.030457429055
ENSG00000137266	3.02457027386799	3.21577679502611	2.66850964256044	3.12924698642424
ENSG00000137267	10.2142406881405	10.7830915046329	11.569306033628	8.61871187329924
ENSG00000137269	7.94110100037026	8.39138326959712	6.9493891322117	7.69501239641617
ENSG00000137274	8.5038039954291	8.96302729554676	7.92678087173198	8.37526429641539
ENSG00000137275	15.3097764819454	15.9042261627765	17.1125287200124	16.2970031160866
ENSG00000137285	2.47099668252035	2.07564672142509	1.66888204408714	1.69765519755498
ENSG00000137288	23.1659189612887	24.0625891127907	22.5028063796062	23.879869924799
ENSG00000137309	11.6507699893192	11.6740858575791	12.3136797063335	13.5625818753799
ENSG00000137338	3.77658796029508	4.37373430508153	3.6857206646394	4.0278235573886
ENSG00000137364	9.64278310459381	9.40279448136615	9.36372652847471	8.65699685758717
ENSG00000137393	1.7859725721457	1.88141667579469	1.76584072005688	1.70196233304425
ENSG00000137409	99.4074129831895	98.755885584678	95.8492077431958	94.24756426383
ENSG00000137413	4.56570457363069	4.35077701793899	4.82272684580994	5.31704188807492
ENSG00000137414	9.34869295974506	9.33729968807855	9.97683295139034	10.5693342530479
ENSG00000137449	14.6836577960601	15.0565608493434	15.0719189374735	17.5710860169463
ENSG00000137460	3.71048524705172	3.51240224648827	2.80410371602673	2.58322920289737
ENSG00000137474	2.13905548880997	2.29303237771156	1.98470538032135	1.95545459697864
ENSG00000137478	6.37572076618569	5.93158564666661	5.75711668867844	5.64563492571452
ENSG00000137486	13.0682620588062	11.7813758733906	9.3670849046988	10.9706625043705
ENSG00000137491	10.5486109432735	10.6201237073594	9.05078148264	9.46297500478634
ENSG00000137492	1.72009057594501	1.78402734650309	1.80689315434346	1.48899468756992
ENSG00000137494	9.73594748362025	7.70765542954897	8.31859489055111	8.31771607327664
ENSG00000137496	5.59928017377587	4.1914581551025	3.62123980207839	4.4515711249201
ENSG00000137497	20.1743606244648	21.6273920719227	19.2497054599584	20.8711112348396
ENSG00000137500	11.5339258972494	11.9068477899184	12.8197410108667	11.8871278787355
ENSG00000137501	12.8085474349783	11.7778379713286	16.3082182499877	13.9725449901257
ENSG00000137502	2.01876244767284	2.23705777405747	2.32561245355418	2.09266247432552
ENSG00000137504	41.1992749086837	41.5170348262221	44.0213676603625	47.8030850774885
ENSG00000137507	1.43721574635492	1.35261932514959	1.32661297943153	1.26862542443551
ENSG00000137509	15.5319912640356	14.4717076180735	14.4228300629549	15.7089834274989
ENSG00000137513	12.1799651790555	12.2316217607328	11.942343202954	11.7972190561088
ENSG00000137522	16.610613873765	16.0548673016079	14.4401994002019	13.0724198658414
ENSG00000137547	202.575136987293	201.653430935475	205.898283615872	198.940378225211
ENSG00000137563	47.4664697430768	52.2073444925189	44.2650914478286	43.9773490288675
ENSG00000137571	1.23758744228016	1.24346617188707	1.4221505097775	1.45419080904108
ENSG00000137574	40.8197998134935	39.2326542960536	37.3070844430218	37.8566770052572
ENSG00000137575	156.29675528083	154.290142313981	160.499197171349	150.448769713382
ENSG00000137601	4.23419771813195	4.42052098078133	3.89145143406681	4.16985853989029
ENSG00000137628	21.4726000652297	20.2677671277279	12.6127115579874	13.2000719474012
ENSG00000137642	2.83342034172247	2.9479310869208	2.69065542106953	2.80105422909256
ENSG00000137656	12.980868316607	13.1777791752924	12.2271397738891	12.4836788455204
ENSG00000137673	10.7133397461645	10.0203237597676	9.04212602426126	8.08084034694478
ENSG00000137692	2.92820940198957	2.86134930606489	2.77256317447514	3.00040024570729
ENSG00000137693	23.9163059470226	22.964798132305	26.5257102497095	26.1427366098288
ENSG00000137700	29.3280068045521	31.986162048135	23.0349491801681	27.8730619874776
ENSG00000137707	2.41949092659888	2.73218528137039	2.56354071976436	2.13756798108201
ENSG00000137710	50.3129227816105	51.4011495732012	56.3688523296656	57.7915713506555
ENSG00000137713	31.4181200639827	31.1984003013324	26.8165031679646	27.5813271122217
ENSG00000137714	13.7294446731921	13.5518078887684	12.1572126566919	12.3602166863953
ENSG00000137720	6.9940950833507	7.93771931216392	7.60341171524491	7.38452801843456
ENSG00000137731	73.748097922445	72.3356917016934	78.4327358806638	106.342596767655
