WT_1	WT_2	P95H_1	P95H_2
ENSG00000168061	3.73086544066657	3.06102100673979	3.2330992609752	3.6237914753897
ENSG00000168066	114.271030896021	120.463719937187	121.044364377624	128.685894050451
ENSG00000168067	4.60273857965259	4.34850308127323	4.3509697141301	4.85061067051193
ENSG00000168071	2.15717682457802	1.70260181056675	2.0631435273674	1.74582707611352
ENSG00000168077	2.8683165866508	6.01894262586595	2.60201298376295	3.62901443581277
ENSG00000168078	29.4024303554143	31.3796292490183	31.8936942991731	29.1341001898929
ENSG00000168090	45.1106807204245	45.8527494646227	46.0790646560672	45.637723781651
ENSG00000168092	57.4287603436589	50.1499454586425	58.7064455231301	50.7918791917328
ENSG00000168096	4.42330070882052	4.43978366970081	5.06048552186884	4.6128608455513
ENSG00000168101	7.17432779057277	7.43331894379534	6.95054211387902	7.61050795840553
ENSG00000168116	33.5376948148576	31.3969930738013	34.2654560565056	30.4809255248766
ENSG00000168118	18.0908620104815	17.3953317739114	19.7217303578748	17.9891922177116
ENSG00000168137	31.8845558040254	29.6319803592812	33.2902549109816	31.1952150077607
ENSG00000168140	1.46116255325749	1.64524009926911	1.43276390959563	1.78567532105611
ENSG00000168152	3.66926747797041	3.03138541056445	4.00596655600362	3.4730464292794
ENSG00000168159	27.0525272881733	22.8068978257692	23.4227633663076	24.4450098763478
ENSG00000168172	11.6146077878415	11.0926825452151	11.814581313106	9.87908817285379
ENSG00000168175	31.3095801207232	28.2503569298172	32.5855322592715	27.8776870508146
ENSG00000168209	7.65031123938298	2.64503511547121	4.23563092200256	2.38511867123465
ENSG00000168214	31.6127268588458	30.4033838547192	32.7414828331608	29.0159878668446
ENSG00000168216	10.6226593055001	11.1164815564037	10.84114039679	12.1983237799161
ENSG00000168228	9.90166021457776	10.710157460999	10.5191780422222	10.1127857979107
ENSG00000168234	6.0825060706712	6.9769609195454	6.24334244089773	6.82041105190544
ENSG00000168237	2.58284978484792	2.4378761167569	2.47453309754161	2.95925877251418
ENSG00000168246	7.99882243038175	5.94479497761587	7.69410026273986	6.32669966050005
ENSG00000168255	5.05181728384169	3.88429919815117	5.3687494194925	4.32496223226513
ENSG00000168256	18.5066134473869	18.7119167547994	17.4995101989372	16.2626345646281
ENSG00000168259	80.494019979642	74.523900215183	81.8716121746296	76.9038322782264
ENSG00000168263	4.01209341646971	3.40395673348107	6.04796198456734	4.12002667178413
ENSG00000168264	18.7037967127528	18.704006909878	18.0784878520097	18.3569507437556
ENSG00000168268	13.6772275341444	16.5920719640315	12.4150178992542	15.0508071095368
ENSG00000168273	4.41739062096975	3.77055282873218	4.18990408590868	3.98632940758641
ENSG00000168275	20.3400369545302	16.7654882300348	18.2346244184005	17.2913704060752
ENSG00000168280	1.32519613803835	1.31285789110074	1.41525767299058	1.33438918655198
ENSG00000168283	19.936827622343	23.3072338048118	19.1407487268312	20.8912373315726
ENSG00000168286	11.0406550335571	10.5111147272236	9.30872528203602	10.0560863681951
ENSG00000168288	59.2587222912176	53.2204928544291	56.0728431140556	53.568659332382
ENSG00000168291	32.5721657402563	28.9215692591902	33.1533558880518	30.152732663671
ENSG00000168297	12.5413593136607	10.647642367926	12.1589186929143	10.0770046770109
ENSG00000168298	552.7975931126	473.76651093062	503.271652833503	532.078239126227
ENSG00000168300	10.3257549031789	7.47738379992126	9.61697392178429	7.44577463851371
ENSG00000168301	4.0376857713555	4.36188647185976	4.6816628246972	4.70527985789779
ENSG00000168303	5.86032688225016	4.16441110686283	5.73071178064027	4.52742975926374
ENSG00000168310	12.765538840604	10.4063647258419	12.6675771070173	10.4125598525786
ENSG00000168329	3.02234399328403	3.50463124247617	2.79873479224005	3.0252635430435
ENSG00000168333	4.34445365016929	3.4997981204388	4.14496408570231	3.94625724296947
ENSG00000168374	61.1421969377614	62.7918892058265	65.1235673895937	58.7134401865857
ENSG00000168385	158.149094323535	152.121344233283	149.547972297913	144.923653966644
ENSG00000168386	3.17587039537467	2.89834738852591	4.30922993438078	3.82536189483345
ENSG00000168389	6.77946694990111	9.89052125637115	7.18654448971484	10.3595602948285
ENSG00000168393	68.8311273321691	70.6762370944531	65.4797995155678	66.7092404981021
ENSG00000168394	4.94231615839454	7.31024870316317	5.4139540570749	6.29497838707655
ENSG00000168395	6.87334355742262	7.26223542070923	6.67991586644956	6.84390070856393
ENSG00000168397	22.5336924255523	24.9591297211094	21.6675089434117	26.724046357787
ENSG00000168404	12.0550100665231	10.0535152887099	12.4441522114828	10.9801667833164
ENSG00000168405	3.83288662551295	3.60501235776602	4.02909109432281	4.560394813113
ENSG00000168411	34.8070859213373	34.6198011949853	34.6405604964409	31.1365003290153
ENSG00000168421	8.22956709937274	7.52447970265611	8.80650054972817	7.56063379641186
ENSG00000168434	3.99045074305032	4.30718382737367	3.92457497142801	3.89989939312115
ENSG00000168438	18.3007705189873	18.063136843289	18.890808974137	17.525986929245
ENSG00000168439	147.586720552755	140.048715600062	155.492363067325	148.639318856612
ENSG00000168454	1.89402713383064	2.02220815726501	1.70210276314792	1.76583371887583
ENSG00000168461	24.8242634793704	24.9200446701072	23.6394430388846	22.925181990881
ENSG00000168476	17.275256356516	23.6737052890318	16.9496732466406	23.9555707593357
ENSG00000168477	1.20971665850028	1.1347228474098	1.17551499778114	1.1048693672022
ENSG00000168487	4.61434386299222	5.54468612084554	4.60559959490681	5.66225876971022
ENSG00000168488	58.3394792548043	65.1506119493433	60.7798851660135	65.3768750156996
ENSG00000168495	12.3092296805774	11.9922120733685	12.8045276220038	11.7209954198295
ENSG00000168496	49.7454119512174	39.7672326309403	46.1006297171955	41.5049096195131
ENSG00000168497	44.7320773129054	36.5721158066985	43.6277071733164	35.950880534583
ENSG00000168502	2.34495761809809	2.42042334014471	2.40876867571659	2.52286122981982
ENSG00000168517	2.46532965107996	2.76805388457757	2.17899350558626	2.46272110204953
ENSG00000168522	35.8277652781195	31.8062676789046	38.2518514008957	31.4446084913831
ENSG00000168538	20.1279849729584	18.379834183918	20.0480184706092	17.706243651727
ENSG00000168546	2.61500407626941	1.70894827977778	2.59242702441083	2.06299195789582
ENSG00000168556	5.35416327044095	5.05596859796653	6.44296264688283	5.48216283189364
ENSG00000168564	22.0880380746815	18.1242799016224	22.9450920573125	18.6491618324602
ENSG00000168566	8.49380957946742	7.63279419725306	9.54950568326945	8.86432853953206
ENSG00000168569	6.80616396031025	6.06742338831023	5.81311068128173	5.85527230981458
ENSG00000168575	14.8553750303581	16.7489733171286	15.0251090582659	16.4088173461536
ENSG00000168591	8.8615844793871	13.0626837416797	10.1595858024615	12.4561305131722
ENSG00000168610	96.5943785123988	98.7535688811086	90.0630593963306	89.7568390448822
ENSG00000168612	5.0106744622524	5.34295607444035	4.57828148102093	4.88091100135148
ENSG00000168615	11.0788737387638	11.9596997406061	10.8832119242316	11.8653163275282
ENSG00000168653	248.785290224753	190.717191854338	217.704750680139	198.0281294926
ENSG00000168661	4.12500479643367	4.11135649527448	4.33781754700202	3.63147009047431
ENSG00000168672	1.25295092898089	1.20039373345415	1.23171438130713	1.22214131764495
ENSG00000168675	5.04744563552696	6.11063262222736	4.94611648379556	5.20875008522644
ENSG00000168676	1.53093380582491	1.72079881008068	1.60129044679529	1.87949054245758
ENSG00000168679	4.20109739156219	3.07691824707226	5.70613984566746	3.55047937395061
ENSG00000168701	14.1860030158574	18.253083066729	13.768378119777	17.6993611686034
ENSG00000168710	65.5245406567045	52.8417609557323	60.8655230487911	55.8114092483497
ENSG00000168724	29.1405231584202	28.1279993230124	30.0857244288225	25.3751912582809
ENSG00000168734	8.05239837819163	7.56703026485982	6.76469277444003	6.86767368514943
ENSG00000168758	6.60982117132506	5.94915931563671	6.58580551725313	6.67494424178612
ENSG00000168763	6.19087945098327	6.91841109829271	5.7632752984035	7.30288965264594
ENSG00000168765	13.5925006181531	11.2903200910394	13.2200801250372	12.1261176961949
ENSG00000168769	8.41814526075457	9.15399109093402	8.91365805372953	8.94920725791645
ENSG00000168772	1.27339488609411	1.26187438756852	1.22358697199091	1.21891031625704
ENSG00000168778	2.09333344694885	2.11811098357383	2.12056373601173	2.34307847039925
ENSG00000168779	20.5806513359678	17.5808742111713	20.0512015531907	19.076166018694
ENSG00000168781	4.81588000164943	4.37260666280113	5.19253974131141	4.73035751346069
ENSG00000168785	6.60592132160278	6.28586923270223	6.32703078045572	7.44165328503065
ENSG00000168792	1.96177994280506	2.6842295374664	2.06972151805618	2.24776488793669
ENSG00000168795	6.59994628600269	6.47994284734439	6.28158924357513	6.5116588729551
ENSG00000168802	32.5838859095814	31.3727617930188	30.2487191510672	28.6233030325485
ENSG00000168803	8.29896764537303	7.7401460011226	8.72204937630318	8.25768657909403
ENSG00000168806	4.96825676375776	4.66676285821759	4.83090896387689	4.58907728338211
ENSG00000168807	4.37374600838085	4.18966634423385	4.29094861138785	4.28413761659781
ENSG00000168813	15.3698536409788	13.3858781663478	14.9400459883197	13.7984662866214
ENSG00000168818	13.4712997944111	13.9731626261124	14.0008088852111	14.9871635602394
ENSG00000168826	3.02489669954226	3.39409799826558	2.96446050089001	3.14340343573392
ENSG00000168827	33.6556884092339	37.2312094870373	35.9438488690491	38.9686866714023
ENSG00000168852	2.19207280688783	2.29131871718573	2.45137354114518	1.52259582957625
ENSG00000168872	20.3951694346379	21.6525163487542	20.2871768472571	21.0196217787555
ENSG00000168876	10.6461084225935	11.6758295669867	10.7056507545515	11.6491225649499
ENSG00000168883	66.7963219397338	57.2595478583687	70.4537764006254	63.2162424478085
ENSG00000168884	20.0101506214838	22.1464513992427	18.0846902633507	19.7905763694686
ENSG00000168887	11.8965121905671	10.8226891667962	12.0148544895405	10.8565926385439
ENSG00000168890	3.82399386449572	4.52694540747949	3.41656180775372	4.25421835498289
ENSG00000168894	57.6642203491082	45.6643898592391	50.7727106331226	48.6122457033964
ENSG00000168904	4.17947488105348	3.80259411538492	3.93809770332853	3.84709350653076
ENSG00000168906	127.568028071999	199.765246341148	141.899288514374	218.899419967006
ENSG00000168917	6.16962887677055	4.02988065085216	6.12454564070564	4.40553366458798
ENSG00000168918	49.7862346243712	44.5823115275868	46.4407248527404	41.7494258025122
ENSG00000168924	41.4616721256523	48.2236666508711	39.8042998787256	47.8546324279972
ENSG00000168936	12.7023536587068	13.4699491464508	11.9354363106332	14.6117289781315
ENSG00000168938	17.5655304687973	15.1368119140552	12.3073819595012	16.4270288890908
ENSG00000168944	12.4738541385731	11.1974272015101	12.5918981155245	12.1498486545345
ENSG00000168952	14.3138461948957	10.9288140735139	13.3807745493944	11.9110724239774
ENSG00000168958	42.9649353439584	37.3747581710457	40.6200373031717	39.809781307812
ENSG00000168961	3.06499286188619	4.36984107528894	3.24357942519302	4.19523092830469
ENSG00000168970	1.3036174391467	1.37712663336276	1.25293963665863	1.36861553906848
ENSG00000169016	20.3401738145882	20.8516522429978	21.2098939928257	20.2421402393718
ENSG00000169018	25.6177178079347	26.1870149158048	25.082238907211	23.8718284464082
ENSG00000169019	21.85770886395	18.6240572494193	19.8404462849852	17.0088164762839
ENSG00000169020	62.0374119425164	36.4277947574374	45.2418972397165	46.5248232370657
ENSG00000169021	61.031374434473	53.1386221497609	55.8053317477632	51.7268158245525
ENSG00000169026	1.30584873998424	2.39640726146704	1.47419771486216	2.23355262419806
ENSG00000169032	13.9942167620425	12.0705235096331	12.8789747930967	12.0431088707546
ENSG00000169045	210.993191508021	222.657722762699	229.016197875915	246.160748425635
ENSG00000169047	1.37836155375933	1.49515472223745	1.3030074408211	1.36056689076172
ENSG00000169057	14.7246356197103	15.2551688540681	14.7614109190863	14.6897639772468
ENSG00000169062	21.0945292171744	22.3556561462913	22.6300975310052	23.9381201388889
ENSG00000169083	2.18551386656356	2.03917871038285	2.14158270903274	1.90287603932196
ENSG00000169087	9.02582835856683	6.84305751808919	10.3884437916985	8.2648270760807
ENSG00000169105	4.90920759114301	5.39492257878156	4.35050091590484	4.95429869569007
ENSG00000169118	6.23685074787098	6.14528732220605	6.7703902593393	6.01505839808263
ENSG00000169122	1.82058460460478	1.62585978215135	1.80140735020243	1.73546470675442
ENSG00000169131	6.91507254566529	6.59525099965376	6.53813609407081	6.85672171910026
ENSG00000169136	19.2848024689957	31.137939464773	21.8958189509964	28.7955363920984
ENSG00000169139	40.3040964845971	34.0205754348353	40.3302164404782	34.9058055922619
ENSG00000169155	4.81086358186116	4.76327169008414	5.08986285448439	4.58405721665745
ENSG00000169180	39.3651800696603	41.3113709779561	39.5767415290329	41.6544101147797
ENSG00000169184	1.27221301785355	1.21111354156572	1.16952058866211	1.18779742634375
ENSG00000169188	11.7561620495797	11.0975394108529	11.3058887839162	11.0090573655228
ENSG00000169189	23.7340410925863	18.5293594722944	21.6449656507152	19.6112323614002
ENSG00000169193	2.85829902795258	2.54868623016561	2.23346474637782	2.57210366481107
ENSG00000169203	2.34750486387544	1.71941926167553	3.4770155302117	2.16459399485148
ENSG00000169217	16.2155017746082	16.3718685476199	15.2040479108	16.301531255658
ENSG00000169220	10.8216321880341	10.1802826349281	9.29107904105703	10.2034457280654
ENSG00000169221	11.1006237054833	11.3311268631695	9.73962353100883	10.1754981742582
ENSG00000169223	87.5311086210379	97.566318320253	76.9423868025191	98.0591834362926
ENSG00000169224	64.6989294301777	73.5061407340767	69.041124960733	63.3886040112297
ENSG00000169228	2.74835604313238	2.32486791163727	2.53484026375476	2.63492196557606
ENSG00000169230	54.9118921910418	49.4007080010169	45.2120867550171	52.0633244452895
ENSG00000169231	1.82584022255841	1.95783411874432	1.80867950690843	2.01215762070424
ENSG00000169239	1.73684413345223	1.50704070986344	1.60448408731811	1.50521418680227
ENSG00000169241	30.0314090803455	24.410531059298	29.5133055483609	28.6201156103681
ENSG00000169242	1.73576165624587	1.56996792274015	2.07541152613095	1.65459168343829
ENSG00000169246	2.55163341830899	1.85512406598563	2.85567190315558	2.41311158447562
ENSG00000169247	12.0765203334692	13.0452181132992	13.5055359138103	13.4143740127452
ENSG00000169249	5.00951931407779	4.97662322749097	5.08673095044025	5.92102310345438
ENSG00000169251	62.4798897617633	58.4147529821342	62.198864188869	57.4956651933141
ENSG00000169255	7.38925825739291	8.72051637010891	7.50607469142157	8.58982380731308
ENSG00000169258	1.39661496932868	1.66630268163095	1.45051317593771	1.45322907090316
ENSG00000169282	5.37283631440637	5.38837071919633	6.13514455607512	5.53622388809266
ENSG00000169288	60.0911703399354	67.6367557838678	67.4458901070216	70.4000145478724
ENSG00000169299	55.9122133025386	50.3420367659014	55.2724488406239	50.7082867183106
ENSG00000169313	1.5832111580697	1.81227101964377	1.99010006871097	2.20167448739707
ENSG00000169314	2.40445395363341	5.06635218169313	2.05459392119637	6.47382883881358
ENSG00000169330	4.85809194882087	4.82482882373761	6.14741864166937	5.42334052969669
ENSG00000169359	8.42130565740186	9.48978760536924	8.65146010207852	9.35001201114226
ENSG00000169371	13.4184069913855	12.1924861134522	13.6906922715724	12.3172984789682
ENSG00000169372	7.28777862080521	6.29960041618993	7.98666479726478	5.40902517143842
ENSG00000169375	37.6313185348117	35.4263012501172	38.2674937774054	34.9831726427272
ENSG00000169379	14.7554371228015	12.7638676394477	15.02934700259	12.4031134361609
ENSG00000169398	36.3092457019723	29.4385127425232	35.8548466698431	30.9982451445764
ENSG00000169410	5.34736844143315	3.72646726190449	6.05575096580151	4.3692280878985
ENSG00000169429	4.27262904777127	6.62023608999884	3.27494978139598	3.76358350022927
ENSG00000169432	1.95355636982972	2.11364341457541	1.91672041640938	2.11632632489825
ENSG00000169439	1.58226803383464	2.25792706380514	1.56077636278441	1.7168112134738
ENSG00000169446	12.4706538218783	11.5404297436178	12.6871121872641	11.7988598260558
ENSG00000169490	9.19846284755885	10.0641654945375	8.90936067781508	10.5908516260163
ENSG00000169499	9.83867767098362	6.01935018270684	10.0544594315836	5.77242449733527
ENSG00000169504	48.7496943830969	32.8452702649656	46.3857627475412	32.6851584037607
ENSG00000169519	6.66140975306224	6.07928047725626	6.67880113871093	5.88219754094614
ENSG00000169550	3.63205892028332	3.67410292091195	3.45116028455815	3.98296904699566
ENSG00000169554	43.327577145689	44.4727946515192	46.8224671859407	45.6966144676543
ENSG00000169564	35.6472925608588	28.6921137918138	30.6717989076486	29.8587570382406
ENSG00000169567	174.19811504793	131.708007528264	151.893076743089	137.020720409713
ENSG00000169570	5.70598126751405	5.98356021269575	5.60961582134616	5.20566593929338
ENSG00000169592	16.6964486901369	14.1762466025334	14.154509759596	16.2789993182313
ENSG00000169598	5.04473569236145	4.62407537922237	5.08589182212207	4.6384267638027
ENSG00000169599	19.9408890265922	18.5030839198139	19.709211990167	18.43610527342
ENSG00000169604	2.93750643347507	3.38711188799048	3.81250135941004	3.25799930788335
ENSG00000169607	23.973340849875	27.9703559426956	26.6064097451332	25.5837576085664
ENSG00000169609	3.39313780978753	3.45779588637684	3.52848333274965	3.44705010481301
ENSG00000169612	4.80562495860797	4.57471911865463	5.04584661052489	4.79394554460925
ENSG00000169621	5.13484367521901	4.28318543841102	5.24797576940057	4.29518337154934
ENSG00000169629	2.20062426174355	2.34202924520639	2.54413920709062	2.23893450328807
ENSG00000169635	5.48449993158753	5.3716215601747	5.04261463606421	5.24522514239055
ENSG00000169641	22.9976907679077	20.7378084580717	22.5651229297213	21.7315844699703
ENSG00000169660	5.48784620453996	6.36749400739919	5.64926202014969	6.68108551714396
ENSG00000169668	1.50903669117846	1.28358562517777	1.33170403579979	1.34961402714056
ENSG00000169679	82.8357738078289	100.428542927368	86.2116918403694	90.8024381909976
ENSG00000169682	1.40617210101591	1.60718333150937	1.49260761063071	1.76789591284673
ENSG00000169683	3.56433775172982	4.20779815103845	3.07188842578956	5.09182074893709
ENSG00000169684	4.50407519123393	3.61976647536243	4.51724480367961	4.06581860340749
ENSG00000169689	29.4195035209349	34.2834686500175	26.2113324051916	30.747384256726
ENSG00000169692	12.021326267225	12.5209207892919	9.85945298654034	12.9013932520831
ENSG00000169696	13.5151778625526	13.6857946047494	11.9485045167617	14.8477229616693
ENSG00000169704	24.498415281116	16.4634534476428	18.6121175020291	18.9796479247325
ENSG00000169710	130.727933109561	83.736844184501	118.29207319934	98.8103789990822
ENSG00000169714	316.239467572632	277.305133278311	328.990174974496	282.509810992974
ENSG00000169718	36.0894882184656	44.7365713034145	33.7740655896149	46.9184620129756
ENSG00000169727	44.8445087438034	48.7378116440564	41.5732049395439	48.9589767561867
ENSG00000169733	2.83042169790777	3.02374087137488	2.7565148325715	3.33245603086569
ENSG00000169738	36.9203014075288	28.1153221423345	29.1652705446858	29.0992766412784
ENSG00000169740	6.72339948378855	6.9122644233305	6.73530072855109	6.22578424219723
ENSG00000169750	12.1735479783082	9.84452020464521	10.877327774274	9.1561198835599
ENSG00000169752	1.41824851311025	1.26051510857296	1.47838583455002	1.4920080288414
ENSG00000169756	97.6063279708809	77.6988883027274	87.3364513736775	71.9668002275047
ENSG00000169758	1.91562099310484	1.72570183171546	1.84883789936962	1.78045677347845
ENSG00000169760	2.04860853050736	2.13128597846285	2.09287920197513	2.15318549765459
ENSG00000169762	8.54760479814128	9.12792650594229	9.28592039834249	9.51910961360443
ENSG00000169764	46.1443873143359	42.7722589501162	47.5718156202019	43.1009280121236
ENSG00000169813	120.558176956345	106.454851679587	119.491024805563	104.825659435056
ENSG00000169814	3.4427511289399	4.16800048739155	3.05950143856723	3.5727226493485
ENSG00000169826	7.5654240965806	8.54382955901188	7.83250728972842	8.21956769311643
ENSG00000169855	7.34923151156801	9.80320958293043	7.27781842322221	9.65553075563011
ENSG00000169857	22.0876819420427	19.4615988231396	18.1642699918491	19.0692068388645
ENSG00000169860	23.1134200624243	25.4270027499696	23.5076481082859	23.74432474376
ENSG00000169871	5.36927724279013	6.12123104270489	5.33450316306737	4.90271308284973
ENSG00000169884	4.20999836868102	3.25666200346149	4.13760117567522	3.91499579382511
ENSG00000169895	6.77131740462276	7.32180426855216	7.0149960347428	6.66146331375939
ENSG00000169896	2.07786699235676	1.76510331245822	2.1014461144993	2.01271524436044
ENSG00000169902	3.62217819277759	3.72749756247806	3.54094333329723	4.07701047762611
ENSG00000169905	38.0139934232994	40.7647474611931	39.1990561974088	38.8782217162977
ENSG00000169908	31.7415795120587	33.871363205114	27.2882324956947	35.4376872636718
ENSG00000169914	7.61568785216668	7.86593638094823	7.6689165399276	8.3359459764233
ENSG00000169919	18.1261385853661	18.7433382823067	18.3124045955512	19.0075258186971
ENSG00000169925	11.470169244878	9.34997937380227	9.93870066804512	9.24436529104742
ENSG00000169926	12.4486237749827	11.5620627148022	11.5003118069042	10.9506521388345
ENSG00000169946	1.90716340471051	1.9590124757021	1.54469927732387	1.63710130563941
ENSG00000169951	3.40421099274636	3.62829106907694	3.26416601807556	3.30049050939247
ENSG00000169955	7.03099039502331	7.18660944948312	6.73335908268005	6.57306430142938
ENSG00000169957	10.3317108621017	9.87796728984462	10.2591271633429	9.28482195878672
ENSG00000169962	1.56056133092364	1.6811155465151	1.40406098204146	1.81858809195667
ENSG00000169964	2.35212281171096	1.58729605760119	2.59986487018503	2.13227313413203
ENSG00000169967	12.7573188099884	14.2763353176511	14.0005006325913	13.1650724398345
ENSG00000169972	9.56778363560013	9.15947886868727	8.25018384491926	9.42339664588576
ENSG00000169976	105.87548271913	80.3133226784119	89.7676729843848	88.2748609309982
ENSG00000169981	10.0386472439813	11.8475769284752	9.81095823738356	11.4471978932895
ENSG00000169992	3.10863879219424	3.17955040760933	3.06408813399449	3.26668070659576
ENSG00000170004	22.6536360121427	22.0607432075335	24.0316304006463	22.5848275528141
ENSG00000170006	2.22855107514658	1.76939045062688	2.42850207657046	1.72867738226845
ENSG00000170011	2.89785175230746	2.46566910780888	2.83302381948281	2.8201539904626
ENSG00000170027	115.712950076734	108.201351423922	118.454445936244	104.764935302588
ENSG00000170035	20.5248626783848	19.5112821791194	17.8837578763664	20.0917195412009
ENSG00000170037	12.3552646293427	13.5508113236338	12.7268532409253	14.3994417012385
ENSG00000170043	19.1937931296457	18.7761155831609	18.4113405163122	18.0921699880937
ENSG00000170049	1.45545640904194	1.89484199283674	1.84069522070665	2.37771398521321
ENSG00000170085	14.1444631039308	12.3376204213167	14.8004171719061	12.2331668550393
ENSG00000170088	5.94011459885762	6.3374086861167	5.55164057966004	5.63862212077603
ENSG00000170089	21.0371229816847	16.2888376133085	18.8699016396724	17.2778282141843
ENSG00000170100	4.63935228572421	5.25230616413673	4.00207116264559	4.63682354198005
ENSG00000170113	5.85184444335	5.54588329360816	5.85544114038363	5.74398665595977
ENSG00000170142	76.6170613901817	69.8121854112586	79.2507082140705	75.2278376662229
ENSG00000170144	401.5003556525	363.018190267734	395.557613506918	382.173054763269
ENSG00000170145	7.03386870906518	5.88493251624454	6.63609551436781	6.12198225583928
ENSG00000170153	1.46145523099385	1.20167659544478	1.53076779309701	1.2553666124279
ENSG00000170160	1.22275021440362	1.12712575540714	1.19085633945743	1.2981754318186
ENSG00000170175	1.76091821287487	1.84051012931107	1.67266564208885	1.66141034680744
ENSG00000170180	41.3344248056125	70.143030419412	44.6197602541522	59.652115080402
ENSG00000170185	16.2313668629785	20.1051266145663	15.3103548835627	17.4884091638115
ENSG00000170190	2.34275921961274	2.45708457326801	2.62753650761115	2.59607034444934
ENSG00000170191	9.23663993132632	9.2668457630315	9.83321461789998	9.0853806097657
ENSG00000170222	8.55601052435792	7.66413839499354	8.09977464114244	7.01283459697056
ENSG00000170231	4.91437710987794	2.46289253275587	5.12211242317171	2.93397002106118
ENSG00000170234	16.0153324189004	15.3461238080758	18.051764915851	16.5282076559293
ENSG00000170242	17.0230583986037	18.7948156097282	17.2499780650639	17.8326537156413
ENSG00000170248	33.112714245596	28.8532067324838	33.8952247649923	29.4734081807488
ENSG00000170260	5.68521686700322	4.97329644046648	5.38401960220406	5.45095425981579
ENSG00000170264	1.78402295923907	1.88259140614351	1.7478931786091	1.69861019041724
ENSG00000170265	11.7075743417157	12.0142407742266	10.2009628024852	11.5244015348548
ENSG00000170266	19.1216266721683	24.0550073995306	20.7828793464448	24.8199303400479
ENSG00000170270	5.49794984665014	4.65524365568643	6.32208456597507	5.81624316537468
ENSG00000170271	9.53974430437598	11.4977094399616	11.2302908396263	10.7674171337155
ENSG00000170275	13.2724165168832	11.212219200092	12.8477811572369	12.3085008146276
ENSG00000170291	25.152504497646	25.092654838027	24.6442027737638	24.2107467199902
ENSG00000170293	4.08368534476372	3.49508719310364	3.71952208001179	3.04710934370876
ENSG00000170310	20.9354038477383	19.2045267525431	21.3004131941314	19.1697125440716
ENSG00000170312	65.0456755038378	66.6997042426558	72.0579867985704	65.9196786446177
ENSG00000170315	75.4452535347002	60.0572530368796	64.9068263645056	67.2540593604157
ENSG00000170322	20.1501811644205	21.4575658255479	21.0060549842249	22.9245214288697
ENSG00000170325	28.9478201148653	29.681064968001	30.0448209544455	28.0655705973558
ENSG00000170340	60.5478126743965	66.1079596581845	62.9665743990256	65.0815675146709
ENSG00000170345	1.47887864452594	2.2044826187677	1.50366307216948	2.15885128444436
ENSG00000170348	46.9792699888095	48.0011100589805	48.5050008586454	51.8443898900021
ENSG00000170364	7.8554634986653	8.41798833731545	7.96205444809895	7.63514875295299
ENSG00000170365	4.08201344779857	3.85518133135118	4.55776965319528	4.1725702505728
ENSG00000170370	1.97498912860913	1.46065209399194	1.84735731810309	1.59159056222088
ENSG00000170374	2.9787721520674	2.554048116129	2.62026942710789	2.77833186041392
ENSG00000170381	4.05699235652719	3.92561265964274	4.05250430710082	4.23447514242774
ENSG00000170385	7.88462745089517	11.430521991618	8.57961215459861	10.4932419001876
ENSG00000170390	2.06044558385788	2.18512501177734	2.18973251535927	2.28531642756932
ENSG00000170396	5.63433888517477	6.27588598067228	5.69927548258896	6.42585379797015
ENSG00000170412	2.43873009275513	1.4800771822928	2.82646974056213	1.85378306615107
ENSG00000170417	2.77848873035758	2.77243211215059	2.94191031431945	2.81213162576806
ENSG00000170421	4.52809474033307	3.31656434511073	4.90038009764061	4.21757778495824
ENSG00000170425	6.98793659929961	7.73829138825982	7.64225634254176	8.00055517733675
ENSG00000170445	46.6310272905298	46.3488102622592	46.6277891863271	48.8989660930126
ENSG00000170448	10.7235952217592	8.9918745491241	10.5728695849879	9.73370770525217
ENSG00000170456	1.21669490956261	1.19365705483063	1.17000350656038	1.20661941572474
ENSG00000170464	4.09390770938725	3.35235937405864	4.09479338441483	3.59302586140505
ENSG00000170468	7.36955694291261	7.61427375534707	6.5733875058109	6.92983829413283
ENSG00000170469	5.21202479506469	4.734778660398	5.22600467704802	5.86790253926071
ENSG00000170471	13.5606299227099	13.7224179146955	13.6341195022825	12.5665778410888
ENSG00000170473	19.4019181209228	14.489015364409	17.4838449665967	17.0857334386219
ENSG00000170502	8.78100437132332	9.73229751366207	8.44049668656842	10.1345303385846
ENSG00000170515	135.791854673914	127.893936437758	134.018557251239	132.293594462632
ENSG00000170522	8.54204762735093	7.14180427927256	10.1948555648121	9.33225365562235
ENSG00000170525	12.8434653635996	11.828287289256	11.6228375683803	11.5445144732642
ENSG00000170540	50.4688600376512	78.139003966038	61.5214636567961	74.9224877301835
ENSG00000170545	2.88675064363908	2.78511899463756	2.48358994538243	2.902416050323
ENSG00000170571	17.8432982802318	17.5056293456461	21.5472718433456	18.6601074836981
ENSG00000170581	14.0935869894349	15.4315451396787	13.7020510971611	15.7500863684183
ENSG00000170584	8.84937016848569	9.23435710467306	9.24009728670423	9.34243199223931
ENSG00000170604	14.1213504525356	13.548315742692	11.5594334538579	10.9427671897657
ENSG00000170606	131.157909326573	115.886854172845	136.731965086588	117.848311531122
ENSG00000170619	15.5045464544204	14.8461828295127	15.0126559186062	13.4721331970476
ENSG00000170627	32.2993690297502	28.5065567302953	34.4386294643127	31.7514600626946
ENSG00000170629	1.9388745803614	1.70937937348209	2.22783621031528	1.87470085687975
