BMP5.1	BMP5.2	BMP5.3	Control1	Control2	Control3
ENSG00000164221	10.2606365352429	11.4485563847698	11.3424250639409	8.56964433768081	12.5871694928882	8.06119874577697
ENSG00000164237	91.8775471010887	90.2238379957194	84.4579001257519	70.6705640194309	80.1378178440128	73.9892309267527
ENSG00000164241	68.8432194162198	53.5160113441187	54.1058524337287	74.4178881396663	55.6732076072301	46.6929105707207
ENSG00000164252	43.427686072499	38.2390819225699	30.9531968021745	33.3380319970867	34.5453479191701	31.9253994678394
ENSG00000164291	3.64946686298448	2.23472349697391	3.48031008320756	2.57161775244584	3.33283944206296	3.05628315124274
ENSG00000164305	47.8253200480703	40.7295042342463	39.965093137039	38.8649954224436	42.7840649442696	42.3719505493591
ENSG00000164309	1.30165746726194	1.28116114080883	1.17930029698337	1.26027341566449	1.1897196880984	1.49945598825654
ENSG00000164323	38.2094845649896	40.0564346227397	41.0142377060036	32.8084052628038	33.2586826991513	31.7091963900623
ENSG00000164331	28.4998660589468	25.9127320291793	23.2420649386634	29.1621788985034	24.987170574965	28.4466699341537
ENSG00000164366	18.3597935577726	17.4573297317036	18.0677300041745	20.9538653521983	19.5306786220324	17.2908163216139
ENSG00000164393	1.65009109381949	2.31282710483458	1.63112585222989	1.65439012506515	1.09540020835787	1.62787639257221
ENSG00000164400	5.93370740872062	5.59848322683272	3.34601241372762	5.25685759020805	7.82644181277528	6.83483391647052
ENSG00000164442	31.5443653824764	30.7729312244185	30.4916018961629	31.3775321424778	27.2782317000139	30.7258087922557
ENSG00000164463	10.2113511646635	9.78514181615238	7.83323620892251	7.53063220061892	8.29319751773256	7.67982709254566
ENSG00000164465	41.1320930949451	35.7895355594439	40.7008366527226	48.2178399849396	48.4442252977008	41.6580897969321
ENSG00000164535	57.9284244190061	73.2058820493483	65.1397645398769	72.2302317524995	64.732984563475	70.801795469639
ENSG00000164597	61.3273326597356	60.0333924845376	65.3159881058997	53.1691228444441	55.563232764342	56.0382924956375
ENSG00000164603	16.787863707906	12.4305154495556	10.853252137656	12.6759522474278	10.681135661754	9.40216083971756
ENSG00000164615	73.3982685381544	65.8562545835638	71.0378178585575	78.9169924802679	68.5755137783206	71.5243555512451
ENSG00000164649	165.711165430426	156.135748094295	163.711381264969	154.915955665415	159.596972812934	150.593565048758
ENSG00000164695	132.951175003981	128.457866471101	124.776222986044	132.185029081268	121.671064198379	144.496587199316
ENSG00000164713	850.468753776505	863.099379630897	693.654149736635	1030.05244199919	1056.15785989159	803.265725734527
ENSG00000164733	166.740547319737	163.799434194699	177.422270250117	150.54959262802	152.304526008311	156.93027039224
ENSG00000164818	140.499730046373	162.881858281194	148.914294985563	146.642133687157	147.047150039641	136.563781387334
ENSG00000164825	2.48105197640832	1	4.69731556403473	8.66720864247758	6.21622899245277	7.1304655015717
ENSG00000164879	2.29086459303456	2.2031559003052	2.87980890094735	1.55688615938971	1.8524488112303	3.1372918657426
ENSG00000164885	202.466629143779	221.535152298411	202.012700005453	219.672617254263	220.667397409441	225.155389663083
ENSG00000164898	65.0839797484371	77.0660908183832	68.4559545706534	83.2296784881102	91.666702161716	91.2339226932521
ENSG00000164904	25.7101011803697	28.4852948593698	27.7696509882892	29.6615223387475	26.1438110535991	28.0177912975878
ENSG00000164919	312.289654315661	268.874009477057	298.549421231962	267.651913473263	315.183147478884	312.467198870175
ENSG00000164934	166.772568933013	162.341068644302	143.637554754639	135.27345084542	128.840637584701	152.472288471575
ENSG00000164972	3.9516093418235	6.04361035178869	5.09357347656636	4.82002202072067	4.46516540685525	3.85074790817107
ENSG00000164989	1.50852540010968	1.8689510281046	2.26948878667452	1.80439584033318	1.59700469164346	1.98229647133378
ENSG00000165029	3.18785301088374	2.49209596302742	2.9982129177263	2.8877038956907	2.64448034026572	2.41363539621177
ENSG00000165092	1203.73644816031	1126.70819245829	1133.25879182481	1138.41540423205	1142.36117445785	1126.99043724598
ENSG00000165118	46.4577338788211	46.7250429867002	48.7519990290142	43.1339210752035	42.4122718074844	41.9856891312533
ENSG00000165138	66.9675793386322	63.4213261799962	64.8288309298764	57.8509124829049	62.2127011457861	57.7856748824305
ENSG00000165168	1.89911226597406	1.95773880870733	2.38948607575311	1.66494062001135	1.79166287610942	2.06333236035587
ENSG00000165215	249.924846505834	249.264467622415	239.700318007737	221.041064356818	192.155958465572	233.779645713133
ENSG00000165233	199.956953073522	251.070408410751	250.687442553687	258.772986010951	238.948602303034	256.912956031187
ENSG00000165240	12.0529520731132	10.631410330287	10.5241142208266	9.74659488035817	8.60136996957172	9.12149515928893
ENSG00000165269	2.81264520611332	2.18263863666586	1.754184800105	2.4075733881833	2.27681845441892	1.60024140028444
ENSG00000165272	106.905360504814	123.252341398258	117.744005138357	113.382373252754	122.920420799624	118.402613304072
ENSG00000165288	11.1504309076399	10.2333308759847	10.7054127471696	9.88422054060918	10.8397255233916	9.52426118639593
ENSG00000165322	104.867380612938	96.9322279484809	99.2995114226773	90.7340158768649	88.0714096441857	93.0015353251857
ENSG00000165359	1.43927853241744	1.95534004290646	1.60923338452985	1.63169066722232	1.25785471555099	1.60609664199562
ENSG00000165376	374.965624043102	361.059776825057	384.669849204398	323.509569881994	316.302413204511	303.874188470507
ENSG00000165410	5.11586254004092	4.14569006526735	4.49346179349658	3.84096955775811	4.04415320257637	5.08879424293355
ENSG00000165475	52.3075153661346	44.2835943608784	44.6298195351368	45.5918236961356	43.8676944339299	58.3568501917109
ENSG00000165490	38.6672200299648	33.4637853488919	31.8197062126902	32.4118401747361	30.9740740911375	34.400947114125
ENSG00000165506	18.8071132836809	14.976586597538	15.5060052082024	21.2160200875316	17.0091401957872	18.2244769829849
ENSG00000165507	46.8462433734888	46.6613271140945	44.16441519333	52.084585884432	56.3609209104657	56.5211969953663
ENSG00000165511	3.16528066726363	4.36359861017747	5.95497943523173	4.73645645344911	7.03730207459811	4.73444535914455
ENSG00000165527	156.510457522874	153.425181828981	156.40652193346	153.107526294313	138.935603760102	141.842500974818
ENSG00000165556	12.6477995924045	17.8593222418044	15.823927440307	15.7791925781782	14.6342032787556	14.3862866244534
ENSG00000165568	9.60809812698576	15.7627154376258	9.30921817707744	10.2096818008681	13.4301799068446	8.69633765696385
ENSG00000165626	1.49610941594741	2.84960366630214	3.06415562976481	4.42438974652862	4.71298122229638	5.72311433238552
ENSG00000165629	1073.66357196734	1055.04353274894	1073.23866252909	1017.18964266603	1051.17133443253	1087.76433891498
ENSG00000165644	30.0216383696815	37.5967110669422	37.4617441637647	30.9500337596781	32.064888338762	30.6787392366048
ENSG00000165698	15.9099192255871	14.8968543921158	17.0258364772199	20.8326845477958	15.2221008602949	19.5148286960219
ENSG00000165732	394.325043799048	366.157428792832	350.596089995565	327.62489647347	301.395906076675	302.068422627572
ENSG00000165733	73.0817441153748	74.2553541776944	73.0735892589578	67.4544118064979	69.6987240838081	69.9766256330982
ENSG00000165801	55.3802174436367	57.8343141847589	57.3098713511144	59.7108077366029	60.0842160607878	55.8496171000115
ENSG00000165806	114.834672423369	113.02747610774	104.193206343527	125.738461215881	125.681809409296	121.386431319032
ENSG00000165810	47.1088281634208	51.7625117298351	40.3046997333747	43.5555585269131	50.9347926580804	43.4273610428414
ENSG00000165813	16.675218067963	17.0425225578049	13.9799920361623	12.9999028456043	11.9603594110233	11.6231433878231
ENSG00000165895	54.892726904346	55.6959212489689	48.3375981918194	62.9989917181476	55.3064271788378	54.2904346160882
ENSG00000165923	3.94269250750399	3.74274921807583	2.93320320205386	3.13809499232504	2.22732660691077	3.6925496834845
ENSG00000165934	21.0257315567293	21.0153083511762	19.3660285977176	16.9917326403805	17.1694094918523	17.9310899928332
ENSG00000165959	10.4097741069162	9.93283565325819	10.0990097906965	9.53231803397527	8.74824194404065	9.25874539097136
ENSG00000165997	24.5481067378729	25.1140465717585	22.786831601181	22.4537480320372	21.1883339666059	21.1997555752624
ENSG00000166004	21.5830002336507	20.1844739647585	17.1474974720758	17.4437420192892	16.6823705124668	18.441304396785
ENSG00000166016	63.9560320246963	78.6750581068799	73.1749164640827	75.4446099078481	77.7678961045228	69.9911713938344
ENSG00000166037	84.8131132781214	77.4703060532725	66.3298356586844	70.1110616651215	69.1921053812772	63.5049849372282
ENSG00000166126	3.32991920777397	2.08580561322771	1.96940628317638	2.25642511839237	2.53860975786821	2.20551891090162
ENSG00000166153	4.32713858628314	3.2150527432876	2.97759711383972	3.05049439518549	3.72027346365075	2.5739320928297
ENSG00000166164	69.5710517010278	65.9723230531945	64.5153372033899	70.5153111323328	67.8420405108298	64.6164227327901
ENSG00000166165	1030.82654591984	1169.01103862298	1127.44446893699	1073.80177264244	1023.46812578734	1128.12062029777
ENSG00000166167	14.8295441024184	15.6085375893216	17.8017950805861	16.0346783016711	17.0734147862557	19.6234260754917
ENSG00000166170	46.3033928472959	46.628766673435	45.4407151214366	43.7312583577572	46.0136876274946	43.8893261410553
ENSG00000166181	225.012102247543	207.561361951953	208.190038170363	179.442204371071	184.547637708985	182.239933245173
ENSG00000166199	82.6545009661648	82.80602951421	85.7101930555237	86.3498371389789	88.0990309013426	94.5054809339466
ENSG00000166200	50.0699816544956	47.6017994304953	41.8329596773149	40.9333783462374	40.1157682771179	37.5674436282162
ENSG00000166226	880.471234947061	853.676460955909	841.386705708312	731.055520204595	773.071994169312	773.227478499128
ENSG00000166233	18.3696879469448	19.5056882343462	19.461848323574	18.1750920107163	17.3315440224518	18.3911909380811
ENSG00000166246	2.13022891972552	2.47480862138551	1.56430335226415	2.95034814877838	2.19419161915128	1.56139793970437
ENSG00000166260	59.7201224126648	67.1324976082954	51.1588164724376	48.9776271680866	51.3318050808606	54.5832637452152
ENSG00000166266	30.5202387130487	25.3268140610648	27.2874283539173	24.9949711404713	23.7433416509775	24.6933401737944
ENSG00000166275	22.5553601025571	20.0221083911898	20.0819341661578	16.432552490536	24.4213419871692	23.0210775655135
ENSG00000166278	1.85117929678639	1.9916816592075	1.5312235005797	3.01961913475224	2.1241872828562	2.93779081946232
ENSG00000166295	99.2489273668683	95.9111909934198	95.9723965670542	90.3379195971333	94.910766921524	100.510499731147
ENSG00000166341	1.31105824203479	1.28992317340034	1.60396735154119	1.67096127156938	1.502122295199	1.90128658312101
ENSG00000166347	143.845194103449	142.630924877122	133.884794142226	131.812403719151	125.71485288362	143.019604702148
ENSG00000166352	12.5053472743584	14.6482289368896	5.7870140306476	13.6342891942898	8.8280272662162	10.5247345363402
ENSG00000166377	8.70437074631013	7.82888741089519	9.23385589025823	9.60253927654563	8.04967708588323	7.94085751401937
ENSG00000166394	2.33991433330065	4.74661876554629	2.95123710405934	5.33534867450105	3.65451942845719	3.49581677536845
ENSG00000166446	3.30672922633906	3.76428173428077	2.80982872928008	3.90011006857687	3.37924293221079	3.72804623601446
ENSG00000166451	123.898660073786	108.036866099371	115.935696443442	105.879441073794	113.547867090785	118.494411366277
ENSG00000166452	68.3839586101375	64.1956049956463	65.7796434542634	56.2507028211695	65.4903970666377	63.0207229529767
ENSG00000166454	70.523875044982	66.6484725178872	66.9017525242823	60.8877954301286	63.7181804946879	68.6348222207818
ENSG00000166455	9.99704471649916	4.87033888677617	7.91087021314903	6.97134629476447	8.61715682309108	9.02116981514054
ENSG00000166509	10.8624085187008	10.1923003113754	8.26894866090035	9.26627009906893	12.1648736995992	11.0308225482338
ENSG00000166510	8.34181212295436	10.1239567881651	9.48527133728901	10.6192030092283	7.2249978796101	8.54114789361023
ENSG00000166582	262.99704794679	240.622527278894	256.578571453814	267.692880121515	249.398713890819	250.388636349273
ENSG00000166619	261.695373398404	257.833406694016	276.202683422767	290.47624466497	293.969323938355	276.245389866484
ENSG00000166664	1.26787515650472	1.16644946177052	1.445817793091	1	1.39310407398911	1.66528363562072
ENSG00000166685	65.126503955304	65.0631616249683	68.009244421167	79.0648524273493	70.2807454725033	60.4943981157837
ENSG00000166710	7101.25438338099	6271.187345893	6866.78489160086	10026.2687784888	10943.0346075187	11058.2203941764
ENSG00000166734	70.738764742176	61.962220084991	54.612936431178	52.0070026385257	51.0834769736477	55.9566767723935
ENSG00000166747	76.3117799023819	69.3376668127145	71.7604338288323	70.3118301730647	66.1186572454284	68.0313490055623
ENSG00000166762	10.1197781798542	10.6334789751585	9.60076143795709	11.2292397734204	9.83290007958443	12.3247515423122
ENSG00000166780	3.10476358561107	4.43306942941183	3.84610980177946	3.72402012404462	4.24315516465858	5.35608633460803
ENSG00000166825	1.90998551253925	1.5654372759217	1.25241094784508	1.52343040978138	2.06831560468039	2.00444546721546
ENSG00000166839	1.53730521556252	1.66773018523871	1.74518614238043	2.08171679493194	1.94618794203634	1.59307953901048
ENSG00000166845	5.87839346821531	5.54692763049272	5.41249231911726	4.38560626040279	5.10863941070607	5.38977384588388
ENSG00000166847	47.2406222322116	43.8624838669368	45.807252248093	43.5654670048081	45.2860412906799	44.9049679202392
ENSG00000166855	60.6206226924756	50.1747370486508	62.0313005777831	57.2384446486308	56.3078593249285	57.0163940399203
ENSG00000166920	16.8684140329463	12.83217888243	10.5073828789465	17.9773905654861	22.2375037549863	25.6970181634746
ENSG00000166938	39.3486672462869	37.290826433379	38.7801094340851	37.2569720857902	38.5175200350026	37.8557747415918
ENSG00000166946	57.5664944047845	59.1720743419611	55.5656457707829	60.1672928669145	57.7626625779	62.2174506700332
ENSG00000166971	22.6659763746813	19.4567597395288	18.4474832614894	21.1006937984416	25.8203010206108	20.4791426906064
ENSG00000166997	11.1459074838527	13.9589577577358	15.071312616844	13.644669192178	11.9186119387015	11.2658336376116
ENSG00000167107	76.7920893967347	82.7598266736145	85.5750596023605	88.2638120103013	94.4282625745525	80.4080430740495
ENSG00000167113	144.198097718997	141.952612891598	142.433456816991	136.484811353018	138.083126382983	167.187317813691
ENSG00000167123	2.20319430492444	1	1.40048912088764	1.62287765184772	1.84752420804584	1.59764070097644
ENSG00000167131	5.67938414975029	6.56459603891155	6.23661050978191	5.31586773527028	7.96166529171409	7.94619856366346
ENSG00000167173	98.750414094915	101.849875353897	103.214363750019	112.816995643837	120.196952914486	109.202648242817
ENSG00000167186	25.1750062386862	26.2754956728669	31.6127092972217	22.7653538298947	26.3580397887264	30.5849489572442
ENSG00000167193	71.8308299106967	69.5728548868102	64.9827660918997	67.2168019123064	74.0356737985473	66.9224082506671
ENSG00000167258	97.0080928204951	99.4891209458507	97.8571600643096	101.599921457652	97.4432933615383	105.301016046114
ENSG00000167283	550.449144236228	570.839212680811	623.540867717713	600.321282156198	596.027013746564	638.382474761982
ENSG00000167315	144.499055130471	135.810411309983	130.519769416801	142.008771385278	139.717641310742	133.781357198259
ENSG00000167434	3.47281607815281	2.84383909565917	3.05772237535326	4.41371711597399	4.91913910274446	5.50368124558918
ENSG00000167513	133.59418032034	149.263108603272	141.696458447455	149.940708426507	138.491396232655	146.667592435994
ENSG00000167522	88.719009515529	91.6082078164796	88.9508728677222	92.1928777630451	86.1226488292358	84.741064613986
ENSG00000167535	57.6574387085579	62.6385470184589	52.8772100207876	60.1847818273815	56.2255564387752	54.3356773422307
ENSG00000167536	40.7327318709853	36.9596416268771	39.573600687506	44.4733512322958	44.0967597549072	38.6599358183642
ENSG00000167549	1.68247049785343	1.38165973908059	1.56790912448309	1.47107450494456	1.36054667095781	1.67798217638419
ENSG00000167600	159.83602024938	180.951495445839	164.314618376917	194.001136387022	188.221082711503	209.064994913603
ENSG00000167601	6.65167173528722	7.36509516942254	6.58477282038318	6.68904605653414	7.11665605565071	7.62823278736817
ENSG00000167617	15.2567782327252	10.8216328613921	22.1481498500871	18.1143050055303	20.6481839838483	12.8025144980035
ENSG00000167644	3804.11575359129	4442.61487693892	4780.81838291656	4585.43725313917	3966.78104965974	4495.58192655337
ENSG00000167646	11.3028313716929	11.4960818925784	11.7665574017405	16.2980327745724	12.3922171157429	13.2979571105731
ENSG00000167657	61.2527706937769	58.0646422479399	56.5972101984663	65.7738262938969	61.3254829343701	57.115481461237
ENSG00000167670	96.5357725423818	106.80766023801	106.174677735094	108.912658775216	99.5016504256622	95.1152123570165
ENSG00000167740	19.0285122782689	12.9251017532344	19.8737312823763	21.5730074830878	14.05764129328	20.9801820666407
ENSG00000167747	461.820808820106	526.798865670891	493.741485825128	503.069112570048	511.502345977066	524.616223697149
ENSG00000167775	283.794641145803	300.522684698385	313.043991138606	327.223512172455	317.127205997113	327.950005700342
ENSG00000167797	180.354534516066	169.29514230452	195.189560193769	224.951486110104	199.021755564358	198.527335464284
ENSG00000167798	1.2242206262225	1.31347869970104	1.74632934276034	1.67711016977875	1.39484979252519	1.55686505363489
ENSG00000167850	2.83056852720211	2.02371356514103	2.82794111603563	3.21120882075408	3.90124799761504	2.21235309853099
ENSG00000167863	748.821810748045	667.410074987437	733.329540084876	706.030679768053	712.44995186471	741.638750867221
ENSG00000167972	1.33650075198614	1.86250167936526	1.280014810969	2.08876220877351	1.29628686340045	1.27857310670577
ENSG00000167986	619.871668903644	612.286571840144	612.603770204702	572.190879088259	602.346638797869	570.068011023058
ENSG00000167995	1.50261944900735	1.93693724182138	1.20912418348613	1.65049847079844	1.88510672948859	1.83218988709118
ENSG00000168000	188.646573502413	197.606014286095	186.630137591821	231.967301102396	227.168818356312	235.101946058246
ENSG00000168005	163.297980782207	183.79626408053	151.428140911341	181.006753568915	183.6948166177	166.889643498262
ENSG00000168010	34.7389176868718	37.5263232439501	36.6341745365497	32.7974190196208	40.30452920715	38.5992335084713
ENSG00000168014	61.9051097253701	60.8976984846871	61.3174988562088	62.1680460296337	61.0088416139944	65.9831294611929
ENSG00000168036	334.145671284418	306.843725175622	319.377146015283	310.824550272201	297.939285293188	293.875830708793
ENSG00000168062	16.3230813144859	19.7920314414199	19.5671098629527	45.5336416794438	43.6059362282868	42.3939950372339
ENSG00000168071	5.50259011879304	5.40649142611778	4.37209567048162	4.78776268059163	4.96450318640006	4.91385616739985
ENSG00000168090	775.5458786879	799.608868480251	815.712964831371	865.540575649738	830.664627405348	875.704773221047
ENSG00000168096	23.7415475340684	27.4468310858221	23.0491677607255	26.9221930061226	27.0860437498225	26.2173543359166
ENSG00000168209	88.2580794586899	90.0466443990216	85.2708105908146	91.1248722309578	101.664396231215	103.555235669928
ENSG00000168275	87.6261891433299	94.0046637229505	76.734746252439	75.742038839552	73.4118659490297	102.670109009284
ENSG00000168283	34.4178041287047	33.4632873998874	30.1137489682113	29.2917833029275	25.1747900868441	28.0156106848922
ENSG00000168350	28.6683223292243	23.6829720359573	23.9032980296883	29.8720200249792	25.7444352634937	23.6654534389094
ENSG00000168374	443.297242014798	382.756429402963	416.253016825329	341.78484528556	366.540483317443	400.286897799736
ENSG00000168397	145.160314829162	148.320568316276	150.373135050384	161.704364199231	144.19219961629	147.302671515878
ENSG00000168434	58.1479169772547	55.3232062830474	58.4753058293304	53.4100079692356	57.9830807736003	61.3125013144405
ENSG00000168438	42.6581171853981	33.378292708404	34.6076866041804	29.3889463147927	29.597746669149	32.3303728913275
ENSG00000168487	34.852322171593	38.1710879864817	38.0451879502506	37.4101718514539	35.7065055248606	39.6459904287779
ENSG00000168488	184.038827528986	205.020379090883	192.900986791931	205.150745064713	191.031703356359	192.143941316902
ENSG00000168564	29.3812543474633	32.129620824575	26.313354722711	22.5112608369907	24.7469487586959	29.6878785117309
ENSG00000168615	128.232881971362	118.832618004744	102.604245801538	94.346214169269	101.254157966873	90.2286868358624
ENSG00000168646	81.7016877990099	93.8381641185969	94.1923142460632	83.2290128763368	91.1131108951458	84.4304548013191
ENSG00000168710	191.296210384952	179.679254712323	185.256279059808	164.703557592843	160.865247858665	147.2262948067
ENSG00000168724	182.603655617413	167.34998136461	163.328005761811	140.256631634432	144.59313786608	146.761176282497
ENSG00000168763	77.6217706162265	80.8672074564025	84.9441543875233	87.6472813422849	93.1156765312609	87.2331295297611
ENSG00000168772	2.79513392723221	4.25337114629573	3.15770795171716	2.72095722806554	3.01966129735613	2.81635268048003
ENSG00000168792	58.575259392162	56.590402288049	48.1164211338905	42.5801155976286	50.994462798154	51.6922082926354
ENSG00000168802	475.27590202156	486.203907969437	469.691742185595	528.071072929532	541.399886145426	533.324178886905
ENSG00000168803	19.8719126274488	17.3528753136849	19.6485255419856	19.1910478476622	18.6551419309192	19.3083984318242
ENSG00000168872	126.595538368872	140.907520569274	144.25042340983	152.481799214191	140.863820486995	145.715059736041
ENSG00000168874	1.78528736819105	1.54894785377128	1.49010015429941	1.5081660022851	1.34572037330678	1.3250511930844
ENSG00000168876	48.1561360413027	41.9676791100908	44.600419387202	47.7145180654098	46.8778001989507	47.0266867452907
ENSG00000168887	51.2895807384787	49.3260347722084	48.9033339631313	46.5206877170961	48.9410376953171	49.8400445317071
ENSG00000168944	21.8556298718723	17.4805348719561	17.0342766807629	15.5716082618515	15.4710434420724	16.4825531799897
ENSG00000168993	5.99644665336615	4.67654706041415	4.0635900743659	2.58825936604353	3.31544255701916	2.95931070717845
ENSG00000169019	57.6418748677721	49.895811090124	45.9194738272529	44.6233209038979	48.5298072977601	52.9264275030457
ENSG00000169020	721.363151891672	831.302651774481	952.784204603	753.803488824119	625.591776014611	738.476790535605
ENSG00000169067	2.59024907989441	3.03802293742643	3.81202418524474	1.85755286355556	2.05015347467956	1.65824611684735
ENSG00000169105	22.7557998772907	25.0434244917873	25.6987714301425	27.6818431703455	28.3654990510603	27.1153713658168
ENSG00000169118	28.3403843511369	28.2114503519088	27.2950704925166	32.1761885122388	27.9158383771044	27.4440302247759
ENSG00000169129	40.2446940282834	42.4460054217305	42.473112519734	44.130623576538	39.3649297873172	42.8772394888395
ENSG00000169136	170.911418818145	197.281816475787	175.779678195214	187.236383318775	208.109241572536	205.34885005239
ENSG00000169169	1	2.2452250112523	1.31763879416106	1.82336862569562	1.84024307223788	1.47400506455451
ENSG00000169188	95.9949206850352	102.326045616364	106.445978767431	116.990498141834	115.44219597906	111.865086988133
ENSG00000169193	12.2428034646381	14.2034182367197	12.7880000270338	13.2225238986864	10.3052668008077	11.2381255846086
ENSG00000169217	171.369449681305	166.724433469322	166.284636565373	189.058765981626	187.674960874281	178.840043559429
ENSG00000169239	2.13727115345088	2.05999847381723	2.01396324156284	2.05133949134456	2.28746327698757	2.88298633220719
ENSG00000169245	48.2676162683507	37.1259078644405	35.2198355394704	129.466527786194	142.92027285317	128.957162915784
ENSG00000169248	52.1820577152316	47.0928201327538	36.108382535199	86.9338453079679	83.8230630806635	88.6053444963079
ENSG00000169252	1.16131120858354	1.15035080630448	1.13423306578691	1.69590551866809	1.56813414817595	1.534167775333
ENSG00000169372	20.3972416724896	26.4585816117859	20.1058715889179	15.6868305250595	19.4733697834994	23.6123727516989
ENSG00000169379	34.0565004926032	39.8296127205713	29.0727690094362	30.1075745956268	32.6976817850587	29.1156693406774
ENSG00000169429	50.7216749083488	61.2147653996989	60.3889756403265	74.5435664549464	65.6270758618825	56.1629889072606
ENSG00000169442	5.7571262625535	3.21695000473795	1.98964549358531	6.1306267682532	8.3300862447476	8.87640107268312
ENSG00000169504	50.8849507689848	48.3474945580427	43.3804687859612	45.5060459349084	42.0488276725026	38.6217139880135
ENSG00000169583	37.043300310822	45.2834128527524	46.8983372624764	48.1190304970353	37.0635300916259	45.7578233521828
ENSG00000169598	21.909832229675	24.0791963422563	20.9945648484375	20.9403130975928	22.3179768103048	22.1063747866199
ENSG00000169607	31.5743315053592	24.8935858757519	23.5064201706539	25.4521131012743	22.3293293281271	24.3640438340653
ENSG00000169609	7.60128275807329	7.74966298009827	8.00994502228512	7.16321432698715	7.7666621442808	7.85150481814825
ENSG00000169627	213.937808861078	221.97646331811	277.750646220979	70.1336747654229	194.772340597847	238.616115908251
ENSG00000169662	11.5454650218947	15.7434190979646	20.744367133888	16.9228027583098	14.1540584758253	9.73009327755463
ENSG00000169668	1.73198614978995	1.68225084165577	1.30455647150204	2.26313157207209	1.64450934832612	1.60597682058369
ENSG00000169679	154.616383352874	149.93548518428	146.884243277247	167.019006640474	174.325829705378	157.27705042501
ENSG00000169684	41.623665513546	41.435320118158	41.310230411088	37.2409461778715	41.0881523622983	40.3412428682147
ENSG00000169692	223.014098015931	227.349735089177	218.031945301521	195.965808381242	182.564244926497	212.750878256099
ENSG00000169696	70.8965856213112	68.201611212214	71.2154599745825	78.6935116124075	71.6918788836871	71.3752417272261
ENSG00000169714	1368.45867202785	1269.32389244918	1298.89330158761	1319.08946651968	1394.88751377724	1356.03918959019
ENSG00000169738	408.623239842933	404.854809093087	411.060223914224	472.096810614462	443.710528566048	460.266553077158
ENSG00000169814	38.2879693707042	35.0684700043465	33.2535257904973	30.6325422357239	32.751835601696	33.6967186093102
ENSG00000169826	11.1785444593799	9.93698770170261	14.7483181663974	10.1639943933995	10.2219187864578	8.93785373709483
ENSG00000169857	80.9251104843744	100.854387766986	92.980064169572	90.5016318109179	86.9455978739635	86.3122036271995
ENSG00000169925	69.097732195526	70.6072094552012	68.0514588311324	70.6078633169021	65.8913837635944	66.4859969315979
ENSG00000170004	54.0780760305389	50.8235101798898	57.2940923289682	48.4249582969997	50.4605726241953	49.3161687674849
ENSG00000170017	17.7764343211536	17.8478296945896	16.7299109297372	13.8439200296769	13.5870235339579	14.0081670661939
ENSG00000170037	39.0756277335743	42.2170198924054	40.1685926824192	39.6723242931983	35.7132648030131	41.3320098787612
ENSG00000170175	7.72548016630733	8.27956317962002	9.6655833532064	6.80281904093762	9.40505648197956	9.6209671115852
ENSG00000170222	12.4845841843077	11.2760858780409	9.79221029495439	14.8726376388914	8.28071664579326	9.74694209281322
ENSG00000170270	41.4820873551608	43.3329066682495	40.0272198425888	46.5772958191723	44.0338891877353	36.9653976092206
ENSG00000170275	29.1466891444116	32.3093194975311	32.5080436452432	25.9357747139401	29.470933131883	27.422028915145
ENSG00000170293	58.0122659866335	60.3380228385337	53.5815836202544	58.3892862460897	58.3104714472329	59.9972086336027
ENSG00000170312	280.294041029432	258.611212991746	248.389645685544	221.687755293477	220.075482546982	233.416105855456
ENSG00000170340	82.6697440811906	73.3708514585428	82.1842651465432	77.1930594451208	81.0571182742434	83.2650296389828
ENSG00000170373	4.65391112600738	9.17354462273125	12.5541111376085	7.30527026519538	13.2255367010612	2.20996029636284
ENSG00000170425	17.3257170310139	16.514816690218	17.781763727247	21.1623282024807	14.5291241879178	18.2253713660876
ENSG00000170456	29.3948793078495	25.9408041612341	26.2328368626923	27.1629581675117	26.4130659807457	25.3290354562163
ENSG00000170458	26.3941434008064	26.5774884580553	37.8095576065405	40.9333783462374	30.5720946751332	29.1431768047816
ENSG00000170464	4.04802935168314	4.14531411393487	3.44579381195947	3.34810143157021	3.49207333773101	3.07272696789713
ENSG00000170468	49.7027692942012	41.7050822504346	49.3284352235911	47.5588009372352	43.4798393400397	45.6723916746888
ENSG00000170540	392.555554342367	359.815499307229	364.158190277775	363.450628045129	382.471092498432	361.27922257371
ENSG00000170619	94.5661412305004	116.181334480108	109.710009432045	125.29359210628	121.001453696367	119.965327040989
ENSG00000170632	72.7347876845949	69.7065656678347	72.2289894220241	56.8181294792098	57.1870941887122	67.1259600952018
ENSG00000170634	24.4910056681078	13.5113673983399	23.3402753113881	31.8850297783588	19.221343723636	20.9101220972495
ENSG00000170653	23.8495631495428	25.4838160996229	25.1491331885151	22.9453700821665	25.8182066363885	25.1628707832218
ENSG00000170776	98.0239214583082	108.107275173454	109.560807646985	108.55187450666	105.177894068612	105.456838512997
ENSG00000170779	75.0378649169501	72.2732223767545	69.230405603705	78.4195858745995	80.3954472587817	75.8316869322371
ENSG00000170791	263.376018234406	276.786669425604	278.298667302605	285.215492781497	297.785442674037	257.845364979642
ENSG00000170835	1.9318699515992	2.73710679901447	2.55088740102128	2.2060416279065	2.64101163772633	3.31435358700274
ENSG00000170946	21.0091618024862	17.9066697415193	20.1401437027051	15.8439224559751	18.7825988379072	20.0415973912454
