wt_1	wt_2	wt_3	IFNgR_KO_1	IFNgR_KO_2	IFNgR_KO_3
ENSMUSG00000037613	4.27978241521557	3.98370899890051	2.10014515736647	2.86123926090704	4.67300320829135	2.47169989632845
ENSMUSG00000037617	1.60428986941901	1.30772085161731	1.65729713120161	1.39715123645351	1.61377654190209	1.48731437785038
ENSMUSG00000037622	4.84398904696716	4.97851597602537	6.52475076174624	6.59995983742404	6.00620370586565	6.02794495848573
ENSMUSG00000037628	4.40936368010806	4.33794605588168	6.11685420417999	6.65640410474029	6.71629714198935	7.46797541758306
ENSMUSG00000037636	4.50533191276631	3.55524326645538	3.73815954725274	4.52830154348206	5.34171673975222	4.80556716628332
ENSMUSG00000037638	5.67868805896987	5.45484677981842	4.72027854418607	4.91075401096128	5.90619755191358	6.13838107346692
ENSMUSG00000037640	2.42469587281082	2.4009537800538	5.45649788111063	2.89981676811524	3.13410186899755	3.26200527723298
ENSMUSG00000037643	7.89545340942342	7.21146164279964	13.0781788316942	9.85972405417266	9.76163406188248	9.0545709407565
ENSMUSG00000037646	11.6751538166039	12.7511419406849	12.8104868104252	10.0146551264559	11.6520724769332	12.8661209073405
ENSMUSG00000037649	165.432773391892	202.027832907242	107.822445787048	119.479124551355	110.353073273013	222.307691510938
ENSMUSG00000037652	4.75628819310205	4.30001572146187	4.98122584764004	3.88663746047464	4.99069947177713	4.39414001761601
ENSMUSG00000037656	3.0824714039668	2.76961658055071	9.45051876447224	3.99156575723298	3.16370861139965	3.28139026917696
ENSMUSG00000037661	7.03147195518086	5.71765459395857	5.43117767244125	10.6193126993326	10.2686339639957	11.9069477446375
ENSMUSG00000037664	2.00328665743265	2.3224198799346	1.62691313046287	1.72952659323412	1.74931751627899	1.37416891080668
ENSMUSG00000037669	12.0735340737963	12.4613299733876	15.9018931623503	15.6012625575089	15.9738652725698	15.4710709233178
ENSMUSG00000037674	2.35638350838257	2.61209663508189	4.4172535895854	2.46904304448198	2.66064281710463	2.8087358171565
ENSMUSG00000037679	4.60055208113776	4.93663573325542	4.97154665003723	4.33289286749963	4.16713144389215	4.37780727053899
ENSMUSG00000037685	14.4174157400699	16.8342555786588	9.85469805546041	10.9595984162858	11.784709797074	10.475019551923
ENSMUSG00000037692	1.36879500134314	1.50511846275439	2.19483921669032	1.83216913018794	1.73718262819728	1.94945290273339
ENSMUSG00000037697	7.60763844804649	8.10008217422994	5.53657773684797	5.45402100918539	5.75059293270046	8.04413935039515
ENSMUSG00000037703	1.5988917128056	1.57398505221068	2.59404109678161	1.73641937923945	1.79117417988769	1.77250271154748
ENSMUSG00000037706	94.3056325743112	122.700516502707	198.761769095195	160.587355760198	124.838144642986	187.316602938394
ENSMUSG00000037710	12.5674729558738	12.4535862339949	25.972342633181	19.9444213273189	13.894318378464	16.4201428384892
ENSMUSG00000037712	2.87310081500074	3.47719845119302	26.8333120711158	3.91561832410068	2.86545758603096	3.06552061598192
ENSMUSG00000037720	17.7658584111755	15.4460708235406	19.2960841247531	17.1632616993151	18.9234687781407	16.8694980766669
ENSMUSG00000037722	3.86736349818795	3.17142405225873	4.39933440576377	4.71158026742612	5.01287235185229	4.28476485126796
ENSMUSG00000037725	5.61666960191468	6.61915781467067	11.1551338495327	8.65227061008277	7.85537268984907	8.44075571631506
ENSMUSG00000037730	7.18010132205769	6.744625578251	7.97761219896084	6.14672096381363	7.61368255654291	6.83409234354536
ENSMUSG00000037731	49.4874555550136	54.3373447104474	33.8449192891891	29.9651966154101	33.9049012875927	37.6014346599804
ENSMUSG00000037736	1.72181484804641	1.73875689738954	8.34498246905593	1.98492602104177	1.83453022242256	1.82841839889447
ENSMUSG00000037740	6.62500883250886	5.7370909338881	9.02573438757544	9.70291093527861	7.77735988722388	7.83777722407993
ENSMUSG00000037742	1454.90389146044	1399.69090458647	1647.14598193009	1623.81474922985	1624.48425099777	1584.73679976775
ENSMUSG00000037750	2.90935063838123	2.78755978677428	3.3491151008307	3.43030419001608	3.25354509507038	3.44918093725893
ENSMUSG00000037752	2.11845228923238	2.26901574545971	2.2566673950859	2.7340087652066	2.55895626940292	2.21481495193531
ENSMUSG00000037754	1.70415111809678	1.27628448370004	2.50259535846961	1.58246702676991	1.66588098281898	1.73151141491011
ENSMUSG00000037759	7.63110897809528	6.98830952632975	3.63418745453566	5.08300003292966	6.71933442418183	6.18894022734638
ENSMUSG00000037761	6.39696922869039	6.97688714593186	7.99350394628237	7.24989457007053	6.66543647109351	7.36154076732929
ENSMUSG00000037773	4.575103243951	5.09438036181194	4.32776481294315	4.29558277160075	4.9302152047618	5.00561277754403
ENSMUSG00000037784	1.52240589094473	1.51894200533544	7.19690075511454	1.84607669060943	1.46390218723349	1.52120761597153
ENSMUSG00000037787	6.85121499996031	6.01981528407694	10.3518793636041	8.29621416700103	7.90563799938797	7.71060109508774
ENSMUSG00000037788	8.78883526362451	8.85774707573803	5.26556532885593	6.58962004229939	7.53649953263107	8.69020028537771
ENSMUSG00000037791	5.48125510071213	5.61856780104125	7.83323127304037	5.91063144791256	6.86792642595064	6.09075999459988
ENSMUSG00000037795	4.96162264936277	4.75647480168587	3.88923361429136	3.16185970233984	4.60832484559509	3.50386872388311
ENSMUSG00000037805	20.3117443461877	11.93946250291	25.7976819039971	18.1095559068664	17.9106058890548	18.3647443930892
ENSMUSG00000037808	15.6885719816425	13.6487408692874	14.4027929657651	12.2069940921959	16.1853213619837	13.2253845216852
ENSMUSG00000037815	59.2579386848165	61.3639405433105	68.9533534285191	67.7682772262918	66.6677912220943	73.2980112231816
ENSMUSG00000037816	10.9697210474637	13.3830794401979	8.52263531807809	9.31416316924806	8.25244828296492	8.83161702755149
ENSMUSG00000037818	3.25053407541292	2.82165209399869	4.50400188064863	2.76821041355207	2.98617703239772	2.49466959231058
ENSMUSG00000037820	309.500840581374	378.593084124116	141.803264525803	87.3283018819579	118.92864543821	85.4366227961469
ENSMUSG00000037822	13.2951006692018	12.6584137198117	11.6019809714232	15.3158405177454	16.5134870802209	14.5423878069121
ENSMUSG00000037824	42.9886484113657	41.1405364588706	32.2277028001715	50.8080481086945	53.2356793266902	51.378616878732
ENSMUSG00000037826	4.43030204276883	3.8512749201751	6.21574435573887	3.92600419472959	3.58865224163103	3.83046835884666
ENSMUSG00000037845	4.26714261448223	4.06900470270076	4.35208377545877	4.61216371003142	4.17080933313557	4.211264557307
ENSMUSG00000037846	1.25637021949567	1.26624624443003	2.31888722369802	1.4693693773933	1.52897372930422	1.52159500748903
ENSMUSG00000037847	6.80390232633498	4.1877352480573	3.328569482239	4.783173336241	7.76670648685567	5.27360771939969
ENSMUSG00000037849	6.38044512603891	10.3112520581696	3.14188216381673	1.47265168073171	1.74019799175366	1.8754042083732
ENSMUSG00000037851	11.2503734806965	10.9571983950041	22.2846673259362	14.630164332943	14.5842227954716	14.7807398954542
ENSMUSG00000037852	3.33855866054026	4.10201945904126	44.8295576118771	7.37455040870118	4.25217488229764	3.89793114440255
ENSMUSG00000037857	32.839127800234	27.5872259955327	35.9327342519849	27.7111732991725	33.362938906637	29.0112092040444
ENSMUSG00000037860	17.6807187206661	15.2402046646453	7.99637114600165	11.5589520985286	15.5087780809231	11.898674471924
ENSMUSG00000037868	43.4821326300418	21.7294379304353	18.7237851649432	21.9220826630869	26.692592890752	34.0158475753497
ENSMUSG00000037876	29.4374017210034	30.0580452232018	22.6942860715179	23.0942125487189	28.0356161420579	24.655787914905
ENSMUSG00000037885	4.30152916222303	4.57105658692828	4.62703334322841	4.98700170849327	4.65705423001803	4.55157677063731
ENSMUSG00000037887	1.38856540226166	1.20291119493686	2.00412115088461	1.38861086819343	1.31504597956896	1.27761829963709
ENSMUSG00000037890	1.93710189211598	1.94781354838012	2.9703174277081	1.98541099289215	2.19101387829964	1.94873331069268
ENSMUSG00000037894	22.3717450758084	20.2931772414765	23.2967607298395	20.9586968948415	22.5144754403636	23.2071786192019
ENSMUSG00000037896	10.6237674151808	10.5857446022653	16.9149191251116	10.9753718069856	12.5174995314798	11.894991132178
ENSMUSG00000037902	375.521885120443	366.225636157085	285.778951791398	457.869495835531	446.700379049917	441.998049395996
ENSMUSG00000037904	3.36203395311157	3.03067844716669	3.92891933245227	3.60799060880266	2.83100474674179	2.69060243852986
ENSMUSG00000037905	6.27856386077131	5.60496073615063	10.0478268011612	8.07019801843908	7.37717430235497	9.26895662492251
ENSMUSG00000037907	1.47440347399995	1.3998551667991	2.92230630201726	2.16720385909978	1.76503124666759	2.11939426621054
ENSMUSG00000037913	4.00782761947412	3.09807514210554	2.26918196060695	3.21538347242502	3.92020367626119	3.18728924349639
ENSMUSG00000037916	52.4759296589769	48.3199785446399	60.962216280279	66.4140883495678	54.4384121256407	64.4320208338763
ENSMUSG00000037921	7.12887630472363	8.81932298920617	4.09153803708625	4.53420877681468	5.6818752518433	4.65987723317333
ENSMUSG00000037922	1.76655949590473	1.73897853985059	1.62981736625025	2.37284965813685	2.76585032865252	2.3331534478944
ENSMUSG00000037926	16.678336216285	15.4891313678911	9.88543927129708	15.3839129649568	19.4271159260956	16.7954709583056
ENSMUSG00000037933	15.7743969556677	15.2959739960292	17.254282867596	17.4525115803692	16.7341164137314	18.3060386375935
ENSMUSG00000037935	10.6339461189278	10.6782298046417	13.6355123446062	11.2332663573871	11.6536898303757	10.7554910173916
ENSMUSG00000037936	23.1988120556292	21.2862579393706	31.3110032544823	24.0569248408042	23.163524507026	25.8223132221736
ENSMUSG00000037938	8.31966690728693	8.39559116866129	11.2793475882257	8.97075038142632	7.60713076323394	9.18660397472708
ENSMUSG00000037940	3.15298501779937	3.21956964231381	5.87518797735557	4.72921088913174	4.60512878206851	4.64817586952706
ENSMUSG00000037944	11.462926739319	7.76970316386611	5.01672349514635	10.4382538463157	11.592175751002	22.8458934738082
ENSMUSG00000037946	22.0845367029777	17.511791078855	10.7121017682497	15.8846825199807	22.2811338342815	17.4840898152216
ENSMUSG00000037949	8.40316463030423	9.6442173720531	14.5619517864823	12.3796545335577	9.88157559968601	11.0038441002584
ENSMUSG00000037957	10.1066118595782	7.99411092932984	9.2602541900456	10.0390962459696	9.92523518846167	7.69449823563907
ENSMUSG00000037958	6.34286922252001	7.96910752698577	6.64954241846463	4.69985785790502	6.53686951199783	4.82600928570284
ENSMUSG00000037960	189.260559432171	163.674120395228	98.0876791786809	147.413549717359	153.054360662153	111.309572185575
ENSMUSG00000037965	51.170354544854	30.9242680955417	26.0295955122781	24.5670466648299	36.87510247939	26.2091351420417
ENSMUSG00000037966	242.08238117476	256.590365708478	147.322803741747	244.076833503265	237.307987683847	223.616251079616
ENSMUSG00000037971	4.20405072167751	3.95451448742435	3.77483746807298	3.24099805301334	3.60109206223606	3.38300603761405
ENSMUSG00000037972	2.14448440406372	1.78600199276086	4.63583005746494	2.52292779631617	2.21928248764415	2.90392795159189
ENSMUSG00000037991	2.0519067614918	2.08312533485694	2.94122723027245	2.22587041711008	1.64237406731113	2.28306839156698
ENSMUSG00000037992	17.1647440862553	16.7066948826342	14.8354657116569	16.9829704774777	18.442598861738	19.4050759884815
ENSMUSG00000037993	33.8693193102759	31.0377867045484	27.4997035769734	28.1657966540842	29.2198858568899	27.9146224330094
ENSMUSG00000037995	1.83958089616118	1.51243489555067	1.37788723297976	1.68497962957885	1.69161887954689	2.0360719343856
ENSMUSG00000037997	8.94045698064519	9.10791785261754	8.40817570530918	5.72737666681422	6.36324529024399	6.36414483696714
ENSMUSG00000037999	6.52097794341228	4.89734382817701	7.53260676227852	6.05945180589441	6.8531691827528	6.8292901832986
ENSMUSG00000038000	4.2808606674656	4.10689863616874	4.99449124534533	4.72058206700129	4.88593137786904	4.52377486645678
ENSMUSG00000038002	3.51706513131111	3.55385934283977	3.74360953147102	3.00875025325425	3.44787185848468	3.61846319511062
ENSMUSG00000038005	11.6635145248895	14.248642449732	16.2566834589539	18.2884182273583	15.8886130012419	15.274381018745
ENSMUSG00000038007	1.32725599447143	1.38940792189222	2.72297729973423	1.49341676484988	1.45049101785148	1.35851567512273
ENSMUSG00000038010	1.69354470391981	1.69027864263421	2.5890158146799	1.56249051130635	1.77697414460711	1.53347132458263
ENSMUSG00000038013	2.75955526566751	2.77820453164453	3.02362590251021	2.42269411830321	2.94708373533652	2.58522121363638
ENSMUSG00000038014	71.2136871100093	67.8415646739571	105.129782678792	75.5187368587348	79.8611000266219	76.4140005041713
ENSMUSG00000038022	1.92183491838462	1.85307237783613	5.7048477617655	2.036812236176	1.79923911407754	1.73919719058092
ENSMUSG00000038023	11.5833792666703	11.9040046499091	13.7834761517747	11.0691625834476	11.876608358109	13.1598858207016
ENSMUSG00000038024	22.2404802537636	24.1516374005567	15.1590514973051	23.3368045372944	24.0419559965939	23.6646927152652
ENSMUSG00000038025	4.73741356336279	5.23023947038818	7.93113013969922	6.08736067429326	6.20709070843306	6.72085041985069
ENSMUSG00000038028	4.99017470552999	4.3865743587897	8.39886848796446	5.6604595910756	5.24292577598035	5.77313884863483
ENSMUSG00000038034	33.2259231624926	33.5262613642	53.1368587385625	40.5301282159489	29.2264609746801	35.2648917190922
ENSMUSG00000038037	9.66575673943525	10.4916841869337	6.79605149538133	2.6874982137327	2.75525738575177	3.43070668869319
ENSMUSG00000038039	7.73746463766834	9.18897142602993	7.92587464230747	5.39133248913076	7.11018438058686	5.64454948850002
ENSMUSG00000038042	1.77435221227042	1.6643244301295	1.96689967304628	1.82396501288041	1.64718427916691	1.53524875440859
ENSMUSG00000038046	5.7298243863208	5.85863748372836	8.85487950019154	7.64095899395711	6.77799481157881	6.88820446559189
ENSMUSG00000038047	4.65072715105701	5.20733506385129	8.59377483004822	5.95457310526752	5.49141300527774	5.62751866213953
ENSMUSG00000038055	3.20733329814547	3.4064780257811	3.50534618002349	3.88038139174244	3.50322605494944	4.29433087050104
ENSMUSG00000038056	8.13609169530637	7.074133951552	5.71689066771132	5.65790606060423	6.48037207148193	6.1444975288808
ENSMUSG00000038058	14.3165507608971	10.7258576718904	8.65442148769822	7.63809375931313	8.61331125183531	7.75853976296258
ENSMUSG00000038059	29.1644690241971	29.5743273935363	11.5263144405638	16.5932349404481	20.3253607736129	15.7887715988127
ENSMUSG00000038068	5.43403660785121	5.85402429706519	5.12175438382947	6.27648370909957	6.49391514935987	6.39411558441124
ENSMUSG00000038069	7.05650326026969	6.3170650235677	6.61935442547018	5.2807198763011	6.68848949533528	6.10781339453149
ENSMUSG00000038070	3.47383746327279	3.85849928771061	4.46991514214521	3.61487632585867	3.95794659665924	3.95944053675841
ENSMUSG00000038072	9.7636054140448	8.17751146406908	7.51003985351578	8.42232083239823	9.98423448936975	8.49431869114411
ENSMUSG00000038074	1.51571932316848	1.27943624024673	4.77100702985814	2.06524290480411	1.43102535658629	1.48426953938147
ENSMUSG00000038079	6.51485008125845	7.835109113759	16.5464361598278	9.10511040996029	8.09749321724548	7.49356481233533
ENSMUSG00000038080	5.85785176633863	4.991606889755	6.04120718083584	6.11256008457987	6.84357851946032	6.94588218529194
ENSMUSG00000038084	16.1310985103504	16.3172324717973	17.7701107247517	16.2570141731154	16.6097216596734	15.8210265002423
ENSMUSG00000038085	2.96037407316217	2.55468162755453	2.19632284184445	2.35867273262403	2.88978212171281	2.28857807870199
ENSMUSG00000038095	17.1264642755415	16.7533727362479	16.9455626938824	14.1446119573335	17.0427904964773	15.2630032980625
ENSMUSG00000038102	18.2503213616126	17.177590031021	19.8354220699557	16.8549314895548	19.9898908343246	17.7259986255279
ENSMUSG00000038116	9.66483973508971	10.6939290885272	10.2787222924484	9.66524724852091	10.998935538307	10.2367936044171
ENSMUSG00000038119	1.30828273609543	1.33505533676605	2.64132647791139	1.36256437292079	1.35201553062588	1.38513079321461
ENSMUSG00000038121	6.44511113793613	6.52330006879724	7.20957376845467	6.6594931375297	7.06682592636057	6.83625330920964
ENSMUSG00000038122	2.6366415811908	2.82825405759658	3.15558084568356	2.81973556775022	2.99206941426374	2.61490513772134
ENSMUSG00000038126	2.24143528663047	2.38410212795193	3.71043100292999	2.50097284167022	2.43649618243994	2.46331039723516
ENSMUSG00000038127	30.1768869620238	28.3421324917102	28.5307084753248	32.8201780508169	33.7111034826842	33.4592981619371
ENSMUSG00000038141	2.97565869726408	2.84620157288712	2.87199781609972	3.28638684789306	2.75889366539506	2.73306818858059
ENSMUSG00000038143	1.81027671278508	1.9165893115161	9.26290826124337	2.07525167500324	1.80519835745432	1.75176287738547
ENSMUSG00000038145	8.16113117313945	5.88411102034071	6.50873285517944	7.29742313706746	7.69269672501519	6.87694454435235
ENSMUSG00000038147	118.626897190479	130.172583753816	66.1953925962246	109.978088537994	129.573370217464	121.460849234162
ENSMUSG00000038150	8.04199758066811	7.29560637092137	11.5497844839096	9.84109043838369	9.38376882289195	9.10140366238877
ENSMUSG00000038151	8.04632164729349	7.51871147111153	4.24534568691893	3.44426953668894	4.24801805963991	3.81164271934919
ENSMUSG00000038156	4.54356466534293	5.39681426367637	2.58433649526365	2.03025717849768	2.82073757714091	1.9308256353292
ENSMUSG00000038160	25.4479150835822	25.9106002619133	25.0321269348454	29.2572973403589	30.3101915585221	28.331332743285
ENSMUSG00000038170	7.4047780159637	6.70866620547602	7.66019641932024	6.85869723678927	7.40572841549027	7.53888761427287
ENSMUSG00000038172	9.87782403844759	9.22638014860923	7.59979957647675	7.02192261341973	9.57585737561604	7.70035795322797
ENSMUSG00000038174	4.9248110977713	4.66840421341105	7.98518753965297	5.0595840109865	5.28142176610367	4.99770777680897
ENSMUSG00000038175	12.6112348733372	14.8095293018506	13.8498831902569	16.4188910479599	19.163900725159	16.3311362176138
ENSMUSG00000038178	29.5733643967855	36.1843273863635	24.3118135363666	35.4971829591624	35.298838225945	34.8288265891735
ENSMUSG00000038179	30.829939613797	40.301178199954	16.8616044034983	10.1918586048435	9.93642432044183	10.6740607078401
ENSMUSG00000038181	14.0782974636613	13.1503101839935	13.2355527927715	17.5649752204509	16.0231436385825	17.7940997576203
ENSMUSG00000038187	12.8697861256374	9.20658278972487	13.1102003324593	13.7333993083301	14.0360642900843	14.7285877538323
ENSMUSG00000038188	7.92962017804892	10.0809131574132	5.71774698801493	5.60047272096105	4.64912158273049	3.91034754491734
ENSMUSG00000038195	3.56178366122159	2.96397323131637	2.79132071596362	5.26287070297127	4.34827675927622	4.73203019771816
ENSMUSG00000038205	4.33165691215377	3.25469209269794	3.94749237926469	3.06709664114743	4.11225535267821	2.99811972351663
ENSMUSG00000038206	5.63638624259266	5.61180131074913	9.07316911886813	7.19880740474869	7.74796689733531	6.70171442777099
ENSMUSG00000038208	2.64399125457494	3.29056854923702	3.4633358020048	3.29322869572231	2.84018783387553	3.48100554012176
ENSMUSG00000038212	38.5404984472206	32.8377051254473	31.2857267840403	38.5131182233026	41.1308790293856	39.5393123752497
ENSMUSG00000038213	12.6632255444612	14.1969467236931	7.8284055447402	6.39746128973148	5.68105082574761	5.57412346049445
ENSMUSG00000038214	1.87729601295259	2.09296301889781	3.78513897047638	2.81810910044441	2.37211552306818	2.66964093486225
ENSMUSG00000038215	5.44175778958049	4.66988457162056	7.64768978091171	5.22517372995274	5.95788830472211	5.41784942345189
ENSMUSG00000038217	9.13002663108372	9.45433981332776	5.92199174414538	8.17054701212222	10.8319762324102	8.94269245909373
ENSMUSG00000038225	4.78730548813597	4.47408060369844	5.07314477332715	3.98961589063493	5.10181897325043	4.54024000166845
ENSMUSG00000038235	7.36576592899542	8.15165897218591	5.43997667496794	6.61358166188958	6.23279846530139	6.57906203892341
ENSMUSG00000038240	2.6829390478879	2.44785687768575	3.29787563034341	2.9896004546313	2.79877194180088	2.92006039113583
ENSMUSG00000038241	9.89509600914714	9.05671520463119	11.7327487527615	13.0463705536456	12.946311531859	12.6168244950785
ENSMUSG00000038244	1.45636238545273	1.41542100169473	1.50206677519715	1.95977719210911	1.74757596259743	2.26655110299769
ENSMUSG00000038250	17.0094717091452	15.4419915370346	15.8778833600033	16.9667561056114	18.8107012189779	18.519816356858
ENSMUSG00000038252	11.8703568178714	12.759357923	36.2591541139661	20.3930819120358	16.8477660012936	19.1511630204717
ENSMUSG00000038256	1.38571371881981	1.63058620586651	1.53011835368236	1.34091200927681	1.46201722403995	1.37884448921524
ENSMUSG00000038260	4.9216113469591	3.87733197628053	2.85442170062792	4.36231192278058	4.06733226587041	4.55441496680196
ENSMUSG00000038264	2.44004548613632	1.85585294328525	2.25653358542	1.97069367518588	2.21512676164101	3.0225634083357
ENSMUSG00000038267	1.16229300637681	1.10669627551126	1.12710092902575	1.42664867582358	1.37979325933087	1.88186482493795
ENSMUSG00000038268	12.6419787935857	12.5483148761382	11.5636819140705	15.4836039896297	13.0927311728281	14.7863376015735
ENSMUSG00000038271	4.4703205952831	3.54522647742804	4.39189532174086	5.33471022993235	4.32304970698273	5.34792362345868
ENSMUSG00000038274	12.578459369614	11.4560788809714	7.70828687292076	10.8562336595097	11.9672527960092	11.2079544672174
ENSMUSG00000038279	39.8452991450673	29.4673759857915	52.8993420961653	47.1715286988414	41.8631954502327	42.9224513510092
ENSMUSG00000038280	29.2587453443505	26.6814835162119	27.6612523531804	27.1773869097338	28.0717427388798	24.4186655860202
ENSMUSG00000038286	6.57491744887511	6.081928446068	10.321894667645	9.70850897166759	7.92786905458091	9.12112062891254
ENSMUSG00000038290	7.05781735867319	7.24637474709666	9.06424749608531	7.667452181433	7.89634305634623	7.4692216316093
ENSMUSG00000038291	16.1010829982972	12.3033703121505	19.8948905187419	17.2418748059755	16.5056523778632	17.8016367829361
ENSMUSG00000038295	1.81117887712138	1.57852325043803	1.52358286344435	1.82018888956634	1.98109081453732	2.31020848981296
ENSMUSG00000038299	21.8773898264276	18.9997583990202	23.1142492727617	26.3108757109753	27.6518651626633	26.3663319694918
ENSMUSG00000038301	25.1284960248122	24.7299040313898	17.6277760530517	16.5628490721409	19.0280459134861	17.5276166668527
ENSMUSG00000038302	4.40284681398659	4.31710088637712	5.35858569857338	6.16257269220675	5.72119705924459	6.57441300504311
ENSMUSG00000038312	31.0183778055414	30.9761627000187	33.6129883362249	37.8718840286758	35.5875544509949	40.6803270541079
ENSMUSG00000038323	4.2377454772173	4.71821131270854	7.47122464422497	5.6459374242964	5.90326449902929	5.44855021884337
ENSMUSG00000038324	40.385305003435	38.3851788048056	34.9602816805148	37.0284746491972	38.9857064501231	38.7426069371335
ENSMUSG00000038332	16.7567446474355	17.0015065703985	16.8675115575337	32.9701618907042	34.976753422949	32.1506730837277
ENSMUSG00000038335	15.7279682138631	15.9265951010237	23.3050316691989	19.760939510813	20.3345587278055	19.6796293450786
ENSMUSG00000038342	5.33969321218551	4.82166843459659	4.06171744969718	3.93612573127325	4.55966861860142	4.68284895901785
ENSMUSG00000038344	2.45813487738556	2.65345099192779	2.37698166143907	2.51156908132506	2.59950803446585	2.0210292685103
ENSMUSG00000038346	10.4719856029581	8.3617605461304	9.71025876767359	9.42360320007855	10.2990042074079	9.29153321582765
ENSMUSG00000038349	1.56737635029332	1.63155987696858	1.33636353002885	1.61608068788925	1.63140629363757	1.86479647348754
ENSMUSG00000038351	2.10755301884317	2.21075657224901	7.46348521845843	2.55432499037716	2.15708151081131	2.6056322786535
ENSMUSG00000038352	24.7899068062475	28.693323147986	12.4873835834365	14.4792031370027	15.0541153888725	15.3753147086767
ENSMUSG00000038365	6.38404456752007	7.83219547676666	11.8760296196062	7.78867858473178	8.16017839718639	7.09494265186537
ENSMUSG00000038366	86.5040410685123	94.6524402117213	66.3433056964816	79.4574542569981	78.7195153024734	75.6834738063294
ENSMUSG00000038368	4.55784322646791	3.80169830376435	6.66747457521339	5.87254020473461	5.23731828821408	5.22435403706738
ENSMUSG00000038369	4.30878346416991	4.42463456107703	3.72524188145455	3.11826110707124	3.76241364940692	3.64193891674726
ENSMUSG00000038370	1.33451912687885	1.16266485006119	1.53979611423586	2.52205630013689	1.90326734207125	2.09941775833452
ENSMUSG00000038371	11.4654216403652	13.055193447768	18.8089206036401	15.7254325505509	16.4727197844008	14.9010268508449
ENSMUSG00000038372	5.07215596914919	6.0203099186334	11.738124844228	8.53625149214394	6.58556570991721	7.34767843362585
ENSMUSG00000038374	11.155974931801	13.7842536011203	15.6353469640578	13.53684153375	14.1319683994119	13.9804260757168
ENSMUSG00000038375	6.6601551996792	6.99562442192115	6.86189548552613	6.6570290436084	6.34751462409968	7.03322684247754
ENSMUSG00000038379	4.23676810136211	3.78770498733916	7.48351976930644	4.71575182525002	5.10359109473476	5.3666235206171
ENSMUSG00000038383	5.50311868688715	6.69324016057353	7.28726468424372	7.15195878919923	7.31096161384923	7.45367347366647
ENSMUSG00000038384	1.57728888535865	1.63717898927661	1.88422467469566	1.48178496060936	1.63325980652394	1.74285646041011
ENSMUSG00000038387	6.7912799504049	8.94059500626344	6.93171732687398	8.39785649075581	6.87556871637216	7.79125974343041
ENSMUSG00000038388	19.8442974914707	19.1160346790714	24.6474110533848	22.5902056445608	21.1575070257484	22.91881187435
ENSMUSG00000038390	1.55791454051863	1.96447841709401	1.39808196415542	1.88300713513928	1.44963781516615	1.78583738890538
ENSMUSG00000038393	209.511266850301	194.802861097138	137.526562176436	187.509415814546	262.479260808724	210.636429312905
ENSMUSG00000038398	6.43184773949598	6.04998261497702	7.56821031332569	7.10131373227942	6.50508429406778	6.71026859511328
ENSMUSG00000038400	1.67960786511651	2.04010873099505	2.56320418714181	3.38606045452781	3.00761600063829	4.20341419014468
ENSMUSG00000038406	8.76053325440696	8.19434083694347	12.3157427154337	10.0576708879845	8.7974926772629	10.330259792083
ENSMUSG00000038412	14.4174957733285	13.5962645845413	19.281207929385	11.0131271111843	10.9983978684258	9.66412881546602
ENSMUSG00000038416	24.0322228460151	24.0992853032743	33.0131391235876	28.8868143390314	29.8764791387931	27.6619740664937
ENSMUSG00000038417	13.1665043940968	13.6619865644523	15.3000356788138	16.6020818870827	15.5667855988288	18.2161805185994
ENSMUSG00000038418	11.407382875028	6.37758966176868	4.27796527336954	5.88906841493125	12.1119903768559	6.92878107531241
ENSMUSG00000038422	2.04396020145076	2.23471395648937	1.42386313965972	2.54928349444086	2.10823594277466	2.62328757134409
ENSMUSG00000038425	2.91086120059514	2.3616774871475	3.05688405561345	2.2786894594529	2.60067982488087	2.82695659103639
ENSMUSG00000038429	44.0299363437144	46.2207675644993	59.9937399518791	63.520074485594	51.993378436705	60.6066621615819
ENSMUSG00000038437	11.4489770728592	11.53032844487	13.0694423647325	10.0781477048271	10.3467054550472	11.4264283720323
ENSMUSG00000038446	5.70789325379947	6.74889063635614	9.15769296080309	5.78456670405039	6.33229225625733	5.86826548324552
ENSMUSG00000038451	15.7953375775856	13.4574451442399	11.903663738078	17.2197626440912	18.7562721471741	17.3431079013588
ENSMUSG00000038456	2.80737889874148	2.77981121865296	5.31852999897017	3.13692737775561	3.59034855917116	3.09941900714216
ENSMUSG00000038459	6.94540425304833	6.44861677377832	11.2502958145187	8.07060045286849	8.61456411637189	9.56380001025726
ENSMUSG00000038462	77.6043136816563	74.5878834935294	81.733195279958	86.5077506466976	69.8232860064956	83.8778818638085
ENSMUSG00000038463	4.74985673277372	5.07783697980216	2.87029325060408	4.55022978836885	4.42305854634729	2.49383461918667
ENSMUSG00000038467	193.000443924714	179.930771377235	138.943204562912	165.606851627754	164.879628049394	157.035960861832
ENSMUSG00000038473	1.37064585820512	1.27209218820489	1.21737104965526	1.37718055946822	1.52462161109545	1.43224694832122
ENSMUSG00000038481	9.05026077118207	10.267851541425	10.0202809229596	9.86391094208073	9.58036246768071	9.85750419812435
ENSMUSG00000038482	16.4194288374632	13.9964020662955	19.9575801356679	20.0430281177634	16.4822545011139	16.8235723593459
ENSMUSG00000038485	6.57646080614917	6.08291135109952	7.49618012008938	7.37946386910596	6.72370030202523	7.07110393145824
