Control_1	Control_2	Control_3	Control_4	CLA_1	CLA_2	CLA_3	CLA_4
ENSG00000135643	2.52209337608721	2.35055431278617	2.67485062450056	2.58244065758764	2.45069010335644	2.07505959416943	2.53003056522758	2.49883901386801
ENSG00000135655	5.41016894310821	5.72079356256539	5.6112959220368	5.49575433152624	5.54133592261366	5.84985370102971	5.88432232265474	5.64513789482987
ENSG00000135677	115.921551156729	114.757888780549	112.240609318951	112.187485293881	113.644041820401	113.297524942577	115.032091336421	114.995933405356
ENSG00000135678	2.63782113045231	2.7906651809862	2.73626119534569	2.56816181968138	2.88909729806659	2.57926613002459	2.82822923045666	2.96918816483128
ENSG00000135679	13.9338694051479	14.399078530054	14.0143874986474	13.3607123055274	13.4394036573648	13.9458967839222	14.3062525055919	14.1265975563533
ENSG00000135686	9.82934351235489	9.98964017238592	9.66475029944065	10.2448698102276	10.378054499085	10.1256447959055	10.1459794658909	9.93791168051795
ENSG00000135698	22.7675650284095	23.2086523612308	23.7175834566533	23.0630199007559	23.2543282982066	23.9639878788795	25.203409519777	22.9649821148153
ENSG00000135709	4.47831688625396	4.27068994557995	4.47129846673664	4.59742964000953	4.20128988181194	4.45674316509512	4.32786805607633	4.28589584992684
ENSG00000135720	39.1956900609988	40.5875562928592	38.6082108702971	39.5255252661691	38.2271795082543	38.8853947165288	39.2279396055922	38.382924439807
ENSG00000135722	4.26736047665697	3.91208298267376	4.47923218305134	3.68445808951333	4.11472036420431	4.64062244894069	3.80487906244619	4.68884897761483
ENSG00000135723	8.16054011979371	8.46922936547321	8.04972149713927	8.75450410428003	8.29428235670054	8.20619244866418	8.17713181701275	8.43408589059615
ENSG00000135736	6.77963021940714	5.86657479280203	6.08162593361842	6.06687893256058	5.44745272255789	5.93926354080017	5.56550744950563	6.55605874942724
ENSG00000135740	1.89086914802955	1.92640464215602	1.80450098476658	1.96313813165423	1.81641748676806	1.73714541691147	1.74860532073879	1.84642985197384
ENSG00000135744	3.10274126055106	3.12517447795364	3.06044435723336	2.80940848306635	3.08637880893113	3.22656272991438	2.55876059968443	2.96726096050638
ENSG00000135749	5.33766861000335	4.67440064471744	5.03561447536437	5.31977874721868	5.04541370012193	4.84963335423502	4.87284567871945	5.12858983650377
ENSG00000135750	4.0104409361334	3.45664225413094	3.80635026280151	3.48637727817467	3.30559547310216	3.92912026741858	3.59924603010317	3.93530715845416
ENSG00000135763	4.08730375563111	4.23377786370358	4.28924070495877	4.14215118780126	4.35553271811178	4.12710663809343	4.37004713430389	3.92565556525624
ENSG00000135766	10.717586003037	10.5484458944989	10.7415191298042	10.5701501607443	10.8552473151742	10.6639614916347	11.114084836841	10.4359587865862
ENSG00000135775	9.36941267035987	9.12658972840868	9.36300863279325	8.49483475060764	9.35675834117512	9.02219261445235	9.2087538162815	9.19176597559958
ENSG00000135776	6.91559745387654	6.90826701379219	6.89705832342764	7.22857089486594	6.82757810283991	7.72076748334017	7.86223403013526	7.36157475448205
ENSG00000135778	5.54124886464477	6.15532916924206	5.59786982938422	5.66024700986271	5.76701832821852	5.43021598047977	5.87993072178435	5.39873017131428
ENSG00000135801	8.47372426884924	8.65654276468324	8.35259674269439	8.16471583749188	8.77206754564951	8.40794491183046	8.67099143700998	8.36761585860026
ENSG00000135821	31.2861066980395	30.8187183522972	31.2248405993529	30.0786595106643	29.8945874854469	29.396981344208	29.7814488447361	29.5498832089387
ENSG00000135823	10.1942504025889	10.5242941637478	10.4458939868842	10.0435082538613	10.0078769929098	10.1370380282833	10.552625023173	10.5472174825591
ENSG00000135828	5.62902579701645	5.60539439314549	5.7338597065972	6.02576712459792	5.94813435784965	5.70989617520299	5.96247834125095	5.84882515654359
ENSG00000135829	49.27693628581	50.7372393506007	49.4531453707175	51.0405185862915	50.9717278068292	51.4533713344628	51.951304618659	49.6996038396127
ENSG00000135835	2.0201067222891	1.86971923882851	1.97888778138188	1.94134724985426	1.84653242397478	1.86784484825671	1.90622144768413	1.88689028641905
ENSG00000135837	7.45052607989049	7.88865486154616	7.78155984558751	7.38011723074219	7.70928835298882	7.86106109869289	8.24273136465483	7.89368902344139
ENSG00000135838	2.38336673697539	2.48464291800967	2.49187117257624	2.25506131488588	2.40948955583332	2.15450224163642	2.40659141002337	2.57065694844168
ENSG00000135842	11.4785328800179	11.8146670234866	12.3619923065965	11.3990694279814	11.9205919547612	12.0392085577598	12.4422162434122	11.6973522971715
ENSG00000135845	8.68994211428628	8.56365039458673	7.91770675047231	8.41348135668608	8.69768384933812	7.98786416959597	8.18946418458675	8.03459939574399
ENSG00000135862	240.838632658225	246.048682460899	248.862126354357	253.250969569443	261.239058806602	259.317966652137	253.263428503054	250.166618328343
ENSG00000135870	3.91547664784034	4.14750671980122	4.28656250792617	4.04854622791211	4.19233664737719	4.2831857875494	4.31759047364777	4.0658183822315
ENSG00000135899	8.0583060335058	8.64616052383278	9.17503256464429	9.43473889553332	7.62918547711142	8.67924044702237	8.22865001810674	8.06779026116526
ENSG00000135900	18.3028250527104	18.2504233243761	18.9141812786542	17.6870582003548	16.7950681531961	17.3960932079784	19.1362251278714	17.9392951151977
ENSG00000135905	8.57259811696382	8.63070664270615	9.01920385839876	8.71999206657098	8.9530280517587	9.07972618681217	9.03825244183775	8.64503983917632
ENSG00000135912	3.98904840080367	4.14964458598476	3.87416596328845	4.41210395184459	4.2182820237465	4.13894096943666	4.2024149905098	4.06819143592724
ENSG00000135913	2.29418281190403	2.34302531960348	2.2749608511655	2.25535629288648	2.21073430956572	2.56018424932732	2.42481702561309	2.26845525130188
ENSG00000135914	2.35140987340234	2.7988628053595	1.86107312572201	1.96373791875826	2.08988912764111	2.0109959226314	2.29423287351451	1.97437769115506
ENSG00000135916	54.9950084624034	53.7523008413755	55.3939483409612	56.3450000989676	56.1885896638066	54.6560840939562	54.0973697712305	54.1162452182761
ENSG00000135919	1424.41558775194	1415.91049376269	1420.93061420005	1408.06846979942	1432.38615630056	1390.61158693771	1424.02509287902	1434.31439219273
ENSG00000135924	19.9339804811409	18.8657888328059	19.0730131888956	19.416992413178	19.3287139600644	18.7220170905375	17.595744726216	19.7240202970111
ENSG00000135926	67.7951969067968	64.1478779064306	65.5352059532058	65.8521283639106	66.1411684983701	64.2081316438576	63.5885043050483	64.6106782249235
ENSG00000135929	6.49638105366493	5.53180529434632	6.06854514711209	5.66905299792158	5.55955164476942	5.91552436002012	5.80804693263722	6.64862687250412
ENSG00000135930	69.3214643411287	71.17477279024	69.8846002917989	66.0134794107135	67.3944977954328	66.9047241178424	66.1447561654431	65.2642455472141
ENSG00000135931	24.8591041697193	23.5386559911861	24.8162580395638	23.2140623312656	24.499778687338	24.4084828560861	23.0788407317678	23.7527781946567
ENSG00000135932	29.8393916878371	29.3085099406929	29.3122080982852	27.9139162332341	28.1610200199323	27.8445520284403	29.6823816509731	28.6448496904379
ENSG00000135940	87.6360543114429	85.6496327542262	91.3785187356916	86.9932016614395	85.0171853004377	86.265187529055	81.5412243464936	89.2082518482733
ENSG00000135945	7.32685070506191	6.68986655157415	7.09753970963727	6.93019345199788	7.23217232587174	7.09678279638773	7.32289885943346	6.77510192338419
ENSG00000135951	1.37136200943916	1.2800381861482	1.24357031613867	1.26378904226955	1.26662212120721	1.3132994761144	1.26774732238423	1.33858563761954
ENSG00000135953	2.81497452980769	2.76997496510718	2.80225404191461	2.82965802844201	2.47155280187508	2.56280662980594	2.86945253859754	2.68526795191689
ENSG00000135956	22.0981690384527	22.3055863767874	21.8479255940576	22.3192674751281	22.1519197521908	22.0015487056637	21.8626229375821	21.7789279031363
ENSG00000135966	9.60492789108882	9.8681656055597	10.0436880589754	10.227372917541	9.82733440633836	9.64298219992594	10.0208677764515	9.62581038645194
ENSG00000135968	8.58498805933653	8.52428248304238	8.64184385268711	8.13745004920437	8.10427822396906	8.26742721625499	8.55651718986053	7.89066471071005
ENSG00000135972	14.0873134377116	13.3013719050069	13.4262559119306	13.1278306410074	12.9312285029227	12.6746153084907	14.3260093302751	12.4953655209599
ENSG00000135974	8.55426026374135	8.209663296447	8.56104531272642	8.14744410825183	8.23903075518124	8.48779480236443	8.9096820837704	8.54093215380213
ENSG00000135976	1.30461992738293	1.5233786307437	1.40936108726405	1.42821156748184	1.49223495161182	1.5200319502047	1.48829598532069	1.48855971461804
ENSG00000135999	9.39434186817495	9.52484002037173	9.63640810605631	9.14500680236308	9.14543595227801	8.80799428880344	9.166304106739	9.20194278173065
ENSG00000136002	1.33100732832362	1.425917325437	1.44709772179075	1.29839516406893	1.35267297940073	1.32374329469576	1.26724064015591	1.35146269777368
ENSG00000136003	80.4196694420888	76.6515553208316	78.7316902361381	79.1369051054773	79.9622114550806	74.7027932653026	78.0753193246118	75.6833481874868
ENSG00000136010	10.9697835734111	10.9427612926712	10.7399191371118	10.3429403068485	10.3226897464203	10.3931041497693	11.1294132400549	10.7893811784045
ENSG00000136021	15.8035710377614	16.438507348343	15.7257324936091	15.3082247371063	14.8217580386074	15.5502721091161	16.8395964447875	14.8003996414627
ENSG00000136026	170.034709495208	168.227773465331	169.958174627962	170.591412654908	168.552195432958	169.105254657674	172.131709658262	168.230478611436
ENSG00000136040	1.33743572745216	1.32928889559293	1.319411100134	1.31778930345025	1.34935029503371	1.36963429562567	1.36614678631505	1.36159563193267
ENSG00000136044	26.129207876587	27.5208765703889	27.2166937189736	25.594709515086	26.8657395881768	26.4964295792484	26.5198883098817	27.0049145387741
ENSG00000136045	28.6907303587287	28.4181412623498	28.2383648916734	28.7057565122576	28.7732881845055	28.3581846557735	29.9926843828242	29.0604839638769
ENSG00000136048	36.7532668045505	35.2758467903161	33.4912827464219	32.4282968152038	35.9000735506144	31.4917732958678	34.7324192409348	33.6344744557372
ENSG00000136051	25.3933378874081	25.576402868025	25.8340752660624	24.3278250556796	24.9869870113879	25.133388504365	26.4927615024321	24.9709412374557
ENSG00000136052	3.48507217557051	3.2952664563813	3.32098888805007	3.22737650770707	3.31774758697193	3.30389009263968	3.43696553548691	3.27230232383957
ENSG00000136059	3.36066550740694	3.01879649622891	3.15230133586904	3.24243167949766	2.868688914158	3.11914611480529	3.02318260800592	3.31373692487241
ENSG00000136068	21.1397712209446	21.6384367974966	23.0977815122761	24.2762695977814	23.6667146941227	24.863873921554	23.8904782525665	24.1433525322756
ENSG00000136098	4.43498947051984	3.79424349338229	3.43075214918967	3.75891552945652	4.12206129946706	4.14357982190799	3.80031436992534	3.80558665538479
ENSG00000136100	11.0246722609845	10.8801269201034	10.6380446678347	10.2341254421761	11.0909201364532	11.094565345636	10.2029462972054	10.6536676187139
ENSG00000136104	12.9393943706267	12.636312331941	12.6917618678615	12.1986919569436	12.4405574751455	12.5467538422808	12.4469222563823	11.7894085882544
ENSG00000136108	24.5132286037651	25.1427099316847	24.7287305422803	24.8055696761666	24.4891714576405	24.6847121940275	26.4278507811081	23.7258464489611
ENSG00000136111	5.62393415959044	5.61750330944053	5.7801631370923	5.42873056260202	5.10776083885906	5.64537683031225	5.63373601870333	5.37108259009923
ENSG00000136114	4.48660687875045	4.08567390350669	4.44495147978184	4.24292003421706	4.4181074487325	4.0069824985853	3.8922749731824	4.46096677734971
ENSG00000136122	3.11246411668109	2.86135735786177	2.86459851110474	2.8738955644185	2.83662651495817	3.1191873593774	3.06885761520153	2.90168134088308
ENSG00000136141	7.64196799689597	8.35538497383511	7.49117057823013	7.27747758846459	7.12209358314835	7.69499794029429	8.2412574446816	7.437952636295
ENSG00000136143	26.7112559729911	27.8260996263048	28.2329262022132	26.7450869709385	29.6137661830027	27.7604069873432	30.9602360048365	27.5565984064141
ENSG00000136144	16.5418181393624	17.8451832452222	17.1615920669447	16.5973354223846	16.8221372835636	16.703253395638	17.2061845273469	17.0489022008842
ENSG00000136146	18.5039359945611	19.0079867354173	18.6227348137316	18.9168873579267	19.3403222064617	18.2176354789335	19.1695880343391	19.0546144499271
ENSG00000136147	13.8516361752903	13.02149766456	13.7885379238481	13.3855739742935	13.3485402665391	13.9431336407678	15.6907461640868	11.9394060635959
ENSG00000136152	9.17714060572011	9.04187639673349	9.17551017266487	9.24304743083417	9.18294978134446	8.90360084670872	9.60332985125411	9.11612630692045
ENSG00000136153	23.5151913487655	25.1989875020364	25.297137407012	24.589242612942	25.4403633434806	25.1621560459105	25.8727809760275	24.2225687295875
ENSG00000136156	111.120737263966	109.477918472384	110.849536484552	104.079376482044	108.082884438545	106.620614787766	108.493307031473	107.484564278366
ENSG00000136158	11.9786134446241	13.0392546773585	11.9553140658554	13.9741615828106	12.9825018699344	13.9091280229257	12.9387880963004	12.0653643599663
ENSG00000136159	17.3146076706376	17.9999032546946	17.3398575815273	17.7676779911287	17.3528359409434	17.7576563666739	19.6538103680839	17.4676051644177
ENSG00000136160	27.598803168862	27.0807431964738	27.4043140268993	27.0130372441264	27.4246681150984	27.4880877478351	28.9381000665849	27.7266139405922
ENSG00000136161	5.76695663257471	6.47331738989424	5.74580447166668	5.93823761567892	6.35784235629794	5.77282674941555	6.05611410083715	6.58005923918433
ENSG00000136169	3.96499315597257	4.38276458221082	4.03836221260888	3.8877479853188	3.99982558218392	4.09911249887514	4.22897562792321	4.31505066816865
ENSG00000136193	24.208706940411	24.431553811473	24.0183096072281	24.0921021366642	24.7208359605725	24.4948194551209	24.4943278922583	23.9602751665597
ENSG00000136205	23.1754544770949	21.9684270965328	23.5081760633515	22.7095099640066	23.5457563859533	22.2755005879123	21.222678819837	24.185046589774
ENSG00000136213	3.22129553287474	3.02468712684639	3.07408462458704	3.09204621813239	2.95768523831309	3.10221234640021	3.03351412453325	3.1543944127628
ENSG00000136231	16.5446044439593	17.8562451802764	17.7971078301633	17.2902617542152	17.7704883234076	18.3176977494215	18.9024092161869	16.9853852937814
ENSG00000136235	275.607241780525	272.125004285208	272.344076010698	264.642596492284	266.428749658409	266.766055526786	268.41611136869	269.801913261234
ENSG00000136237	1.35127971491706	1.34430793777012	1.23765259600687	1.40332935193975	1.34768028336028	1.32048501408707	1.37485535013683	1.33431688122318
ENSG00000136238	109.509501591121	116.25648213143	113.881490104139	112.640643668907	113.848193329787	115.545754053049	120.256037291686	112.589178221773
ENSG00000136240	159.217522771603	155.20213548005	157.599087162683	152.58513396608	156.644565232825	156.477997222733	162.349941749954	159.143580231847
ENSG00000136243	12.9296080573717	12.8671357133809	13.4364087569521	12.6121382545265	12.802715309187	13.0417293569923	13.8257475761242	12.4400996265787
ENSG00000136244	61.0423159886033	61.1660353121562	61.538963976416	58.4791917983819	65.2866617239252	61.0593249152507	57.3313867727931	63.2238582625597
ENSG00000136247	11.7267168864007	10.7608407768959	11.3981577015478	10.5594281129528	11.1324893234211	11.3153809806128	11.5268592678345	10.9180529162685
ENSG00000136261	38.3281574313474	39.3393117487539	37.5311494605384	39.1872092620754	37.4962622416364	38.2011109063419	38.7429897962492	38.8458506063475
ENSG00000136270	17.8840751370461	17.638236453295	18.0532953035246	18.5179298904622	17.7303693300079	17.5122037430704	17.1963675088344	17.1477057622238
ENSG00000136271	21.3890453665022	21.6807001676842	21.361955650438	21.7147798385996	21.4647834531023	20.6452309545008	21.7040796328185	20.3755848541502
ENSG00000136273	6.15646378996981	6.05758622966643	5.73130793261615	5.93256504969532	5.63521231741802	5.79612228295816	5.98486001270931	5.43869218844476
ENSG00000136274	2.14310236860145	2.02027808345006	1.99645101930719	2.15097299764916	1.84769154372087	1.88499327821769	1.99942252307769	2.00424143048734
ENSG00000136279	54.038909101309	55.3172365129808	54.007905895511	57.5379051107388	54.1566543696746	55.6256609599673	54.3120782507388	55.0294019941181
ENSG00000136280	22.7657707771741	22.4508785901026	22.9291376380522	23.9668821019392	23.3602589480871	23.2549662460668	23.4493990008563	23.2750154780134
ENSG00000136295	76.5526810202463	68.7467980291469	70.9559782887091	76.5168771556224	69.8369285322956	72.3834762548384	68.1350534673924	77.1271860637921
ENSG00000136319	4.97773633036389	5.67402050568673	5.12446657318383	4.69488426084588	5.52009102059038	5.2517130409773	5.29495256057704	5.2543531961881
ENSG00000136371	3.04400978837102	2.61822286675736	2.59026793639988	2.98648854020021	2.84267767100338	2.50680000325673	3.01629674610244	2.45700081987767
ENSG00000136378	7.7659417025105	7.14382038313958	7.6928293463466	8.27412620419278	7.52962053666554	7.58054099439071	6.66761238505722	7.42196206935675
ENSG00000136379	26.8124963653225	28.4057396017606	28.7689156812347	27.7912421970147	27.9796414067602	27.5357560840146	27.4325102498503	28.160429927827
ENSG00000136381	14.7143583670552	14.9154383131457	14.7728750131611	14.721273128384	15.1165574133751	14.9389722312656	15.1750368585164	14.7395016039864
ENSG00000136404	1.66635041641232	1.84319308816697	1.83770678060269	1.94629469850924	2.01870125533746	2.07513311910799	2.24391884857141	1.7168212206281
ENSG00000136436	22.8064787097975	23.6451519999401	22.8214919503316	22.0503024378321	22.3082303261607	21.4439470323796	23.1732796218441	22.2204433302736
ENSG00000136444	14.1578431924279	13.025474416696	13.2514272293009	13.9504668062704	13.6673361562945	13.5228539984358	12.88723631613	13.6686132698934
ENSG00000136448	33.7703214364154	32.8342077019613	32.8369174012886	32.2794030769488	33.3794090445679	32.5979201744209	33.1015294658399	33.5748761569693
ENSG00000136450	29.8940135827013	31.22881376249	30.1552098031044	29.711534000511	31.4481663999404	30.1933242413137	31.7192790748949	29.3381682811713
ENSG00000136451	15.9172420307465	16.1487404199002	15.9391668399961	15.0370453333941	15.0507345042542	16.3724859966221	15.677929537472	15.8704398797135
ENSG00000136463	16.1287822690316	16.0742215035454	15.4182893192529	14.9509753684786	15.1096674625804	14.4060172889301	15.6120011264887	15.5767087903758
ENSG00000136478	15.6761976932292	15.2413272756659	15.9056740450838	15.6664826265509	15.8207978638298	15.2911131223899	15.5557477296417	15.8959188418431
ENSG00000136485	24.7989157049752	25.4334949515419	25.1504797464499	26.6720594014926	26.3908549448627	25.6420100685736	27.1915435141695	26.2691898321225
ENSG00000136490	3.40768425721106	3.44582223535722	3.33124483906809	3.44933796963764	3.28207486638539	3.62526011977517	3.107550777811	3.2770202349498
ENSG00000136492	2.77232313378036	2.72457643395299	2.73445528897871	2.99491689913902	2.54855080219008	2.92669304927706	3.18683970270438	2.8900417960303
ENSG00000136504	6.11246976709878	5.76268686092185	5.97541096959127	5.85620058440353	5.82922227730592	5.70258372170264	5.94966518597951	5.62886051675826
ENSG00000136514	2.36986166266372	2.51876272883144	2.20117673077506	2.4361487829474	2.32355090064239	2.12615058976176	2.28364528140977	2.23257804202576
ENSG00000136518	25.9625171478484	26.1645188251107	24.304006547744	25.93746838175	26.3599681827328	27.0134737915336	26.8577084904598	24.5752988244503
ENSG00000136521	14.1410592538135	13.7545756099751	13.7330662759059	13.3822852857565	13.8419515311197	12.7856044776608	13.7936285409623	13.5493694396781
ENSG00000136522	28.7041858618067	27.0767353988254	27.3206755166915	26.9740626589354	27.6774097585522	26.7267431981325	28.0789283751322	24.9461541135702
ENSG00000136527	28.5275877449636	29.9634995013245	27.5670560077329	29.3929178591961	29.3641080307497	28.701093108674	30.3270313460745	28.9608849537597
ENSG00000136536	23.1757396361567	23.1055148257284	22.2729096028038	22.4221816736822	22.8481115543036	22.8206717921275	24.1829134377789	22.2830189207397
ENSG00000136542	15.3055176380696	16.2307195600108	16.0500717675079	15.8895043058746	15.9622474471047	16.0062517155861	16.0340014745961	16.2795213977218
ENSG00000136560	27.4102224326228	28.4164257585371	27.484676878313	26.3568621792154	25.591098271268	25.5012168145744	27.6850180777477	24.9525632942437
ENSG00000136574	23.8765266360317	22.6329323028594	22.4412509313037	22.4210740744555	22.6231363864208	22.2587119813221	20.8485275105838	23.0637039797469
ENSG00000136603	11.8275391450018	12.6790729318569	11.913375252495	11.8769869049478	11.4411236792005	12.0769201429522	12.5449221679874	12.1596991716934
ENSG00000136628	51.6306980308049	53.7257861771381	51.7090585184961	50.5779012673513	51.3689876720586	51.7370428492742	53.1823791809888	50.2572585436394
ENSG00000136630	3.62186806015474	3.2056615161218	2.89037793476039	3.53134889400058	3.19907177761329	3.02574074738473	3.51093905724316	3.5697469310623
ENSG00000136631	13.9756059109052	14.7561037462292	14.2887250221075	13.6505016720422	14.7439055621943	14.1871435372741	14.6713798111817	14.191314645186
ENSG00000136636	18.7637854179702	19.259867381798	19.1238709691197	19.012327553112	19.1954806827219	19.049583918217	19.2907367049252	18.4928555265154
ENSG00000136643	9.16819458450023	8.58441078083411	8.87820784093114	8.55694959779532	8.54413136904455	8.58497579726291	9.35254916760932	8.80176960362291
ENSG00000136682	4.51585681268238	5.06725659991483	4.69059923409841	4.65775279710746	5.00267596472171	5.34675562110629	4.82077423848512	5.10233778030541
ENSG00000136689	3.30547124629172	3.06224347271025	3.59002444862469	3.9594027599605	3.11962871380392	2.95092818197236	3.77274769852329	3.76611090205373
ENSG00000136699	11.8847392461417	11.4668243202631	11.2575175656292	12.500109183272	10.8093286406111	11.8570622482682	11.3986848259751	11.695348721671
ENSG00000136709	7.10927680860298	6.81128600206937	6.74793730835246	6.97372210730154	6.90143379950635	6.6732887849313	6.750213193404	6.84857631532351
ENSG00000136710	24.9897358494077	24.0901989020699	23.3112327721221	23.8437358988913	21.5533333050639	22.4081846108478	22.8388930280399	24.9423780572702
ENSG00000136715	11.4315215591639	10.6642432823394	10.7658153034725	10.8619504569854	10.5882359230137	11.4134639002828	10.8974625514706	10.6958745027642
ENSG00000136717	16.3154664049373	16.1181435442112	16.2240819182794	17.3263421486267	14.8207465680715	15.6057845955114	14.9976499549809	15.5726298628977
ENSG00000136718	24.5953057206684	23.7930391047828	23.7396059705569	23.5957770883115	23.6719487979579	24.1291749501719	21.9453998559713	24.3351032316107
ENSG00000136720	9.83596746821146	9.19344309674483	9.22829203395678	9.29682867795481	8.9003326311031	9.03952177417178	9.22799948510144	9.19874337747599
ENSG00000136731	24.0477553665872	25.2407522417564	25.4427745165109	25.0595204961069	24.9570524718436	25.4730420524008	25.7609117637038	24.5326221952347
ENSG00000136732	11.4632565362492	12.8409702398839	11.143496623708	12.2830305014786	11.4390965311417	11.9166655287132	11.6503533078402	11.1254400788866
ENSG00000136738	18.0373632371009	17.8046255121006	17.8071686227376	17.2038242617137	16.4154114182559	17.9285167296438	18.3362246749937	17.7415099782881
ENSG00000136754	26.1560548557752	26.9436127694371	27.2920927167199	24.2062895575258	26.1752815904296	25.6721922214591	27.8331948776887	25.5526082914015
ENSG00000136758	66.1336036324467	66.9470195397761	65.6527654911075	63.6375431167276	66.8896391495425	66.2330831995201	67.6347902993894	65.8069506017254
ENSG00000136770	24.1779737827518	24.1683935395342	23.97806366839	21.8824709134834	23.3742128025525	22.8872330397873	24.2329850015313	23.1665849853968
ENSG00000136783	19.3990639264381	19.1910331056797	19.3542687927353	19.8206215770744	20.4678891691201	18.9385015443693	20.4623386744351	19.3362128241928
ENSG00000136802	25.7242432751754	24.5547200521383	24.2640809405596	25.7069166596271	22.245767119941	24.69372224444	23.4617175543071	26.2054833110455
ENSG00000136807	21.6652233850758	20.9566701444736	20.6181470213326	22.7236682270035	20.4223582102613	19.7052716988684	21.2994601435715	22.0189819150093
ENSG00000136810	437.734976403688	484.084630787202	459.714473229291	438.165039036136	474.696475706723	452.928467862446	475.69791738183	439.587296189506
ENSG00000136811	16.4416196235111	17.4227766812632	16.6521627059221	17.7169433139595	17.1056396388391	17.733160124809	17.4727805726351	16.80235482908
ENSG00000136813	22.5352713943592	22.4343058261644	22.3426002267202	22.4957799380481	22.6186461284875	22.3473384206915	22.787405155675	22.6346189932506
ENSG00000136816	14.5175027033778	13.751348714596	15.0319840084403	14.3842982083524	14.6709301976465	13.9384451665598	15.5393158476174	14.1884516050635
ENSG00000136819	30.7452958707033	32.2456556594259	30.9139909344071	30.5929284713748	32.551693184314	29.8520942420987	31.2007233074688	30.7797574539248
ENSG00000136824	14.7316758688135	15.8740736300352	15.1968002128847	15.4869000807159	15.4303357675623	16.1554515558398	17.0558997237809	15.2912522341726
ENSG00000136826	18.1063670318197	18.3372142475125	18.2726580639463	18.9061131711101	17.4759361049464	18.7252260636942	19.2860318246845	18.5652341604645
ENSG00000136827	35.9554082688748	34.9307037309387	35.4517855991687	36.2367389369893	34.8082210100521	34.0082041249863	35.3524480888413	34.6410631851722
ENSG00000136828	1.29820291590102	1.37986980871724	1.20196950924269	1.21855969181999	1.18432269206594	1.2954465592151	1.22183928400683	1.287055631515
ENSG00000136830	199.602801575793	194.279311524302	199.865990729081	215.330227959663	198.340268935632	203.47839803703	188.15945364829	211.611926416781
ENSG00000136840	15.8779645014766	14.3626193199062	13.9126434550181	15.0690613909662	14.6968270462922	13.6277826582551	13.7679306878334	15.0980629156206
ENSG00000136848	13.3884137864179	13.0596236115923	13.4195751838796	13.7837163860413	12.7856559465341	13.0738021914104	12.7514343855985	13.8187166574367
ENSG00000136854	26.2023470323208	25.9660179246038	25.4400643632099	25.6368390271641	24.0496449331999	24.7855758115266	25.199864375425	25.0519973259444
ENSG00000136856	6.69552565080591	6.63603925138493	6.85594269113199	6.48084130167875	6.72027873757275	7.17629901984333	6.08195235025027	7.09946359570959
ENSG00000136859	87.8682410105351	83.9639496600702	82.1199146888364	79.598803401534	80.6733537857668	80.221051873382	74.6698849740091	89.605348770481
ENSG00000136861	11.0008528052255	10.8966319230674	11.1731146334922	11.3099354042652	10.8012838496419	11.0646421675543	11.1397496869939	10.6217989196355
ENSG00000136866	1.34966368880659	1.44853866056395	1.3714435927674	1.40050646990848	1.39254098041182	1.45343600649014	1.42736324778459	1.32162258363139
ENSG00000136868	19.9065403431647	19.8667994817503	19.7242497891259	18.6747659941634	19.1112627134079	19.5262474305677	19.4680342648995	20.0093936242314
ENSG00000136869	5.00172811386267	5.22223197349406	5.10379208599938	5.03539413121476	5.18647417312129	5.60165083884025	5.56221533707574	4.93781279605485
ENSG00000136870	6.60119330012557	7.12987658805604	6.1868308413411	6.47416291001241	7.40912049381648	6.72629416035824	6.35091661118529	6.41329338874859
ENSG00000136874	3.34998376302953	3.33588279230735	3.20445866336471	3.35054930049456	3.29922018359636	3.44989911625333	3.61349313451063	3.44242327344657
ENSG00000136875	13.3848444604872	12.8436559110873	13.4443899711073	13.7333849241096	13.2877862264399	13.7367752923862	13.8072799448037	13.3757241868382
ENSG00000136877	28.2145443026577	29.254790968296	28.085128978884	29.2352082047514	28.1478517273492	28.9323994506862	25.6896345455071	29.3406318428564
ENSG00000136878	8.06577227876839	7.5670162870198	7.89358672572612	7.79469231394913	7.74421116502326	7.75851163594278	7.11493217271646	8.03617313162671
ENSG00000136888	70.7227158348605	71.7680683955772	74.4903021022319	71.008855513383	72.2191060494238	69.1331914393099	75.4441462488717	72.2958834814585
ENSG00000136891	16.5994778523756	16.9642672432686	17.0763205353272	17.531402412631	17.3460936155781	17.9831177590267	18.2782842176278	16.4933712224303
ENSG00000136897	7.67886993891821	7.71182889743597	7.57392869285843	7.45216403246139	7.62632551676193	7.47929469089414	7.98949629679711	7.31832161597223
ENSG00000136908	13.9409125316247	14.4066841733393	14.5844292934661	14.9796324462001	13.9858428312415	15.0174624441134	14.6599481299926	14.369258106753
ENSG00000136925	5.37314079370989	5.52187608052002	5.32463418226477	5.40086810468025	5.07583934082931	4.9844536529267	5.14160662063197	4.95711475710108
ENSG00000136928	1.79073972877308	1.6871466183717	1.43517511587633	1.73136069624737	1.47596515919123	1.72596981234807	1.76015115422125	1.57675929891066
ENSG00000136930	133.809233854575	139.337375949428	139.553893735468	136.529788476532	136.814658086537	130.568802216288	135.609762252971	136.473868535143
ENSG00000136932	7.1193480878479	6.74508941421701	7.03078634085876	7.21210581680748	6.43757839775484	6.54650514732176	6.88893227045201	6.49621933446205
ENSG00000136933	18.1451452092623	17.2785601782022	18.1752589825916	17.7073865852489	17.9621725199274	16.2564027625378	16.6335774491207	18.1118400978562
