Control_1	Control_2	preS_1	preS_2
ENSG00000149308	6.67072607736494	6.58187493762841	6.19390038541114	5.84254639645845
ENSG00000149311	7.6503436799021	8.98011224713347	8.98845698648051	7.96807939203641
ENSG00000149313	15.6222502823456	18.7386424739465	20.3237326494098	20.2615313017149
ENSG00000149346	2.55803900430583	2.95606848184221	2.06734246167214	2.45839125895783
ENSG00000149357	105.866966781648	95.043342060588	101.714599342275	107.719162292431
ENSG00000149380	1.88687911933136	1.96273660726968	1.38983606603661	1.70229361287702
ENSG00000149428	49.7481578501082	50.2581371202869	56.2194613381862	61.5395446470221
ENSG00000149451	14.9460988549209	14.04056110359	6.20340625666139	6.63218879304629
ENSG00000149474	5.80482422911981	6.40042549600281	5.37353397468935	5.98327742402468
ENSG00000149476	4.52712461097163	3.97481404442433	3.47761641954762	3.98326384417726
ENSG00000149480	60.9123773510666	52.3129148455469	47.2594407116986	49.8192538708564
ENSG00000149483	26.5529878202136	23.237654816923	23.0515065557727	28.0483761032511
ENSG00000149485	37.4908229118967	38.0050698210273	43.2141402015339	36.7520874605362
ENSG00000149489	1.98299946625324	1.92982739301229	1.46809389185972	1.84327587701687
ENSG00000149499	14.6704149769424	14.1032864320812	11.1642471907797	14.1885374741491
ENSG00000149503	36.4854035283244	32.4590944385571	19.7377539646682	22.7584436513165
ENSG00000149531	9.42309551405128	10.4266011400262	7.38738122576954	9.64432358637772
ENSG00000149532	42.6701104334214	39.441315841845	31.5730112778937	35.4269287269624
ENSG00000149541	24.0971024725633	22.1597519636323	33.2657096902762	34.6014343538669
ENSG00000149547	63.0459901199369	59.3960323348955	70.5532453433917	65.4967044399715
ENSG00000149548	4.75316519716234	5.15989707899592	5.36799990602191	5.15443886945876
ENSG00000149554	11.5202008854061	13.648220657537	12.5299837760518	12.0586301021172
ENSG00000149557	4.19765377480567	3.94293906556377	5.34866093519135	5.00726745201842
ENSG00000149564	1.28037072438242	1.69670071949051	1.62199746682778	1.59944689714174
ENSG00000149571	17.3773200778125	18.7537297858976	7.17278457012822	7.72885244613271
ENSG00000149577	9.07720948927455	9.76203555627495	6.22270094745252	7.41453833082059
ENSG00000149582	6.84844062608025	6.5580915296177	4.84624353923823	4.5489155384983
ENSG00000149591	281.784161175436	279.703387257493	104.898690767135	132.691463002121
ENSG00000149596	3.45311791458233	3.98727635519259	1.96140465320559	2.27241414812367
ENSG00000149600	28.1513075381481	30.3851115724494	29.8762919187686	32.1284535672791
ENSG00000149633	1.33773746754914	1.22942538924255	1.13785170596088	1.19103172422983
ENSG00000149636	17.9322094324345	19.5029237328717	17.3753788044776	19.3654659726426
ENSG00000149639	104.002752695444	104.987089152148	45.2535553418357	58.4561855766906
ENSG00000149657	28.1130027471891	28.8479948274841	21.5156214867701	27.530101721158
ENSG00000149658	26.1909238349199	25.7043365193198	22.9260737594348	26.7317193810784
ENSG00000149679	9.60308493681917	8.49384642286642	5.82268017881938	7.72670395855859
ENSG00000149716	13.3750297347649	12.4273662985216	12.3729948074193	15.010881841924
ENSG00000149743	17.1044017239891	18.9906646879731	20.2312176961911	18.681653658121
ENSG00000149761	16.0464511536962	16.3577953577608	17.4490780977294	16.9792536861839
ENSG00000149781	1.59747463205978	1.68261182051595	1.5609427098206	1.9788744920961
ENSG00000149782	23.3180178288573	20.9805287898849	17.5580397071838	17.9960506136805
ENSG00000149792	25.3812535205632	23.2522851029917	26.2411635589676	26.2949636060742
ENSG00000149798	16.0208294225613	16.3389834715367	22.12679943028	22.2550528326112
ENSG00000149806	457.552418439519	419.879145163454	453.518913790376	486.598452375342
ENSG00000149809	1.95293482907399	1.79480584295815	1.84082288752995	2.13190179364794
ENSG00000149823	23.7203647772163	22.6377030558928	18.85871791389	19.4265030225094
ENSG00000149923	85.7470109267289	71.5232330905943	86.8646893391138	89.7589732867327
ENSG00000149925	556.558208407442	502.954640817013	455.253403630474	531.719085521446
ENSG00000149929	11.8371725886994	9.07943129618613	7.12041134616876	6.60922820674503
ENSG00000149930	29.1690971212566	27.986337735629	26.0645096103582	27.1926104455446
ENSG00000149932	28.2275128218478	29.8941664434979	35.0201365678235	35.2739227954987
ENSG00000149948	58.6310266478736	65.1611745417414	118.478916668763	119.266798765002
ENSG00000149968	292.97404069623	489.01000537592	1700.52502924846	2598.48700911158
ENSG00000150051	9.74663348963624	14.4860452603668	5.42350231275017	6.06795342865772
ENSG00000150093	481.951452649029	592.209955437846	592.364913464775	543.125676493455
ENSG00000150281	5.19113794866467	4.77219833780945	4.72913035454988	4.29443622257284
ENSG00000150316	35.4336144614416	35.9156344857548	38.542852417422	40.3796963379429
ENSG00000150347	20.5002890869876	21.8824747230038	19.0145069129564	15.6747717316574
ENSG00000150401	5.85399214231503	5.62299530851898	4.99085823695365	4.93748390272206
ENSG00000150403	41.6817554341512	35.1384533885291	30.0512831353014	25.8382440132564
ENSG00000150433	6.80684887108077	7.06719385176703	6.31815876675123	6.13140681164372
ENSG00000150455	5.25190186747018	4.54768964197154	3.75632851354065	4.16345924412643
ENSG00000150456	6.41341516684248	5.84632192032598	7.10403525213079	6.90398943602561
ENSG00000150457	13.7875894323908	16.9983128179302	10.6782565220428	11.6862392189635
ENSG00000150459	43.2055094746553	40.8900540644636	51.7888097957409	48.0864379353344
ENSG00000150471	1.25244941562266	1.25482464278838	1.57483603792543	1.51266550092839
ENSG00000150477	3.88468718290657	3.55765320416055	3.14173338640046	2.92031757395715
ENSG00000150527	1.52203404178863	1.62828143133845	1.6074072934584	1.76316949438597
ENSG00000150540	1.54030446397029	1.54247152658499	1.54484356648851	1.54453800369701
ENSG00000150551	5.69138357995301	5.49238715299891	12.5398606028898	9.4714184908455
ENSG00000150556	4.62199369628751	6.47392086156988	1.80737751616723	2.63031728605538
ENSG00000150593	4.91853727670749	6.51806213296407	5.59022629795327	6.19689979471185
ENSG00000150630	37.1387562369873	37.205832020693	74.3654259866352	63.1777480806499
ENSG00000150636	2.3429974879224	2.74087136897433	2.39242875454286	2.21326636835733
ENSG00000150637	1.15401841083798	1.16090518371147	1.06296445439941	1.09888865211572
ENSG00000150687	83.3542903673989	68.4305402699713	42.2097193208641	41.6015086304694
ENSG00000150712	9.59006905874499	13.0755052506017	12.6035530698572	12.1558064813579
ENSG00000150753	177.528355611744	153.649313082337	164.407404345476	154.8206587279
ENSG00000150756	4.9460883892369	5.29045661935401	5.34985495700847	4.74515497514932
ENSG00000150760	14.8667474606124	17.7269103952129	12.6856691551609	11.9059932667968
ENSG00000150764	1.89567915303087	2.73670000854638	2.17504178669396	1.86764101793066
ENSG00000150768	15.7121738943757	17.970305421505	17.5872967348186	18.5298624814451
ENSG00000150773	1.86774852157972	2.10286515839962	1.83336998522307	2.2270440223747
ENSG00000150776	8.3455608514594	9.04082320306498	10.3993779383265	10.072123015085
ENSG00000150779	30.4279714042561	25.0873254405247	33.0113285038187	30.3768422245648
ENSG00000150787	25.8166031153528	28.2778572221315	33.0226239620063	30.8964210273521
ENSG00000150867	17.7129208990792	18.9266958380915	22.5776723789131	22.2548822528315
ENSG00000150907	1.21296337285846	1.34299895451489	1.25054456001498	1.26349915759941
ENSG00000150938	142.451027815713	181.283429553744	66.3806394887209	70.3132951331039
ENSG00000150961	29.1796442311881	28.027313960296	34.6028861123575	29.6664235507357
ENSG00000150967	2.71186922969558	2.5677077483708	2.43569361658559	2.60052288514925
ENSG00000150977	5.43406232127471	4.93483987627452	5.74919112145639	5.5725003240162
ENSG00000150990	20.8077950136186	20.0995431212524	19.9987426412982	23.2051312305045
ENSG00000150991	313.197480684007	286.010049649243	371.369459866827	340.781182902477
ENSG00000150995	1.53028159664625	1.8987687358655	2.79480863834013	2.90832419093151
ENSG00000151006	1.98750657063772	2.2117933413673	1.73499717334977	2.20089408832611
ENSG00000151012	13.457084941628	21.761895468648	9.46563497912927	15.9544822976641
ENSG00000151014	6.54093718847267	5.83496411080108	7.50994906881939	7.36424331319541
ENSG00000151065	9.14725881609581	8.35898781686544	8.24915059576052	7.50151055766727
ENSG00000151067	3.3515491834705	4.05662695207459	2.31268645766651	2.23788855943539
ENSG00000151090	1.74127792318039	1.981901312238	1.97804445577315	2.01215715053954
ENSG00000151092	12.2718435902431	14.5960405104233	15.3459183626336	16.576156864799
ENSG00000151093	5.63084564845818	5.04260155568615	5.66974942317428	6.54099186061299
ENSG00000151116	5.68063829521868	8.96493135183144	9.69013538418014	7.24017364669909
ENSG00000151131	1.7716821604871	1.88274995909171	1.74299376649741	1.83893006069122
ENSG00000151135	27.7519183532814	31.8639074219391	37.1397554855808	32.9081774388847
ENSG00000151136	1.20526201292369	1.1478437888326	2.01693328522265	1.62542942063525
ENSG00000151148	15.2384241769398	14.6478451659626	12.370918944973	13.0013813770677
ENSG00000151150	1.70807651977454	1.6572196020128	3.42160845194924	2.82169497754134
ENSG00000151151	2.98621928369152	4.07507370042983	3.8940287519833	3.78910549983911
ENSG00000151176	30.287442700734	37.1923811878284	33.8065835032065	39.1724244437101
ENSG00000151208	19.9246901211413	18.6271311003156	16.0653483892655	16.5782260078728
ENSG00000151229	2.83218249775688	3.70582183139983	4.68082707349524	4.06197187276788
ENSG00000151233	4.28541199078767	6.02691246725701	5.17577650664315	4.62601007884721
ENSG00000151239	55.3953273337365	59.9124077871299	68.130388103764	55.5693757827307
ENSG00000151240	10.4820490049151	10.7143338015634	7.82698065871889	7.93691792175912
ENSG00000151247	6.07769314098498	5.53396600311324	7.75832465678522	6.88859310175627
ENSG00000151276	10.7507624297589	12.0525601327629	14.5347739322056	11.4886524417264
ENSG00000151287	13.1234195063386	13.3358503093908	17.2117690440383	17.45745317152
ENSG00000151292	14.1372769014055	17.919337798847	17.447557114919	15.3732616067776
ENSG00000151304	7.05299280209331	8.68675502907033	10.2010468133837	9.40585755399227
ENSG00000151320	1.12320294965454	1.11968839207755	1.44518609037766	1.28455236044765
ENSG00000151327	13.1060285593697	17.6883664541665	18.419425718117	16.711445602789
ENSG00000151332	9.60528239344192	11.4223568782062	12.3550429627251	10.4614509372422
ENSG00000151338	2.44168694626137	2.41223798257095	2.56895093293166	2.65310239774288
ENSG00000151348	53.1634236332017	50.1936438140243	49.131339476435	49.3868182056804
ENSG00000151353	5.51713172649129	5.2412207344382	4.61899031573924	4.64261712464063
ENSG00000151364	1.73563379064499	1.64882577686585	1.27818019620312	1.43689514838503
ENSG00000151366	15.8068073046378	15.9334804657036	17.2668977729098	19.0371396235132
ENSG00000151376	5.03847883993814	4.5534114969466	4.49063383079286	4.79537299825959
ENSG00000151388	4.90042384264849	5.16232352386234	6.45941435635768	5.95270582053943
ENSG00000151413	5.01466898240511	5.64187888850505	6.3581715094322	5.60835756982119
ENSG00000151414	87.7418975210836	97.6041047903213	32.2475864004779	30.5224763611415
ENSG00000151422	4.39764901865296	4.60114795458732	4.76108371328365	3.58935222671772
ENSG00000151445	8.49796746933008	8.64063934428245	8.33183802132452	8.43215629410479
ENSG00000151458	6.21657489351467	6.2784612920991	8.55851799861968	6.91935073953528
ENSG00000151461	11.5708774828509	13.7457917598479	14.2410354486423	12.1889757536193
ENSG00000151465	69.2048586261387	58.5915039927217	81.9128129252465	73.5761334867906
ENSG00000151466	6.9056756238377	6.64065053371383	6.26281376138596	5.32307286152801
ENSG00000151470	1.4737356422859	1.35185916521769	1.4190486838176	1.33564924136193
ENSG00000151474	13.7657641416909	14.1108750155045	19.3221814654563	20.6642880884064
ENSG00000151491	27.592936812445	32.4068903415209	27.1137905508051	23.3593402377887
ENSG00000151498	10.0520599285678	10.1494130486536	9.89817925062538	10.3437574559291
ENSG00000151500	18.8928769154468	18.0104760138499	16.901804939279	18.4697193337687
ENSG00000151502	20.0215722083587	19.2540705553286	16.5936931908586	17.2549916879143
ENSG00000151503	28.3776001645423	27.6049002341804	23.4069082058329	23.1087778506697
ENSG00000151532	11.4520930094883	11.6591518480828	11.3521356744655	11.8816081747184
ENSG00000151552	25.3638624621856	23.0786271287926	29.6861764694523	31.192513309355
ENSG00000151553	11.0357083829555	13.2769179537525	10.1169723795614	10.3992422161718
ENSG00000151572	4.21400673955956	4.2839719122812	4.53203689554502	4.1631681887818
ENSG00000151575	2.21668763897034	2.64672096346456	2.40733684280571	2.82773901370498
ENSG00000151576	8.01066194860783	9.41134261915116	8.08241232370955	9.19104193672331
ENSG00000151611	1.34824995239079	1.55421433127762	1.48286645451104	1.52568454746908
ENSG00000151612	6.27826446783014	7.47708676202693	5.62031876189168	5.36837027554794
ENSG00000151617	1.53133292434949	1.43214719684096	1.87222711585938	1.76321546845189
ENSG00000151632	1.9147356144301	2.49526296984409	1.90865284890417	2.36221487825802
ENSG00000151651	2.03849866901194	2.17299688488629	2.12655818913762	2.38305444309
ENSG00000151657	2.89477268711366	3.2781245288614	3.28469822812088	3.37512506086928
ENSG00000151665	8.43781435307529	7.67334870677949	8.1610899714194	8.45842431885878
ENSG00000151687	1.45349487847896	1.53509096159744	1.32832131798788	1.40054500971649
ENSG00000151689	13.2178401533307	11.0670400912044	12.7133127744479	11.9364680794225
ENSG00000151690	3.88689480445724	4.47369538218341	3.49064853037827	2.9304401003218
ENSG00000151693	11.1111284610452	14.6044964260293	8.64020804007904	9.94572058344321
ENSG00000151694	6.27863176526394	8.0185265080437	8.3603119424806	8.93459032904326
ENSG00000151702	4.84766122235273	6.98420550699442	5.73168958276656	5.57027543338174
ENSG00000151718	8.96798602562654	11.2303812709964	7.52947076116899	7.43333282479762
ENSG00000151725	7.88802519606949	7.05549611071617	6.70185127720538	6.1776337760161
ENSG00000151726	7.46842531251089	6.59454677721238	8.80636325215873	8.72951952903006
ENSG00000151729	2.71900593713534	2.34690212331249	3.21365907886848	2.89008691779913
ENSG00000151743	1.86692294116545	2.20888890401881	2.43051885731913	2.40418593093268
ENSG00000151746	14.3566965184119	17.2636632559732	13.7194771470487	12.3287580334357
ENSG00000151748	14.2426791192391	15.8534123381097	17.3083404914354	14.5224016924788
ENSG00000151773	4.412012312806	5.63010908606344	3.93838809481386	5.05280900538279
ENSG00000151779	10.3216793985528	10.3378445796328	11.1673371051668	9.78757742981781
ENSG00000151806	6.61088454683802	9.03161935313602	8.65224237776693	7.95144099165384
ENSG00000151835	13.627262624544	14.1065423123496	19.7262846265088	12.9873042301172
ENSG00000151846	1.4239251708613	1.37622250249428	1.30534754994444	1.32370486414888
ENSG00000151849	6.85247681698852	7.68642590029197	6.37253065798355	5.61442918717273
ENSG00000151876	5.83362517001142	5.7052439662402	4.68691945305427	4.49637111825656
ENSG00000151881	4.91117160513473	5.76749721974321	5.32966782136395	5.85218960630841
ENSG00000151883	1.73403868727508	1.80815557458869	2.14835596773153	1.79041005100414
ENSG00000151893	5.27060636564487	6.51713452003928	7.16684726591288	6.6963842464288
ENSG00000151914	58.7951941572853	64.0976935433259	51.4728846599776	39.266289710207
ENSG00000151917	7.98907006282729	10.09717145342	7.70546430107848	6.81116199038809
ENSG00000151923	78.5236459863345	87.2715584752476	73.4539062709558	83.0834821063839
ENSG00000151929	49.4874395741276	44.3217634532984	46.4956804173292	54.5898375893731
ENSG00000151967	10.8818834894745	12.7055132569367	11.5936016750771	11.8861257079513
ENSG00000152049	2.8698197079141	2.76389784441993	1.87991310381438	2.29557355483063
ENSG00000152056	1.8233586430835	1.98273630041902	1.428110900713	1.55011960605732
ENSG00000152061	5.36913140942305	6.86071342278092	7.33227516108919	6.90404992792725
ENSG00000152076	2.02625821186305	1.7312334070429	1.40059863847456	1.70780398636039
ENSG00000152082	43.3759164334819	37.06650725144	34.2544100212808	29.9863307397448
ENSG00000152102	44.6824379023516	42.0601163469607	40.4996637299794	40.174015412496
ENSG00000152104	19.3778225062828	22.2518905121535	20.1011862591735	18.7078029274941
ENSG00000152117	7.63860097486834	7.50879839057616	5.09859505282101	5.97261129950862
ENSG00000152127	23.3463621595251	19.9306259707561	31.661658131855	26.2440367457254
ENSG00000152133	5.63435006088303	7.60923642566644	10.9025945909249	10.1537232754453
ENSG00000152137	8.3154741102649	8.41260116670921	13.5191573191407	13.1990755258657
ENSG00000152147	6.13490090057244	4.92336491939849	5.89889966576658	6.65538462972036
ENSG00000152193	5.03570753211126	5.27944603778168	5.73313516799898	5.2552221246982
ENSG00000152217	2.29507539876614	3.01195066441472	2.50446054994751	2.45215373309228
ENSG00000152219	9.66548756902959	9.11444134330418	10.4356060191651	11.1132420213434
ENSG00000152223	18.0595885065705	23.9577302018587	18.3007195137314	19.7032765364572
ENSG00000152229	6.76043148332547	6.47462264629572	7.91198454693992	6.64436978174968
ENSG00000152234	89.041755962	73.7054031356424	94.1347447113625	87.2219830380829
ENSG00000152240	25.1091622823976	23.1006543396202	22.7068781832008	21.1140902106537
ENSG00000152242	8.30286086242226	10.3940239689888	9.63423084827649	9.87533355758626
ENSG00000152253	19.9911053117015	16.0517658449469	11.3652410133023	11.3484248000857
ENSG00000152256	5.14415112354733	4.73756116689164	6.59624415187972	3.82386290059237
ENSG00000152284	5.569657708616	5.44281454285536	3.73711088714522	4.10163843254384
ENSG00000152291	74.6479718840743	79.3827420204893	67.4203523187117	68.4142934632187
ENSG00000152332	27.391894261219	36.0086965328402	36.6041243436374	30.854988726056
ENSG00000152348	2.48980616806863	2.68275419735641	2.41696283572024	2.99080094479938
ENSG00000152359	6.08426963355283	6.61089324603721	6.38217180766141	7.20308461931107
ENSG00000152377	7.5375373913909	9.93222550335248	9.57555681311637	10.8360805236028
ENSG00000152380	1.54965743589045	2.01174702120958	2.04334138881396	1.99853221755213
ENSG00000152382	5.20807564131756	5.03049097495613	5.16941444730081	4.48724037809237
ENSG00000152402	1.5379553800199	1.92031022578677	1.30314765321775	1.16162604175497
ENSG00000152404	5.23942260148459	5.47762418999697	5.13306259510983	5.66398010461888
ENSG00000152409	2.58980927309273	3.41267431926075	3.27399329740949	3.42409723262821
ENSG00000152413	2.72647534210674	3.53589988248164	3.85766833268233	4.50072050016831
ENSG00000152422	6.20320764747209	7.31767114671383	9.21806721980675	7.32932707580416
ENSG00000152433	1.5242185300136	1.60307623163611	1.73629561728389	1.51147889785529
ENSG00000152439	4.09166551682202	4.63696911976066	3.18000294887921	3.98201733872776
ENSG00000152443	2.80288179695281	3.17947368748257	3.19146056461981	2.94468988321441
ENSG00000152454	2.04557827232872	2.17613332791535	2.28866489219304	2.07635167447056
ENSG00000152455	5.85056793098377	7.05417202264531	6.62836545122087	7.07723463018123
ENSG00000152457	2.94450269138205	3.47061193248708	3.26450815087029	2.83957781018832
ENSG00000152464	6.13798961964203	5.29883096539049	5.440989070246	6.07256965168968
ENSG00000152465	10.0915825443186	10.4710779340687	8.60723709397471	8.18312502692409
ENSG00000152484	10.9723647121552	12.8843314472179	19.5769068493201	18.2156278768218
ENSG00000152492	93.7616003767248	111.342257386533	110.381627878253	111.246044617648
ENSG00000152495	2.49004291616746	3.09061857879928	2.77535999908454	2.17312066758134
ENSG00000152503	1.4431588128726	1.58265460262832	2.07251630542709	1.58654522112507
ENSG00000152518	49.0583284049045	44.6550766121978	39.8844725854984	31.1995835122164
ENSG00000152520	6.43987918699458	7.81330651341781	6.31906965300138	5.7725910176311
ENSG00000152527	1.16863533403768	1.1686982514044	1.31052981391047	1.22643295639658
ENSG00000152556	29.942388599924	27.2856421556605	42.4856298376972	45.9042200280288
ENSG00000152558	63.9977997827058	77.4776489528557	50.9890074516934	48.563256779163
ENSG00000152582	1.29887558833539	1.65016103486502	1.49317781870133	1.49485718870563
ENSG00000152601	51.1299624514728	59.049437122244	50.5043312707642	38.2272775128339
ENSG00000152620	5.25733613263979	6.78906786934528	5.04815028199721	5.51019899910046
ENSG00000152642	3.23559743144072	3.74335600587267	3.96762846474393	4.18054646240989
ENSG00000152661	43.1149748619935	49.7411458437415	69.5337471892678	54.7782310952939
ENSG00000152683	6.93511602148586	10.2924764901788	8.93593722192859	8.75594055716263
ENSG00000152684	14.5033301575075	15.18765956901	19.1596391306442	19.5337265637164
ENSG00000152689	1.77165233978794	1.54877933503365	1.9903536336023	1.38884929949363
ENSG00000152700	10.0646518219971	11.8048141839555	12.0689423934959	11.0567225151529
ENSG00000152749	4.01883591524444	5.01614557030031	4.98132098005794	4.72291565083062
ENSG00000152763	1.48364500854692	1.76659455446671	1.58254024785773	1.6702225678199
ENSG00000152767	14.956781985217	13.748450909895	8.62910347698313	9.1554257729404
ENSG00000152778	6.75290942697294	9.91422495919892	9.14997165928598	7.93916692957114
ENSG00000152782	2.574629617326	2.37935878735429	2.68351219656384	2.50980435558104
ENSG00000152784	11.4813668363244	8.13399734338986	10.3824130486538	8.36280349425802
ENSG00000152795	51.1028106788395	46.9179407749516	49.3873358708176	41.7786661669617
ENSG00000152804	10.042378694212	13.6747654074072	5.13924817080432	6.1583108639903
ENSG00000152818	19.6849830197739	24.2819599531637	13.6437234036946	11.7515190339202
ENSG00000152894	25.7342712201909	33.0138408402234	39.1776688809617	32.6110004583667
ENSG00000152904	6.45567533360263	7.66762153038815	8.57350522115056	8.67955779751233
ENSG00000152926	1.4235666752991	1.3638382815972	1.23349503424083	1.234787035735
ENSG00000152936	2.49242740074343	2.5658418511845	4.55171809942073	3.30452866274401
ENSG00000152939	1.41738028433724	1.40547385640741	1.35073891645778	1.35805383157081
ENSG00000152942	8.43898199028649	10.4448437240775	8.05362757319624	8.3853703637818
ENSG00000152944	10.9139676405413	11.4858181071736	10.9585059189618	10.6306543065669
ENSG00000152952	52.4849794245517	88.0130695339355	54.117511283672	51.8697430681513
ENSG00000152953	5.36639927930772	5.57931904521151	4.6424162059943	6.06582087399715
ENSG00000152977	7.24911698076004	5.95278566401475	4.73574731588876	4.21922230898271
ENSG00000152990	15.54253605537	14.4150589205976	18.7377439164199	16.1976734409256
ENSG00000153006	4.74272497175795	5.28858523670527	6.10490005072976	5.268514722371
ENSG00000153015	22.8032296464018	26.1859153219416	28.9713068621373	28.1663624766568
ENSG00000153029	3.19863797073491	3.48584471304557	4.35526843096397	3.26283153422882
ENSG00000153037	3.36687195095447	3.24515470269467	3.95049905932125	3.83725655869372
ENSG00000153044	20.8074876447796	16.7549116037136	12.5718715640154	12.9661623057614
ENSG00000153046	9.2123810675519	9.77075645195378	9.07470806393125	10.8938209360596
ENSG00000153048	21.9457500281152	18.1561550212107	10.9969284322897	11.0846474225415
ENSG00000153066	14.3915415609638	14.8128108168948	16.4308405431073	17.1781299476902
ENSG00000153071	42.6611538269485	51.3558402210765	34.9064490228374	39.41074219601
ENSG00000153094	1.27158782821061	1.52768071799431	1.22315287697686	1.4420728158131
ENSG00000153107	7.85756739218589	8.34496103555477	8.56805594104511	7.48968755202942
ENSG00000153113	68.2433694123752	78.3063731923493	89.9055331683141	78.2120517256542
ENSG00000153130	20.7782541432909	19.9110621676479	23.0914751755679	20.7753336471592
ENSG00000153132	2.61837184297277	2.42018050299351	4.26393559790524	3.68229571834187
ENSG00000153140	5.38577283792154	5.96789713819938	5.55019326594639	4.8069040794175
ENSG00000153147	14.4806360084434	15.6977732419646	17.8241175114171	15.6885856515578
ENSG00000153179	11.9227301684316	13.4077020340714	24.7394006868485	19.1498249808556
ENSG00000153187	103.011284364069	108.898039558174	104.390917461433	97.8125763369194
ENSG00000153201	14.9280646956569	16.9023202081369	18.0440070603989	15.4680563646875
ENSG00000153207	11.6919552740854	12.9613934802053	13.6925492260595	11.9854736970287
ENSG00000153208	1.05187638390445	1.13129621925691	1.31387318715078	1.3697145084715
ENSG00000153214	13.3977522764338	19.2855570758985	13.2414495285816	13.5667658878873
ENSG00000153233	1.05985387276282	1.09640068855858	1.49794282178057	1.37324767163241
ENSG00000153234	1.26585152615547	1.74761700884481	1.29787216349707	1.31578006188717
ENSG00000153246	1.35313722478192	1.36111940104468	1.33092486767143	1.20761079564992
ENSG00000153250	23.1343070825144	31.9091061679407	27.8325691238441	28.7834716761968
ENSG00000153291	1.38556244728981	1.72582912733433	1.60087513937974	1.47879039686454
ENSG00000153310	14.0022255625148	15.476619688526	17.5152625061322	16.2997851153841
ENSG00000153317	43.4887476064509	50.2912388764801	39.4421564282035	41.6686106991807
ENSG00000153339	7.41100177482536	8.27530125961535	8.14362963729921	8.10800851325848
ENSG00000153363	2.09634703868752	1.8072124768454	2.63622504039999	2.23279447953771
ENSG00000153391	5.84367772591177	5.60321064396812	9.54764663334473	9.19226996967052
ENSG00000153395	28.9471690247199	25.428957308981	40.7300004016099	39.5534681320375
ENSG00000153404	1.21375863339107	1.2541112821884	1.31884091518884	1.28564178242438
ENSG00000153406	13.2307854861624	10.4719504772824	11.3782196719992	11.8781342862704
ENSG00000153443	15.9659403211843	17.4186469465527	14.8120764068375	20.5055347300576
ENSG00000153485	7.14906358455481	7.95724208682928	9.98820241818316	13.1954946966598
ENSG00000153487	3.6446315001445	3.43396874831101	3.32339123737275	3.28458865637245
ENSG00000153531	4.8622374007785	4.8009414345955	4.93324531951928	7.22276938261235
ENSG00000153551	9.05178496401087	9.59143938350526	10.6671940574867	10.2053107474826
ENSG00000153558	3.69262300724927	3.22050926153726	3.86310356516728	2.9791547072615
ENSG00000153560	31.7310355293029	34.8899828486363	31.0355026081431	32.8485139367412
ENSG00000153561	3.68715137936476	4.0913770401459	3.42537218164266	3.5613328433409
ENSG00000153574	12.709784596068	13.5211285013801	13.4071231652757	16.1184276733624
ENSG00000153714	4.72700785332133	6.25952732801169	6.78202842897037	7.83341410602858
ENSG00000153721	2.44511834428263	2.3344830437653	1.81204151769634	1.88715783461898
ENSG00000153767	5.88867479000321	6.82071948025694	6.73987744172318	7.76106164504548
ENSG00000153774	28.8806676404869	29.3973145772867	26.9552856314204	28.1341283804421
ENSG00000153786	45.6798770084669	44.0815693428569	35.2984651691454	37.507347429812
ENSG00000153790	2.08455948458673	2.33557556366546	1.56994116192267	1.83463848747432
ENSG00000153814	5.60597055295307	6.32487178286042	6.32914235098361	5.8759086601805
ENSG00000153815	19.0544460915678	20.8767195000369	13.3550017199905	17.230674817365
ENSG00000153820	7.81318991219106	3.7051820836315	5.77281915963868	3.38127333362741
ENSG00000153823	16.5276789618951	12.6823052916244	15.2086785936959	11.6527185609598
ENSG00000153827	31.6359704864109	38.7550623049474	42.545498273918	37.8275752142961
ENSG00000153832	2.31486680742421	2.08911591106679	2.11045215002152	2.09326476126862
ENSG00000153879	9.24876227713848	12.0838713094089	8.16739520655721	9.96510601437087
ENSG00000153885	2.58555954351233	3.60450028047674	2.09290520919254	3.64620808025263
ENSG00000153896	2.30596538803159	2.03457819190097	1.76682396802779	1.88361409967137
ENSG00000153898	3.54377484524349	3.69774440520486	3.97285030454699	4.60180149432405
ENSG00000153904	44.3645676785153	58.8225895138429	34.5022773678726	29.9011575503684
ENSG00000153914	15.0236757212785	19.9371878371488	14.6860587020184	14.6750768423799
ENSG00000153922	9.02612891355806	10.5497773153206	10.7991441670738	8.96839811261892
ENSG00000153933	2.74546735692803	3.75779466483338	3.39690200112147	3.24310147430362
ENSG00000153936	6.89501536697379	8.19900407162211	10.7698543991135	10.047803984578
ENSG00000153944	7.31853380071825	7.99897971170997	7.89042427427935	7.24477885045066
ENSG00000153956	7.47286857942801	8.84706425449075	7.87006481016413	6.82291772211088
ENSG00000153975	5.2121852224914	6.59719467601006	6.87023971640081	5.94704286462376
ENSG00000153976	5.00585198162469	4.96862112521231	8.18957802516946	6.29656219745044
ENSG00000153982	1.1740443876535	1.26211367190129	1.31910279286079	1.41346196728015
ENSG00000153989	16.5785397410896	19.0376306955869	20.6772015928153	20.444103905215
ENSG00000153993	3.49646299669768	2.82301604480772	3.36886582224219	2.31251601141928
ENSG00000154001	11.5333574912407	13.1338368193632	12.2046124920839	12.4132757614633
ENSG00000154027	34.3162394811642	29.6047882170834	29.2674144501474	29.5239251999282
ENSG00000154040	3.78744674943165	2.67493567035878	3.06749509204634	3.43532408314938
