C1	C2	C3	C4	BPA_1	BPA_2	BPA_3	BPA_4
ENSMUSG00000027965	10.3245451922505	9.05876751445942	8.95012881020272	10.7944685611083	9.53818143718369	9.01138883260963	9.99258053320243	9.55367987803647
ENSMUSG00000027966	1.71955429605345	1.74495571276438	1.41764241759343	1.43565587316617	1.43656320671755	1.49702329913247	1.40421921759743	1.41099961131318
ENSMUSG00000027968	16.2274945463011	17.1294533132745	17.2008196927674	18.0762610362725	17.8291264784375	17.5178183907418	17.6974409759916	17.9391278845235
ENSMUSG00000027971	5.01872879469226	5.00910363643714	4.3748404641557	5.05848796969944	4.52787524361827	5.0859997774516	5.38399199795657	4.87051035243406
ENSMUSG00000027977	9.64482697925738	8.05106669565032	7.56472347920222	9.10641075527668	7.73733352903024	8.64019607121072	8.60563085153257	8.63517113639432
ENSMUSG00000027978	7.44301072585865	7.07604779932076	6.67671532373985	5.76358992853518	7.26282921233413	7.72451776002241	7.90625060440079	7.19825183825825
ENSMUSG00000027981	6.94681345960945	6.9775710702087	6.3791226593968	5.88524371439921	5.88736563138237	6.38115068516473	6.52316768561717	6.51497372366676
ENSMUSG00000027983	2.2050700204518	2.0221673837371	2.17967565676212	2.06628469628962	1.93195027507457	2.00257245243196	1.94195232452164	2.22983579732337
ENSMUSG00000027984	5.30518740771857	5.26978516336796	4.74507237238828	4.62627370016342	5.56586409899124	4.98917458079099	5.2643578797148	5.58404976692228
ENSMUSG00000027985	2.96313614956873	3.19036708804612	3.04362243889696	2.73916923351373	2.92459045524643	2.95364514923845	3.03718660644721	3.27353567575096
ENSMUSG00000027993	91.2207949996029	89.2876599156049	90.062115568302	105.237531176128	87.0895088144648	85.4648800001877	91.6724558786689	88.8777829329889
ENSMUSG00000027994	3.82436748644609	3.65818828325475	3.03763460785916	3.50374091380087	4.44785950676229	3.55823324337931	3.48414316114868	3.27789191696149
ENSMUSG00000027996	1.64177397451494	1.66143283847271	1.72196385775601	1.42191920054175	1.50009778887159	1.55779667548187	1.62389253646133	1.71847257914865
ENSMUSG00000027997	1.81423160046977	1.81237607079867	1.69494972236256	1.64775484825125	1.72408440650034	1.61678441701863	1.62578621130373	1.83045026456994
ENSMUSG00000027998	16.8427115038492	16.4442562719547	15.4717247602628	15.0665892482642	18.2248766230287	16.3810646696089	15.1236192442628	16.4287967642466
ENSMUSG00000027999	6.51367211806002	7.38612324772788	6.17842916975726	6.91809634933563	7.43452740995919	6.92134302186352	7.7411296636321	7.30253340970406
ENSMUSG00000028004	29.5719107303547	31.7538830345447	32.0020492601022	33.359531584328	33.6384185839114	31.0276112070731	28.0139830257701	26.8520619900456
ENSMUSG00000028005	52.6336417009551	57.7629727135769	57.9288656838309	60.33447042938	54.4872529498397	55.2637751624478	65.301295534668	56.8291021291148
ENSMUSG00000028007	4.72928004992736	5.1768392995036	4.77009475781973	5.37778534044165	4.88486389362195	4.70433934935703	5.42630146344129	4.93355023696796
ENSMUSG00000028010	6.52048906684036	7.13839047988672	6.82425022523201	6.28763982242765	7.11270724056174	7.18471248665463	7.46950544335238	7.03220486169912
ENSMUSG00000028011	2.42060220121395	3.10232354666864	2.87658397888265	2.54826093942398	3.00807725581648	3.19806193578656	2.96681622059838	2.95979987791543
ENSMUSG00000028013	6.65020114193579	6.49567397228198	5.67178700328204	6.80762521748136	6.66238412076409	7.04794951530397	5.95942208446444	6.59974564914127
ENSMUSG00000028015	8.88439668422868	9.34504373880559	8.62481387818899	9.16929378418094	8.86207410019498	8.20843233265721	8.79053602840337	9.54256695593944
ENSMUSG00000028016	3.50602847103805	3.56366150303722	3.40363551121985	3.19670594533824	3.70353463442454	3.58928389724727	3.74711027224275	3.47383705305792
ENSMUSG00000028018	1.80273273771356	1.99173595397201	1.81580257322348	1.96500617606066	1.98340180769431	1.78027784101206	2.11302570986583	1.77914035931675
ENSMUSG00000028019	2.90910365787009	2.99005518735005	2.56459188497346	2.80585138248401	2.88736069258223	2.76223250521334	3.0798036234359	2.81104921231688
ENSMUSG00000028020	71.2451657431285	70.1657123757698	68.6225916816043	74.7501483258838	69.0197222062248	62.4146293743362	70.9213687950384	69.4892016041853
ENSMUSG00000028024	1.7494238454793	1.70416432828979	1.62586482009591	1.51013679127016	1.5785049161997	1.59171197886178	1.53202320400551	1.64092430540356
ENSMUSG00000028028	1.77251999456335	1.77620793985505	1.58737407235681	1.705252052548	1.58729823587581	1.64049266490431	1.67444253905886	1.7542133163526
ENSMUSG00000028029	13.2536218507698	13.2807664335851	13.8136858636915	14.1669420041055	14.3515828960825	15.2551719100566	14.9299787350869	14.1583005571297
ENSMUSG00000028030	11.1781290456305	10.7077787803606	9.76210998516252	11.1739435629108	10.1182113459296	10.8330440599893	9.24872242446055	11.1956596623591
ENSMUSG00000028032	19.4349488563891	21.1929780045732	18.2092757869155	21.1000531719591	20.7903835846716	19.7091218761124	19.7159548905725	19.9687504624607
ENSMUSG00000028033	20.5547054031236	20.7118259988916	21.1796575038902	22.0706290323815	22.2230974142992	19.9128717138429	20.6540997180453	18.5979002586673
ENSMUSG00000028034	18.3871279271033	18.011121527286	18.2919364330296	15.2266572489134	17.4500408158531	17.3114680189347	15.8970272760037	19.4103114919837
ENSMUSG00000028035	19.0809198374741	16.1669958970141	17.861490984304	18.0048000293713	16.3014560444655	18.2669382348951	16.6226170603864	18.963884518047
ENSMUSG00000028039	10.2026757653951	9.55947649543041	11.4326927299142	10.468954158937	10.8429494265921	10.2030465787988	10.212450526563	9.62070113184966
ENSMUSG00000028041	13.7334874661701	13.0201570475581	13.4299235151684	12.4847962777245	14.1084246004372	13.0910135303156	13.4901819317357	13.0446984937625
ENSMUSG00000028042	3.70093766542929	3.73823391599721	3.55867012562208	3.29403060889548	3.90946434618414	3.34828244166443	3.59564060807487	3.26761671896416
ENSMUSG00000028047	3.3301991308495	3.46680599187882	3.28742053674042	2.9453137727365	3.35594818349945	3.25526610370565	2.95781622790346	3.07894959524962
ENSMUSG00000028048	16.8274167271713	17.5513220167672	15.6739962296318	14.9365484303364	16.3160729016269	15.4136769904211	16.0742214700175	16.0026523564167
ENSMUSG00000028049	2.60072645392398	2.83883363506988	2.50302351307274	2.81080234839309	2.90333537074703	2.92946381443185	2.52745150165771	2.74967648368088
ENSMUSG00000028051	2.29152268289819	2.13291629863384	2.30771654813642	2.07596374407211	2.56894625172302	2.32609120932117	2.02420643222017	2.40118186675564
ENSMUSG00000028053	44.6117745974658	43.1439737985824	44.6151067063108	41.7338241410369	40.4338384295845	47.0347535367434	45.0406341590803	44.2591904578373
ENSMUSG00000028057	9.50339528320266	9.49030159013626	9.87458054404222	8.6667755470661	9.88919867034389	10.4278138331326	9.09452672925876	10.7135071663108
ENSMUSG00000028059	25.473451771964	28.5010908134642	27.9191830348318	25.6636533611092	27.324349065935	26.0633515909536	27.6456196718521	26.5964322371764
ENSMUSG00000028060	10.3172653543046	9.9473122044018	10.0906403085669	9.30096022596581	9.83596333755516	10.3171407266684	10.8501546947878	9.61871717467034
ENSMUSG00000028062	23.1301536167131	23.7419357065133	24.709832451498	22.6878740466671	25.651052180809	26.8947354693778	22.9251154434665	26.4063801881004
ENSMUSG00000028063	4.96148044493414	5.57127679251093	5.20355767003851	5.13847021308151	5.28852669260807	5.1438645589627	6.20373783656202	4.70170072705719
ENSMUSG00000028064	4.67660061895154	4.61928161089665	4.80296513563769	4.8296823177916	5.13927063667756	4.79726271453091	4.94587404536172	4.81664739353988
ENSMUSG00000028066	1.49086521962025	1.70277160770869	1.52834987471147	1.48030926893159	1.57277850114402	1.45073024960784	1.52202200150103	1.46535868349302
ENSMUSG00000028069	9.56739821421634	9.03302700053175	10.8151149802168	9.10323961678263	10.3525516715471	11.2825373140579	10.3752529067065	9.98174801706814
ENSMUSG00000028070	15.6880894120504	16.7581274614284	14.8784943411268	14.5177663309715	16.8751628869339	15.501967610398	17.9281696382645	17.614255472982
ENSMUSG00000028078	8.44611164783805	8.23763685508323	7.97863768651783	8.67630522745458	8.3641151987739	8.28384719407743	7.7315506631495	7.71672416800512
ENSMUSG00000028080	7.38370689142819	7.16631674572858	7.19461908374921	6.70598334911267	6.89046826092661	7.35379277800304	7.15728932907781	7.20301972428768
ENSMUSG00000028081	87.0161873987512	90.0164182306677	90.7597216270948	90.2596730453122	100.076791605387	97.3456734170137	87.8236440390127	83.3090559935164
ENSMUSG00000028082	6.24257542249133	8.70018009424908	6.07011782908204	5.81560811277917	6.12687649650987	5.70240840791631	6.83995850016284	5.90764616002313
ENSMUSG00000028085	3.61708128455132	3.74127377133243	3.86840624063231	3.93499364641021	4.02842053714228	4.04242734620827	3.94672592082795	3.81809140544174
ENSMUSG00000028086	46.1793227076092	45.5138007503869	48.0007748334596	49.7091215560163	46.4276038890258	46.1879106103745	46.8961795165224	47.01855723916
ENSMUSG00000028088	2.11822405473066	2.15566414381806	1.97389409751751	1.99117011015234	1.88380643508516	1.90599985868799	1.93778359189436	2.03125053719156
ENSMUSG00000028089	4.18732983572505	4.5039619622856	3.99895932320434	3.97006590723307	4.39508363164806	4.44237651129073	3.97458189288878	4.35721945184187
ENSMUSG00000028093	2.47289743519301	2.18086496344124	2.32868782176376	2.25950613280908	2.32885371729738	2.35796626069909	1.90373232034831	2.51541411678131
ENSMUSG00000028096	4.98390476535151	4.14388544754371	4.24239592715221	4.27335855494353	4.46442094634774	4.40619520784382	3.81566853751892	4.57233497823266
ENSMUSG00000028098	32.0292713790042	33.4474967650753	30.521083587384	34.0075241027205	33.1923394203952	32.0909710342491	34.5247084497219	30.2550879192153
ENSMUSG00000028099	7.03289097444544	6.59209789217328	5.90846403069955	6.1349201740952	6.93019877874538	6.28217339100717	6.12120347474896	6.84723555057542
ENSMUSG00000028100	2.21961410906397	2.18714155507243	2.40467211314419	2.41270687048657	2.39079354529984	2.37235427490153	2.32790850151413	2.33005925776947
ENSMUSG00000028101	5.22131703614012	5.00784821417698	4.87654863721258	4.94055163267261	5.50121718550471	4.39667168539564	5.50234571327821	4.33536645700354
ENSMUSG00000028102	10.6118824406068	10.1214001794196	10.7582342062273	10.3966869757933	10.0912991602374	10.4323703822986	10.6095717120121	10.386417635597
ENSMUSG00000028104	14.3621958788664	16.9687593398222	15.8146540319412	13.9161312336166	16.4259828716208	17.9592120935665	15.6420889060237	17.3617142552339
ENSMUSG00000028106	14.3316472707988	14.0845162609979	14.6018529805168	13.9352677349764	13.6505069824052	14.6412029568604	13.7156924641554	14.442541970839
ENSMUSG00000028107	5.72033800035354	5.70047614733383	5.96359902819347	5.08666332302213	5.73218722432311	5.88014763536305	5.66805925074229	6.02557879156456
ENSMUSG00000028108	2.53636608041582	2.44106488558898	2.48596084938588	1.91076388028723	2.5687663193247	2.26007527179343	2.95998795609763	2.26672192264401
ENSMUSG00000028114	5.52112577060004	5.65118003519667	5.19561091398463	4.92533343520752	5.69486062873365	5.58791474706411	5.43118525407501	5.60593822517624
ENSMUSG00000028121	4.61551490055987	4.95689948709736	4.66041729368209	4.28167468963461	4.63780793111746	4.45274325078403	4.44967160974416	5.52627473690095
ENSMUSG00000028124	6.69730616375775	6.72070962148055	6.98180478865717	6.86832885453892	6.89261150716781	6.71155965028334	6.76420666106928	6.81567782345097
ENSMUSG00000028126	15.0300710196538	17.0748624437872	16.2649793813716	16.6226111000644	16.1538657448675	16.0927525217609	16.5567425127659	16.5659725104156
ENSMUSG00000028127	25.3014257657312	27.1417485046824	25.3354408758977	26.6983453513828	27.0561789065252	26.4236167262536	24.9974211194174	26.9641444693314
ENSMUSG00000028128	25.5918864936001	24.6063605551604	23.5492313070634	26.6893434480242	23.9307333429735	23.1040447650872	25.6727102028122	27.1110018308691
ENSMUSG00000028132	14.4863347199041	13.0077169885289	13.2533746717451	14.4444017962297	13.9564867205425	11.9528944249229	12.5373029148583	12.9910225972491
ENSMUSG00000028133	3.99801564851784	4.81692274149483	4.22979187423177	4.65036562432472	4.64312010105762	4.2045498339083	4.83744152597009	4.24972360776841
ENSMUSG00000028134	35.2716110198283	35.7880876515043	36.6388984202304	38.5979717367182	36.8837335567845	35.3316282972201	36.4918574020641	35.1740864276546
ENSMUSG00000028136	30.6764812392684	29.053931582102	29.8490620803362	30.1619136449709	29.177708249223	29.0929095893211	27.9571379534992	30.6667022239371
ENSMUSG00000028137	22.5487825304785	24.698211805415	25.6226804655714	21.8694285536845	27.5674651744486	24.7658264538818	25.3837276151986	21.6361536352455
ENSMUSG00000028138	8.56329911097875	8.46104922794946	8.14496873299407	8.08709911278292	8.90337878335109	8.63769114406516	8.66232488111462	8.10058418909065
ENSMUSG00000028140	17.097507768427	17.6305850872573	17.602419634755	17.2720862809735	17.631775654089	17.4353511234976	15.932530875398	19.1785538811955
ENSMUSG00000028141	2.93581063530495	2.72338208190027	2.77116311289085	3.07015272743057	2.92852593215664	3.07917076443373	2.59601394302984	2.82652110728471
ENSMUSG00000028145	11.7573466263909	11.7307502195086	12.3142842006968	11.8895069584675	11.5603401478014	12.0182179711403	11.8583992229578	11.9995088467883
ENSMUSG00000028149	79.2107187373144	72.3519637915129	73.3806927503846	82.5829502303726	70.5391844790534	71.788938374655	76.3268157393479	74.4759436406494
ENSMUSG00000028150	1.68191579767012	1.88595934572998	1.557906484215	1.52787958177716	1.72578461001443	1.59268586761632	1.62675685790573	1.54563599426605
ENSMUSG00000028152	19.3918513420831	19.6612300099148	19.0046225442503	19.8966337544276	19.5706650592331	19.1668901164847	19.8134105115421	19.3862241038559
ENSMUSG00000028156	27.6036218417613	29.6683625224945	26.7247953975299	29.849860031632	27.463086625289	26.9153629455853	30.1644997599625	29.0036947360549
ENSMUSG00000028158	3.79092260126884	3.88245039099898	3.64117165058893	3.71130349024824	3.58310450936407	3.73366064830786	3.36498249532939	3.86750747789428
ENSMUSG00000028159	3.36274684897915	3.51151867622589	3.59096517649618	3.50621686464242	3.3932355488015	3.42675865269981	3.10775708815006	3.9858194196701
ENSMUSG00000028161	522.525574763255	551.365611449086	596.534165927547	605.68615881899	598.229031838077	581.056371529882	558.365821053821	529.50040939694
ENSMUSG00000028163	3.78199053878909	3.73194205057401	3.38999046724145	3.27937285279304	3.76173138135249	3.75056199362317	3.78906278860611	3.67317408219484
ENSMUSG00000028164	3.20075355911527	3.35528884526371	3.03305677186593	3.06964283759623	2.94788047277364	3.02497810684808	3.28508662954432	3.14700437803917
ENSMUSG00000028165	15.8057756193291	17.1572269105659	16.4654419524035	16.6986375098102	16.7570773026036	16.3230699862746	17.4232329392251	16.4850941278192
ENSMUSG00000028172	2.28849161595433	2.03302142336127	2.15318469464536	1.64183501077324	2.03259581376315	2.034152685184	1.86366495252082	2.16739446166818
ENSMUSG00000028173	7.26061722296319	8.8917728237622	6.26281407467582	6.25794342697366	6.704598228416	6.40403172196509	8.01549364305432	6.25661913134354
ENSMUSG00000028176	28.0330996230757	25.7882810446071	25.1547042298086	26.2309279135997	23.9732522770106	26.472447723855	24.4466399744683	26.5068577762541
ENSMUSG00000028179	2.47552028346352	2.10302783387005	1.96747702953364	1.97558921637533	2.07687522258662	1.95633811950163	2.06031481863325	2.39439782231922
ENSMUSG00000028180	80.2338496567064	84.0674289219629	83.1676209224243	82.4632843993432	78.9154349045643	80.2930232377787	84.185085473173	82.521765377882
ENSMUSG00000028184	12.0671701181927	10.2526424811871	9.71010493362117	10.4556550660171	9.57043966262345	10.3624231199016	10.4983824396025	10.7165609693072
ENSMUSG00000028187	8.29767118558197	7.92119131096829	8.01497091404699	7.38843241916149	8.25043128488306	7.69746782480028	7.7094816434026	8.75220665239593
ENSMUSG00000028188	1.69124207969779	1.75991067094607	1.7998305348923	1.80129977119323	1.81078340527989	1.72095014628791	1.72804486203563	1.63128076840096
ENSMUSG00000028189	4.9441122833684	5.45793035344382	5.11589099880823	5.90049317087479	5.0810206773718	4.98133441789158	5.03140781491371	5.23948813798941
ENSMUSG00000028191	3.86128182671044	3.4617144814306	3.83530660172971	3.78710348343712	4.01268122078999	3.73823367234109	4.28245987681982	3.67190883394149
ENSMUSG00000028194	28.3712344655387	26.5928038712236	28.5153684663765	28.7766889866905	27.2036120867151	26.1404098627809	26.3118572424451	27.8687655645022
ENSMUSG00000028195	4.2099691634754	2.85191730651616	7.00279428399277	4.08948665289735	4.84806879779791	5.22937597417211	4.39183704453473	7.63621723846528
ENSMUSG00000028199	2.40221120608891	2.84642177886755	2.57494166479368	2.48190767044353	2.2932726169988	2.36604823049719	2.46680078888687	2.80594245137489
ENSMUSG00000028207	21.8556548198641	21.8251656003952	20.9620459298945	23.3879799034204	21.5628430914927	20.0540736777877	22.5170954685276	21.4123272313429
ENSMUSG00000028211	4.44125990705345	4.76685785037342	4.23897991277692	4.41532555889126	4.35979568105451	3.86486185689412	4.48762819183834	4.91913911887985
ENSMUSG00000028212	2.43436180849066	2.41035260195431	2.36302901532767	2.48602099949386	2.50360852405198	2.6128208942865	2.34693541973514	2.63432855011173
ENSMUSG00000028214	2.53528400381817	2.24750468499137	2.37311266874166	2.2638646440954	2.59548378176911	2.49186379387308	2.50756198219719	1.98951461204988
ENSMUSG00000028218	17.0205932205877	19.7046341401558	17.3219669326497	20.9194140293821	18.0080520362786	18.217923060241	20.4422043553758	19.3390616625425
ENSMUSG00000028221	25.4335182433252	26.0859911747037	25.8184391126222	26.5153701689783	24.9093405454729	24.6531230743126	25.0741911838282	26.8410535243519
ENSMUSG00000028222	33.2928727618421	35.2805541310883	34.9985802707955	34.1704955022923	33.9091773578663	36.6305035996224	38.5784985901347	39.3170901017107
ENSMUSG00000028223	5.13611921838539	4.80077872123494	4.83986618981753	5.12086708961511	4.6990063407808	4.58703414647066	4.68266538176393	5.00816955486247
ENSMUSG00000028224	9.7224918454449	8.82229270066361	9.40040841068095	9.49981623327399	9.75795452194629	10.1367479241766	9.24881992455422	9.87475068330776
ENSMUSG00000028226	9.42808882248032	10.5473567490359	9.16279996017007	9.88222291440498	9.10323891236581	9.84684657496427	9.95283922253054	9.83846753769987
ENSMUSG00000028228	4.67001708465367	4.95640986533984	4.27970440700408	4.51984229049013	4.3307962272617	4.31342385120139	4.76136061597819	4.66821633837126
ENSMUSG00000028229	5.20089304233144	6.02570284168149	4.71312550838891	4.80614824035703	5.10011391246728	5.02705716908224	4.90607819370456	4.93501827953659
ENSMUSG00000028232	20.6340242205216	20.0576247622086	19.0535100776364	23.1315034773207	20.8060770518397	19.368334898691	20.0625606013363	20.6760769905642
ENSMUSG00000028233	11.6763798647767	11.3421511578485	11.7342614808349	11.7606227959401	12.6427022960108	12.2504987289776	11.3854071525612	11.7574439591067
ENSMUSG00000028234	14.874509130636	17.1505066865256	13.551541022102	15.996130382445	14.7782131192625	14.0818661851733	15.4320855161283	15.5216943140637
ENSMUSG00000028243	13.5476538793757	12.7418702030705	13.5707152076318	13.6933454671237	12.8442898663109	12.8739929537525	11.773162531687	13.5778785978179
ENSMUSG00000028245	5.89508950150524	6.32505527980716	5.3687965357518	5.58454358640988	5.57475992041535	5.33795307436219	5.62147236115996	5.57217266818909
ENSMUSG00000028246	39.3986556580991	39.0789279994342	35.9011873602516	39.1520386467674	37.4586326671102	36.5010568595703	39.4049046602481	37.915260943734
ENSMUSG00000028247	7.10167433402385	7.14143121195223	6.70166777595551	7.22393535343181	6.91666972658716	6.19287904350934	7.25064070616935	7.28959525420041
ENSMUSG00000028248	30.5795554647331	33.692911996826	28.2491943249293	27.793286020024	30.9253584183541	29.3091828251047	29.2870597348156	29.2459177588246
ENSMUSG00000028249	64.0248734848141	70.3608969140273	65.3460855611717	71.6635795795353	67.3792065994651	65.3307827511323	68.0945034220084	64.3996070617906
ENSMUSG00000028251	13.5808545882039	13.3474682851514	12.6648428783118	12.479914354215	14.4158444370544	13.7019237488875	12.7725850050122	14.3122740682446
ENSMUSG00000028252	14.9284202004856	15.0445251895389	15.1320448453608	15.6579899591524	15.0881451447703	13.7472310431572	14.8667422432747	14.8375055387956
ENSMUSG00000028256	3.95053498538553	3.84012822010581	3.24154128668113	3.41840183974959	3.43414530824987	3.38741198701681	3.10801349588959	3.64862729397629
ENSMUSG00000028261	10.9026626909557	11.2703433609207	10.7737210831296	10.9167220214914	10.5452780239658	10.0911956042457	10.5651039825966	10.7485783552407
ENSMUSG00000028266	78.2933486391881	86.3068967622474	79.9494740836453	92.6741137071201	85.4639725307031	78.951900389422	85.7131005124002	74.380719854006
ENSMUSG00000028268	2.44787490902503	2.9429815697785	2.34796197528456	2.75556952107809	2.30265464040941	2.53241816237866	2.86376845716935	3.70138964875765
ENSMUSG00000028270	2.43696088018939	2.930756456024	1.94424690446745	2.0876501398779	2.40802184372135	2.1260211590152	2.22184245083817	2.74552383338461
ENSMUSG00000028271	13.319118846637	14.3405032251265	16.0311961986468	15.3114364967809	14.7885879818924	14.8099655764132	15.8474842672589	14.8172264358508
ENSMUSG00000028273	10.0336787880997	11.0426116782451	9.75871232361594	9.71291027124676	9.68452045254577	9.31299658474834	9.73962496185491	9.79008456942521
ENSMUSG00000028274	9.98058365261943	9.95910629437872	10.2019771439554	10.3129225592528	10.1684643529942	10.1428964121889	8.77991741731282	10.9439315474268
ENSMUSG00000028277	47.8851795000717	50.6995971279264	46.3452662844966	48.9382569441651	48.465143951295	49.1654551129011	49.6835117091125	50.3008275877097
ENSMUSG00000028278	28.0243948035501	32.8523113124313	32.6041370490118	32.8441583980077	32.1303616598787	29.9854703470109	30.8483790423817	30.3818208265765
ENSMUSG00000028282	6.71536781191295	6.5686524764839	6.71230219007066	6.43361150920616	6.56978824081078	7.02145103405922	7.0286426558981	6.9557747845492
ENSMUSG00000028284	12.2077177616471	13.6321896538156	12.2602374360818	12.9341954720987	13.0317092671314	12.1074190985822	13.3125716213863	12.7892832868326
ENSMUSG00000028289	32.5405584103078	34.6918727494734	35.0735283021379	38.2782169865978	34.2394434463264	34.4905567716656	40.0642774313961	32.1383130660062
ENSMUSG00000028291	51.4558227324834	54.9507824255108	51.6480274493004	52.7945692237059	52.4340408354818	50.8279944180735	51.4156438510996	53.785610939393
ENSMUSG00000028292	6.97834531124617	7.54071781841835	6.01347839715504	6.3212176811264	7.21253380134159	7.28013960406684	7.0877282814998	7.08347544694595
ENSMUSG00000028293	8.05308102932389	10.2698347146843	7.82199277496501	8.28282852366501	8.80038053197374	8.67127727997179	10.0215533927571	8.65414302418235
ENSMUSG00000028295	12.3137687617335	13.6266153335661	9.17501351599013	12.7070705965039	13.0459579126546	11.5623956606214	12.8951284275243	12.19860673219
ENSMUSG00000028300	9.26254611237641	9.09134535913183	8.30380876710716	8.65242977113624	8.69527603526704	8.41812551963362	8.8867876960036	8.86600333041813
ENSMUSG00000028309	24.0045657255502	23.9206419687797	23.7888459372592	24.4626717790265	23.4938493161787	25.3051044859089	23.5819234697257	26.3644813957886
ENSMUSG00000028312	5.88633668409232	5.34207348648032	5.58737530004847	6.0341053476362	5.86009939088942	5.89549969121079	5.85617908237842	5.83018264245051
ENSMUSG00000028318	2.77581287430772	2.62685306207515	2.8564497076893	2.87333712973611	3.02096678944111	3.0579260132103	2.78283247061839	2.80315509734819
ENSMUSG00000028322	11.0458681806171	12.7819114706204	12.7646559536495	12.8076187887209	13.0910365129315	11.7628991994179	13.3689331111157	12.3578039891321
ENSMUSG00000028328	6.20688587427038	6.93856473413941	7.50892580769861	6.18648621165968	7.70747401297662	7.39347881730106	7.5213246512882	7.48979644364994
ENSMUSG00000028329	6.89132089326961	8.94743919382898	7.04827915936823	8.78270204844137	7.81171304424023	7.54321922963914	8.87454938691427	7.71785536619069
ENSMUSG00000028330	20.7963595506047	22.8411959778815	22.516390404425	21.9771938771866	22.7774088176612	23.6820526083791	24.9303040201552	23.3885735164988
ENSMUSG00000028331	1.67990476249299	1.67823903042972	1.35612487245479	1.4540824279321	1.67769853790954	1.62845785182301	1.56401997203139	1.57159937280695
ENSMUSG00000028333	39.3138704374351	41.1984394263757	39.3634556658211	36.552722404447	40.9505175725463	41.5767245884919	38.460572987977	42.9462942194839
ENSMUSG00000028334	5.21824210118856	5.09438418164359	5.19307093871571	5.15880977418545	5.26121759586822	5.95139066653624	5.42636774487341	5.91856807949665
ENSMUSG00000028337	6.73135199946634	6.1596361318969	6.27983141729901	6.19265228070739	6.46388120918418	5.99980516787079	6.65564441742959	6.39367049690109
ENSMUSG00000028339	1.50226744683908	1.52939351945457	1.51260085324626	1.43573300267344	1.45348689767859	1.37418128478914	1.51706601820158	1.32622222834614
ENSMUSG00000028341	67.4414014718095	63.0888316005596	80.3292859131573	74.5842856783862	61.6689755809459	56.6366189608339	58.8425037186827	51.8430728590042
ENSMUSG00000028343	19.819968810643	20.8592857093977	17.8479982532802	18.9130672427452	19.500610647449	20.8067281432342	19.1352625991846	20.2236876516416
ENSMUSG00000028344	4.86045141729606	5.2073662356588	5.01580609104101	4.71496337497795	5.09434344792075	4.91373458951759	5.10414519524993	5.07441380789356
ENSMUSG00000028345	7.70562469627852	7.63642891929595	7.87971030532819	7.01824022137246	7.12506403677315	7.22267892962617	7.0863706863253	7.49932381976568
ENSMUSG00000028347	39.9468105507779	38.1812156190552	33.9897711490402	38.4304564391219	37.3843308551687	40.1970793861925	37.3167211694645	38.6768544651167
ENSMUSG00000028351	77.4083243333219	80.1005056126412	84.0825823733309	82.7385847266994	83.4548957312595	85.3660344496135	90.5114809150733	76.6486942989918
ENSMUSG00000028354	22.871037975027	23.1562409225366	24.1320247019747	23.7577538038314	22.7161408666247	23.707565709795	23.1143852158729	24.090408722201
ENSMUSG00000028358	1.21240069342175	1.18012916049773	1.19505325271186	1.20518213039845	1.1799291218908	1.25769724287187	1.20105513094896	1.17710865290284
ENSMUSG00000028360	7.79194299068022	7.42836351340282	7.19077597945547	6.39004111523611	8.3261861416356	8.65519808837183	5.85509348443362	9.08580177588782
ENSMUSG00000028364	1.77259247040486	1.91977575930295	1.68318925186973	1.58331475979098	1.77702548471856	1.91248766339765	1.82653908352106	1.56914844641649
ENSMUSG00000028367	25.5638327227858	29.8248361295951	22.2612648044571	30.2920430154557	25.0364236320234	22.7545821186411	27.5864176421471	25.5759982225822
ENSMUSG00000028370	1.22343554632515	1.25898138431869	1.21544619675706	1.2335681083913	1.17060249470911	1.19902340603732	1.24478630462948	1.18000964104217
ENSMUSG00000028373	6.68664446088742	6.18885473573422	6.01291343452296	5.64998399184338	6.31100462355389	6.04915219061545	6.1054740402862	6.26362310945807
ENSMUSG00000028381	26.7460452292464	26.7426260879396	28.4879992373721	31.6737942987599	26.9966422304288	24.3128582189234	28.5161209725825	26.6407973847425
ENSMUSG00000028382	10.2277165876246	11.3505582003748	10.6938649636157	11.2735735313047	10.3663402155326	9.81577826002721	10.3555630105477	10.9574075924233
ENSMUSG00000028383	15.6447354744947	15.7205552828982	16.6813545322779	15.8804290081467	15.9697086974128	15.7392658410466	14.1913500094244	17.4783951243834
ENSMUSG00000028385	10.8239813655547	10.733197340456	9.93958019146238	10.0951285486836	10.3230262585867	10.4436732326165	11.2309879986135	10.3698334582896
ENSMUSG00000028389	11.0868323350428	12.0720146775777	11.4159575782235	11.8382126273981	11.796336751459	12.1233318926776	11.5008363467719	11.8153394849343
ENSMUSG00000028391	2.40785126771739	2.61700881883542	2.20217387799688	2.08935692707269	2.76359969269825	2.42452605265519	2.04914297612341	2.60611730797563
ENSMUSG00000028393	7.64597189971444	7.6238338073414	7.81219901585303	6.59626431496248	8.72033244564756	7.49626143513629	6.42530460377961	8.1953626196938
ENSMUSG00000028394	7.361275184024	8.40190389032103	8.29331088406336	8.17960932950763	8.4236912637267	8.60094248139663	8.94126346353528	7.99075539107383
ENSMUSG00000028397	9.83328868267167	10.6195811691389	9.87028002439505	10.1592272861262	9.79794032206568	9.80591211150844	10.7208761528518	10.2779198736009
