WT_6_hr_DMSO_1	WT_6_hr_DMSO_2	WT_6_hr_DMSO_3	WT_6_hr_Tunicamycin_1	WT_6_hr_Tunicamycin_2	WT_6_hr_Tunicamycin_3
ENSMUSG00000032060	3.33978104830811	3.03333174486953	3.01702821123487	2.00065868342442	2.80354447124915	3.02695477232091
ENSMUSG00000032062	11.98437310561	9.95577454007802	9.12545185958926	12.2861145981603	15.8158157260547	14.6591004867478
ENSMUSG00000032064	4.52283078419759	5.48373083495134	5.51558426900328	1.68618521013877	1.67987946722372	1.99410724137615
ENSMUSG00000032066	10.941557797673	10.5345661169159	8.51716003357351	3.90252437281299	4.36076916091977	4.54546417733561
ENSMUSG00000032067	8.35405586735091	6.53426995476181	5.36051227081148	4.96106781471063	5.24184865341954	4.42313559574408
ENSMUSG00000032068	2.02185886573059	2.72474916959014	1.75589794164474	1.61086801442004	2.00721332315823	1.93835164977959
ENSMUSG00000032076	6.37911357603683	6.82096175777686	8.95591468103223	3.93993847363714	4.69075242073246	5.03711392611724
ENSMUSG00000032077	2.53151797888084	2.64919551668299	2.84836139275071	3.87186719173068	3.61026321387294	3.5650608824999
ENSMUSG00000032078	15.2780022532094	18.1090266349947	20.5176207218132	20.1466128445654	20.8335361076658	20.4239869656404
ENSMUSG00000032079	700.700854414976	421.066917350982	672.262751469388	146.447522427246	124.463507254574	104.392786881264
ENSMUSG00000032080	35.097270812984	27.2243049813698	37.2883193568333	10.877003761254	17.4519249380471	16.8633128628165
ENSMUSG00000032081	1674.13006166478	1388.78139780879	1593.95011607664	493.351865303613	552.61225348472	533.549822701191
ENSMUSG00000032083	4617.60272816966	3045.2898957953	3580.47273316319	2938.30653992063	2776.78787884063	2447.25801320242
ENSMUSG00000032085	6.31765652244806	5.17904130390623	3.80156155613346	4.39606232029224	8.63441442609268	7.86093478994684
ENSMUSG00000032086	6.71426485026514	7.37354514746244	8.98983008666971	7.6422065001424	6.88974601806641	7.40961710856787
ENSMUSG00000032089	2.55069148627042	2.19978299721976	2.2022979671161	2.19211381987896	2.06224770646071	2.02482516516501
ENSMUSG00000032092	17.2533641164757	22.5789378311238	18.9241419202834	13.798317306032	14.5406234378568	17.6292242915262
ENSMUSG00000032096	48.6044768650349	55.5521417956546	43.6775496451439	125.989360142152	129.740929557148	127.568408763757
ENSMUSG00000032097	21.261414220015	26.8718014787742	24.242206655284	34.1868779162972	31.7802940631555	30.018417020893
ENSMUSG00000032098	1.19262495806015	1.65093465622368	1.14668102291337	1.77667185109765	1.87437464166029	2.67670794060957
ENSMUSG00000032109	3.48643172900759	4.40468072352301	3.17994625713278	3.16765324481874	2.96447125814502	3.44779603162726
ENSMUSG00000032112	16.3938846244219	14.0903530124986	13.6476506209753	19.5893318462101	20.3916574747901	20.5298379028248
ENSMUSG00000032113	1.19480638371108	1.19505372310685	1.0890052875408	1.81518784015443	1.99038990225245	1.73542282315206
ENSMUSG00000032114	83.6985621989856	106.847850052602	121.196337465557	76.3055753966775	97.9081650628652	97.6560531713415
ENSMUSG00000032115	39.8388236249189	48.0086284716015	34.5017669357205	716.534186523566	781.544531281631	730.90873199233
ENSMUSG00000032116	19.4657304263999	24.4375760216266	17.0838604242052	71.5335207587465	74.6035369055569	72.6819755048178
ENSMUSG00000032119	1.81369867901352	2.37948908067842	1.92942905049476	5.51421497249089	5.2979948633676	5.30915077422219
ENSMUSG00000032120	14.462161698839	11.4737447960307	16.4894077929344	37.11066968491	35.2908081741499	37.4387299865426
ENSMUSG00000032121	1.97908493382847	1.58442633538852	1.65953254136229	2.01770517904477	1.85467700750299	2.16706622715591
ENSMUSG00000032122	1.45636200731734	1.31570499177963	1.47388114419261	1.17360862802548	1.27118413924083	1.20318433838645
ENSMUSG00000032123	13.2105878176036	14.1217755455515	13.1591583184568	37.770445200423	37.6874117219878	37.2291583794767
ENSMUSG00000032125	2.20491734670261	3.21348162403542	2.86538451110507	3.5175792789368	4.42630554250596	4.07093335256809
ENSMUSG00000032126	22.2903922244942	18.2477339234194	14.93604052674	27.6788213521916	30.8323052620123	31.3296404266446
ENSMUSG00000032127	7.39037846173117	8.40878034900667	8.11210567343226	9.26640875271671	9.45565235838531	8.56286673330446
ENSMUSG00000032135	2.25383445433869	3.09788360216043	2.29397297162252	2.82660061471426	3.17174885904516	3.86580029616883
ENSMUSG00000032171	4.95214485899739	4.43039759618359	3.60888401721951	11.616017395929	14.1752764115406	13.0579634585743
ENSMUSG00000032175	6.8422655051086	6.6144687056553	6.49099862412399	11.6762249339805	12.0714519663815	12.5128134218629
ENSMUSG00000032177	1.82663553890934	2.09296877460537	2.29122172760189	1.42500160749651	1.53879367560034	1.45415171186409
ENSMUSG00000032178	3.97199849802919	5.06266737700556	4.69965967090065	6.36569021685175	6.21447958984583	6.16952887410933
ENSMUSG00000032179	1.98056284249564	2.52438584376648	2.32634645522921	2.43974334743478	2.87411749463136	2.81665777274364
ENSMUSG00000032180	11.4118161649681	7.38406095771217	8.51523348208688	5.78978921279182	7.46580202691293	6.89124971475146
ENSMUSG00000032182	6.62528672369963	6.3371806764682	5.43902385442335	10.4324526299745	10.8843749739849	11.3450525489631
ENSMUSG00000032184	2.62916322304542	2.63123171915688	2.18006714969144	5.19159566341021	4.85993073075884	5.65227770003245
ENSMUSG00000032185	4.94771015860406	6.48147571699512	6.06955800922121	10.5453026124935	9.45409304855942	8.77859677928561
ENSMUSG00000032187	8.5019808007367	13.9012048487742	11.8128023315009	12.2329152499489	11.4196494311578	11.5464275213722
ENSMUSG00000032193	40.2939927413341	48.0589976380364	43.5332486965151	19.6007462076185	18.7930231813009	21.5761317511773
ENSMUSG00000032194	12.3593689553187	13.1477188284329	15.2303874928017	3.62715667590509	3.6825258847635	3.86008412572982
ENSMUSG00000032198	2.9782135227759	5.77239947784318	3.57067020622127	3.54939728169225	4.06478479048927	3.98919360942815
ENSMUSG00000032199	31.1923861535449	32.6446294290233	29.9820365855302	34.1998782903014	35.9800729370539	34.5842757967898
ENSMUSG00000032202	1.66932308659286	2.02863748143988	1.74673975301351	2.01775181143017	2.10224197251721	2.28642527311503
ENSMUSG00000032204	196.785540012151	159.016574147035	160.762105500736	164.392474478895	149.033872062727	140.613199260889
ENSMUSG00000032207	110.179826228495	73.8275336859437	93.9370961179105	62.3052981133079	63.838390913986	68.5694874703671
ENSMUSG00000032212	8.35411823901559	10.8617707940974	10.5400868548587	12.1853715778881	11.2769640971749	11.0694038954453
ENSMUSG00000032215	10.747347197237	9.03177211690713	10.6126928302008	18.0231951461758	16.8414244864171	15.2087602859852
ENSMUSG00000032216	44.9584235986876	59.5060716121093	57.233327016739	73.5565871420179	74.7503447526073	64.0222837079096
ENSMUSG00000032217	5.69164663018029	7.28005886673073	6.29837518767903	11.5286537725246	9.05841717720923	8.11955095719539
ENSMUSG00000032220	8.84962076378434	8.04000455482158	10.2777073645924	16.9828142990794	14.5380510595707	17.7435134504608
ENSMUSG00000032224	1.5593042260499	2.06669401261927	1.60843114014295	1.19736084816413	1.19343443328331	1.29552230596719
ENSMUSG00000032228	5.03169939207026	7.11401608272888	5.60809878747114	10.3637173675695	10.2464111971046	9.482768716321
ENSMUSG00000032231	6.10422345007115	5.61262702203568	4.75503418658224	22.249800768505	22.4415070022295	26.1236598952922
ENSMUSG00000032232	15.6169088696069	19.2395061855553	22.9886884926455	12.8518027229164	12.0428571859504	13.6100405707736
ENSMUSG00000032235	3.25168900746115	4.2104762160447	3.47592208466884	6.13522430697463	5.69348337330152	5.16981927188093
ENSMUSG00000032238	8.47068930925555	10.0097976863019	9.7403443283933	60.113989206521	43.4797854957102	42.4434393863966
ENSMUSG00000032239	19.3562975376763	16.8762887061995	16.2806594650778	27.2699734806981	25.4596243988075	29.3454097092333
ENSMUSG00000032244	4.524880588467	4.84226799257367	4.83528178526381	6.01812093142667	5.13699697810393	5.30464250564535
ENSMUSG00000032245	2.93380350052546	2.35999129198774	2.77058101234737	2.0436374877545	2.02410415546094	2.25079133308788
ENSMUSG00000032249	35.9594699084581	41.7755207976358	34.0364815563483	25.0075755264914	24.4115568985198	28.8236394770726
ENSMUSG00000032251	1.91403131164781	1.75503325792436	1.50461534481411	2.15542656063902	2.51439418937418	2.03168366049015
ENSMUSG00000032252	7.66982782614224	8.26875541523869	9.26881754900997	42.2525152865831	35.9374867127073	34.3780940966589
ENSMUSG00000032253	3.23728623656925	3.36865871516391	2.89916195379392	3.27019590372	3.06442161583222	2.80676811012685
ENSMUSG00000032254	1.40633775732053	1.20342683564673	1.20996365375239	1.35424232560762	1.39524409934968	1.41088882570753
ENSMUSG00000032261	13.8329996155352	10.485547298728	11.4055164206496	15.7945308137497	13.4350056376807	14.316826441692
ENSMUSG00000032263	50.9129478326214	61.1387297205801	64.1262686884476	45.9108447815522	50.2235627653912	49.0567372169228
ENSMUSG00000032264	6.3738528292632	7.98453113489044	8.08249549687185	12.4869804169857	11.5391615906834	11.3465197190344
ENSMUSG00000032265	5.70594231816079	4.57546229384344	5.93978470366609	2.42335329820637	3.27486025750937	2.87740345571226
ENSMUSG00000032267	3.04024925333687	3.44901834439111	3.2622877146358	2.14417663117086	1.89904245758518	2.01345286456873
ENSMUSG00000032271	261.980039054615	215.445766025204	326.460297667339	108.907374876102	94.6994285220648	98.8653473992657
ENSMUSG00000032279	20.2469663520322	23.7352805200108	21.1578385597535	12.8305364052386	13.2678151273937	13.3004859964725
ENSMUSG00000032280	1.75355204709061	2.2975265105081	1.71292614795032	2.50797875248757	2.20756421916538	2.3935529160641
ENSMUSG00000032285	2.05093816611973	2.03583075054086	2.06286348937559	2.21682853938025	2.41623651582938	1.95500191215377
ENSMUSG00000032288	41.8264846174247	30.1758994735676	34.283257562888	49.2937773835209	50.5645511158288	51.8852663587724
ENSMUSG00000032289	1.11772985158383	1.16839904198197	1.06830439629981	1.15639776813028	1.22394169994683	1.21021167870517
ENSMUSG00000032290	7.20458094608973	7.30877589202046	6.72274168889027	7.69848952279052	6.99308020665708	6.64968953563776
ENSMUSG00000032293	23.9552865097903	27.4842953626879	24.3306716791982	35.5110784638825	27.7909602509241	26.5905733244092
ENSMUSG00000032294	6.85985398730361	7.74028244417186	7.29956393143731	7.55807127754716	7.33231319433976	8.19946775655606
ENSMUSG00000032295	6.46046373257012	10.3191324496522	7.00608871204647	8.68640270670565	8.96916950891218	8.16177420809241
ENSMUSG00000032298	4.08746063905512	4.90797181371608	4.39350401977013	3.92016018854295	4.14671578068978	4.72224961876324
ENSMUSG00000032299	9.94272036100799	8.42781192161844	6.22338604006803	6.27129370969856	5.91271514275653	6.07412256103487
ENSMUSG00000032300	2.6508589854558	2.8075479442643	3.79457024001424	18.18765140043	11.2323734558534	9.75215344772481
ENSMUSG00000032301	96.9573215966747	80.8893728074511	67.5914217122653	64.3592697819139	62.09964877964	64.3237779647239
ENSMUSG00000032305	4.48142317305404	4.96044182446327	3.66349789833808	5.11801881099776	5.02125390386636	5.50270165200356
ENSMUSG00000032306	6.56837631569845	6.90830876979852	6.23173302400222	5.70956074179104	5.37619595933886	5.62149483884621
ENSMUSG00000032307	11.1306459424229	11.3292347094588	11.311132647762	20.0319588737442	17.4641506600033	16.7775692254348
ENSMUSG00000032308	4.28048619303576	4.68649696108391	4.74706171484852	6.08089362913896	4.94452492271715	4.65867966328729
ENSMUSG00000032309	23.648025371921	22.6247652348157	20.6997058652137	18.1796505769413	19.8017044158224	18.3131401340065
ENSMUSG00000032310	253.660398597004	418.775280606243	293.892666553415	144.461959586022	172.525983312783	184.69622415434
ENSMUSG00000032311	6.90802353466024	10.5214024057672	13.2777967437176	2.21069229325719	2.0898172144646	2.15276804107937
ENSMUSG00000032312	21.4315590291057	20.4696491212368	25.5053886166917	9.30396623840101	8.71917908458537	9.2772972829606
ENSMUSG00000032313	1.64751989524047	1.43595412389755	1.73111374246338	1.21412189344031	1.28379069193665	1.31609695036318
ENSMUSG00000032314	273.632952134425	257.875608296125	251.740249743405	187.906961629047	194.994587163029	203.853493306356
ENSMUSG00000032315	1.3656803059948	1.76890365687164	1.45945913295222	1.3825569434021	1.56437203418696	1.58764402539033
ENSMUSG00000032316	4.86854346763713	5.37556979998447	5.7006118025739	5.93394249588866	5.53099669030431	4.33494590576714
ENSMUSG00000032320	3.96192143302885	4.52675707922245	2.65806704342593	4.32194191250809	5.38958781143118	5.19007088957468
ENSMUSG00000032324	3.24671815807878	3.04084768511135	2.42864147070531	2.61540015086183	2.93454876095661	3.19781941134042
ENSMUSG00000032328	73.0537404627853	63.0354449167549	46.9575944596192	60.8426045744711	52.8662400889673	54.043766209537
ENSMUSG00000032329	4.74604047607082	6.52817771920471	5.4825844842472	6.53019072159818	6.41529052816942	6.29370696471547
ENSMUSG00000032330	142.201401729946	116.007601870244	94.0496331819241	83.0655756231132	85.1692401639989	86.6627791376063
ENSMUSG00000032332	1.23133067676341	1.3131218603914	1.19572760941268	1.43695689968142	1.35391246029221	1.48517078611908
ENSMUSG00000032333	2.4555417224438	2.96526803251842	2.22592797683588	3.65321889044895	3.06221024609109	3.44704628577039
ENSMUSG00000032334	1.52348183931422	1.5241464873579	1.47834830402322	1.24774246095887	1.39377357231944	1.45781184524971
ENSMUSG00000032336	12.5906573748665	12.3656382411843	12.1051551755025	10.6017908967089	9.5761659842882	10.993857782752
ENSMUSG00000032340	3.83348467918163	3.89061211751422	4.80134237346109	4.55384202114574	3.61485297363408	3.87910076935498
ENSMUSG00000032342	8.27383104519286	8.30393477945479	8.53863583527711	9.37629528035826	8.07659557828593	8.67142983381418
ENSMUSG00000032344	1.07307284158567	1.07316561982087	1.08346581298899	1.53086980136837	1.44226210573482	1.5125790995206
ENSMUSG00000032348	43.4476796013498	63.5647427810477	57.4215986274589	23.0889436340173	23.2236142289747	34.7182992773078
ENSMUSG00000032349	158.153162045039	105.85446856098	136.1515359822	129.490471107351	144.058000321793	98.2812486427904
ENSMUSG00000032350	59.8055916369254	58.0195122051794	53.1953042937724	40.4858445815262	40.379606414608	31.6577353431586
ENSMUSG00000032353	12.3052185645032	14.5709791091549	7.65870533402804	47.3930851306125	48.8300095304764	48.5094749799105
ENSMUSG00000032359	97.1790530656893	66.106790002795	67.5447363506244	42.2345096137319	45.914868942426	45.7924244325075
ENSMUSG00000032363	1.92591762699448	2.05560120794723	2.87088522402685	1.46354536491151	1.47439578996493	1.40688570328928
ENSMUSG00000032366	12.1250577853759	12.2075214586779	10.2121772951101	32.1639126292485	36.4581003473122	48.1232266827162
ENSMUSG00000032369	9.14011986103027	7.97078397500529	9.95531610961621	7.57359793797276	7.37875672553701	8.72078695628031
ENSMUSG00000032370	24.8426260249424	22.8794383053683	21.4299004242904	13.3614300958392	12.9910300439368	12.4636052238723
ENSMUSG00000032372	24.2025886323573	21.6073984702777	22.2455881609258	39.6456004038402	38.8878497358078	42.6675402848403
ENSMUSG00000032375	1.91819658565718	1.91936239031083	2.02302969803005	1.88473791337811	1.93010702767909	2.39047561207468
ENSMUSG00000032376	6.08334756451663	5.57025449217591	5.76160033290525	9.5258958809469	8.3295892915035	8.510686238754
ENSMUSG00000032377	1.80031942624743	2.24823424714053	2.16026337225856	2.100239261615	2.48108803221558	2.34263611526113
ENSMUSG00000032380	5.59169200251742	5.7368407723191	6.04344320771204	2.43137717515453	2.81901505587838	2.49066585447491
ENSMUSG00000032381	33.4504703539788	27.9171201594849	28.1028677176702	21.5935184595141	22.5175137622516	23.3672007164194
ENSMUSG00000032382	9.46843616872654	10.146090717752	9.00639223574217	12.4473660184155	13.374362511902	13.9424435581703
ENSMUSG00000032383	24.6488662579388	18.523874358545	14.8612457114382	46.8384822626905	51.2945585106245	50.7007776924394
ENSMUSG00000032384	2.08776446904557	3.0412916945777	2.13567904089197	2.67593563549691	2.45955545067378	2.51296557278309
ENSMUSG00000032386	9.89083633494597	9.89512621795668	9.98440497087289	9.32375856544737	8.39258662306914	7.87309094655553
ENSMUSG00000032387	28.1004993838107	26.4203396520503	30.934444647943	12.6831966371403	16.230576546267	15.5850974095297
ENSMUSG00000032388	10.9359978366551	8.14826285609566	8.28588722769689	15.9501968775386	14.3635766128378	14.6437880459036
ENSMUSG00000032392	8.69643041323109	13.3730627632451	11.0362907369732	15.1535244125409	14.2099326323209	16.9752425232162
ENSMUSG00000032393	11.4257079748184	13.453321370948	14.6583836414941	12.7783577468502	12.0397923931259	11.9271116459652
ENSMUSG00000032396	7.41150147210544	8.68738636771242	7.00025948962199	9.06719958636297	8.45929221751819	8.72019144146026
ENSMUSG00000032397	3.51783106505134	3.68194454693723	2.73372029255562	3.615351270863	3.82079623669135	3.99257503331196
ENSMUSG00000032398	10.637522331609	9.44353893559773	8.00246603198154	5.586049335049	5.92156150094129	6.37756493104547
ENSMUSG00000032399	309.472463396075	305.241271623587	268.320346611762	391.989488406482	408.248915024198	384.902312497165
ENSMUSG00000032402	3.54794757883575	4.24960524588474	4.37141576280567	5.60303750502392	4.78197094514595	3.8542297480771
ENSMUSG00000032403	2.61496068733888	2.95156518217843	2.31458000885431	2.35936241944065	1.98585617417688	2.19320605042554
ENSMUSG00000032405	4.10194037422533	3.94614789795578	4.4418897109219	4.58506185170239	4.24254072720376	4.30962418695495
ENSMUSG00000032407	6.06691999770707	7.47758502073702	6.47260552487477	8.23446265858673	8.1464484473607	7.58263081648831
ENSMUSG00000032409	2.66767280402017	4.05315652353324	2.77972491686939	4.3003799447312	4.1550873270633	3.77587561607575
ENSMUSG00000032410	3.12999329599121	4.12924038815565	3.48968725319415	4.18986598944723	4.09045739180272	3.73005800290299
ENSMUSG00000032411	4.11133573813125	3.92729469833748	5.26870897468419	3.51952944491207	3.44111512685011	3.3655017894901
ENSMUSG00000032412	18.1132881495849	16.9712218783244	21.8278225193579	19.9293262086277	18.2875355430367	21.4004425123344
ENSMUSG00000032413	1.59213363000586	1.44278786250764	1.64495951221127	2.01283244562937	1.7621240226686	1.59077664667957
ENSMUSG00000032415	2.23968688092344	2.40676232098594	2.2376928324489	2.03271674309321	2.00040182464819	1.80108121290441
ENSMUSG00000032418	40.1260376537056	44.1352816032239	60.9756067832607	81.6908261922886	90.5495623283867	75.2437759689159
ENSMUSG00000032420	13.4545174384906	14.4837766277957	10.9162980396602	7.03687065952658	8.0933998463963	7.61191462860959
ENSMUSG00000032422	9.2794655501751	8.2894631685698	8.64534139628999	9.90493879560565	9.89887830863883	10.4793005436528
ENSMUSG00000032423	6.60956491620679	7.1443945558009	6.54314570400236	16.1578979118887	14.9325538668246	13.0712520936562
ENSMUSG00000032425	2.8889673306544	3.4175350946283	4.5581977171243	2.84489793799158	2.70200851906592	2.8041571034624
ENSMUSG00000032431	5.71321283282191	4.50990280405293	4.4320204931128	3.8762614633565	5.51958715612792	4.56162027028901
ENSMUSG00000032434	33.5782725402593	32.4374479695632	28.5161978969476	20.252025515796	17.9914538700741	20.1296977257386
ENSMUSG00000032435	7.9389419724737	8.47927414417188	8.65154986116335	24.2716992744534	20.9485162383063	20.5712055647868
ENSMUSG00000032436	2.15204372534739	1.76900429212546	1.61924521629391	1.78772032093102	1.55370385003719	1.82972367592577
ENSMUSG00000032437	23.8744077180137	23.7045953259396	24.3255144212714	71.8960559060877	73.226949788433	71.195766367838
ENSMUSG00000032440	3.4680370306076	5.06370279370615	4.16013134090769	4.81447140603484	4.65690013255529	5.00574473740779
ENSMUSG00000032449	1.71699085211753	2.11463606177071	1.84051846150779	2.63668977739569	2.60160944501861	2.63877503065786
ENSMUSG00000032456	3.25387208544622	3.71263956324313	4.03384571861446	5.80311192824753	6.76651287220169	5.39023805118482
ENSMUSG00000032458	46.9167375436242	48.804324973513	43.4257305146308	96.2260116373967	97.5667381295512	93.2593275434376
ENSMUSG00000032459	7.44826073195542	6.64751937625489	6.85584821572595	6.33460046558177	6.50092007568802	6.36947247896477
ENSMUSG00000032462	4.34937870884465	4.57466609789667	5.35324278191303	7.06556199051201	6.31438374361873	6.10863213326776
ENSMUSG00000032463	2.02974355805784	2.07739036066345	1.74889231783081	2.95683441667603	2.91172516678724	3.01867954636165
ENSMUSG00000032468	4.94750591908425	6.72690099414948	4.80594168685224	7.22598665256455	6.33709099112669	6.87911390866544
ENSMUSG00000032469	4.88214687699472	4.73421337800025	5.20178526848875	5.71538233333614	5.15801687179629	4.72177643514807
ENSMUSG00000032470	2.08043711851311	1.75621594040762	2.18218476837731	1.42066208884945	1.40949228059547	1.38529818858668
ENSMUSG00000032475	6.06780944172557	5.23589054019212	5.53859136492626	15.1762731670823	13.9123021255656	12.9966725052545
ENSMUSG00000032477	2.37889716981542	2.31490277254632	2.40001274599604	5.43064360352375	4.37399169315603	4.54740476556106
ENSMUSG00000032478	12.8918111910804	13.2287182151065	7.53809490587411	68.4868383277193	69.0690074854375	72.8162280340618
ENSMUSG00000032479	7.10429156207568	9.9410905955267	9.7294835137095	19.4282487506436	18.8601535736014	18.0926374930304
ENSMUSG00000032480	7.09066534055828	9.33056182243331	8.76511503866023	15.1997578105377	12.9400651910355	13.3416685514164
ENSMUSG00000032481	5.19403892747774	6.66187157634397	6.13853630244235	7.47118793198863	6.63767931088444	6.15075201448633
ENSMUSG00000032485	23.7486110867349	25.0390170254453	23.2352745895797	19.6523208346729	24.8720204981966	20.4523002105791
ENSMUSG00000032492	5.38186293844683	5.60144725117451	4.22278616793794	3.19887330244805	4.29889765106681	3.56801785484139
ENSMUSG00000032497	10.9834088692771	13.0558837088512	10.8598443672221	32.6621464638221	35.3999368223257	34.8690256363848
ENSMUSG00000032498	4.49981423001797	5.61984553067737	3.85470435237246	10.164765785454	10.6271390636051	11.431830674773
ENSMUSG00000032500	6.34965341093782	9.97122499619848	9.7096799602257	1.44348916204963	1.40224143248958	1.52741295723052
ENSMUSG00000032501	11.0787784060296	13.7940647114149	14.424464020391	12.367982173085	11.669874611063	12.4599794153096
ENSMUSG00000032504	19.7436934488	27.2097729097114	23.5516588520332	31.2756519632954	30.7224492540799	29.2236790665928
ENSMUSG00000032508	5.91514945871961	5.21833434211311	6.30104500709535	8.83541365282144	8.35812228959101	7.70881072727308
ENSMUSG00000032512	7.73310646639391	7.70313153054816	7.73855289659752	11.6552182571169	11.0364109713633	10.8140809739162
ENSMUSG00000032513	8.97879600984851	8.53386100077628	9.66176600642755	13.0296700744209	12.1748034080086	11.5496094081978
ENSMUSG00000032515	4.8535417861452	4.5410740903695	4.3028040883335	4.12679798737627	4.24098378678736	3.02973189235741
ENSMUSG00000032518	169.062791065403	182.626169787862	126.225933683597	172.094225510182	189.080963167585	178.304539259498
ENSMUSG00000032519	14.5738753248776	12.9645873888083	13.7474080705863	26.9955292828251	30.7203406953797	31.8454756720558
ENSMUSG00000032525	7.75491607116508	10.941120401634	8.58558861378848	62.7276412348413	67.3566530289147	63.4759021727237
ENSMUSG00000032526	9.94486806094794	9.57867928446379	8.54516215060918	16.2674185753533	16.6326596936158	18.2485183036981
ENSMUSG00000032527	73.1187842977213	72.5080400890622	73.5271904744613	59.7774833728358	63.405022700786	63.620816455657
ENSMUSG00000032528	6.62329702126482	9.15859348804215	10.4450370298978	9.86632491156129	10.5070315995063	12.0541948125255
ENSMUSG00000032531	7.60537827720708	8.16026488096938	10.1776530153196	6.85562941459922	7.65401669927228	7.10308588272208
ENSMUSG00000032534	2.84257390354623	3.36721759932795	2.800314974287	3.63322834137809	3.45952740014812	3.69766664791546
ENSMUSG00000032536	12.9349174088928	21.5213465251195	18.6303861305502	10.9638946089706	10.3743135178681	11.8005672131505
ENSMUSG00000032540	7.87275111685006	10.3681928623248	7.74407470317431	9.44273000924375	7.50887031318659	10.167834466706
ENSMUSG00000032547	14.2108617069588	15.0151856846184	14.604664875215	13.1608619568263	12.9643596800516	13.7380669187701
ENSMUSG00000032548	13.1098945832189	12.598385890136	17.4500233953055	16.7182721545306	14.8917775137805	14.8552927009843
ENSMUSG00000032549	1.16742636658234	1.37472234195054	1.37497844882986	1.39495356095093	1.27717344342784	1.3994332916456
ENSMUSG00000032551	3.62625589947886	3.33578139195156	2.84344135907786	3.20001543604505	3.23773309065907	3.07706074048524
ENSMUSG00000032553	5.65707036947453	5.4602448974121	5.42396636637769	23.9070922932676	24.5010693326902	25.8508432418558
ENSMUSG00000032554	214.359225424369	153.003092939961	159.351149945253	71.6966272985682	78.3296797047852	82.8548748655909
ENSMUSG00000032555	3.90736843283441	4.20405610604705	3.71708063271073	3.16430455654578	3.01387360039368	2.92865289797797
ENSMUSG00000032557	7.61473173170052	9.11751883658321	5.91882202164889	44.0627006444966	43.0580554028247	42.7644869459222
ENSMUSG00000032558	2.47125107820957	2.83302885317783	2.29857090025899	7.8795398660758	9.16584984889561	8.76580125317427
ENSMUSG00000032560	5.38219375381181	7.08863004490826	7.19590014311249	6.49445738781403	6.39204971232544	5.75692620546114
ENSMUSG00000032561	1.87998196321034	3.52214659736498	2.03864429876466	1.87264669258259	1.63911461650511	1.42086929895949
ENSMUSG00000032562	34.2160216618472	34.6594332527145	31.2098009954382	26.2698722989992	29.2957897581081	29.4504225939782
ENSMUSG00000032563	4.94793871746247	7.45151483827552	6.95586993340084	5.70810143100266	7.77380588455615	7.91620918906021
ENSMUSG00000032565	5.06531071244605	5.39243056816062	4.06069391081459	3.14248370148334	3.25195250047728	3.81212045419339
ENSMUSG00000032567	2.07394531971105	2.30829246278234	2.5674371377748	4.55777957363949	4.03869784722768	3.67090837104101
ENSMUSG00000032570	10.1422085731151	9.66374567848692	11.5090375409666	10.05209602616	9.09346708367012	9.62116221079903
ENSMUSG00000032571	4.68164172224202	6.95019514522498	6.20326303395348	7.48031010965799	7.38504587179219	7.11693607920904
ENSMUSG00000032575	32.272623364639	30.1808934654668	17.5107867215988	484.047348609673	533.653310855867	506.40234925188
ENSMUSG00000032577	2.30916785655042	2.35055218802083	2.25872693301899	2.1182660611254	1.99644475119323	1.68811735356399
ENSMUSG00000032578	3.03673108731093	1.85146743194342	6.45227446295314	1.31118893793987	1.31452914510309	1.28921973353406
ENSMUSG00000032579	6.80405713045483	8.86119301509166	5.74518462446752	5.39312197961567	5.28890335179352	5.44145368017088
ENSMUSG00000032580	6.71054835323655	10.9905255909757	8.07521866195135	10.1066905700572	9.40683344757458	8.83835478335724
ENSMUSG00000032582	6.89904624802092	8.9839299446396	8.16505272354446	14.8052420193115	12.5661649210406	12.8603514528965
ENSMUSG00000032583	7.55512086982442	6.68831786971364	7.85516698365776	7.15664443530076	6.74477467507565	6.97930102129894
ENSMUSG00000032590	14.4059994637928	16.705287064729	15.5387909297025	10.208449613251	10.5146627673295	10.7731948157487
ENSMUSG00000032591	54.0398186904731	71.0237462166397	52.3121603480358	61.6266925208866	70.6060970263592	64.2422284870851
ENSMUSG00000032593	1.79504190318497	2.84450920777266	2.06316343465954	22.1821726909389	25.8221998154697	24.0298621183587
ENSMUSG00000032594	14.9098965107987	14.6892944228823	16.3611291028205	13.8337722080845	13.9227163534452	13.465260553878
ENSMUSG00000032596	5.75411167207909	7.71058087339344	5.73009831237984	4.87146041542216	6.00857253300213	5.45107882712435
ENSMUSG00000032598	1.9979807350926	3.02788532055291	2.11756969838757	2.33063779688699	2.25243758195912	2.60598964651583
ENSMUSG00000032599	12.6809960382804	23.4111655530732	13.2105189684252	14.0189079374639	17.6371789972876	16.9906006762148
ENSMUSG00000032601	20.7049318627561	22.4602990689766	23.3789449307087	15.658971444023	14.4799864191833	14.0039933214088
ENSMUSG00000032602	43.5183709679327	31.8344461175785	46.6036685473329	21.4557237360549	19.0308701096079	22.4943535031468
ENSMUSG00000032604	17.0513259246159	19.1491106314324	16.3581633071563	41.2977136802236	49.389136072428	48.5812317151467
ENSMUSG00000032606	7.86622635313153	7.59716865733596	7.60167754321772	18.0105119636662	17.5597456747409	18.3726717301936
