emt_ut_rep1	emt_ut_rep2	emt_10d_rep1	emt_10d_rep2
ENSMUSG00000034006	4.28692593991771	4.65854786603027	8.87741267923912	8.71416990858362
ENSMUSG00000034007	5.60491492530771	5.06318071359681	6.75920035375303	5.5821246330838
ENSMUSG00000034021	17.6161403722219	17.8040811349058	17.9480632366624	17.7648235611736
ENSMUSG00000034022	32.4158766915913	35.4075484293195	26.9237881141418	29.8854253614809
ENSMUSG00000034023	16.3167211017572	14.9140255822218	8.15350347235151	6.95675645004922
ENSMUSG00000034024	283.297032729371	253.899420703031	257.32252161229	236.78040526508
ENSMUSG00000034032	5.03809016147615	6.22718108959703	5.12081494405444	6.27476985294221
ENSMUSG00000034042	19.1823000167104	17.9301261529968	18.2702961538219	17.3239377942089
ENSMUSG00000034055	10.4049328176163	9.45829211495146	8.35131320777159	8.11243230703765
ENSMUSG00000034064	17.2657042129687	16.5699617989835	23.2780982067287	21.1637382761692
ENSMUSG00000034066	5.76171611148128	6.74565201578499	7.63558410184708	8.62550798662634
ENSMUSG00000034071	1.64047646853841	1.67440381313341	1.58136582498036	1.59949996633312
ENSMUSG00000034075	32.1526143238815	30.8870011157959	34.590070659521	33.6369887569459
ENSMUSG00000034083	7.37220365597241	6.7280539596154	6.66964327277409	5.11877102460354
ENSMUSG00000034088	94.6300777478979	93.1096125096064	124.709921526461	128.67768744077
ENSMUSG00000034101	4.88001943311809	4.70539901012507	7.20471779868972	7.31852357089628
ENSMUSG00000034105	4.59732120559526	4.36757537353158	6.13164206917037	6.17391957754649
ENSMUSG00000034108	26.1197658275574	23.3626202492908	34.8668159841804	32.4177645227825
ENSMUSG00000034109	9.65400557552332	9.18610110440005	17.7995404576599	13.719337401401
ENSMUSG00000034110	2.78864360316276	2.71772727238935	2.75864882183827	2.67889040829198
ENSMUSG00000034111	4.94766346213397	4.93218988356391	5.74189122153349	6.07861524413599
ENSMUSG00000034118	14.0152385011625	12.8713374221619	16.0775961661069	16.0235498291378
ENSMUSG00000034120	174.216938909989	181.919817569698	115.223230523155	112.284751694731
ENSMUSG00000034126	7.48232238274613	7.77570983130456	7.31074016677152	7.56306441768287
ENSMUSG00000034127	410.479996655497	376.380212309448	25.7128598783434	21.5173171453685
ENSMUSG00000034135	5.42121812903061	6.21508003176301	4.87576310074129	6.07337405485873
ENSMUSG00000034152	10.7985531344232	10.3594673479057	10.5171805662581	9.83635179958051
ENSMUSG00000034154	10.0348515929493	9.91015440139257	10.826627828189	10.4370328226315
ENSMUSG00000034157	8.99771155860528	9.25662184665477	14.1822179220212	15.2662675362034
ENSMUSG00000034158	32.9686080130967	34.561428856267	70.7901920475686	70.6078539707989
ENSMUSG00000034159	11.4551767704318	11.1019018905828	110.779141782177	123.070142501294
ENSMUSG00000034160	28.0899430928284	28.1147250635306	25.6477966829487	25.5128738603724
ENSMUSG00000034161	16.3870372852031	18.349538313106	28.7034813435	29.0487764860976
ENSMUSG00000034163	9.13621374818733	8.99629639207071	11.4098674107024	9.9231873350057
ENSMUSG00000034165	28.3339607367844	32.8776052745969	16.6099581226514	18.6874727111408
ENSMUSG00000034168	8.70665559998515	15.226198205269	16.8417249822868	24.5854143555466
ENSMUSG00000034171	4.48408730559012	4.95912585772332	1.68278218587642	1.72067644467812
ENSMUSG00000034173	3.71570809293217	3.95777196060301	4.62677091297938	4.37450590586084
ENSMUSG00000034175	6.17918942196262	6.58333721489887	6.62734785597072	6.601878249341
ENSMUSG00000034177	1.50535042241362	1.58233723731898	1.1302036222099	1.15534286870641
ENSMUSG00000034187	25.9034095150215	23.8113565232303	15.6423484513787	14.8812341537043
ENSMUSG00000034189	13.9274967862215	14.7864566664146	13.2524577837638	12.8430317016122
ENSMUSG00000034190	9.39526578601769	9.38863998788167	13.6064705897401	13.4786536682725
ENSMUSG00000034192	21.3784819788299	20.4969864794768	13.6602180846504	13.4284386135731
ENSMUSG00000034194	8.04513893283134	7.36060051715881	16.5220623209688	12.9543874534202
ENSMUSG00000034201	7.34617727529557	9.63881393912387	10.7762964385408	14.199315204249
ENSMUSG00000034203	16.264823675499	15.1009269544196	11.8376830787234	11.5057236720937
ENSMUSG00000034205	3.85339247096049	3.32482019581827	3.43352534489133	3.21160788901962
ENSMUSG00000034206	11.8549598731938	11.0304797957037	6.97012026235157	6.18984896437813
ENSMUSG00000034210	12.0229630843348	12.4817291959989	14.3769081864601	15.779436132723
ENSMUSG00000034211	17.2973858917332	16.1288335915901	14.6531684255229	13.5465349040859
ENSMUSG00000034216	10.1206627703956	11.5954080743075	15.4144821852005	16.5441423678858
ENSMUSG00000034218	11.4546346117902	10.6130263429361	9.98643400832671	9.1033383734158
ENSMUSG00000034220	9.92871607891661	9.20130591107319	87.7645486972215	100.447960136786
ENSMUSG00000034227	28.5504879614388	33.6910849842827	15.379352893882	16.7644051514817
ENSMUSG00000034235	6.63902937976274	6.87127499384262	6.77247167395553	7.41851236489072
ENSMUSG00000034243	11.361345039379	12.0176029741863	19.7695505363969	17.955770846752
ENSMUSG00000034245	3.80501549015928	4.23333910532664	7.41256778529585	7.00631767288576
ENSMUSG00000034247	7.64307702628608	9.01716640696428	5.91436228695669	7.67732783523749
ENSMUSG00000034248	6.94969356540222	7.14827424870306	14.6864687966913	15.9336207891471
ENSMUSG00000034252	26.0465471364646	23.3282757871419	19.8130216042761	16.4734141065154
ENSMUSG00000034254	23.4602110686199	25.1108013704875	27.8518294867534	31.0339760491336
ENSMUSG00000034255	4.60382266076972	5.92164267967157	3.68172831379882	4.395412776905
ENSMUSG00000034259	16.8232190010908	20.140164636309	17.4534697142928	19.8183527466652
ENSMUSG00000034263	20.1567821138328	17.5963891095335	13.5294928985518	12.1957691681607
ENSMUSG00000034269	19.7013321384096	20.2034282552733	24.1300757023919	24.4706401990688
ENSMUSG00000034271	15.7379244446629	17.3391402789173	30.1945223696787	27.7322696338632
ENSMUSG00000034274	34.273021196807	33.8224613880363	30.6612068648537	30.2255609252787
ENSMUSG00000034275	1.28749645850138	1.43294853315874	1.30186970533152	1.4462412501227
ENSMUSG00000034278	8.02251591464164	8.37530637590017	6.81629886838692	6.4199866619612
ENSMUSG00000034285	39.0592427331741	38.527519462005	19.8163340871773	19.2016997557451
ENSMUSG00000034290	17.4067988714436	17.6875023179127	21.4079043331966	21.312075131445
ENSMUSG00000034292	6.68742620109678	6.41397982759493	4.37101056038588	4.49218281115086
ENSMUSG00000034295	4.13509989892104	4.55355575487432	14.0641663120069	14.0167387086975
ENSMUSG00000034297	21.547228580546	20.4762572782309	21.4181449603176	21.3791401748533
ENSMUSG00000034300	8.04581364685524	9.67566765647787	12.2697532728006	13.9746251854496
ENSMUSG00000034303	3.97175403418943	3.94722553967232	2.89363404628256	2.76261493647559
ENSMUSG00000034311	40.0526425707483	35.9711960113848	16.1145780907496	13.2001045519798
ENSMUSG00000034312	6.33041143668323	9.37752570921064	9.0951094405673	13.6340455639444
ENSMUSG00000034317	25.7382537750529	26.8899178458327	22.2648739529986	24.8925049000987
ENSMUSG00000034320	41.9346961420815	42.0244247468905	8.9433321503872	8.84514487883928
ENSMUSG00000034321	155.840381255929	148.394200265784	156.308061859941	164.658673193668
ENSMUSG00000034327	12.4410834072415	12.190640545797	9.67732915783852	9.16073118895006
ENSMUSG00000034329	12.3877878130597	11.6390777389654	5.62360340439416	4.95283164160718
ENSMUSG00000034333	13.732834527289	13.3626971787794	10.946849348736	10.6955025160608
ENSMUSG00000034341	30.2237009062246	31.9180001718164	36.8601131375334	40.8930014987725
ENSMUSG00000034342	4.81688627109287	6.35562305572144	8.45533968220956	11.3455345332376
ENSMUSG00000034343	9.29150255960736	9.02411499371425	17.1286455439084	16.6167883857012
ENSMUSG00000034345	31.2142634356595	28.5958011392256	25.4771057698685	24.7988042659887
ENSMUSG00000034349	100.722028944581	70.437350154283	38.7476184853575	27.5639328843141
ENSMUSG00000034354	16.9259030693481	17.8147626504485	22.9929819262074	21.7065089969313
ENSMUSG00000034361	13.9757161956934	13.9551134790495	5.62834697071672	5.61979874818695
ENSMUSG00000034371	8.16997220497264	9.48906854260461	10.22252084585	12.4232788517312
ENSMUSG00000034377	22.5662522712029	25.4961538144659	54.8834539138409	59.9560424071746
ENSMUSG00000034379	3.85894320494974	3.22707035565138	2.76847347904239	2.53509834198708
ENSMUSG00000034382	1.43695062505975	1.60720534328762	1.89529601455197	2.33740441169159
ENSMUSG00000034390	4.79574300187223	7.02509908005154	11.0948656925361	17.8230798946463
ENSMUSG00000034394	7.32453112752777	6.91061658127473	28.532872863266	30.9408292729748
ENSMUSG00000034401	10.5158179341204	11.0619626819006	8.79113920747205	7.54866572209481
ENSMUSG00000034403	35.088736796166	35.1026218955129	22.1698182587308	19.2125656442589
ENSMUSG00000034412	13.6267822805459	16.1466140296385	16.7412863144132	18.0101790660583
ENSMUSG00000034413	28.6034970874646	33.8680320300003	5.50544023686173	5.4008346336004
ENSMUSG00000034416	1.01403669754012	1.04729680010363	1.14789816750228	1.16310055155289
ENSMUSG00000034422	4.68820283877426	4.56385304721939	4.18174401458959	3.96083465866085
ENSMUSG00000034424	63.8735856333436	55.4040404643937	50.8708557087628	45.8393368849641
ENSMUSG00000034427	11.5965843832728	16.2389792751263	2.07359291773089	2.78349579993796
ENSMUSG00000034429	5.66554413626749	6.3401813943806	4.95850066143785	5.24373021910902
ENSMUSG00000034430	10.8141081469043	11.4116483479623	13.059586401545	13.3994780000711
ENSMUSG00000034432	35.8190459494362	31.6800842877043	34.7900295366315	32.8212887199067
ENSMUSG00000034438	4.7567569101663	5.13336553478097	1.26199583478695	1.22964287592684
ENSMUSG00000034442	12.8476521380684	11.2416198747328	10.7213220556573	9.63321376393023
ENSMUSG00000034445	7.01615808656493	6.410046259245	11.4496937982723	11.9922468736878
ENSMUSG00000034449	6.52082958913307	6.47243932786704	8.41924568510324	8.79513983749556
ENSMUSG00000034453	9.8446239867499	8.90591790380219	8.234011318556	7.3951677087843
ENSMUSG00000034456	1.08987622021138	1.0642385481792	2.10481469060087	1.95149526270743
ENSMUSG00000034457	11.2036556024708	10.8547541034108	11.9515655663971	10.6202347925987
ENSMUSG00000034460	2.08022857955106	2.07657285833656	2.63990739897768	2.34750196916382
ENSMUSG00000034462	12.3226385976459	12.3166226208485	19.811371218249	18.144221191342
ENSMUSG00000034463	4.08527548492115	4.2945274818717	11.1572466193087	11.6841516988471
ENSMUSG00000034471	5.26631239797696	7.40051870329536	5.03576172701373	6.74307848796691
ENSMUSG00000034473	10.8858663993383	10.9163592123634	10.8920797763406	10.3385034835819
ENSMUSG00000034480	3.78373460304206	3.52236862938349	4.50515076083006	4.56700654995176
ENSMUSG00000034484	48.904136992415	45.0968297145036	51.7080248416986	44.051998901287
ENSMUSG00000034485	10.0720772630108	9.90961355071163	5.90398512711705	5.46451186582986
ENSMUSG00000034487	4.7235086284198	5.28317965850866	7.82028919131253	6.66947727776036
ENSMUSG00000034501	5.4863700955936	5.82469058235988	9.03988242991091	8.8474882120653
ENSMUSG00000034509	15.2896477682548	17.3848122293825	13.9450727630131	12.8746433637197
ENSMUSG00000034518	10.6082525988115	10.3772777429906	10.6408465865369	9.33275308440471
ENSMUSG00000034522	1.75415053495178	2.01419350277035	1.30729941028594	1.69026745130843
ENSMUSG00000034525	13.9257525221629	15.1718120327116	21.7966976508729	22.5485419427926
ENSMUSG00000034538	2.04947578003985	1.7648876439014	2.1078450299409	2.16805262408342
ENSMUSG00000034543	37.163327699851	34.4637303254216	32.9635708463576	31.8733274595753
ENSMUSG00000034544	10.0134204618036	9.47538787740035	12.6907294513575	11.4296750402274
ENSMUSG00000034557	9.39018657992842	9.17013228840771	8.31875365720071	8.26021436743897
ENSMUSG00000034560	17.9129080399269	15.7192342389738	19.9501181799712	16.6855565634112
ENSMUSG00000034563	1.78174627275263	1.66545742170561	1.8061145936682	2.01140976110225
ENSMUSG00000034566	188.586458683902	174.051260130268	129.447396603687	122.655616603834
ENSMUSG00000034570	2.72207340899052	3.89664501012297	1.30972440894243	1.49926917452928
ENSMUSG00000034573	28.3084722085012	29.812256701568	26.3730569599486	26.1197681408019
ENSMUSG00000034574	10.7339584954725	9.78702418469868	19.7995328875632	17.8093719994546
ENSMUSG00000034575	9.11921866554765	9.59704439372523	9.55969873733567	9.66107828832669
ENSMUSG00000034584	1.24375360311149	1.27199900581825	1.01983257597783	1.03147016517625
ENSMUSG00000034586	10.8065902713339	12.2981353424375	6.21562316661396	7.45002937599908
ENSMUSG00000034587	3.33750610100219	3.29506663619286	3.5215521909388	3.14248884519878
ENSMUSG00000034591	1.14216818384766	1.14739605903236	1.93739295616509	1.88103189543181
ENSMUSG00000034593	13.3774578123466	13.1983493066766	20.2516899199862	19.2217742538377
ENSMUSG00000034595	8.51978828055227	8.27549213611456	22.3345721166906	25.1744360690172
ENSMUSG00000034601	6.84005167642164	6.84362026286301	5.73810882525963	5.52160690260805
ENSMUSG00000034602	9.92094683358246	9.96994578262366	10.9902374192124	10.5422643169938
ENSMUSG00000034610	7.94274501647273	8.39948402125838	6.28607395113866	6.81274847743475
ENSMUSG00000034612	1.01876554335515	1	1.38208792471707	1.47485956854867
ENSMUSG00000034614	1.15116181226769	1.08643367811752	1.90110750343417	1.90554085470411
ENSMUSG00000034616	16.0077021307307	17.5648281803933	16.3401866151234	17.4995141872027
ENSMUSG00000034617	5.98304398652953	5.51749086965662	7.16951899366054	6.52130639982592
ENSMUSG00000034620	9.77473557672792	9.56406244537914	8.49021475453602	7.20217665911393
ENSMUSG00000034621	7.58893021701339	7.87568165572091	9.03837742093103	9.14619721740913
ENSMUSG00000034636	12.6384948176701	11.9630515563773	12.3473226722663	11.4770194363075
ENSMUSG00000034639	2.60203848360774	2.76301109988953	3.61900908759856	3.54328624358551
ENSMUSG00000034640	26.6261315288327	24.1134356009526	59.1269756182427	48.6768947567051
ENSMUSG00000034647	2.94571510019032	2.67646098878807	3.35280862896542	2.86856468686475
ENSMUSG00000034652	1.18979458429569	1.16415354424459	1.24162652819146	1.27098217363924
ENSMUSG00000034653	13.0176776426351	10.2735661042504	5.92056380561731	5.03108608088336
ENSMUSG00000034656	3.09698140163526	3.23267684230166	1.99495612262431	2.06435147968335
ENSMUSG00000034659	37.1564270379496	38.157604587681	32.0880409843622	32.9219087538758
ENSMUSG00000034663	8.37126140721098	8.05773296872595	9.70836275915957	9.8605704915152
ENSMUSG00000034664	1.22632490134697	1.18487373024346	1.46404592489062	1.38180809359449
ENSMUSG00000034667	27.3351768275561	25.1995833772955	25.3146634257495	22.9377656734654
ENSMUSG00000034673	9.68817132915648	8.99441493438261	11.7196745806528	11.7194275664281
ENSMUSG00000034674	15.7120212158956	15.760332876181	11.635200462665	12.9681433564252
ENSMUSG00000034675	5.22045940709007	6.5015280828677	22.3073233958247	25.4753944182268
ENSMUSG00000034681	67.8624544103669	66.7253264344642	54.6256895414525	56.2220920451951
ENSMUSG00000034684	4.25357211787906	5.55736616027075	14.3584717898337	16.8320144046905
ENSMUSG00000034685	1.59043603486206	2.05969764477334	4.91693296053728	5.95596561770244
ENSMUSG00000034687	1.1537956345225	1.24657860403254	1.06616078142427	1.07435442105372
ENSMUSG00000034706	1.02706606422859	1.02210894261819	1.46245820106966	1.44728368375757
ENSMUSG00000034707	13.9680078380644	15.1669458838602	30.7770057747002	32.5398811841844
ENSMUSG00000034708	24.6023020089731	29.8514614967824	85.0125547377278	91.0142882878654
ENSMUSG00000034709	18.038539825518	18.2052551647625	15.6596943092001	14.8211334689081
ENSMUSG00000034714	18.881242694345	20.6857111794184	41.2154412243127	46.979617536269
ENSMUSG00000034723	11.0400401336265	10.9803988948602	15.7086313952309	14.873669339696
ENSMUSG00000034724	6.97669518147635	8.39359028851961	8.5873961122094	9.30889896907572
ENSMUSG00000034729	8.39840608377969	9.28053957900576	7.97951565733998	8.13726418480034
ENSMUSG00000034738	13.2905979690563	12.3692180314676	3.1236926386879	2.97007063337554
ENSMUSG00000034744	12.9777635685361	12.5785270224688	11.771739734411	11.4024647397881
ENSMUSG00000034748	5.63463768454404	5.41864346516933	5.00629178121787	5.47532043285837
ENSMUSG00000034751	2.79427953129039	3.33589418240967	9.36695702839621	12.0060393267721
ENSMUSG00000034757	16.5183742590952	16.6239345930756	17.1599085260631	17.0758111439437
ENSMUSG00000034758	2.72432992414488	2.46633310195412	1.59364485503066	1.71770718139413
ENSMUSG00000034761	22.9632265702648	21.5329013842997	18.7456939421721	16.1946185330905
ENSMUSG00000034765	8.76935040131805	7.64188217969646	22.3485640912985	23.6875966977934
ENSMUSG00000034771	1.26000199165071	1.33305499656964	1.03702054484102	1.04272282906903
ENSMUSG00000034773	4.2169648227208	4.87390644721733	3.24693638387708	3.44676338969111
ENSMUSG00000034781	28.9799363304473	31.8027306078332	28.0959868023565	31.507246334864
ENSMUSG00000034785	4.08389774895141	4.32744819289588	1.01747672412721	1.06338724394079
ENSMUSG00000034786	2.11980550468883	1.89894335116075	2.06662672605112	2.15659301025251
ENSMUSG00000034789	20.6838626505979	20.0693669921903	15.4080397484826	15.9179386646593
ENSMUSG00000034793	5.79683614336713	5.60501304745921	5.71293808488277	4.8988393638789
ENSMUSG00000034795	2.43130883523738	2.47684139650618	4.54393641460423	3.8010458464249
ENSMUSG00000034799	1.02275608052451	1.00309805466039	1.78339351992152	1.80173583066312
ENSMUSG00000034800	2.08742541599813	2.04780724508529	2.59343462955422	2.36849730289315
ENSMUSG00000034801	6.74819099108503	6.94387507025393	8.64861491016131	8.64219313429206
ENSMUSG00000034807	76.5563488204086	75.0223117094975	133.804574878468	136.751086169128
ENSMUSG00000034820	24.3032654802605	25.1452657978543	19.0254418626731	20.2164128526777
ENSMUSG00000034826	23.7763232019618	21.2888464772931	18.2354160421613	16.0416016396024
ENSMUSG00000034832	5.41587405163594	7.00213995939277	6.11131672261481	7.66089250295659
ENSMUSG00000034848	13.8016657629297	13.1731487784923	11.6708838642867	9.4535518625137
ENSMUSG00000034850	16.3980420266104	16.8093323629931	22.8800884834831	23.6283962682733
ENSMUSG00000034854	4.80026353740443	6.12041106701009	5.80484482463829	5.90301369447089
ENSMUSG00000034855	1.54649175244676	1.75508483351748	2.17877761254414	2.00879519616983
ENSMUSG00000034858	2.92906769415361	3.31257509114157	5.80505574846729	5.29235710088619
ENSMUSG00000034863	4.94175722725947	5.88777700651372	6.31725873115677	7.15851395780957
ENSMUSG00000034867	11.2954531961262	10.7521647906573	11.551898554531	11.3273563616608
ENSMUSG00000034868	131.989495316117	131.047255883061	130.899034567993	126.420077288935
ENSMUSG00000034875	18.0041076254107	17.8530466105794	9.12937656121688	8.74997324878802
ENSMUSG00000034880	44.7423269847251	53.7066629260882	40.1213734350673	45.4292888615151
ENSMUSG00000034883	7.10202613629169	7.41765120955251	3.61882885471511	3.14248884519878
ENSMUSG00000034889	14.3036833578864	16.5517722544268	12.0908321247126	13.4781233387498
ENSMUSG00000034892	676.286442752712	692.026703444761	599.529655066997	586.234073387541
ENSMUSG00000034893	10.3708729040301	9.86568598989423	9.85521814640798	9.20020086888886
ENSMUSG00000034902	6.65609993701559	8.78279274215526	10.9237917263849	13.5449338177409
ENSMUSG00000034903	9.60883250037643	11.069595702121	7.10325658779369	8.9308184705822
ENSMUSG00000034906	62.2296840724251	58.8353695587072	28.5848852399372	26.3700093775162
ENSMUSG00000034908	14.7154222166013	15.6288128203426	46.037020268938	51.1767558819947
ENSMUSG00000034917	1.84030104961524	2.43934041808878	1.02930125374502	1.05313712413687
ENSMUSG00000034918	8.62995562609499	8.76374073558252	1.22174995810716	1.34376334704388
ENSMUSG00000034926	42.8228883025835	51.4085373674503	47.7892429364853	57.6272886499442
ENSMUSG00000034928	6.95672867603699	10.0825874919502	9.08927604088813	13.7790574177746
ENSMUSG00000034930	3.49190574713358	3.67161447742398	8.70036948419185	10.0516675643341
ENSMUSG00000034931	14.4232784415894	14.9790422386292	15.8770967708206	15.8054648233245
ENSMUSG00000034932	50.2398925364888	55.8620599597016	32.7850686320175	35.5405382949058
ENSMUSG00000034936	6.64740676470792	9.45988610678786	9.55935842393666	9.46841195144598
ENSMUSG00000034940	10.0233198705155	11.2255180241682	11.2181358232072	12.3899705649535
ENSMUSG00000034947	3.66981976225129	4.2450974194811	3.07406535157929	3.1398416184543
ENSMUSG00000034949	1.11460459461209	1.11233785827125	1.26435234980924	1.38470103574011
ENSMUSG00000034951	5.94627281664086	6.2840438755962	6.33050504195286	5.9810470916693
ENSMUSG00000034973	7.61003549380274	7.7365878367777	7.81728257699469	6.99346503990515
ENSMUSG00000034974	14.8489384546993	15.2141075836824	20.3262262388902	22.1152802373637
ENSMUSG00000034981	24.2892908336704	28.5328054423744	41.6843861115139	50.7574856116607
ENSMUSG00000034993	23.5264218159638	25.7640299961256	54.4226051577141	59.1612910932261
ENSMUSG00000034994	859.545721343185	881.360001366806	795.886081073973	841.219413462081
ENSMUSG00000034998	14.6657809130853	14.439224034724	11.3360302237131	10.0534373768356
ENSMUSG00000035007	5.92358833166694	5.96815310994072	4.93595023002015	5.07990235414444
ENSMUSG00000035011	3.96933595167893	5.60132594584232	5.41940674706499	7.49006704328277
ENSMUSG00000035021	28.0145652240235	24.8176444676651	30.4020182375391	25.5998436411398
ENSMUSG00000035024	19.8752402241373	18.7485235981207	10.9231021684452	10.316651120352
ENSMUSG00000035027	35.9425477629609	39.9833241789784	31.671650843251	36.7118592856159
ENSMUSG00000035047	11.3697197162021	10.9665121986168	9.78225568366972	8.47355856798074
ENSMUSG00000035048	14.6896413477731	16.3627333214601	12.7559714367529	11.1310122203067
ENSMUSG00000035049	134.686830117148	128.942853804794	113.829107808158	116.228844091019
ENSMUSG00000035051	13.2065264205395	13.9174752680062	11.421967912156	10.8994563224168
ENSMUSG00000035062	6.35178666299726	5.68182515878545	6.65024302500227	6.40691191217358
ENSMUSG00000035064	4.13673472137746	4.36536074893775	6.21587253898626	6.17306862129113
ENSMUSG00000035067	2.11168448742344	2.3253068592401	2.20127670741817	2.21647686459722
ENSMUSG00000035069	4.9401688007919	4.30148279787232	5.41878207390729	5.68494623460569
ENSMUSG00000035078	7.42683168530628	7.15631679769841	7.94720184901824	8.89886451683208
ENSMUSG00000035086	36.2258160180385	34.4009293101477	33.6922244052297	30.4745601727805
ENSMUSG00000035093	20.5890689630139	20.4773994571027	22.461916048939	21.2562438450179
ENSMUSG00000035095	4.88540996517234	5.09240133433582	6.11341850984983	6.96261076630008
ENSMUSG00000035105	33.6599954159997	34.9904312338775	5.91521376871421	6.65401357532736
ENSMUSG00000035107	48.4678702265897	47.3169205818434	77.8710554216735	74.0245493076631
ENSMUSG00000035112	3.55073166384473	4.75042204604733	1.44837964195686	1.80662076999225
ENSMUSG00000035125	6.27616506916264	6.55529903328593	4.08954879898134	3.96432139841434
ENSMUSG00000035126	1.42270610090788	1.40215886762455	1.71658255994156	1.79100326563246
ENSMUSG00000035133	30.8063065433403	22.1724155872094	31.012454228499	24.4661473994809
ENSMUSG00000035139	6.33700821175613	6.68013148217903	6.68881024031362	6.75375422294594
ENSMUSG00000035142	4.52436945081343	4.44615278731767	4.39655189377518	4.52359439304955
ENSMUSG00000035150	116.611784223564	103.150116714963	106.857049959637	95.9492074596251
ENSMUSG00000035151	8.95799358506593	8.53635667882509	10.5203789325451	8.68610553114556
ENSMUSG00000035152	43.164482015985	42.5982408434361	55.8418204973874	57.247473815952
ENSMUSG00000035158	2.65212232004429	2.86809014661982	2.01356764644736	1.81753441388706
ENSMUSG00000035161	4.94788502736758	4.61991019686673	4.92976579492553	4.42300145142826
ENSMUSG00000035164	9.3108663073883	9.69415864190861	6.35781482139318	6.2105176675813
ENSMUSG00000035168	21.5214534570767	25.3494858341769	19.8644843506286	21.3350030429924
ENSMUSG00000035171	34.6566676378021	31.9241232354491	27.9645604538021	25.1262297159156
ENSMUSG00000035172	7.38899051597884	8.58916946855615	6.63458507225614	7.19576085387573
ENSMUSG00000035173	9.75842720076855	9.06464246505305	12.6240824150881	10.598815423602
ENSMUSG00000035181	12.0925119840783	12.0621922086748	21.2161212763583	21.6783430022567
ENSMUSG00000035198	40.6709496320335	41.8151079386877	31.7813410485111	34.8256424228109
ENSMUSG00000035199	78.9317204072725	66.7663615595579	102.531404530227	94.2510098105329
ENSMUSG00000035202	6.34700038350811	11.5820246670298	7.53819778480607	11.4813591425364
ENSMUSG00000035203	22.3297469436169	28.4230015207559	19.038057428269	23.6151600326538
ENSMUSG00000035206	3.72939889799837	4.37928699623668	4.31655634838946	4.83008993751091
ENSMUSG00000035208	1.25211725048826	1.30891335605865	1.11413682087066	1.09347682570675
ENSMUSG00000035212	24.1423690545247	23.949117383323	38.1140980523357	33.7638244109034
ENSMUSG00000035215	8.25744507687432	7.52858080232302	6.54611224118359	6.50329287074975
ENSMUSG00000035227	29.0685227683294	29.0026440668813	29.7944800501376	27.3300021367674
ENSMUSG00000035232	7.68154269238136	6.9034640014843	4.93808850333099	4.72276430548724
ENSMUSG00000035234	7.13176599357838	6.88235674569433	7.37548012741371	5.97082941284089
ENSMUSG00000035235	3.22617124447613	3.11934494044017	4.00099857380149	3.36547177936555
ENSMUSG00000035236	4.44545513144	3.41490598015352	5.0708413233611	4.26605008851154
ENSMUSG00000035239	1.29491559478522	1.25675093224878	2.13598706826855	1.84166914376636
ENSMUSG00000035242	84.3309471150168	88.8532444727788	54.9791733243097	60.4570340650968
ENSMUSG00000035245	11.8663885150193	10.4938218392795	14.8364971007349	13.1556216126784
ENSMUSG00000035246	1.06365619361125	1.03249851733054	4.07260332029021	4.87909702946179
ENSMUSG00000035247	50.95099817437	45.8954683928861	43.7811570224959	38.8953308837867
ENSMUSG00000035248	10.3750131853381	10.2946047505872	13.6718012242981	12.4443730272588
ENSMUSG00000035258	1.20459985965557	1.24457698646912	1.03126369337229	1.01030835664549
ENSMUSG00000035266	8.85821244121461	8.88881114035855	5.01521696480176	4.94202847297011
ENSMUSG00000035268	7.9532603336294	8.84080894794909	8.54169192544957	8.60133373229802
ENSMUSG00000035270	2.05749352078471	2.15277759587588	1.26149136288446	1.24876503282424
ENSMUSG00000035274	5.24598413080235	5.75279676445207	7.2670038734316	7.26602170587903
ENSMUSG00000035278	13.1729892167667	14.1012579556038	11.3527068902	11.767663010664
ENSMUSG00000035279	1.01789049415661	1.00730693434736	1.78797999031692	2.32427294652064
ENSMUSG00000035284	7.31642621696925	8.24601174423612	9.01616414678863	9.10380095867674
ENSMUSG00000035293	18.7956567426381	15.1223202763536	9.84376703066871	8.57807406109006
ENSMUSG00000035295	1.57641992288221	1.4708492114463	1.4979150432611	1.34729117072044
ENSMUSG00000035297	43.0794707039041	40.2444096485738	30.5851165397794	27.7699003889425
ENSMUSG00000035299	3.53812119465349	4.50963052040435	2.90264970467929	3.59454644376425
ENSMUSG00000035305	4.06903426937373	4.31379744462788	5.06487007524489	5.7268985499114
ENSMUSG00000035310	16.8444221306495	16.2210825769047	8.29708417959877	6.86711612116173
ENSMUSG00000035311	16.34590604895	16.0718548676737	13.1841462715535	14.5743959301555
ENSMUSG00000035314	1.74228284929299	2.02663457618923	5.02904630545737	6.1285449205989
ENSMUSG00000035325	24.3290012714913	27.3677535130246	46.1662332396284	50.9897172608467
ENSMUSG00000035329	10.2453947215956	8.93402306114273	7.02646068076851	6.56245409240193
ENSMUSG00000035342	7.81963260938814	11.4364852755012	18.6691227538833	22.5765690781966
ENSMUSG00000035351	22.3988266502255	19.6278987641201	16.0024038028312	14.113126650949
ENSMUSG00000035354	11.5285887682532	10.5983164136057	9.38189721440504	8.9403370280903
ENSMUSG00000035356	15.9337584905063	15.2446332322274	22.3245339187054	21.2924672519131
ENSMUSG00000035365	14.1377952798895	13.4200399309924	6.73619736086192	5.55293782838222
