WT_1	WT_2	WT_3	Cbfb_MYH11_1	Cbfb_MYH11_2	Cbfb_MYH11_3
ENSMUSG00000032413	9.94524564055658	12.7092733617129	11.9030420150682	4.92543316694957	7.2121834202213	4.25492396515138
ENSMUSG00000032415	2.69500665282337	2.48947102200897	2.53337476479278	2.42004051408532	2.64339232248631	2.33884292553629
ENSMUSG00000032417	1.86975639475484	2.09700321426347	1.897963675171	2.85716147233254	2.93964234492955	2.67356693751122
ENSMUSG00000032420	4.37679394036338	5.28181469937453	4.86727866694857	1.72534034369024	2.26746788818524	1.83854481750655
ENSMUSG00000032422	9.02493320913439	8.50554469317653	8.63608663744249	10.6311541615007	9.29070451993097	9.80244875123548
ENSMUSG00000032423	27.2662808454889	23.5905824926493	23.8646058692895	28.7830701177536	30.0314397978976	30.8485573722788
ENSMUSG00000032425	5.53543549951394	4.64243423330076	4.96897947560695	5.64155293149442	6.08353500676929	6.51453386129124
ENSMUSG00000032431	9.8825632264602	8.82247484597758	8.77556554046961	13.9371289559214	12.0477633885223	15.0083069423958
ENSMUSG00000032434	53.0324388057151	61.8722543309174	60.1436942191584	45.3681857282178	48.5256480360973	42.0569305409612
ENSMUSG00000032435	19.7892980124345	19.786522307551	20.5386965712887	22.0698852502061	21.4688371559775	23.4105212992436
ENSMUSG00000032436	113.429244617214	102.164644299462	105.785738256097	76.2780844854568	82.3271435388786	84.6581791150753
ENSMUSG00000032437	64.896123257003	61.4418149206759	62.4728844773143	54.7821925563131	52.4973442683406	53.2525373985182
ENSMUSG00000032440	5.39089491960305	5.49026003970919	5.80813255786067	13.4517828350509	10.0464949930436	11.7859656556278
ENSMUSG00000032446	1.50008913433773	1.62299491439602	1.44511029312762	1.18564237507172	1.65698611381769	1.31125631260882
ENSMUSG00000032449	9.34710383448252	9.03478292650817	9.01737443314355	13.1963196493084	13.9624852090092	12.8813079656107
ENSMUSG00000032456	8.51320627065709	7.75367072874249	8.09367007518081	8.61622929648224	7.32301682529661	7.97170294736859
ENSMUSG00000032458	64.9533060198895	61.4477602004955	64.1517688790285	76.0310763917216	72.7195665621512	73.4830632474342
ENSMUSG00000032459	8.67614254626397	7.33523476972761	7.64482222009122	6.73000995909602	6.20135926036801	6.74645283622318
ENSMUSG00000032462	17.9927099458706	19.4551086545473	18.8391598933592	14.1527580854477	14.247120852361	14.6284393407103
ENSMUSG00000032463	3.7416470158853	3.45796769444701	3.6224864843637	5.34778288886689	5.39584152726657	6.09094443143404
ENSMUSG00000032468	15.6985163073317	15.6480492282729	15.595701399335	12.4321359312343	13.1624029798798	12.3180092040535
ENSMUSG00000032469	15.9051988445701	14.7015850097538	13.765246859836	12.5120630725246	12.8267505792838	12.1008978183385
ENSMUSG00000032470	1.52806089955685	1.53201301872503	1.43940219017992	5.77986664085948	4.26213040757166	7.00786290044468
ENSMUSG00000032475	13.9576015969191	15.3168123787826	14.5665446389659	8.88798241862257	9.58682660538772	8.44403073468528
ENSMUSG00000032477	46.1414829853834	45.0782536622871	44.2093124311668	19.4801916915598	24.6561537528341	17.6898848299146
ENSMUSG00000032478	21.7790071764848	24.9238044685512	25.1335272259482	14.6560562771205	14.5602317319909	11.1972803468266
ENSMUSG00000032479	17.5656484367541	20.7787507154706	19.2246550548382	15.6269301975793	18.3744647936251	16.1162521357347
ENSMUSG00000032480	11.0614155960538	11.4063871309833	10.2607176449562	14.0365125360682	14.7485205301225	15.386787259468
ENSMUSG00000032481	27.5125826407808	23.964876828318	23.9683784353325	33.3799246728639	34.7978263789759	36.8616262842558
ENSMUSG00000032484	19701.5340218299	23064.3656672145	23318.1445939384	1748.50615626506	3412.75891884218	715.597721781588
ENSMUSG00000032485	17.7225266150372	15.4066300017612	15.86777291092	19.172554426503	17.8162705293729	20.0448908473228
ENSMUSG00000032489	1.37801344431502	1.39274390719635	1.38214220472886	3.00380025933854	2.52215000130609	2.48917067175471
ENSMUSG00000032491	2.20966362761044	2.46620191053553	2.36507075646134	2.41330606193348	2.85325785947982	2.20101410855087
ENSMUSG00000032495	1.05485346853974	1.03225905862918	1.05416299711288	1.77152816446161	1.50769188174551	1.76102426739314
ENSMUSG00000032496	4876.64496681998	6179.89604421992	6146.90830035971	733.741319424936	1532.43714743762	316.749313802961
ENSMUSG00000032497	21.4598810443472	25.4917264506115	25.4337658388973	11.6821023088694	13.0708265207503	11.1100349038592
ENSMUSG00000032498	6.88546769401942	7.40344371783361	7.52123595895158	7.98643324268992	8.14004343385766	7.00731648629656
ENSMUSG00000032501	3.8781111380361	5.48454704877057	5.59406395745885	2.50281608585325	2.39215171376334	2.24977291640987
ENSMUSG00000032503	1.41477264641884	1.29271093642315	1.2287106729054	2.86340278737398	2.67696711324831	4.20176562588989
ENSMUSG00000032504	34.1902071513482	35.9215893866584	34.2033344629957	35.3458190808779	36.6636564846779	37.0793763178274
ENSMUSG00000032507	1.37641292549768	1.33375274208651	1.35942178899038	2.03465365285795	2.05803530246014	2.06379480384888
ENSMUSG00000032508	32.7363663178118	34.1452535546008	34.108279399662	51.8271091816334	50.2345271350165	51.3640713735034
ENSMUSG00000032512	26.9357203415804	24.1095036314385	24.9617018732478	24.5015781777795	24.8486848884513	24.9059758114698
ENSMUSG00000032513	6.57219817916221	6.29149649812846	6.23039595051465	5.52278904646144	5.6051209654522	6.00736497768214
ENSMUSG00000032514	4.44165181654137	4.1594438712514	4.95146761556346	1.85093771599661	2.75853195674946	1.59770572592438
ENSMUSG00000032515	8.07458043518125	8.20758821369657	8.10279178850799	6.09922328987192	7.79477414730157	6.30899814322014
ENSMUSG00000032518	1163.99366609638	959.623968732684	984.639446062427	1195.0505185507	1049.92471109314	1188.52063360814
ENSMUSG00000032519	21.0907145404467	21.432563524077	19.5482149189328	18.4425534748265	18.5556316347431	16.0643641867361
ENSMUSG00000032525	10.2510941613599	10.7329681650568	10.450014787558	13.6184800081621	18.5950741937018	15.0564111020821
ENSMUSG00000032526	6.57101461965092	6.08168974896354	6.66166354460994	4.98449855547363	5.09720776251165	5.06131954951715
ENSMUSG00000032527	18.5091916922813	14.1599105486668	14.1968075762325	14.8269100021916	12.9521025149734	13.9289931680126
ENSMUSG00000032528	1.39387324950626	1.52463811249909	1.39829549310729	1.26445430136852	1.2065905431783	1.21027439638067
ENSMUSG00000032531	4.33048032122503	4.33101924008655	4.28536181700215	1.98183917089762	2.12199817993461	1.78582159076596
ENSMUSG00000032534	5.41944433302091	4.55866567574489	4.87197242094998	5.53642493796707	5.8956424743275	5.58137359188911
ENSMUSG00000032536	10.4913351420188	11.140743051386	10.1225616015517	13.0339629476414	13.966474584372	13.2479033055517
ENSMUSG00000032540	71.4114399310195	75.3776463701945	72.3367847520792	24.5668700242718	31.6346225765063	20.5166244276195
ENSMUSG00000032547	6.27291019102362	4.62516211823302	5.00679989732972	2.89482033570544	2.26368583882271	2.3589188212191
ENSMUSG00000032549	1.32050990125798	1.24974967056385	1.14693503642006	1.49243386151515	1.26967760938952	1.35511679290496
ENSMUSG00000032551	7.45337144075838	6.20183223198552	6.0682448431996	6.9065826786258	7.01187525076922	6.78099433693667
ENSMUSG00000032553	7.73204612611986	7.69970109215463	8.25729416653428	9.87166498684476	9.38515051115021	9.13933268365482
ENSMUSG00000032554	2.32640423401294	2.62434335286054	2.33171993851511	5.62697914997881	3.48529674672539	5.3199120405097
ENSMUSG00000032555	54.1305469761025	48.6356859690133	48.2652161981801	51.0248686453042	55.6398654716744	48.7202406723561
ENSMUSG00000032556	3.36868713211679	3.29980302526097	2.70254495824127	7.25526992037907	5.62800817730419	5.89954525833848
ENSMUSG00000032557	9.50603472652014	9.18087227344737	9.23538722556314	10.2196732089071	10.2828541440644	10.7148985882408
ENSMUSG00000032558	1.53558846712748	1.58395731823727	1.61878663155961	1.51276967266539	1.69487226750378	1.41062857501041
ENSMUSG00000032560	22.1596784201099	21.5787315356828	22.3705559652176	32.1928240373582	34.5107181282218	32.7514758453727
ENSMUSG00000032561	12.2258103625036	16.6260102396209	16.9438872947312	3.0468792768164	4.63052547080242	1.71277532506802
ENSMUSG00000032562	468.072217170764	510.188964587348	487.491914310494	368.406729603297	378.269494206899	364.222538464145
ENSMUSG00000032563	12.9250933086527	12.8862399894873	12.7473801844522	13.4853808835222	13.7602130585008	12.3210289771922
ENSMUSG00000032565	3.53435096504513	4.21989879648097	3.97855760062841	5.66463797374853	5.27885318443745	5.87296957346957
ENSMUSG00000032567	2.87492838914097	3.2009904895517	3.09526120871791	4.22001273885386	4.48334044921513	3.72189329852896
ENSMUSG00000032570	23.2349669809586	25.9533927326126	27.2951943018256	19.7013697827065	20.3939317870694	18.0317397401429
ENSMUSG00000032571	6.7485550296287	7.16543453439212	7.38374568736832	9.51932116735932	9.63416503538296	13.3695993378136
ENSMUSG00000032575	47.9247530241197	44.481929135914	45.1381939060633	48.081768709948	47.1423636111432	50.9327014515658
ENSMUSG00000032577	52.9720672486863	56.3190535086389	57.6760643152021	37.195610303914	41.7493297222756	34.9303874838764
ENSMUSG00000032578	1.65663438198133	2.3010256226693	1.93979611754978	12.2509111550399	9.90149571242257	16.9815771250377
ENSMUSG00000032579	3.87125814022068	3.28192810312627	3.07833204843118	4.24691745282646	4.80601068344154	5.83171136433459
ENSMUSG00000032580	19.3271634464139	21.4886850367506	20.1417444791532	25.3731835864725	27.5991849310621	27.7883144017656
ENSMUSG00000032582	21.5697372629228	20.5536820227775	20.8016162162313	25.6151766910752	27.6949159603892	26.8628971278096
ENSMUSG00000032583	5.44432680011166	6.16882745391474	5.24293999224574	5.91074272781259	6.02584041022335	5.93276452650961
ENSMUSG00000032584	3.09222943067654	1.03997335956185	1.07790170768268	1.52215509203861	1.75062980713893	1.56755384090447
ENSMUSG00000032586	9.37419620376539	8.71301994676668	8.18941246945158	7.63097179185926	8.40397730464419	7.86243063340275
ENSMUSG00000032589	1.72370750601492	1.49888761684185	1.60541080105633	1.8357015940466	1.72012449597273	2.08813042144884
ENSMUSG00000032590	20.4648552548719	19.810208663498	19.2978676714325	21.0709209720871	20.504519843146	22.0045709823063
ENSMUSG00000032593	1.44371613499031	1.48246257374432	1.51184808158656	2.53931721633015	2.33692549870851	2.57067036093194
ENSMUSG00000032594	14.9592181189321	15.6202737957669	15.1140118110058	30.2713988399139	28.1954928762456	28.905720851906
ENSMUSG00000032596	10.6697649064909	13.716141288446	12.7093517167245	28.8271845237652	33.8177230583126	32.6561627067343
ENSMUSG00000032598	3.63435619273785	3.47178124090658	3.0211640861407	8.61048736706545	8.64266431004043	8.52366483874957
ENSMUSG00000032599	8.5046839306589	8.10338293747961	8.60588414259757	8.56252143424989	9.25966573800714	9.05056777679201
ENSMUSG00000032601	11.0653090372238	10.9937082250442	11.7600018378391	9.59065878935939	9.59584285957996	8.2039372929938
ENSMUSG00000032602	12.0836308383772	14.2508744524659	14.4229981293314	12.0415763782414	12.2189918696648	12.4373334803878
ENSMUSG00000032604	42.8569133282077	38.1305868224604	38.110049271104	50.2042185501059	49.515115959755	48.9746179041041
ENSMUSG00000032606	1.96396677361034	1.57520033991177	1.65003214397212	1.98910182455535	2.10782120622285	2.22019777539689
ENSMUSG00000032609	2.12764261991266	2.24931004120465	1.89623185057593	3.56276799064	2.87719675863799	3.13081274868141
ENSMUSG00000032612	50.0952960815589	51.1652181589385	49.8733150813106	47.9364882077509	48.6907990779591	48.1894504412565
ENSMUSG00000032615	6.8282180955021	5.74011120031349	6.06019368953605	6.33564231720327	6.35461683216841	6.91993464459013
ENSMUSG00000032621	7.40142577549252	7.16880346314149	6.85594776300482	10.4165735543425	11.8370983501381	9.95609478802409
ENSMUSG00000032624	10.8069049372647	9.62940786766187	9.55493639107157	12.9455394857267	15.8013795366941	14.5926107854098
ENSMUSG00000032633	9.86443469796916	9.42038482977237	8.98039668887179	15.6797235537937	14.4248854547824	16.5178260134054
ENSMUSG00000032637	35.4865464488865	38.8223918914806	37.5397126485243	43.1370813753383	52.1370026015599	48.2850354349397
ENSMUSG00000032640	15.2967714058031	14.9893261714319	15.0736133373562	15.8458502796906	15.2905573548595	14.5078112088486
ENSMUSG00000032641	3.40477275635651	3.47882026744148	2.66368590801365	3.42549763374515	3.17299115980977	2.39091193010242
ENSMUSG00000032643	11.9099889829991	13.3926663285619	12.5463856988302	5.52160015614762	7.53518180574151	5.05739864569123
ENSMUSG00000032648	1.36643891992403	1.34480152060473	1.47258951492225	1.71639413408918	2.01515664216009	1.93249451522301
ENSMUSG00000032652	3.63946229539263	3.70466205573285	3.37816771777922	5.25163025563273	5.23240207045378	4.84158111230644
ENSMUSG00000032656	1.86762466812874	1.81132260413088	1.74191881777957	1.60091548941199	1.41456381143144	1.47628303154412
ENSMUSG00000032657	4.21264426320494	3.56376331049713	3.47810582082772	12.410806253566	11.8867979934721	12.7937848157874
ENSMUSG00000032661	6.5462260690051	12.9321049945035	10.53201537235	7.51085567147706	9.86833675775711	7.09286992383887
ENSMUSG00000032666	2.01516718579464	1.96262866803417	1.98869790425713	4.79459366706093	5.19735125258731	5.6125093388438
ENSMUSG00000032667	26.4288070046242	22.737704051477	23.8347324312114	35.8094821839998	31.1103061143072	30.0152735141692
ENSMUSG00000032673	9.71606069840261	9.26798458778404	9.09226185382393	14.4625985783609	12.9199356228516	14.999690500612
ENSMUSG00000032679	4.69320111874705	3.1948163238494	3.38152667514253	31.1618649546836	23.6968521927175	35.4444480871279
ENSMUSG00000032688	9.0816016065051	8.27649813799618	8.80313255242704	13.5664715786906	13.4702011499135	15.0675935288059
ENSMUSG00000032690	2.5952720866372	5.20539219637844	3.98607731181404	2.28344989659819	4.32370334627116	1.85224833961502
ENSMUSG00000032691	2.77725545008096	3.70503879555251	4.16670821752958	6.07615924827359	6.6187533992517	6.60755691790469
ENSMUSG00000032698	101.505340076788	91.7259362003866	85.2420243312549	108.902935471163	116.076468388011	124.362521961768
ENSMUSG00000032705	3.24215905760188	3.28520342126627	3.15256865303755	5.01756400239531	5.23857510069692	5.63795160132886
ENSMUSG00000032712	9.80473451158421	9.78270261077454	9.26124997556423	19.1610212703625	20.5845956925637	21.3782564367188
ENSMUSG00000032715	1.2970372178428	1.24456060469349	1.19553216233148	2.55573638946879	1.96400665462629	3.63287726862063
ENSMUSG00000032717	1.60085947636203	1.35853370106131	1.33075741912297	1.7279471273549	2.04283635797557	2.25005117705754
ENSMUSG00000032718	3.13178793975524	2.51932834539196	3.41757084714305	4.64805778363862	4.38949099575559	5.20808980777064
ENSMUSG00000032724	3.91018380111796	5.30680939019504	4.53858916353726	2.51129322724363	3.37523439872512	2.16464243504803
ENSMUSG00000032727	11.7015971281372	11.1635503778482	10.7126142332293	10.4038208599648	11.9666744658831	10.5432172429365
ENSMUSG00000032733	1.74604797323283	1.62973126421538	1.71808586215106	2.57372549380923	2.49810265189154	2.89420843686012
ENSMUSG00000032737	1.86343971785216	1.8124555320916	1.75343494061942	9.32024338448006	8.48222320474288	10.1468794116412
ENSMUSG00000032739	1.61641525072383	1.69394927886415	1.79497937716509	1.1450585722685	1.24344932251746	1.13574606115778
ENSMUSG00000032740	4.41517031106609	4.01471224687441	4.17790112605442	8.82135475769378	8.17755769000913	8.92642524160464
ENSMUSG00000032741	29.5445075654961	27.0177961377877	25.3809351986922	25.7929671114127	22.6507127258392	22.5417216345376
ENSMUSG00000032743	2.52504302780226	2.50053880182213	2.45706699572362	3.69848556069809	3.66024598301496	3.64108626615478
ENSMUSG00000032744	1.23212375046543	1.2444194286147	1.19957714582126	1.42019052020268	1.70151927134104	1.76108949857713
ENSMUSG00000032745	39.9563627709675	36.4680594878476	38.0287765819324	48.3693839446246	46.7698480208057	48.0248205117913
ENSMUSG00000032750	4.62205822189388	4.61640079370912	4.73253525615208	3.31401306995677	3.8110213600918	2.85518566086852
ENSMUSG00000032754	37.3144654626457	39.1188398218861	38.9529700619754	19.279028061157	22.7823993072718	16.9789930006151
ENSMUSG00000032757	13.8074518490171	12.3225677950065	13.3947210028588	12.4647643130277	12.8649792618299	13.4081332070681
ENSMUSG00000032763	5.65795175605795	5.36728476625563	5.23507494605906	8.04485860734451	7.79449324427361	7.90305429359238
ENSMUSG00000032766	4.84718144143463	3.3363210759583	3.61717656420831	2.88081971027709	2.73166100874554	2.9908683750033
ENSMUSG00000032773	1.14394771248992	1.22198409398844	1.22561232025171	1.69718079010778	1.68056705147209	2.15059091650555
ENSMUSG00000032776	4.46605708869294	4.84291456909774	5.00400896347833	1.84991945694806	2.68726292296565	1.94158134826054
ENSMUSG00000032777	11.2086256829271	11.3854130261387	11.5038977130048	14.9417745757393	15.3058238081072	16.3407934827774
ENSMUSG00000032782	6.3773660749957	6.3103924872624	6.07882257543049	7.47153765182362	7.7945945709481	7.47398431964714
ENSMUSG00000032783	9.5419961098146	10.1194243997759	8.85948687077526	8.03132603166079	10.0363148684634	8.41143145237833
ENSMUSG00000032786	121.085051139103	100.465246652753	99.9246542214003	55.1204219734611	89.9358612927366	55.0552743398343
ENSMUSG00000032788	6.57382938471818	6.35521904466162	6.08052174658319	14.8602494564292	13.1454423669449	15.6598372386524
ENSMUSG00000032802	2.5337416040795	2.34249078130191	2.4892788003142	4.50727787283974	3.82107762002254	4.59228232303302
ENSMUSG00000032803	58.8900921737176	58.1259339553163	56.7034316531569	55.6633477808618	55.4702241940243	53.4840978830916
ENSMUSG00000032806	10.7052102245566	10.1321392495904	10.8330681837849	13.3261341687033	12.9070467695001	14.1966464945148
ENSMUSG00000032812	22.4405670952435	26.8679806764005	25.3160137054604	37.2143990493877	35.7088225099595	38.0040061589762
ENSMUSG00000032815	9.01725637684142	8.83319424565805	8.9873160006149	9.60326083764304	12.3275644608198	10.1355434491767
ENSMUSG00000032827	1.28891150085737	1.22489568124077	1.21340037695924	1.81738228103625	2.38403824132658	2.17684502907015
ENSMUSG00000032834	10.655646612368	10.0794086950562	9.08987629313239	11.0965907440268	10.1852530556591	12.4603401782151
ENSMUSG00000032840	2.60241386830395	3.06747501562818	2.78824183086055	2.63788563879878	2.67320420100786	2.54185962461329
ENSMUSG00000032841	1.42024958334464	1.42838768332116	1.55986621566747	1.8106064601237	2.68941628780184	2.18768324039509
ENSMUSG00000032842	1.61901555921191	1.7348008315508	1.68242114416221	2.10054488152013	1.92034287963513	1.86614803037065
ENSMUSG00000032846	3.34847318786355	3.76765694796258	3.89912575845622	6.58596985288682	7.10314616374052	6.02535766534898
ENSMUSG00000032849	18.4668668907439	18.1084300253444	18.3045597086377	17.6033422886335	19.9014983756898	17.4219005320796
ENSMUSG00000032854	3.71278069248687	3.50242315711617	4.09890336226996	1.53377971583414	1.69221246935065	1.22604497610922
ENSMUSG00000032855	2.6694170413213	2.87568160068025	2.88588707726882	5.99975772473357	5.81424226248049	6.5599020726373
ENSMUSG00000032860	2.67388019031957	2.70041772815001	2.83254000503624	2.62085527692076	3.24223811061664	2.95985723889316
ENSMUSG00000032864	1.93005585846706	1.54437726723981	1.50411043503626	2.52185708716007	3.85908279177766	3.22770492810442
ENSMUSG00000032867	13.8884943884022	13.250147829933	13.3032300251557	12.7281998082615	12.4966338709593	12.3951080816467
ENSMUSG00000032869	15.877725251268	14.4479317590124	14.4386982529796	18.1170990137716	15.4077359005249	18.9687062342489
ENSMUSG00000032870	52.3754753978247	56.911529230233	52.0794432179366	83.8624191614954	73.078896989259	90.6818852891295
ENSMUSG00000032872	49.9195958098578	74.7936825794237	78.0320909323271	35.857881246654	39.2130968254437	27.4684981628684
ENSMUSG00000032883	3.8756774653727	3.56251751430695	3.54308493876438	4.13390358821163	4.21697713129489	4.1183905919351
ENSMUSG00000032890	1.32765039254874	1.35545564906616	1.28274547554005	1.62911833321176	1.46704389361722	1.3684133492252
ENSMUSG00000032892	25.9711693995858	25.0090662602678	20.9273820033769	16.4036949001515	16.6092599474359	17.5753848665487
ENSMUSG00000032897	30.7373716884452	28.5815433718038	28.5627939882677	35.6181242533457	35.232885722543	36.1852640130607
ENSMUSG00000032898	3.59045990117405	3.69376421257495	3.45153572660966	5.60991277977451	4.8247988139771	5.64091632940381
ENSMUSG00000032899	1.6676746338937	1.73295826199556	1.83716855638964	1.27825231730139	1.7133747835024	1.09911202798635
ENSMUSG00000032902	33.8307722587218	29.903787089934	29.6287435355474	24.3569713956284	23.510407515499	24.3994854324576
ENSMUSG00000032905	13.0717317530937	11.9578450451828	13.4171159407519	11.9356530250495	12.542418968208	11.6862110174748
ENSMUSG00000032913	3.98821784308643	3.90150760603545	3.90974742363121	4.766797987412	4.86187082051941	4.77516444111976
ENSMUSG00000032915	4.64164140525883	6.73129349991725	8.97581107151943	6.91962864203076	6.04205368322492	4.97867648295823
ENSMUSG00000032932	12.8598260985803	11.4133337621389	13.0077277263002	12.9024665567666	12.6719024820778	14.5687804941616
ENSMUSG00000032939	32.2151573202555	29.9126572497251	27.8563558522508	31.2281424705624	34.0470381179629	32.6833532087514
ENSMUSG00000032946	20.2292987646188	22.5573788686379	21.306565640949	10.9915919257369	14.9940258948453	11.6759901093136
ENSMUSG00000032952	1.94960290513054	1.85981282568805	1.89973935381612	1.85364779171131	2.09404522888975	1.93906787502609
ENSMUSG00000032959	127.425986752056	113.96710768787	108.708486138853	127.130174329587	111.993292202445	132.484893772666
ENSMUSG00000032965	7.92186555819804	6.40645451245794	6.87466377978613	5.89610969867963	6.3953184894832	6.72647272810025
ENSMUSG00000032966	25.3267597781972	22.1773581521098	20.9945491445466	42.0036521908008	45.0515846171398	48.4890033249766
ENSMUSG00000032977	14.3963185547904	14.856955441446	13.3397386311748	15.5674565485875	15.4430681104989	15.9835527020969
ENSMUSG00000032997	1.5567182699253	1.49552933804281	1.73860721779759	1.61011041589264	1.58598184286615	1.64171544072771
ENSMUSG00000032998	7.96379329761659	7.5378165721012	7.41083367477079	13.6960932728102	12.1472369698876	14.8988631770878
ENSMUSG00000033004	7.3884760126028	7.54716749555554	8.06060695069201	14.3242644744296	15.8806898366746	14.8496583084294
ENSMUSG00000033009	6.95941873059552	6.41202025166141	6.27558083501133	7.15602271373551	7.2437086748162	7.3670612027691
ENSMUSG00000033014	10.4422860187516	9.73054655558933	9.54468467740836	11.2075872248317	11.4435817657547	11.3250722924012
ENSMUSG00000033016	14.474681442441	13.9440816877021	14.4372734893546	15.2876494600192	15.8730482844753	16.4372651760276
ENSMUSG00000033020	16.5469451750578	16.0506895180005	13.9342114399096	15.7734981001127	13.8688001675629	15.0164047749849
ENSMUSG00000033021	18.1611848177389	16.6876831658119	16.6365472148829	24.9464822530678	26.1666143777098	24.8501497133112
ENSMUSG00000033031	26.9701984787179	25.852004020997	25.2051805619083	22.5838659812883	26.4459009461789	23.8079778760644
ENSMUSG00000033032	3.58466509617063	2.2057469467837	2.52819723586248	5.76047553872591	6.24388463824141	8.58707754306663
ENSMUSG00000033033	2.64839383505569	2.69079498563643	2.4579673419718	8.00012272371284	7.20473402901663	8.30265170375
ENSMUSG00000033039	4.02228657199643	4.64178626321674	4.28830629032427	4.32503586523654	4.53131146182667	4.43997884977655
ENSMUSG00000033047	96.1455809346841	85.3860078730672	86.4680908784155	101.905293350363	96.584554872245	98.9996064185037
ENSMUSG00000033054	9.57476917095261	8.30169264319875	7.79633928272717	10.0781161436168	10.6893759277929	10.2627727376092
ENSMUSG00000033055	11.5368929549804	11.1066106438449	10.052184931112	9.85028425899005	9.40467115187567	9.7427403153258
ENSMUSG00000033059	9.37112658151192	8.7621484443735	9.12912298856591	19.7665492282781	17.3461190479176	19.4319467549136
ENSMUSG00000033065	21.3455877941484	18.2838926676737	18.1409316871175	28.8290454453299	24.1154243846377	25.21170173074
ENSMUSG00000033066	16.4025902548244	18.3843770244164	18.3933939525588	22.5593376059927	23.18433056047	21.634992395279
ENSMUSG00000033068	7.89927890693365	8.52765857909253	8.33571479587881	12.5803248587638	10.7181717655224	12.5261841326401
ENSMUSG00000033075	17.547521756233	15.885027330307	16.3725283071824	18.4355058040446	20.9204185020067	18.5621991370004
ENSMUSG00000033082	1.05867759393034	1.0230053388079	1.03310799205067	1.33210892912296	1.31973880702065	1.35678783865601
ENSMUSG00000033083	2.12165951315852	1.70240554803433	1.94277343768155	4.14450371928212	4.20229681853002	4.24349959240847
ENSMUSG00000033088	17.146218034911	19.654515881485	18.6914613758084	9.37114561385736	10.9416618627642	8.70576741677419
ENSMUSG00000033096	49.444466585817	46.7739501061602	50.8698499750851	33.7429574303911	35.436563777253	33.0528741962122
ENSMUSG00000033099	8.12285961816315	7.60081719325924	7.23567957777352	8.67138629454147	7.90119647453261	8.68018332426346
ENSMUSG00000033102	1.31241971357822	1.28994501359608	1.28494308502342	2.21909229933397	2.27165538724283	2.10395134773669
ENSMUSG00000033105	2.35559340714458	2.30929331904689	2.3152598100601	3.46480201473716	3.17601754971145	3.52089288573979
ENSMUSG00000033106	5.83871687102308	5.91181943106817	5.54232550619658	6.59229135065386	7.4863825194915	7.31382807550763
ENSMUSG00000033107	12.1795326228073	10.7317634774836	11.8735029322644	13.3888000428765	12.215331184609	13.4639992464734
ENSMUSG00000033111	9.38191781007606	8.29641300716103	8.25399625587035	10.95404257007	11.250305720447	11.5177988197384
ENSMUSG00000033114	9.79744358638029	8.97062367542963	10.2150338273892	5.01754927206873	6.63278003175034	5.01698510301605
ENSMUSG00000033124	10.5234653090518	12.4279527758325	11.9280863320353	13.9925963811726	14.7995569903433	14.3672002088372
ENSMUSG00000033126	2.31973114769631	2.1374506976871	2.063770571653	2.43900788406558	2.38636390920369	2.40185875940004
ENSMUSG00000033128	26.8021793734509	28.1404157646736	26.8061484406455	31.9816894520324	30.7625884873161	33.5214200202806
ENSMUSG00000033147	8.97299922029828	10.6272397445708	9.86815339179947	4.03570656985696	5.93759974143997	3.28954363752434
ENSMUSG00000033149	1.24695315658151	1.18503626585799	1.26319736595011	1.07417464950466	1.21108503533728	1.1409946777847
ENSMUSG00000033157	8.606989649081	9.01111811464026	9.28620501045606	5.52503289237306	6.82482533900217	5.46978541944061
ENSMUSG00000033159	30.0250928048674	30.9799706443713	30.3451651318385	31.1228174376803	29.8635053859411	31.4608081215505
ENSMUSG00000033161	77.0766355915028	75.2716239059184	76.4132085089792	121.806308822831	108.681780924578	120.732933314394
ENSMUSG00000033166	10.9423163239459	9.42979939528953	9.54932785485225	11.0687765849203	11.7497684269412	11.9131003087262
ENSMUSG00000033170	8.9161528935453	11.2594659573081	10.2025833274599	2.25856574212818	3.61222569897992	1.61614713970355
ENSMUSG00000033174	13.5280216140372	13.1784533930456	12.5638338118108	7.75752128275042	7.13223470248479	6.58514033929598
ENSMUSG00000033184	18.6139962863357	17.6478275508817	18.260670395373	23.1004701707295	22.1788657631137	23.8215936754238
ENSMUSG00000033186	31.8734605364206	26.2374482381201	27.9825405499784	31.967723694913	30.2574106967463	34.074214696338
ENSMUSG00000033187	1.15218188304435	1.08812054334783	1.14531245063757	2.24601594128074	1.78797606805167	2.53989182604377
ENSMUSG00000033191	3.14386179354163	2.48230450591577	2.87795453823276	1.61235474034411	1.72324813312763	1.50515766744106
ENSMUSG00000033192	24.8171330923636	28.2790449357838	31.5008112892525	14.4644190060361	15.822359642531	12.6974053378697
ENSMUSG00000033207	1.18028681945762	1.09188902973576	1.11867829864697	7.29756912587153	5.35577495880042	8.71993028054258
ENSMUSG00000033209	1.34425639956605	1.24075791307532	1.27298839605017	1.6012778224993	1.59497309865616	1.76255580716029
ENSMUSG00000033213	51.9412890356364	54.5935626149046	56.5207649723196	4.97969940033304	11.0771393975608	2.78952272753133
ENSMUSG00000033216	12.3627915837115	10.7230608926632	10.7806536814961	15.4978768603398	13.8525691117731	14.6204121774747
ENSMUSG00000033220	448.097371379747	517.324760550748	506.076796770285	246.184438223547	269.08206389328	225.949721978764
ENSMUSG00000033222	12.1965130886533	10.8344097186918	11.2125720549715	13.8324286121654	15.6508404205665	15.3703715929857
