T1	T2	T3	T4	R1	R2	R3	R4
ENSMUSG00000031562	7.95829176910306	9.66470905851014	9.65589460491642	9.95158671435581	10.4727392798549	10.7761741088412	9.35690862265308	8.53812467975369
ENSMUSG00000031563	3.88086184007674	3.78960029600471	4.34741292637431	5.46645532807303	4.2655734996098	4.37407841286717	4.56085501745259	4.81430111688782
ENSMUSG00000031565	35.4793397099512	37.312411755086	43.7661100415227	44.757005256845	48.8389859001382	41.8603982054324	43.1885092996262	38.6606651612921
ENSMUSG00000031568	14.9152523306864	16.4914828499226	17.2669010292279	17.5666371280605	16.7890306627327	20.8163316934903	19.4293847160128	17.010890250191
ENSMUSG00000031574	4.8250776501944	6.15478336305113	5.8719029211077	7.73489465554317	6.69942641693552	6.64724466757473	6.14922718642465	6.85868331167562
ENSMUSG00000031575	12.7146281607063	13.1226872789421	11.4250327694763	18.9576175243129	16.1598146724664	16.1328348783989	16.4100984123943	12.9985797724148
ENSMUSG00000031577	16.4914856542335	16.2254848549259	14.6296446902025	16.1974925085759	18.2024051823999	17.7940081622657	16.6500744963761	17.8671472536874
ENSMUSG00000031578	45.1714014242218	57.981089123191	44.9638211587642	45.9561971725918	56.9457626427399	57.9505831366776	49.2988199985607	51.8616695730664
ENSMUSG00000031583	18.6532647861096	19.5562322851962	19.4562315804141	17.2807858001275	14.2215428811583	13.5410422574771	17.0098681744244	16.8918982629854
ENSMUSG00000031584	5.00835642908224	6.43392847782915	6.20087891649326	7.85479293107821	6.09302793604557	6.76197205297327	5.7601879115815	7.1516934991761
ENSMUSG00000031585	18.2726162641591	19.6888002892831	19.5794924316894	23.7285248880386	23.0393887956556	21.1391242928751	22.7634682250057	21.5338120920301
ENSMUSG00000031586	61.1617676455842	68.848039836249	60.6325025031012	59.4734891427093	46.9231942048987	52.4328665240317	44.5337326573054	43.1737250945536
ENSMUSG00000031590	14.4221796334207	17.6680837883452	17.1759713968182	18.1829110135815	12.7656538196891	16.3123208280804	12.4389205010193	13.5376808384831
ENSMUSG00000031591	32.7690795522429	25.0409392493687	36.7667044492464	44.6270709079198	33.3617195433744	33.3485422132839	36.9014333221529	34.1147521368765
ENSMUSG00000031592	108.730803187531	88.2608949374471	96.444966405557	61.216576154897	48.5213230231608	50.1090772050726	69.6243603300255	76.407201000285
ENSMUSG00000031595	9.54865106549004	12.0703893309799	12.532892626299	11.786034644219	5.69987698441269	4.68112645803244	5.73063251948446	4.92216652429691
ENSMUSG00000031596	68.8555309442752	68.0002905722089	69.3070288718607	55.9406687150771	83.611359836459	98.6985543752246	85.0534804709725	85.9347000697697
ENSMUSG00000031600	47.5229848995209	39.4752173646516	44.2938643744278	29.3186426961257	24.9546055781803	23.7382445869622	29.9117151874024	32.8034274132713
ENSMUSG00000031601	24.8831237232817	28.6355320903699	25.0152524595538	27.946806185793	25.6531135424655	27.6412059482253	24.1241820732253	28.4079915722221
ENSMUSG00000031604	19.2728053293817	17.4327166842163	17.4232295701846	25.4482049769609	25.8914603077464	28.3057449748101	20.1204231594198	17.3274582643532
ENSMUSG00000031605	6.07618651396037	8.48353669371552	6.66696242198132	5.94930080563488	8.04601701408774	6.24985412938566	6.81008739601818	7.79065904377867
ENSMUSG00000031608	7.1513421242171	7.38999518909179	7.10977422184539	8.67959559403847	8.92327245955572	7.94580397029875	8.6833488384842	7.38723911492409
ENSMUSG00000031609	26.6980076376257	22.6567633375725	36.4039456972491	24.3313177055671	9.72640511248472	19.8215211103312	14.2939608595088	12.4208435336996
ENSMUSG00000031617	20.3693036983044	20.6090615441533	17.1158665048967	17.9295507095852	20.6078586990475	21.2872496554293	21.4671398893782	24.0457153188221
ENSMUSG00000031618	1.63243989441764	1.50362825960844	1.59624075071996	1.63531705430808	1.37569962255384	1.37191517670235	1.42542793463402	1.61365415447446
ENSMUSG00000031622	8.02593008520612	8.19524454178501	10.3283060829528	9.79122868721343	12.6803323601439	10.2542535135712	10.4801678614995	10.0298873297054
ENSMUSG00000031626	6.32044143962029	4.24610949212527	6.16711050585014	5.24114922588757	2.29726009748748	2.13272383084054	3.08919878499184	2.52893007079023
ENSMUSG00000031627	12.0233773329281	10.3930163425081	12.1464689549473	13.8562775132911	11.4405172158655	11.6288155234727	11.6146326194445	10.47921554937
ENSMUSG00000031628	6.36164730454599	7.80145027069246	5.94597863803682	14.0956284968895	10.7203069011725	11.6716656434169	7.8272378355429	8.55353764308128
ENSMUSG00000031629	4.61608158538183	4.03143219286408	3.55056342401002	4.04366470178938	3.76906848051728	3.58654506841476	5.69176813936473	5.11494865578491
ENSMUSG00000031633	184.939386370963	157.421901151787	181.005856980992	147.558485962246	188.04805852396	141.851180697881	190.579527733899	197.467514096544
ENSMUSG00000031634	34.6566674921567	50.2667405202477	30.7350426674009	28.4984730840848	30.4601752847615	32.0069579929136	33.4420995710799	34.7422810356384
ENSMUSG00000031637	2.69024859986105	2.95960121708506	2.88022368277313	2.7166653086116	3.19275256174257	1.89052916008993	2.59401790883919	2.18605123337771
ENSMUSG00000031639	17.169467376715	7.21144377162756	15.8780129056438	8.88891653344697	4.9086571351194	3.76514659103031	5.12460121483917	4.48893090413255
ENSMUSG00000031641	8.42003744900163	11.6310677771164	10.823235872618	9.61349268303665	10.9294036006729	12.7834774374087	10.442742753369	10.2180566513862
ENSMUSG00000031642	6.52514199618965	6.09809862174362	5.96101904431855	8.9746262884571	6.27364602507228	5.91161749721316	7.2779155632469	4.85866269938934
ENSMUSG00000031644	25.5882655993961	21.6340717847873	23.1960905098246	15.7085814028534	16.0123478970529	16.0156091511549	17.71863959016	18.8544457387291
ENSMUSG00000031647	2.10068229195928	2.17579510017504	2.14636343232345	1.96410741935133	1.87712666417859	1.56104977102535	1.97115314475992	2.44952182597567
ENSMUSG00000031652	29.9976700077177	29.411769029734	29.2578851880862	27.6173931749407	29.4744480433591	26.2475287927404	33.0758676883047	34.7377928526464
ENSMUSG00000031657	33.329296002651	29.3534886958351	30.4866819248698	43.1982629360074	34.3293293271736	43.6899451530721	39.6655672357921	37.588208762446
ENSMUSG00000031659	3.22909919187938	3.56591447104658	2.84793554130043	2.5000037424896	2.82076373118201	2.45047063136028	2.52723219238752	2.61482508134265
ENSMUSG00000031660	13.9017738461199	14.0993710324156	14.7373868965878	14.4788866242001	15.485474647186	14.7734494362752	15.0016841846749	15.5509673108985
ENSMUSG00000031666	54.0407581173571	48.4899463008567	50.039681903682	36.391287873333	33.6062264706217	29.3515252312556	40.7185278528089	40.6317165932998
ENSMUSG00000031667	20.8806763959264	24.929327269052	24.6680407143984	15.4947774755249	14.525824452622	16.6650876486826	19.0469106763289	17.4409984845556
ENSMUSG00000031668	5.40905250084451	7.02428897686072	5.36776406355013	6.93387254922819	6.72527764052887	9.66314054817227	8.52874527531146	6.44171045026989
ENSMUSG00000031669	4.2406924092892	5.65726184453513	3.88297433258002	3.61113039430389	2.76469945774398	3.28443846161837	3.66437121746181	4.47583067726941
ENSMUSG00000031671	58.4866543556276	75.2902576815122	58.6163469904852	26.045895437103	25.4138726606826	30.8443200304941	30.4064494696627	40.4075971959523
ENSMUSG00000031672	22.779566485473	25.3627184647287	25.931818774769	32.5687286491461	46.9023264929807	51.1729291282551	48.1975019487442	43.9635524467868
ENSMUSG00000031673	160.317185773078	151.899048730168	147.71767000769	94.5973228029793	75.3405232685524	78.3868490911188	106.3074892813	104.315582824231
ENSMUSG00000031681	16.9481770384427	20.92887040849	17.4344483692484	19.2326317571683	13.3643492205561	15.0780144311058	14.7046021291994	13.4453939249179
ENSMUSG00000031683	8.13105092113286	6.40185136838725	8.33225176360047	8.49576112354423	8.03366761717892	6.40064655205089	6.19915119905321	7.87059619788181
ENSMUSG00000031684	7.52837260490224	6.17987618887961	6.88711034424355	8.57980077227473	8.26453626219342	6.46119656580818	6.60073805016937	5.81159480009073
ENSMUSG00000031691	8.70994727907211	9.40914385985127	9.08884876633804	14.3013974857227	16.9768103556911	15.5992691784802	13.5296493986573	11.4722803881597
ENSMUSG00000031696	36.6321753781465	35.8830280695398	31.9453956043395	45.4269138075907	45.2128303117433	41.4684160444101	38.3460293603663	40.3631782063291
ENSMUSG00000031697	26.5219264350257	26.1506662346958	20.3904324906716	20.3887627424828	15.213670065411	13.5840733658016	18.3587752901192	18.0433441702471
ENSMUSG00000031700	19.9276941495763	22.9018090046208	17.022311220501	16.6218335699256	34.2876679590699	34.2081643806403	32.5458885823804	34.1565484618766
ENSMUSG00000031701	125.390876028919	150.151864179219	109.686171131238	115.275451448847	103.223117959432	125.139869999723	125.495555702207	132.247568512594
ENSMUSG00000031703	45.6593687686	42.6590691470459	45.0323467878346	40.2371777947839	41.8528588887707	40.439146258126	43.0007961001653	47.6632566577701
ENSMUSG00000031706	2.54904501638893	3.0532026015221	3.58618711050535	2.85809680426739	2.59825429076837	2.58215497509905	2.7092576798503	2.43323252185982
ENSMUSG00000031708	51.6730261373298	48.4325171956226	56.7878845815144	93.7075922774106	113.48615055225	102.523396918126	104.438967211673	84.2717109241573
ENSMUSG00000031709	1.15941960729517	1.17455619515394	1.19449923251832	1.13211950552892	1.20834635986394	1.2221128796054	1.28835091732537	1.48043114905987
ENSMUSG00000031711	36.1048645540424	44.8920457173606	35.4372691336329	22.8199509390591	27.6592679448333	34.0474225889873	35.673227132979	33.8815923174132
ENSMUSG00000031712	1.98048071681729	1.58558663204472	1.97873481721955	1.98494121941472	1.14561313987346	1.17741091641437	1.29313203602316	1.22384868527999
ENSMUSG00000031714	48.4555170218501	49.9355424628267	50.5732620801201	47.086357924201	32.266310443907	26.1243752360867	34.1818996468497	32.6150681181042
ENSMUSG00000031715	42.3695993312484	22.0190444631528	39.9662301448757	24.0950428560571	14.1802163511835	21.1560625520661	21.1055585571567	25.942888118858
ENSMUSG00000031722	22.3692442108258	23.0137035609259	31.5452585037977	32.786872498985	25.3746652518	28.3065078767815	27.8212543830679	24.498619756173
ENSMUSG00000031723	4.32938993191117	4.74403643472404	7.69682468586414	10.0731847093227	17.0229925533142	12.7310856444286	9.28586555158802	5.63260183917547
ENSMUSG00000031728	2.62220855151124	2.92025314761766	3.30011513116097	3.42236123568354	4.36633254222549	3.39978107354015	3.70347991459876	2.54149164248496
ENSMUSG00000031729	14.2843469293447	11.5496070672572	14.3875240835473	16.1900762997633	14.7126331120323	13.6392714511247	12.2619315316246	14.3813477598878
ENSMUSG00000031730	3.36765126459468	3.59245523942258	3.18010802469708	4.08521776767022	4.72191316385788	4.60106413317689	3.79133768581866	4.08519582785427
ENSMUSG00000031731	65.0685472569082	77.5218026362197	65.6626075791667	74.7515247831091	64.7087774648346	59.3383872892663	62.389598348087	66.1581699258912
ENSMUSG00000031732	5.89874549784892	5.55691784426748	6.15688214935715	6.14966335748543	5.74499142209126	5.07701410846422	4.31471584247348	5.46373564926925
ENSMUSG00000031734	2.17587623878723	1.81317270301407	1.37753235307595	1.68386748422245	2.21323087719898	1.61590252641672	2.57734476589319	2.16567492225498
ENSMUSG00000031736	10.478796249848	5.21168285276754	6.02807224355116	7.45144454623099	8.18138600009221	7.28877274307628	5.40479423759198	4.79494039309894
ENSMUSG00000031737	5.00161969558799	5.23551366330701	4.82435832108847	5.97453253523223	5.79392718378705	4.71686305824375	4.50930776302552	4.18233825049816
ENSMUSG00000031740	2.32607280360615	1.90748805550791	2.21340222953535	3.67114906727238	3.07605166673394	2.64961027543191	3.27134472357128	2.52636004114896
ENSMUSG00000031748	36.3925375718174	32.1371862589514	43.1667155889181	52.3516910682476	55.0978901674518	43.6340969686871	51.4287358845122	48.2240519571466
ENSMUSG00000031749	18.370543184954	20.4434476766406	21.1544564590497	20.5044575757734	11.175297818801	8.70018263236186	12.291518043672	11.7844552679889
ENSMUSG00000031750	1.75754493123603	1.4147361892878	1.69317967010204	3.22352125507627	2.39224322823336	1.84813481533064	1.62282396963496	1.71342420631552
ENSMUSG00000031751	28.4389412374016	30.9482284973965	31.3750855026571	57.123753023142	72.0327917297781	83.0513600056106	55.1277370456026	55.3235758665646
ENSMUSG00000031753	27.0353828020398	34.6101480457325	30.1868234495651	37.9914341388042	46.3744801909827	42.4313151456851	35.585617559709	38.8416325145049
ENSMUSG00000031754	5.24323445764694	6.35233194702435	6.75675800275962	8.12696388946556	6.98914691714277	8.4321363547004	7.55860989581163	6.20025963719916
ENSMUSG00000031755	21.7035496815628	23.1223315380029	22.3315636729509	17.3301261151689	21.6740243343059	17.1848088048234	22.4938300056187	23.163649918656
ENSMUSG00000031756	2.49840385077083	2.71525055137169	3.16050713356594	2.22299169034655	2.78024747058754	3.16900298610254	2.06393898377169	3.39465201489754
ENSMUSG00000031758	9.81733912601044	7.87402441316042	8.74544185505973	10.450901136686	12.8691317712536	11.3192667341846	11.7289243130916	11.3631449828213
ENSMUSG00000031762	305.193575489462	314.762130490374	338.833976517521	505.754426520139	1016.62856908251	1087.04852594186	797.257896756692	598.61028069016
ENSMUSG00000031765	91.598882785363	122.684362427712	126.642488738809	114.232382925627	187.158816708496	166.662225938609	129.741158711396	120.667650341313
ENSMUSG00000031767	3.83208054944591	2.73444711167861	2.58122441257824	4.31510698321212	7.11649165355017	7.64006547616275	5.57792317731684	6.48495618512484
ENSMUSG00000031770	15.5499466134404	32.3858835132085	18.2201170914899	32.6500668331957	59.0709976016678	74.4399395889543	42.4027977068656	41.4785394109282
ENSMUSG00000031774	14.4373915813384	18.2410727571873	13.9998331448305	20.4598741516317	21.9847135331184	21.3830507948912	17.7418898457948	19.359643752874
ENSMUSG00000031775	1.35320630750257	1.77348514637683	1.96958776285301	1	1.72126134703678	1.61513504663302	1.79857933178272	1.77614824522315
ENSMUSG00000031776	4.62725585591349	4.70086209820606	5.62657389119004	10.1093933429146	10.9657830562356	8.3016244639258	7.23548534602056	6.48630015759913
ENSMUSG00000031778	2.02605633220205	2.74139155918458	1.5007343137268	2.91328174432009	3.51429747401419	3.1443440720637	2.89806309298255	2.61049506604158
ENSMUSG00000031781	5.40875856574015	6.04096186759491	5.4744729152446	7.3590733512247	7.24623247214949	8.22195518518751	6.64556565455757	8.00570895693214
ENSMUSG00000031782	18.2065173327616	19.6320638732531	18.5132805862673	21.8778359150561	26.0031353892953	33.3552291093825	32.1848901576501	38.0044774648994
ENSMUSG00000031783	4.90005836087646	5.07843511058204	5.06322478099495	5.60011454344531	6.58380054844841	4.22713245431312	5.50347787886653	5.23691747572732
ENSMUSG00000031787	1.63528240607829	1.94110758663483	1.91185137882024	2.90982504740171	3.31982753095706	2.45039563966452	2.35184688465263	2.26695109546079
ENSMUSG00000031788	2.65847270185052	3.64136948922301	3.08472829861658	3.56844379158546	4.11983897558675	2.90056162584336	2.73540402177542	2.13591300934635
ENSMUSG00000031791	5.32378399311414	4.59457556902029	5.10294482698817	3.43313869033382	4.13932057489907	3.4702214887188	3.43572848576872	5.92656809891645
ENSMUSG00000031792	3.61197872621571	3.3303549930517	7.25544050414042	11.689805726071	9.69206080678112	10.3385957810884	9.03311837285998	8.77434887852972
ENSMUSG00000031799	343.055743715909	334.404629536065	348.899753525349	197.272217535935	149.315194228408	115.371015274856	178.605367076024	196.789126349684
ENSMUSG00000031802	9.6807242497748	8.09523874657209	9.35337149534903	5.55969013833292	6.19308169866481	4.28522673256756	5.02081901317176	6.37333400539106
ENSMUSG00000031807	1.50615725316217	1.83132387942063	2.00349447777421	4.49566191711921	4.7209357706951	4.46307692866899	3.70492820741015	4.01895927781633
ENSMUSG00000031808	10.1212472637194	7.61948443557385	10.6402480219305	26.2707907347963	18.7596269192723	18.2047098997619	15.649472303556	13.5187743692976
ENSMUSG00000031812	43.5788581915754	51.5817788943958	46.8808554481026	72.8690518925327	97.8174658789015	88.8153167266183	81.2180114375437	73.3020434281575
ENSMUSG00000031813	3.57510418198634	3.94219695573755	5.2345261479703	11.5159820253245	8.31612563208868	10.3594477931418	7.25940139594948	3.67115290940431
ENSMUSG00000031816	1.8184255874037	1.64969681433066	2.29807177875702	2.41306833993269	2.20330550428638	2.18100346812322	2.42986506262741	2.07906269511535
ENSMUSG00000031818	110.155292807428	120.275959483933	101.897964215951	257.71044441075	363.086772896643	360.518004145601	312.451063968515	308.067725925261
ENSMUSG00000031819	14.6275312579413	16.8257690359962	15.4009876505336	11.2196121769604	13.7052915456407	10.3837523081853	14.9767395193091	16.1672658156104
ENSMUSG00000031820	8.59553773342591	7.88728338903124	9.54292749042717	12.9667265182275	15.7348710305451	15.6455001871283	10.8550049542832	10.8355956873479
ENSMUSG00000031821	2.65708097650631	2.43243499223248	2.70249666667114	3.40931775210678	3.63582185192487	3.51705149411287	2.79261514337241	2.91648912858948
ENSMUSG00000031822	4.0544143600391	4.39668182527415	3.85312116774988	4.62563952453279	4.07963516197654	3.65974485716895	4.33521492929959	4.29601249239265
ENSMUSG00000031823	7.53897776910191	8.58457759002208	8.5721992505901	18.2985717392222	26.8004278919491	18.9231849574053	16.1259569086907	11.8550201166861
ENSMUSG00000031824	4.0260271152384	4.84883233894241	3.98334696262465	5.17971596013851	5.89348083143415	5.13695218175174	6.00089364763237	5.52895294740103
ENSMUSG00000031825	17.3480804636826	15.8723881785591	16.0830945720147	30.7708022094973	23.8535331377875	17.2693700937934	21.9301320470081	19.8938567503902
ENSMUSG00000031826	9.4441048997747	9.89601334413836	9.85431916769635	14.4917914379248	13.8252114307873	16.3079052081022	11.7325975894664	10.8579933092387
ENSMUSG00000031831	2.14544767961265	2.12218409529733	2.25039357719222	1.9992562105512	1.78789045268647	2.19992920424894	1.99130791338566	2.43831310506386
ENSMUSG00000031832	2.02804996497187	2.17926427109525	2.25426810773213	2.69047553850324	2.59948112192612	2.46157179843967	2.93193756384177	2.53678501552327
ENSMUSG00000031833	8.21309865015271	9.60001027381799	10.8563485155772	11.4944976355905	9.3270404278402	8.81644740688631	9.11796158423728	8.97044785295163
ENSMUSG00000031834	3.79417994541847	4.23599058276847	3.75344543839585	5.60168272084849	6.00357113430596	5.43846798847489	5.19692834514678	6.33035703469572
ENSMUSG00000031835	10.8699546034204	11.1487882053884	11.4219616153242	14.459920318608	17.3284899809322	17.6034039618063	13.8516960168246	16.3817579577594
ENSMUSG00000031838	11.0550382768852	15.6163855986209	14.3251602637964	19.6777385369746	26.4889789796851	13.7670754894895	19.6717039092551	22.1157080921916
ENSMUSG00000031839	106.589095858334	116.306273712489	127.075304170447	125.843745606891	159.9242059413	139.286228538032	164.783885243388	155.683518242942
ENSMUSG00000031840	4.38826089263314	5.3083520331928	7.8008231643816	11.114953866091	17.0698511433619	11.2246152573107	9.98611704261233	7.86219941378898
ENSMUSG00000031841	20.931397114662	19.968388889475	25.089954887796	21.1717687810561	32.5259305838112	15.9785335730039	32.364678363952	27.8986191260329
ENSMUSG00000031843	15.0552757902884	19.4677569246501	15.7737314049975	16.3818013512602	13.3636941904003	16.1711710175227	16.7335312583595	12.6754237349725
ENSMUSG00000031847	1.17144035994203	1.37543659070609	1.55777360551222	1.31573720541722	1.84021130306018	1.9668179577985	1.93967729289683	1.93285329127771
ENSMUSG00000031848	6.69960426912127	5.02630376195075	7.95377861488312	9.12656366116016	11.2121249836446	11.4294603381415	12.941723798336	7.69513267779058
ENSMUSG00000031849	2.68942553373334	2.77275688194334	1.94470595768046	2.94460662939082	3.29991614965702	2.8213991600754	5.22481400097785	3.29815512818085
ENSMUSG00000031851	4.4081931275048	4.73179456894233	5.43536205745987	9.9444110937431	10.6507369977859	11.7406488674915	9.77986254589613	6.56346972914323
ENSMUSG00000031858	13.4803728445932	14.7347277705584	14.91265435839	15.4821581588501	18.2317651336493	13.7355197915371	15.1412594118821	15.6371774331566
ENSMUSG00000031861	2.08492189160554	1.48159452325057	1.50084223060476	2.0125365553035	2.48495275814407	2.25478458847422	2.20537914812972	1.92048123171169
ENSMUSG00000031862	6.2997185495846	5.61379444496847	5.18693504950013	10.9603595958744	14.6963384622129	13.7099627566381	10.2501688700918	9.78207278847898
ENSMUSG00000031864	11.644308390264	14.6704854788116	11.887215816205	12.1650619124101	15.9701271602805	17.6064131637962	16.8905842144499	14.8180476666367
ENSMUSG00000031865	4.73907417749051	4.18908230161454	5.89797771061226	10.1875800185928	7.94413933230393	7.50208339899238	6.08038996661387	6.28813378755175
ENSMUSG00000031870	3.27120525616911	2.70295290846044	3.22882737879813	2.67085434180435	1.92757831763784	2.20383955562583	2.0757252145016	1.99196583890661
ENSMUSG00000031875	12.4712272523585	8.49014584428492	10.1162849435573	14.0827743036739	23.522099681369	20.0615733881158	18.6510471295432	16.0649057031627
ENSMUSG00000031877	1.83279598421646	1.13026691080113	1.21772484916112	1.24649368397735	2.45765934353918	1.71038830748925	1.92922547830637	1.67225072116615
ENSMUSG00000031878	9.47348508766303	11.4494943192802	9.45839671932266	10.9898171264065	10.2283701449348	10.752957540358	9.54988108391561	10.5114849771034
ENSMUSG00000031879	4.70520342184073	5.25985569585475	4.16436267702356	18.1447366183415	19.7641089264392	15.380720165824	11.8142730544623	7.97881195284684
ENSMUSG00000031880	1.53921635086395	1.94466226501064	1.52629494293099	2.34063178660349	3.99499543749883	2.18056446217657	1.88664541016517	2.48958028112127
ENSMUSG00000031885	48.8263453932217	38.7457273290454	49.3023067387121	55.4409139247234	51.9338746335665	69.2620258133379	55.6043842115742	54.5541138616074
ENSMUSG00000031887	1.80553623238598	1.88202036229827	2.35133782934043	3.64254655759491	3.4674056028292	2.00207231651459	1.99342082545682	2.01149388162043
ENSMUSG00000031889	41.070696372912	35.3013799808342	39.9267863360743	39.7115099495808	39.3115756574123	37.3049060208947	35.4680157904415	35.5376342303809
ENSMUSG00000031891	3.12586046328112	3.32770686237778	3.02981090353794	2.53201183150268	1.4529834851281	3.48355999184863	3.35573011775787	2.97303150971246
ENSMUSG00000031897	4.24311283490636	2.70449930425833	2.74096841628985	8.16730681404762	5.45036406441641	4.22749836497547	3.66636119723585	4.09495138778425
ENSMUSG00000031901	6.21178694223758	7.10710187548578	5.68529828630262	6.93585946184372	9.06602850937777	8.18857587445472	9.64503109465081	10.299829734584
ENSMUSG00000031902	33.2289540823635	33.5505531824486	33.9407072506714	34.1321453577652	34.5680141452547	33.4414716503063	35.8157974536667	35.1168738876671
ENSMUSG00000031903	5.14802041615828	7.19345506619364	7.67102179186895	8.98654110731626	12.0885536049096	7.50480468698028	12.3161315148143	11.1014821348524
ENSMUSG00000031904	10.5238548754994	10.8818915330811	12.2875529000296	11.8997535105311	10.4091716270875	10.613400809929	10.5826035104116	9.42817161921407
ENSMUSG00000031907	3.19818583040211	3.18557530385196	3.15784054190137	2.84967307740481	2.52721812843664	2.13151844327279	2.57875836724285	2.42769633918736
ENSMUSG00000031910	4.99857380779534	5.15774432792783	5.70295985919705	4.6555446949252	5.55844003302115	5.03657848622518	5.04429986168829	4.21483363876574
ENSMUSG00000031913	15.4457001177964	16.5607951865108	17.290677040332	29.581610385702	30.5943664113075	25.5560167612227	22.7632367406121	23.2572192777157
ENSMUSG00000031916	4.60959327992326	3.78742376727991	4.56945200095888	7.56022343695294	8.94509014129952	7.7306752766215	6.62294830494831	5.48477540240586
ENSMUSG00000031917	12.4835677199639	18.9714917174358	15.6255735137077	16.0106209753293	16.4654967649795	20.5674423600195	13.3888837082477	17.3188345901351
ENSMUSG00000031918	35.4357967336139	46.079349372765	36.8235546298459	24.0691538724691	27.3307612580269	29.5508867771123	28.7949994273588	31.2174451229706
ENSMUSG00000031921	25.4868516805384	20.3408264230564	24.1843085161838	25.6623076987308	21.9388091663262	21.6882282146743	22.6001050796459	23.3400484312841
ENSMUSG00000031922	23.1096228919923	28.6040385740559	22.3001868188232	20.6455368431299	18.3987790720625	22.3323442467149	20.9511031414575	22.5836978470328
ENSMUSG00000031924	70.312114085477	80.0859439988594	66.6704757155338	90.5330053211367	90.8634151405191	91.7032629707583	78.3308255523483	80.4633788428925
ENSMUSG00000031925	17.9697043852172	15.1610648591877	17.264970984974	13.2149475509879	10.2407499214764	8.98149661247857	13.0304518475733	10.90394109773
ENSMUSG00000031928	4.12493976227896	2.80952476933961	2.97960356670131	5.19182978160274	4.77966432113952	4.13979708431589	3.42098059292203	3.64109809240246
ENSMUSG00000031930	3.04997207400312	5.18706658601102	3.16437880303072	5.02949178985869	9.24344540390743	7.70879750541091	6.54239702881344	7.33625652686845
ENSMUSG00000031931	20.9394707625494	18.2454989242582	16.3985169746273	8.9841048988197	11.222614519386	11.7661374832866	14.7338802845837	16.9148248630964
ENSMUSG00000031935	10.481637989609	13.6837709958022	10.4219275038088	12.9113533418044	10.3918271184985	13.2112775171957	9.9594579264617	11.1819528375617
ENSMUSG00000031938	75.2595093337925	73.8604134319619	60.2749066871562	36.3971683443085	58.1676189792943	64.1789436789904	67.6797581497925	76.0234234951502
ENSMUSG00000031939	17.2716957402546	13.0176629649498	17.2813669778649	13.4167973887003	12.1564545568939	15.1475119479205	14.0055495712157	14.563001471974
ENSMUSG00000031948	27.0130093894672	32.1772229603307	25.8749965120537	47.6126791230249	50.961138417601	52.9854322425259	37.4733080307992	37.1951941961209
ENSMUSG00000031949	5.19923054475283	4.71372035023235	3.82435789609795	5.98223115404797	3.99025502053539	4.26820223799245	4.6737544913558	4.65045548302758
ENSMUSG00000031950	9.92430391264107	12.7703960602049	8.05249345932084	11.6458226255881	12.9282949929975	15.2303232024825	14.6739015587477	13.606805563479
ENSMUSG00000031951	5.73046698263627	6.05480578693297	6.63231711839615	8.32120935563948	10.7761851348021	8.4869309256801	8.91898552946887	8.22812205813285
ENSMUSG00000031953	3.85056070372919	3.44895409966512	4.37080511056842	6.33056893065399	6.73140527856766	6.45545430180872	5.11034911162132	5.68073488637303
ENSMUSG00000031954	114.186730269093	125.882065961185	106.683419991788	113.269503147302	103.358373481578	121.831292013653	116.37258888788	122.097198103355
ENSMUSG00000031955	8.95675335715657	7.4600903373438	10.4434515336817	11.6164876759766	10.9919718043533	10.2112515717195	11.7693836557281	8.5443133924378
ENSMUSG00000031958	2.82423911037287	2.67967145603077	2.31515999817508	4.20694171782131	4.79289926114085	4.09452732068467	4.44276501693999	4.27980343312973
ENSMUSG00000031959	6.15258723344941	5.87247708355293	8.06198665283184	7.05410407019158	6.84847455911995	6.32756291195951	7.16182801200132	6.16758851625515
ENSMUSG00000031960	14.0435403729666	22.9249745506749	15.037270070689	30.0469443252908	52.1206962416564	65.9037011203107	40.1020803030158	40.0335269027349
ENSMUSG00000031963	6.47306729665621	5.12613825248712	6.14487666514144	9.05542139487033	6.20335553478721	6.49136158108562	7.15948426736191	5.33750375185907
ENSMUSG00000031967	5.94877382509728	5.18513653987961	4.92697953632448	5.89045335062128	7.70419844561483	7.52655602655977	7.78114883901699	8.3255236893261
ENSMUSG00000031969	14.2832937354328	13.5001071154039	12.4550042346599	13.1580612725903	12.1550261833302	15.174954142797	12.7543371885373	14.3972174251639
ENSMUSG00000031970	2.92683834477478	1.88833177812867	2.9796472868269	2.82099597542954	1.99402458274979	2.61478844850866	3.66807835292638	2.14607323304354
ENSMUSG00000031971	1.95437057835291	1.97532049602062	1.77625058455123	1.70305568523879	2.55909018450375	2.26636748416995	1.9938853881324	1.79892123365923
ENSMUSG00000031974	5.89747696139078	9.43293707689116	7.02333317610731	5.36430061923662	6.03268228716402	5.71667480518292	7.10471631732768	6.50493095193673
ENSMUSG00000031976	11.3335091184025	10.3522225328532	11.2498821628789	10.8636032622682	13.7180477695112	15.0461068971998	14.0084882872422	15.2766290428763
ENSMUSG00000031979	12.257653993163	11.1512738210599	8.41829023232036	18.5453767983068	20.7677182465813	17.3558420859443	14.9576505110158	12.9437734618138
ENSMUSG00000031980	82.3920135069026	93.566661052781	106.995272706518	235.660031881886	151.154483362187	85.0432381753017	113.465507868544	86.8272082365976
ENSMUSG00000031982	4.35758219093327	3.71732303247534	5.09640426503221	8.66225087687177	8.6313784275658	7.24699623446394	6.88100865061746	6.68249014460988
