gfp_plus_1	gfp_plus_2	gfp_plus_3	gfp_minus_1	gfp_minus_2	gfp_minus_3
ENSMUSG00000029554	7.08385849123303	7.41854024424828	7.31308922586981	8.00133236432021	7.47047771270994	5.96848130092509
ENSMUSG00000029557	2.36506768798701	1.77996852704538	3.34395730582619	2.54835158636128	4.10234102391598	1.87967209673679
ENSMUSG00000029559	6.73464569191936	5.98876685806396	8.8032227214772	6.03828433691518	10.9867346975741	7.03764816314948
ENSMUSG00000029560	47.2008120314478	40.6062891479947	39.9803114233446	26.1027244385487	22.1219059556385	13.0800041453291
ENSMUSG00000029561	109.470647577063	91.0972289886718	97.2491935273482	20.2297487633185	45.7765888210162	16.607968775761
ENSMUSG00000029569	6.17517486245785	5.07580457783373	5.15707441195659	5.81183619420431	5.21199045352292	5.72288220203972
ENSMUSG00000029570	22.7806765417728	20.6127400485093	23.4574233347568	33.6923552282891	18.2749993944359	30.5543109949647
ENSMUSG00000029571	9.01960209032158	10.261400696472	11.4457948117799	11.7728188021112	10.5392130491162	14.9865811496885
ENSMUSG00000029575	4.76297632532844	6.5280915023652	4.522246353444	4.29558385360768	3.37955179459879	4.36256115388393
ENSMUSG00000029577	14.8180908416044	16.0239297639269	16.5627251536459	16.5250065045397	15.3800230722789	17.9444424209323
ENSMUSG00000029578	8.07163667101066	9.57319302551924	7.85378847372918	13.4385868284275	14.6693852278723	11.8664936354354
ENSMUSG00000029580	834.163375580841	594.848198751172	842.344472736195	611.334096235438	1020.21737771041	723.966118201465
ENSMUSG00000029581	11.3280766120259	8.9006681115255	16.7228198650932	106.51885825872	90.4014415931811	121.37235662117
ENSMUSG00000029587	4.54943526088171	4.88347292540004	4.12829599850039	7.96984123746109	4.80384503712116	6.07907464446742
ENSMUSG00000029591	1.76600603724086	1.70618318558723	1.47453321440397	1.34955891368583	1.07602924708328	1.46421934398301
ENSMUSG00000029592	7.93326299215646	11.1586778311832	9.25150799568765	6.16171208192405	6.27113544336285	8.5360614334258
ENSMUSG00000029594	6.84425986717233	6.19243137499751	6.84319609499019	7.90559191188548	8.96154196367908	6.95114626162451
ENSMUSG00000029598	17.7194999633581	21.2124018454876	19.4708800320964	17.1697133354664	19.7738719383272	18.5973549654403
ENSMUSG00000029599	5.32387243140727	5.10870047310302	6.09247042816305	4.94764192684413	5.57927567879033	5.69918310260503
ENSMUSG00000029600	1.51476473365937	2.98678433852597	1.67592533819088	2.94835085164101	2.55381355145205	1.81174537847558
ENSMUSG00000029605	10.4306336571819	10.3604007362482	8.20479362163374	5.82818735132433	5.16846798753975	3.85613296340604
ENSMUSG00000029607	5.98242011257943	4.34842745615735	5.64218670577919	5.46533679541118	3.3906783882749	3.90986008910418
ENSMUSG00000029608	2.59433327317423	1.66294192395134	2.88989999220936	2.07675727186474	2.95872408832113	2.01957175549493
ENSMUSG00000029610	3.51471963111869	3.47999275540295	4.35068503365599	4.42811099212785	3.28655554614141	2.64249998416862
ENSMUSG00000029613	16.0179539259649	15.5873350775495	17.88756734368	15.8090431725828	37.0912593806009	17.9835901856362
ENSMUSG00000029614	43.314948614703	42.6029275557691	52.1807611571303	38.6376894635707	39.2178072145552	40.446990376377
ENSMUSG00000029616	16.907340469369	15.430342002053	19.80139987926	16.130887472316	25.2677642730872	16.2369552260945
ENSMUSG00000029617	25.171132928407	24.1127375309828	25.2952079734493	27.2409449675194	24.2934855191194	26.9500190069822
ENSMUSG00000029621	21.1430522220232	16.2886175016457	17.3203659750082	15.6661098602384	19.2478991636781	17.573335538876
ENSMUSG00000029622	95.7849367028381	89.484938350499	106.837442880942	91.4698363929741	67.0176276775043	91.9474424126201
ENSMUSG00000029623	18.8588932964663	18.8759222347532	16.3535105402979	22.0405205448728	20.0740234042218	22.0525766642366
ENSMUSG00000029624	6.87372662764221	8.31208913749527	8.4156152411349	7.99642250669048	21.493206983132	8.56603491249686
ENSMUSG00000029625	10.1970918581071	9.46046641571577	7.96268482067539	8.61142179723036	8.49430601453998	8.80447689783428
ENSMUSG00000029627	3.29681919503477	3.73191829602209	4.10331605385916	3.29406803351935	4.72907695195889	4.35781389114624
ENSMUSG00000029629	27.8403977953294	29.1770730023989	25.9703636565917	40.9466366227478	29.9480811065026	41.9866119084481
ENSMUSG00000029632	6.45251468553904	6.88732737216236	6.76931473372556	5.01175245365287	3.48619340685407	6.15165111847072
ENSMUSG00000029634	8.72536568728688	9.25971305755244	8.76753960985454	7.41355672506075	7.65481665102305	8.99176493632148
ENSMUSG00000029635	28.1724151280208	26.0045711084341	24.2891912781619	30.5080637003346	21.9851845325332	23.7634572843867
ENSMUSG00000029636	1.50546386291128	1.3850806892572	1.72642121645316	1.3127260604828	1.2720723287657	1.40716154592994
ENSMUSG00000029638	2.80034814268868	2.55310184603117	1.91713493573547	1.88453557413815	2.04506492089598	1.51866601884371
ENSMUSG00000029640	27.4968881705637	30.3779432804657	23.4648103346535	21.4351700659695	51.994478225084	23.1388684675945
ENSMUSG00000029642	14.6183197198586	13.2739121357827	14.4349140649883	13.4878465418791	20.460023698731	15.8562933350672
ENSMUSG00000029647	96.8375567307944	106.634309949592	96.3403342092663	102.857152373211	84.3219420024159	93.7951981357401
ENSMUSG00000029648	8.32523632422328	7.30262457695519	9.14736708932967	2.99335083323983	6.12577164708687	3.8719539717509
ENSMUSG00000029649	14.3812089726311	14.0414451857831	14.9036506245039	18.9374794640041	14.647289347162	18.2545968127979
ENSMUSG00000029650	15.4010715251153	16.7217813779378	18.1990410907693	24.9221303209908	20.6506866279178	29.2660979823509
ENSMUSG00000029651	1.52897956409731	1.5553945318196	1.51989161922768	1.79885484507659	2.32753838793868	1.76288784144417
ENSMUSG00000029655	18.9492267002915	19.4059952094809	19.5827935836342	19.8673008030056	21.0673788781993	24.9119203498139
ENSMUSG00000029657	598.152642413337	614.291648604921	542.002468290948	264.615366952424	203.08257884163	179.770050845084
ENSMUSG00000029658	10.6148707005457	9.89085336132035	9.16988017465505	7.2339279434353	4.93606424964141	4.48492319535523
ENSMUSG00000029670	7.30014660839901	7.20338389424687	7.91429858991859	4.99104290241411	5.58828503068971	5.96611937433042
ENSMUSG00000029672	18.8545636769512	20.6698255414808	21.3813358921862	11.9727452156024	9.25401593573893	9.89365298821849
ENSMUSG00000029673	1.55218084234	1.46416672027232	1.86671964060992	1.31070003120716	1.7473267597126	1.30838983723365
ENSMUSG00000029674	22.7998126054776	23.5948700064104	18.9111625827306	33.8486175293046	28.1367275221529	28.6558471714367
ENSMUSG00000029676	16.6726129692303	17.9556319249124	14.9819594062118	16.4618705272425	16.6308089777766	18.1008148033379
ENSMUSG00000029678	1.87839138183512	1	1.1894464968036	2.66809893566221	1.51220573198064	2.55349242358986
ENSMUSG00000029681	9.04442619314304	6.4773785241145	6.57671001682938	9.20318880326158	6.6290186244971	7.25778113867478
ENSMUSG00000029684	19.3020070143277	17.8818440668227	21.0943008707508	19.4509094264951	18.1621874626417	20.7949668908062
ENSMUSG00000029686	34.906018492443	37.8320664414974	27.9985980083665	48.8712762832217	24.1813198409206	42.9775851145624
ENSMUSG00000029687	11.7104180599971	7.91010509177846	9.61838812826905	8.14220540932558	9.03135647203223	6.22260724127936
ENSMUSG00000029701	18.4994645896279	16.1522351680684	15.6124665341087	16.0422285683693	17.648693814636	12.4854244474544
ENSMUSG00000029703	8.93252618559131	8.68894746428842	9.24535851969009	11.0511690079798	10.3825516371095	9.81560911624333
ENSMUSG00000029705	28.3075094062885	28.403777591941	31.0625166308563	42.9591110391432	44.1862467770488	46.7993186261869
ENSMUSG00000029708	2.70530713968098	2.60016553833515	3.37190069586759	3.59172563286569	2.95078785233916	2.38310938358323
ENSMUSG00000029710	1.33749254129264	1.25933054943007	1.98264457400229	1.06240109870463	2.49294988699425	1.09749361256461
ENSMUSG00000029713	11.8889834874534	10.4799723069435	15.6267209578502	17.5258909736099	21.0145766668563	15.2405670086036
ENSMUSG00000029714	13.171937195071	11.2296791281513	13.4260273097603	14.4912551894238	13.4304045470742	12.4336350999941
ENSMUSG00000029718	4.82781320203121	7.31836144528408	4.98174494326367	7.26266448445277	7.45582273149322	7.54499288204808
ENSMUSG00000029722	7.77390657751178	6.29527543897126	8.55706856113961	9.49532828562483	8.69636473183487	9.04414978194667
ENSMUSG00000029723	19.98311176749	18.4254329347561	19.3253099373257	26.2258360703679	30.3409138359784	31.0636718112231
ENSMUSG00000029725	4.64541611655946	4.66269739269429	4.43545170524198	4.54106653214044	2.84844118758703	2.50482818724199
ENSMUSG00000029726	10.0261173243719	10.7349364639173	10.9511647907403	14.2899577832604	22.0154998856761	14.0670115428504
ENSMUSG00000029729	8.50795490514199	7.66071658249142	6.78547379514974	7.81067844456487	10.6116853373246	9.19508105130894
ENSMUSG00000029730	5.74040723789143	5.85527335961235	7.28876664355621	5.89159726813922	6.76706993975498	7.39968875022339
ENSMUSG00000029735	7.14561548036085	9.4743341985646	6.81771325054058	3.68691514864083	4.08742504114124	4.07322059284525
ENSMUSG00000029752	2.20255962989332	1.93046840651991	2.02123502183188	1.10075177395019	1.64279786801141	1.16790566608349
ENSMUSG00000029759	42.7802891871378	50.7984473568489	32.689723894938	42.8871248012802	40.9515384492742	53.7327169370055
ENSMUSG00000029761	1.49693378886527	1.3403212057508	1.83118312013447	1.39684851970833	1.93713169301042	1.46058945956836
ENSMUSG00000029763	38.2524255499043	42.0239354158183	32.4093278853965	42.9648682343761	30.8181458773056	36.4882408568403
ENSMUSG00000029765	18.4189506318989	20.0636696731079	19.1010081061512	55.5027585036769	33.5966820921653	60.0406235973762
ENSMUSG00000029767	10.3538208932799	15.523260355715	12.0820920300369	16.7468563837065	13.0032851467869	18.7163617396437
ENSMUSG00000029771	70.2590634501613	74.0463786576019	75.1741999257169	105.563886585967	73.9658892804545	98.3502216913304
ENSMUSG00000029772	25.4062451209892	22.4327937370224	21.7297832559628	17.0364771188002	24.1272562901674	15.6594837915671
ENSMUSG00000029775	9.59337984635512	9.85832413210703	8.36826000500155	9.50187211354739	11.4810781455113	11.7698637917752
ENSMUSG00000029776	8.50473110252953	8.8930148377926	7.08309618527077	6.74225495081771	8.62920503485952	7.30093333906209
ENSMUSG00000029777	12.7992321333062	11.3511873553557	12.5751411550155	13.0617653143188	14.1172014135377	14.7603631757364
ENSMUSG00000029778	1.52930739891162	1.29692104644277	1.48963093891006	1.36585415737995	2.33104715351772	1.47113664548988
ENSMUSG00000029780	14.0514108535396	11.3912137433601	8.76962667906676	6.30064664332737	4.33843985733777	5.8774902424253
ENSMUSG00000029781	5.38100985805603	5.82099522931474	4.38850463874028	5.38767446275587	4.60195190718188	4.48734878948282
ENSMUSG00000029782	11.4223839859439	9.24211614203573	7.16725822088768	10.9068377627057	12.6098257709068	12.1125160694576
ENSMUSG00000029787	18.3406574517451	18.5676899167303	15.5661491809592	18.6114705073465	17.2492852904202	19.3585588315886
ENSMUSG00000029790	5.73238968492943	3.96481790043415	4.4795060369059	4.11420815426266	3.57557169601848	4.36383412800995
ENSMUSG00000029797	1.10055440486296	1.13653164313253	1.13222078248109	1.45655675100669	1.34046171254252	1.2717373826539
ENSMUSG00000029798	21.3004779812829	18.8649934051823	16.4348522871708	16.438544956314	15.0864634912233	13.2134729443638
ENSMUSG00000029802	4.26880822958583	4.68580719283061	4.01815408936006	9.43206170566764	6.50193353173534	8.43072883758119
ENSMUSG00000029804	8.51580704643537	9.18104168512525	7.72447968719229	7.95513070343251	4.21224774209797	7.36785166589814
ENSMUSG00000029810	211.304912362727	268.069726957995	256.239351136098	59.9955435969284	110.229115562667	83.1596657340572
ENSMUSG00000029814	6.06818686826387	7.18798966048318	8.54750265156855	5.799355388979	5.22967587191375	5.59640311775251
ENSMUSG00000029815	5.69420580608234	7.56549598005282	6.72094482609757	6.13973434133678	4.30144666551549	7.54421118975708
ENSMUSG00000029816	10.1161883210719	16.1545924873196	12.2448985705736	1.40246263876778	4.08762763590597	1.3887100099982
ENSMUSG00000029817	75.8412414226059	69.9485932120019	71.7725575636564	61.4485109988606	63.4801749145441	52.4940259774319
ENSMUSG00000029821	13.8669722889061	12.5651513055156	11.5918930527075	17.8824096104326	13.2949297246605	15.8111082804503
ENSMUSG00000029822	10.1541935238907	9.52122221628462	9.78633248225914	4.22157443135329	4.59190776630708	4.32294983139053
ENSMUSG00000029823	104.152641359192	102.223061034889	93.9672045456397	98.9679642957225	75.1247081870309	81.8240157719475
ENSMUSG00000029826	46.1441468828764	40.4211459453553	44.8734463262725	29.7582733411211	27.6877420222921	25.9731150637478
ENSMUSG00000029828	2.18941137489869	2.26211896218277	2.4841834463629	2.33815981011046	1.99081007868416	2.31669674563706
ENSMUSG00000029832	8.8421636241864	10.8805211167813	11.3664989008595	10.3946276766381	8.54818902985616	13.0416874864782
ENSMUSG00000029833	21.2429879312077	21.6671719848176	21.0588547385642	22.4070350066311	21.6352254813773	22.7946705566621
ENSMUSG00000029836	7.85286372824376	6.38514155275832	5.18825026041783	8.19627981592526	5.02622414065436	5.97450662387067
ENSMUSG00000029838	4.83051441140375	2.12441905325815	4.60266803636079	1.79404056404838	2.98034194264601	2.19096184730995
ENSMUSG00000029840	28.2561962175367	25.395189858213	31.6494292612817	17.2253099236627	18.7603457217831	20.7029667073244
ENSMUSG00000029843	1.08842866260085	1.09122771654237	1.52924231070132	1.41488445695507	1.99691048506298	1.54325591640903
ENSMUSG00000029859	6.92572004611045	6.19629505705273	7.84442757070093	8.11597497113249	5.06728596827887	7.17942099411942
ENSMUSG00000029860	51.0322142630272	40.0698663804678	65.8413764677296	35.3835338773639	48.854603911679	39.1447123116799
ENSMUSG00000029863	11.0614269289403	11.8258113904739	9.76485302953925	10.995580924128	10.6475814691847	10.2801542528344
ENSMUSG00000029864	4.25621447062805	2.92598961853864	3.17707408665593	4.34646006770934	2.26583794794642	2.51548094029511
ENSMUSG00000029910	2.069366244923	1.94324895708188	2.32326761066267	1.4927597677913	3.74369300391375	1.36953910788681
ENSMUSG00000029911	20.8217263961407	19.7099044166143	16.5929909472611	14.5318016941991	17.2058725796056	15.3542164521907
ENSMUSG00000029913	1.50895278002203	1.55506637379345	1.61156492670163	1.37361310416844	1.16958827018553	1.42637081809685
ENSMUSG00000029915	11.3926570416882	14.0495027888935	11.1910915229084	14.4073265369996	13.6076153350878	13.2634319317857
ENSMUSG00000029916	9.2587885357324	12.7214394348747	9.78764049031894	9.51114418579569	8.12634061886104	11.2381194048942
ENSMUSG00000029918	4.28504094019639	7.15672536953664	3.61259040815527	6.74913103603014	4.51187127889163	7.34492305655335
ENSMUSG00000029919	344.622374183118	436.314012396671	326.774759346808	497.574343868815	406.407348440187	521.230526982629
ENSMUSG00000029920	14.3305410366348	13.6676215815191	10.9404424416082	16.2886917906948	9.47993855036054	16.5068420188964
ENSMUSG00000029922	21.2461139002591	18.8796560721269	22.2105753188352	21.3382307178235	11.8679765127737	24.2814490747519
ENSMUSG00000029924	7.66749190330927	5.421918342846	6.18169075097228	7.40091270174046	8.33737888517175	7.46757626736286
ENSMUSG00000029925	131.608730833355	145.202451700073	119.518779035219	118.140964752759	113.229418144061	110.499816315867
ENSMUSG00000029992	15.0640486116123	13.1987719476393	16.315578512731	17.5627000859643	11.1792472897787	16.614419448172
ENSMUSG00000029993	10.8880321721133	10.0500295539411	10.4012257512179	9.98956497905776	12.9780168184467	11.4599606335265
ENSMUSG00000029994	13.4391337698306	13.6103832595101	12.8109743127304	6.34310894531708	8.769983254102	4.93602119563158
ENSMUSG00000029998	14.7587381171031	11.6566037494941	11.4544031291977	9.21289990250235	8.926965076776	6.93060795518737
ENSMUSG00000029999	14.8457727036226	19.4668072983324	19.8952165735892	53.5698586729083	72.9803495850324	75.5861670570477
ENSMUSG00000030000	1.20370907443561	1.13755739238896	1.20369781906986	1.23169706412206	1.201576931921	1.13445586949145
ENSMUSG00000030002	50.0633116319273	46.4356615492175	53.6909661240923	43.8220873076484	53.8347973230936	50.3544028383705
ENSMUSG00000030007	15.6554988469028	15.6015503513778	17.1798965765825	12.4701381045823	19.1382019507252	10.3688249108172
ENSMUSG00000030008	4.79536160648412	6.90336487281074	9.59490284270068	3.60906327917245	6.33424273864228	9.07111860780522
ENSMUSG00000030016	25.496111703712	30.7720223873478	25.5286339351981	29.6246129313618	23.9537119789396	29.6016233001947
ENSMUSG00000030019	10.4264765318604	9.67323422657941	11.637663757617	9.98013516474802	10.0651598329614	12.1956755439699
ENSMUSG00000030020	1.22490619032356	1.14319269523238	1.33053713683719	1.15505005823174	1.35971700261236	1.22609587402387
ENSMUSG00000030029	3.22392162619738	3.12171604165769	2.7722583937749	2.66835658160615	2.57044698272391	2.07682098757483
ENSMUSG00000030031	2.53524556570484	2.23282764102306	1.73493684873668	3.03018238771835	3.08080291201006	2.98134893212015
ENSMUSG00000030034	2.54580519291676	3.03848727144962	2.46764314514761	3.11719496237038	3.7433507268424	3.02693307080429
ENSMUSG00000030035	7.74495590520608	10.7637542821698	8.78329278468714	12.3553923649598	22.244958042036	12.4345347615469
ENSMUSG00000030036	4.05225206781557	5.11601736547457	5.05555202914531	5.55427011571086	4.39013865771357	5.9922340776248
ENSMUSG00000030041	4.73937308051147	4.66484954687288	4.55358284203505	5.52528276210194	3.54391124469561	5.78595893453403
ENSMUSG00000030042	8.08075811473648	7.15024363129228	5.90469912124571	6.16687446736059	4.66274873349636	4.68348393972192
ENSMUSG00000030045	2.84857466307201	2.6757363814061	2.52940156869542	1.93433165090445	2.41368782026656	2.48939042042699
ENSMUSG00000030047	55.2399772690563	55.9900976250712	52.7297287159369	63.7905332344141	65.8310714220775	53.0254122343976
ENSMUSG00000030051	3.59012843361638	3.8231469511534	3.60944333337644	3.37760708024252	3.00285574684736	3.6415660644038
ENSMUSG00000030054	1.34397846394224	1.42583979739935	1.55640500621941	9.60724348988288	8.75575989173859	8.10807005930743
ENSMUSG00000030055	6.01236254857164	5.42648370799415	6.93979561883715	4.278666196977	3.45591803737947	3.73812028234653
ENSMUSG00000030056	23.5237337840873	14.4331773265968	20.8697308479361	6.12689650604422	9.05295871575519	5.46536446076278
ENSMUSG00000030057	90.698359611547	73.1448803926912	99.6012260197349	63.9490422366453	38.3218777159445	59.08703456409
ENSMUSG00000030058	13.16253140706	10.9796514401733	11.8525046337214	15.9009560349907	14.128797658813	13.0531005607128
ENSMUSG00000030059	19.0547586582972	19.7080640116202	17.7103410969392	18.2806517854658	13.8042497096137	21.6098639507478
ENSMUSG00000030060	22.1733113461752	17.7853659411287	26.1021127503714	14.0931160284578	21.9085507768432	17.0420405855035
ENSMUSG00000030061	15.7124554173438	18.9696302271573	17.8246575717027	17.6817556468744	13.1901364171104	19.04176213023
ENSMUSG00000030062	10.6482818860805	10.3455601339249	13.1435048013039	13.4675952411884	12.8034307408255	11.5052654895243
ENSMUSG00000030064	160.572050510599	174.277345459078	141.772040770456	223.326046012818	206.473419700525	195.396826195564
ENSMUSG00000030067	22.6963405651897	20.5937432895211	24.966651413848	16.1126818636518	21.8793240836359	19.0167435305683
ENSMUSG00000030068	16.336688852926	15.4023963687846	15.7884010801902	9.06376445170749	14.7331564936943	8.79685996393087
ENSMUSG00000030079	3.62337485828668	4.02371679425027	3.13636269641726	4.9208379899516	3.53197818555204	4.73863266999991
ENSMUSG00000030082	17.4802229229075	17.1641018514733	15.4801596285973	22.237914922463	18.6042461855388	22.2361496664687
ENSMUSG00000030083	11.3542601320139	13.4066811093057	12.0820587092555	14.5677876168353	12.0670615136466	13.4819214737676
ENSMUSG00000030084	9.71609469184801	11.3474184184876	10.8917588388728	2.78368781475503	5.70759817648354	2.73295597804124
ENSMUSG00000030086	2.62851299412656	1.7012427317922	2.0078730682752	1.34801734254195	1.88080238022838	1.59316207270616
ENSMUSG00000030089	5.06237805322172	5.38107114393257	5.57269412760544	4.34034737116438	4.61432071240068	5.73644341638502
ENSMUSG00000030091	10.7684686036609	9.3612840386483	12.2290864074554	5.5508818901109	7.42859318580785	6.2672320021689
ENSMUSG00000030094	4.8458670289342	4.40902048069905	4.39424973439775	4.55113498908482	5.82394816362716	4.48465092509504
ENSMUSG00000030095	10.0297605278728	10.9509797920013	12.499183738767	11.1686061843655	15.8527311464451	12.8351805086697
ENSMUSG00000030096	121.463582401671	117.331835087432	113.682537423467	84.1156205570359	90.8885455283187	80.2618972455579
ENSMUSG00000030098	1.49409515228226	1.4984074247098	1.50617735864711	1.22077780030823	1.25610286599032	1.16863569071864
ENSMUSG00000030101	15.647760644254	13.6357107231409	17.1444141978143	12.4626221864622	8.49641632420562	12.7162281521336
ENSMUSG00000030102	9.26951643364939	6.37216822964349	10.2724415112954	7.15314663716201	6.87246207000293	6.22150896909849
ENSMUSG00000030103	27.9005597132192	14.8191147188176	23.4547043926594	3.78389482431713	9.28776187596038	2.52231593946046
ENSMUSG00000030104	66.5093220533824	52.6003450295315	55.956123379883	97.9174701382712	66.5432850683072	89.662812157414
ENSMUSG00000030105	31.2726726007311	29.9486878281815	30.2924130502487	36.9326677827797	27.5948098831	44.1598056785899
ENSMUSG00000030107	14.0047555232732	18.2294798057885	14.0090695045326	8.18722536068364	8.11766406778288	8.45421518359589
ENSMUSG00000030111	1.58130243998752	1.25798524678494	1.80900442120363	1.11762031199917	1.51164959112072	1.11025987714147
ENSMUSG00000030117	9.7229431224356	12.3873569728562	9.9734119188917	1.25489013494409	3.55018195028477	1
ENSMUSG00000030120	14.0720196398206	14.7277292402677	16.8901710705672	16.970585581483	28.6538245151025	18.6816360589658
ENSMUSG00000030122	56.8263974399563	51.0110977265179	73.1423883829853	131.755283949305	117.064303201461	107.940565435358
ENSMUSG00000030123	6.98894543927472	5.89754814140912	8.28866391142672	1.81359938379117	3.3878709381463	1.39206349827632
ENSMUSG00000030124	12.5856794328253	10.7806598077847	13.6161567914463	70.9721825344717	84.8957664451043	73.6560794118159
ENSMUSG00000030126	62.7112074822235	56.1265713767827	61.6821418522426	27.2447498646643	30.5829956679053	28.236956538493
ENSMUSG00000030127	27.4907274331921	32.8659568663709	23.3918565051085	32.4119300691715	27.0641397792679	33.1824429790317
ENSMUSG00000030138	12.8567674441035	14.4696705167727	13.4099445690963	13.2477056355113	14.0415006050674	13.0363437575044
ENSMUSG00000030142	16.4970985777343	6.62278726657696	13.1935971799077	1.62011416572837	6.24786971858596	1.21138498511094
ENSMUSG00000030144	31.5793734458587	12.4373767303019	33.753623920159	2.73996714377464	8.74696651317653	1.38378437961941
ENSMUSG00000030145	3.04333917020701	3.63148490966914	2.70362964271927	3.13244699510315	5.19026845087608	3.61938309815178
ENSMUSG00000030147	6.19930192924466	2.83904343876877	5.91503486443151	1.18102992538643	2.41746773422449	1
ENSMUSG00000030148	14.5989572657344	13.550859937619	13.6845539833822	12.2432644671279	12.9184348678929	12.1877555306707
ENSMUSG00000030149	4.11506854727199	3.16802850314502	4.41435311380183	1.12464901889142	2.22904229030027	1.1298319357258
ENSMUSG00000030156	9.18408637010733	6.94061374906627	8.9232050486087	1.70866948247087	3.98786676988705	2.00500058105045
ENSMUSG00000030157	62.833177342495	78.2185988651039	55.798141056054	14.786630212158	28.1937750532177	15.5808006946171
ENSMUSG00000030158	2.82637261344745	2.52104973436628	2.83701447714137	1.35610883415924	1.23236157466577	1
ENSMUSG00000030159	1.26723547330963	1.61851426443063	1.72170094020417	1.38937883652246	1.08130249713978	1.29200985405824
ENSMUSG00000030161	7.99334677076424	11.0318809121409	11.450264311317	8.62613427438332	18.0238047953345	5.92867709057383
ENSMUSG00000030162	9.22938622427557	2.87302352470347	9.22019858558517	2.28890063337842	12.4773087311675	2.94266667634336
ENSMUSG00000030165	8.85916554639748	4.40193019141122	9.53436884403574	6.37810557442909	7.02496622710629	2.65749750022788
ENSMUSG00000030166	6.57245757009953	7.1242786286271	5.53907781164342	6.94540386532278	8.42719935593651	5.73973168744996
ENSMUSG00000030168	13.6027329473141	13.5084842687576	14.6021475374395	10.8709768589054	16.5143002901305	13.8028872997008
ENSMUSG00000030172	3.28898165169421	3.33407362468393	3.33904788562042	1.71878799826379	2.61379888158283	2.1688994452552
ENSMUSG00000030177	8.82844121212125	8.10830971117423	7.79347199990361	10.3632729764477	8.52475692982981	7.99211734811435
ENSMUSG00000030180	19.1095986370119	18.6658405181728	19.9286807116734	17.6850240386453	15.3706843937002	15.1968659243751
ENSMUSG00000030187	56.8418156542681	49.9375694834567	49.1200946807364	2.0161424049762	15.4066759523181	1.23519859840489
ENSMUSG00000030188	5.16672834973071	3.71858595296253	4.4974737871433	3.1889081056201	2.05067842457567	3.35854112893197
ENSMUSG00000030189	22.5876651531416	19.997824881226	20.3114275040416	10.6460716205907	11.8715873927676	13.6502829091116
ENSMUSG00000030199	28.9220565195662	30.3409117201286	30.7190664842893	23.0068567260109	27.5876688351049	26.7269021640173
ENSMUSG00000030200	2.35107011472634	2.61684960376818	1.65563015222377	1.18111063422521	1.15756663177291	1.18864122983968
ENSMUSG00000030201	52.6343264486027	50.3451789982703	45.0011885495352	17.890161605989	22.1771481757835	16.9800023637974
ENSMUSG00000030203	29.2620361921951	18.1877057437594	25.0486441504736	18.8548566926393	15.9798098771061	14.1148010312517
ENSMUSG00000030204	13.1036456009233	15.8280337174816	15.4145564339645	16.9037907541059	19.0563388592875	16.5687029094808
ENSMUSG00000030206	1.49586610264886	1.52617792637984	1.13750148961551	2.51933109889537	6.45251263076162	2.89900601864974
ENSMUSG00000030207	8.1076658722053	7.45865433222181	7.93307528680748	7.35187303232219	6.88897042715478	4.86934848407326
ENSMUSG00000030208	4.34865969079878	2.63245903324579	3.441702422518	1.16280877521871	1.68798502646661	1.17442347448865
ENSMUSG00000030209	1.48492242432357	1.30925892573809	1.58676446142161	1.19979503901543	1.98417585159871	1.19696465168497
ENSMUSG00000030213	51.5952454981274	47.2729708822157	44.1131237210237	61.2869411180435	68.4040879684111	59.8979491320756
ENSMUSG00000030214	59.4836652660364	33.3271309236633	67.5976238143892	3.56608599775168	22.8098096664058	3.7961433372271
ENSMUSG00000030216	25.2303252481025	25.9744650414177	30.7265519607931	17.7594451405944	18.3764719297703	19.537668281726
ENSMUSG00000030218	3.54303518936881	6.50941405012966	6.48467480256562	3.17792925618752	2.64765480217548	1.23671176421281
ENSMUSG00000030219	2.20809118292871	2.12169806798868	2.53326178070803	2.46372770397547	1.54189198875596	2.75165616686916
ENSMUSG00000030220	119.161311764757	75.0581097110891	94.929653374324	58.3763195369362	72.4941311730224	73.352845616262
ENSMUSG00000030223	32.7555031937764	26.9263262810098	27.3180441419029	29.1927821084345	28.9491852221067	23.4015680430731
ENSMUSG00000030224	10.3581829010038	10.0841806088616	13.3195627086496	10.8364147005253	13.4920213048712	11.1549346847295
ENSMUSG00000030225	11.5327929192703	9.40612868941802	8.78358379377863	7.5937307756136	4.32554180255601	6.34501678595206
ENSMUSG00000030231	5.02308488483412	5.42994722679305	4.24714554760741	5.83346467540162	5.13331014008217	4.70274982295631
ENSMUSG00000030232	13.2352130651688	12.8477552353317	13.6101522048452	12.1624541248222	10.1552889011981	12.0559597390781
ENSMUSG00000030235	2.25553582504281	2.02310534919546	2.72755175499314	2.17173869263653	3.07589988291712	1.74558991811523
ENSMUSG00000030237	4.93702231957751	3.97672006254281	4.15426187229685	3.69191451696778	2.87974010454835	3.21356148851894
ENSMUSG00000030243	8.42959749550001	7.43840541407144	7.06231370083365	8.35885906993068	5.71742734902352	7.73122883851132
ENSMUSG00000030245	8.34850135797126	9.29853668111557	7.08827124442001	14.4305189428103	11.0332705483787	14.6936663598197
ENSMUSG00000030246	14.5564620854539	13.1314813345774	21.7504932043386	81.6335608303662	66.5890438083794	78.8103699321999
ENSMUSG00000030249	1.22899788658323	1.23346704276675	1.29415490694184	1.17154269233177	1.21993631910623	1.20312577713154
