Control_1	Control_2	Control_3	shEZH2_day4_1	shEZH2_day4_2	shEZH2_day4_3
ENSG00000139200	4.04354632771708	3.34042326687389	4.47432022633706	4.57851584865008	5.56141646166143	5.70648731203721
ENSG00000139209	1.81453736488024	1.54175197490613	1.62089219736145	2.65289485402803	2.69672571171102	2.2114486784601
ENSG00000139211	14.6605470529436	14.8784840804338	11.7139008694084	6.93919133584344	7.31716611067951	5.7879698878177
ENSG00000139218	4.00050563929351	4.05363280338063	3.70921266075508	10.8000385891777	9.09763492068766	7.42747215777587
ENSG00000139233	2.20459936709045	2.13896502710134	2.16365578950136	2.50454735075998	2.70085908461346	2.53598727091714
ENSG00000139263	8.25228446187902	7.32930981035836	6.08633652005079	8.42423692591642	7.89427211872678	7.23225891693504
ENSG00000139266	3.14789486446908	3.20466338744758	3.44978952806982	7.7965343395635	7.53582845546998	8.51350767679091
ENSG00000139269	2.53214147221223	2.90827571369954	2.47204647917277	1.3396273382992	1.15157976135493	1.43082569794017
ENSG00000139278	13.1808162707402	14.2967778362828	11.5193576083074	5.93546541513256	5.85996741735798	5.52233554369134
ENSG00000139289	23.8712481950906	23.5147681863457	21.3672927344511	51.3560980288012	45.987573217301	39.9484798026786
ENSG00000139291	3.36847332693805	3.00232307140706	2.8887272452894	4.36054525953231	4.16452231626418	3.42347072235936
ENSG00000139318	2.87801729082189	2.5693160697649	2.28129328225764	11.4809726980506	11.3579503592536	10.6622789008121
ENSG00000139323	3.01223590751912	3.23152777532077	3.01578851529579	4.40750444576645	4.97671308435629	4.22435423140939
ENSG00000139324	2.31331691923682	2.52573170504738	2.33429796965063	5.52088754617268	4.6941243981487	3.94725032517471
ENSG00000139329	10.1636978328819	10.161116588484	8.97638663162395	52.064260922601	42.4628248750054	39.0126658862466
ENSG00000139343	22.6427093282595	24.5731813056253	23.4208893544847	15.3858707335014	17.6443090006149	15.3447277741808
ENSG00000139350	4.16503934304613	4.33570933888779	3.68504770546097	5.12992215628291	4.87079113771415	4.49260575690501
ENSG00000139354	3.09002108373559	3.13807722158622	2.59933641182091	2.69932088723623	2.51143731706682	1.97311327449667
ENSG00000139364	1.03747424562889	1.08070714954556	1.03873806524139	1.56178958214905	1.49576839240147	1.54420088160864
ENSG00000139370	13.0005100083378	12.411676057797	11.5745483538395	14.3375643377514	15.130638930672	14.6379589528979
ENSG00000139372	6.06462853367452	5.75630077745376	5.43695065070173	15.3490683174604	13.739986068639	11.6993118978243
ENSG00000139405	13.0980499222692	13.9170648989616	15.325119693177	7.7075485354624	8.82699801097527	9.36608782652391
ENSG00000139410	2.84284401139348	2.97695026082349	3.40306515589307	5.21153502584651	5.56828438509194	5.92315675042813
ENSG00000139428	3.08732668002684	3.49638855896073	3.21346842222801	2.7533572733955	3.05133002224827	3.15939530752409
ENSG00000139433	33.6947751863577	34.4963037148577	31.9918684580638	19.5990766921101	20.7519701491375	20.6085653762949
ENSG00000139436	7.21372113228441	6.40882650040562	5.56050412438253	6.24851036732115	5.89588007334495	5.49327037308664
ENSG00000139437	14.0135333726252	12.9556410669627	12.0901019895533	7.12051361641386	7.00570463546694	7.23364177102137
ENSG00000139438	1.35843105962171	1.42753718175782	1.6412831504593	1.10568245954969	1.19810287572343	1.1072486558321
ENSG00000139496	15.2899293287851	13.7997728643402	11.0732321274271	25.4241444915216	20.2561045984707	17.9966636772828
ENSG00000139505	7.949188320858	6.83787704974287	5.58600095914755	8.08662239024025	7.39158202058907	6.44367568572435
ENSG00000139514	38.6431238467179	36.2652236524717	35.5290423014024	19.9063689332104	18.9384522291472	20.2827795971981
ENSG00000139517	3.28486304926432	3.05069334327985	2.39766939390931	3.82891697680165	3.92421293300191	3.75184245800102
ENSG00000139531	5.47753467900862	5.41121951475388	5.13614178553581	5.89312743867781	6.05221704585971	6.11387090687866
ENSG00000139537	1.70953840768864	1.65490489058327	1.63991306209575	1.73819669792153	2.19648198904324	1.86742138290633
ENSG00000139546	21.114862797078	24.2580684870022	28.0251018318832	20.2798090249816	26.5148439754726	26.0908086708253
ENSG00000139567	9.54757988440344	9.21691323296195	9.91069839828025	24.631756119251	22.8037219891137	24.981974771793
ENSG00000139579	25.994939468144	30.5215628333865	29.0518153002924	21.2398759691771	21.5875204887024	24.4854617085584
ENSG00000139613	31.7378444249338	29.8934525858429	30.1996815343663	25.0847110243827	26.0435723234652	27.7124616502042
ENSG00000139618	1.17806537045949	1.283948751492	1.14602563521912	1.17426231691474	1.13999565811773	1.07663277056636
ENSG00000139620	12.6739646324866	13.4710909577204	11.5024197760007	12.5985494023803	11.6415322948434	11.7540491617623
ENSG00000139624	35.9822154000369	36.3049615281258	35.841064985355	50.6971997905197	54.0422002063581	50.4691248989285
ENSG00000139625	7.69749057759913	7.24972446637648	7.33024293995738	11.6071617650334	11.5330210645617	12.8277065654462
ENSG00000139629	11.3257119994267	11.7058775276451	11.2927344370506	16.0826628976968	18.6345745985756	16.0755070995758
ENSG00000139631	2.75117834608373	2.44202876474743	2.82544894203656	3.07949517722327	2.83271106545583	3.03017447982091
ENSG00000139636	12.2984439015724	11.5199064523631	11.7995229939311	44.710524613211	49.0405550404645	54.9668656474997
ENSG00000139637	24.9159534582796	27.7036631966914	31.0226513842097	22.0040530292928	23.4031344147187	21.437943116893
ENSG00000139641	76.9186692259456	83.3759311050518	83.3332906101771	58.2474850728397	59.1466251594106	55.9721023185759
ENSG00000139644	198.21616290181	204.899293640726	181.870252309836	204.103612834564	198.878108414109	178.746807549044
ENSG00000139645	31.9780823431929	30.9311979556553	32.0494807758795	44.45359847662	47.2617729903214	50.9251598100522
ENSG00000139651	4.76784214623957	4.35330896785925	4.40667715637004	6.27241972883788	6.20742111084597	6.38358422687236
ENSG00000139668	4.49460350991406	4.17541844866093	3.71202842106962	4.44811104910021	4.01485010456661	4.33330058621915
ENSG00000139675	2.72109607929141	2.49692546419033	2.14373290582957	3.38506516363906	3.10631789375492	3.21441896638054
ENSG00000139679	1.13604997431047	1.2148715912646	1.08036472123313	3.61899710109886	3.57569537894888	2.66995154021817
ENSG00000139684	48.8409910854046	48.2157799580975	39.8181676813795	82.4863237368001	82.4129354285312	61.6338168712089
ENSG00000139687	6.38141877661123	6.0317683160157	5.33168027169889	15.2501055432215	13.6227390044649	11.2157734659496
ENSG00000139697	2.79144420402769	2.92996845972605	2.74097804748318	6.89998732057062	5.54044588896828	5.05087656603847
ENSG00000139718	6.34828119740484	6.004065458887	5.97726161406311	4.4280161946962	4.33706965147853	5.04855093253101
ENSG00000139719	2.97049305720074	3.29036777085275	2.89510737309988	3.94526368167448	4.00845832501653	3.78862407711646
ENSG00000139722	14.0223634439944	14.2278202881446	15.1628714284047	20.3999252331513	20.0508200066538	19.5385603356074
ENSG00000139725	1.76461140935318	1.8434421917327	1.71879394814638	2.34386423183277	2.68449623912297	2.82804563084922
ENSG00000139726	21.5424286330453	21.049001560988	17.6922166406234	26.017381923963	24.6910971990431	21.0870302976357
ENSG00000139734	11.9839617616547	11.3580760846023	10.3345028923897	6.23191531449465	5.77362658105484	4.05918530560682
ENSG00000139746	5.34134398585786	4.85960621405617	4.45044317173595	6.27169164878185	5.31350208077521	4.80971833237803
ENSG00000139793	5.58092220204894	5.65011928306201	4.91673450648177	13.7347522201844	12.2009619541382	9.5954755653294
ENSG00000139826	2.21368060400422	2.36951915986003	2.05644894129226	4.42024482132481	3.87753335785024	4.17836327055581
ENSG00000139832	7.35806679324981	7.15219479429942	7.48794473435008	10.4710277982906	10.5881491381279	11.9710464393842
ENSG00000139835	4.31391348793309	4.01029115024171	3.79093205299809	4.52142507557335	4.56990052121674	4.16519920278589
ENSG00000139842	29.9422435185693	27.1996158447143	23.3955396315995	32.1936712159911	29.4260877837272	28.4197871963723
ENSG00000139874	11.4992289210602	9.94227127865571	9.5512823033859	5.32966833437693	5.3107005253659	5.15241387955457
ENSG00000139880	6.48148345206818	7.38339873339197	7.82887414087451	7.09560933966031	8.53798481642016	7.51476625494872
ENSG00000139899	1.54198330203668	1.37518847951573	1.46307344485486	2.42452387419613	1.99340956130949	1.81316973166201
ENSG00000139908	2.01152969497061	1.93364324894608	1.91227065017947	3.04938214876645	2.40907677918247	2.40523895111751
ENSG00000139910	1.18190169192819	1.06715820108299	1.17268642531068	1.32869512783893	1.33341041928928	1.40432282954042
ENSG00000139921	7.36310518358492	6.94813095753402	6.41310805918912	16.100970583532	15.5448783678264	13.1474650454247
ENSG00000139926	34.7004290273195	29.1486477842875	25.7266001176374	24.4482147214731	20.4629920586472	18.8833712661131
ENSG00000139946	1.77347058579583	1.72962049196509	1.66820028393722	2.55351595469682	2.0320900971152	2.11922220149608
ENSG00000139970	2.542189067653	2.28627445258862	2.49067997890914	1.53738502895443	1.57561934691746	1.58897690351315
ENSG00000139971	1.17479006194024	1.22586404232587	1.10221600648297	1.41806321319509	1.3875260873439	1.27196079469664
ENSG00000139973	1.03248709263992	1.02518792882942	1.03022444838479	1.16935202088607	1.10003743729426	1.09604041170279
ENSG00000139974	3.34046792299193	3.19005161514481	2.78773417198115	4.91839005531808	5.47330913027007	3.59516332740265
ENSG00000139977	3.13309651827239	2.91480402535167	2.81061716938251	4.76517123531567	4.18915840008598	4.61644160865674
ENSG00000139990	7.53733623129628	7.53527533077792	6.6673665809106	9.03484229621499	8.516604325882	8.58421129537012
ENSG00000139998	4.73360523146776	4.73946034593526	4.74314407705441	2.9015266053281	3.466459303185	3.01011136450038
ENSG00000140006	1.59171662732738	1.80382846844193	1.58478558761658	2.88423386316679	2.619619367902	2.08591682768482
ENSG00000140015	1.01207403831217	1.01560209470786	1.01604730275089	1.33321586767457	1.34700923830523	1.30684350869868
ENSG00000140025	1.81090103735845	1.93557841511896	1.69283820256984	1.88805617795071	1.71343025433634	1.78856489355121
ENSG00000140043	1.37733956347607	1.28951183737444	1.25075629455657	1.92204721420881	1.65359177805729	1.47702954453827
ENSG00000140044	14.9064798526734	14.2764899751585	16.0521590270829	7.7805991277176	9.19852578889263	9.85645539546408
ENSG00000140092	74.1315855943469	70.1273551431222	64.5663367991725	69.3446026698937	65.811593298316	69.1593447096381
ENSG00000140104	3.50053384197629	3.17057338430894	3.18177212507911	4.33631395378407	4.48748139460367	5.24704677095121
ENSG00000140105	54.4145653560383	50.3613592459491	51.4185440762724	35.0462127358409	36.274649832775	34.1340074289046
ENSG00000140153	10.0023241888928	10.0804713227171	8.14351957249757	11.5119703767596	11.0980268872523	13.4112396796818
ENSG00000140157	20.2990935411409	18.787160108981	15.8224562582711	17.668317280524	17.2049220281796	14.9431346819908
ENSG00000140199	3.84204898297906	3.18256088267729	3.17028867406999	6.28436085730014	5.81077463844553	5.72264436495824
ENSG00000140259	15.4033171040937	15.0451614478569	13.8802265598103	26.4911679171803	26.3245041823161	25.1051511894984
ENSG00000140262	12.2245240123115	10.4774836284391	9.90302076601235	14.8054326221099	12.3946110826306	10.7878269511974
ENSG00000140263	7.21118552982073	7.36973165144136	6.87504810045938	4.25141365277099	4.86971993496398	4.24093951767198
ENSG00000140264	71.4791004152996	76.666442624904	82.3261846147643	108.806616784306	115.801063484591	122.515604054338
ENSG00000140265	3.4105283383996	3.12903200604843	2.97404195410783	5.96511494837946	4.93213343396866	4.88952058165398
ENSG00000140280	5.62283441814371	5.68700608928631	4.4028826989178	3.39893390090743	3.0440121304087	2.99185193472105
ENSG00000140285	3.76507957561205	4.34145496964237	3.57476725834636	21.8962405843044	18.4144378714307	17.5716890149992
ENSG00000140299	9.48839465146264	9.84471875567628	8.20594983672853	28.6463258769487	22.8574576462693	21.5362576880915
ENSG00000140307	29.4579971494263	31.2618989543257	29.6090675256292	18.8636573063082	22.1676907277626	16.8170235069299
ENSG00000140319	159.451719136501	164.016711943559	164.017188044993	175.608500791976	184.153952313487	171.570174189127
ENSG00000140320	7.19535858464778	6.68499652748876	7.42815190915602	9.10017242505604	8.99766411919769	11.1422084789833
ENSG00000140323	1.07201150981934	1.10701141757961	1.0861378291809	1.48579742966362	1.55436223378498	1.61624608236923
ENSG00000140326	6.70434141805086	7.02293119557928	7.51879204208291	5.91865274459728	5.34380009697708	6.29498381947686
ENSG00000140332	13.1089512667237	12.4739685880097	12.7511185376869	12.5150298335904	12.7070371648726	12.5915361834203
ENSG00000140350	40.0455496217908	41.2579698772708	35.5303492958741	35.1555141018644	34.5444769421401	31.5787367508487
ENSG00000140365	68.7113765927728	75.6279774248604	85.2239601752752	55.2894459421852	66.7880314757841	64.7024449040536
ENSG00000140367	7.87685531490183	8.79893384333691	6.66902500317847	20.6191754114627	19.018862525922	16.5757942424632
ENSG00000140368	1.76642123362149	1.95942184814562	1.8594701753398	1.36721310311886	1.34417240117773	1.3726551395685
ENSG00000140374	41.5301729498059	40.6067251259166	36.3844217461968	49.5753150498399	55.1654284841702	46.4676389265196
ENSG00000140382	6.52169967072875	6.3085520158096	5.25647680869754	9.6352233023301	9.32011430851523	8.80096258896729
ENSG00000140386	2.03759242610539	1.76949047505528	1.86339781571985	5.23302661067133	4.53771441835027	4.00422386149579
ENSG00000140391	27.4162893679263	24.682300617325	21.718365630788	32.9857319511086	31.8191867655416	29.8871062065913
ENSG00000140395	20.7962396341484	23.2610998814434	18.1722427046262	20.5780185280795	20.9317297678482	16.9885796453538
ENSG00000140396	2.74531298005121	2.29470734810255	2.31017375245947	4.22102084187676	3.86410228795019	3.48090186011954
ENSG00000140398	1.37449433382662	1.29659752214125	1.28900513477774	1.92609210363575	1.99198247654464	2.29694695341607
ENSG00000140400	14.0062458932832	13.2901207016394	14.6587495758386	13.3405223290623	14.6073165713102	15.191749914975
ENSG00000140403	4.13326331508208	4.37086861268636	3.16933165351777	3.59189284491495	4.56012992129673	3.33552878357041
ENSG00000140406	13.3343989368769	13.5110218734236	15.1635481361398	16.462331946757	18.1627709977478	18.4268772512518
ENSG00000140416	731.217092558033	735.023199009489	641.517687060535	298.512163730782	306.834018266208	292.469016095329
ENSG00000140443	15.3737584878409	13.1107522567222	11.9171895750562	21.9289628262764	19.7027567615363	20.6707355691562
ENSG00000140450	7.38340018970306	6.53280161230131	5.85862312808207	18.4487516567356	17.3172142660915	14.4805382097971
ENSG00000140451	7.08402118092533	7.66067765160386	7.53628081243408	3.28019247596486	3.04691910709477	2.97214591911579
ENSG00000140455	3.60922878651209	3.24422147895796	3.03477006528395	4.15495760156498	4.07528053080612	4.22732725112769
ENSG00000140463	4.69983870146199	5.13872282373304	4.40056460673111	6.53150646650258	5.87457655739498	6.38436072918176
ENSG00000140464	16.2912767044736	15.9041709260689	18.7125592656985	19.2862350381504	20.1902398847573	22.3314150583492
ENSG00000140465	1.19189974606716	1.06762905669949	1.13911772334864	2.12339277093973	1.78788865583258	2.1943289421192
ENSG00000140471	1.82130376360006	1.91320323586189	1.55847988400162	2.2299437992665	1.88222290126135	1.86183260542732
ENSG00000140474	9.94128399642372	8.71021050718312	9.98290688685897	10.2831472468448	11.4422592575266	11.6256979888872
ENSG00000140497	33.2852991897985	36.1407066735863	33.379021536994	51.2096029749341	52.0001322621545	57.109558651587
ENSG00000140511	16.7560528834618	16.1144110505521	18.3136456600887	7.92719699859252	6.69687269758948	8.24396421001224
ENSG00000140521	25.188637343711	24.4196317423299	27.1399471342705	25.3837334350457	24.5332632162242	27.4565274152861
ENSG00000140525	9.48856642883865	8.32092789717832	7.32608304459269	6.42157071863788	5.52954290057748	3.84840414763755
ENSG00000140526	12.7784723327612	11.4207620348536	9.99863550468675	25.6542274192824	22.3909380816637	22.8407762653773
ENSG00000140534	3.8017079678947	3.84952742827599	3.45869785362644	2.23318561212698	2.29340605224037	2.00116897245315
ENSG00000140543	5.14643353553558	4.62378780215109	5.31289488957458	4.62398999270298	5.11211086163575	4.64652999209353
ENSG00000140545	596.82461593742	557.212347303504	586.333126245283	462.220416222048	484.779413912597	530.112706029342
ENSG00000140548	8.32238781039846	8.71768158483757	8.61522761573768	6.12201024312652	5.92423516865285	6.4547914073674
ENSG00000140553	53.0153617444566	55.4932423593813	62.0777070975589	54.5879094991987	57.6438466140732	61.6393793862139
ENSG00000140563	1.64550974823102	1.55856845598675	1.45194573335689	2.41385666914758	2.01752171316947	2.07610734045724
ENSG00000140564	57.279704677978	56.667850201378	65.5488146230958	105.635704583251	118.122315097926	128.74889206328
ENSG00000140575	35.9102744444127	30.2053586137115	26.9174162482974	45.5475109034919	37.8357754413817	32.3806143343515
ENSG00000140577	11.6340946164982	11.3313695788584	11.7535056281572	10.0668253460984	9.49256574334659	9.69980362192652
ENSG00000140598	8.29209936422258	6.86311558150946	6.08609635831669	9.67667207672428	8.72794649367315	8.33125080063332
ENSG00000140612	91.4000592972876	88.2306608218744	81.3227140943246	154.055782688943	161.783420358794	139.953465698576
ENSG00000140632	21.8853908922661	22.16438414771	20.8690641502976	25.5499046004845	24.7943125385651	24.7925171884507
ENSG00000140650	7.73704389199686	8.42160577624481	7.8938159184367	7.70336672091638	8.01711472915736	7.02967431953029
ENSG00000140682	141.034468658861	149.34224160763	167.400036032547	72.6702216728118	78.1417401131765	83.6468491962036
ENSG00000140688	24.1536267471253	23.1022522900818	28.045484469053	20.974599596667	22.723801812711	25.7864775330549
ENSG00000140691	4.29047704176666	4.8764312598686	5.08672193474721	6.79238492022882	7.10058471819787	7.53460480575152
ENSG00000140694	10.8776248796825	11.0697118233245	9.03801608897696	7.93742199007125	7.98175097481437	7.07392687008066
ENSG00000140718	4.29993910441835	4.23490081130342	3.7535524221146	4.66978299959518	4.72950653650823	4.55932831862575
ENSG00000140740	37.8145970000747	38.0028525987129	31.7885698401054	52.7850518024277	53.1898102996273	44.8793090197299
ENSG00000140743	27.2655164408293	23.1567112567982	20.3516406047169	20.7232547829598	20.4786159677532	21.1723298686425
ENSG00000140750	26.5441947379159	26.9902238191164	25.5560096791791	18.530406818076	18.3906874701288	17.1931293230938
ENSG00000140829	32.2505465704182	29.0570162923135	32.5521227758846	22.162483487776	23.1678826564456	24.7806218002507
ENSG00000140830	4.0081501393797	4.11902026112613	4.18408149580688	4.47979934481092	4.62384459217044	4.02688804518696
ENSG00000140836	2.82307902184147	2.30959447450718	2.20959651576206	1.8055332614462	1.55990690757804	1.5628489740302
ENSG00000140848	23.0330634802754	23.8761979588653	27.3366716294906	22.0128909710876	23.902180898142	23.1664045371571
ENSG00000140853	4.5612129990119	4.6642418222819	4.57416855482525	3.10238383118957	3.15904506169138	3.43389363802613
ENSG00000140854	14.7723085275425	15.3896963338424	18.3361868013197	17.4884013360689	20.5843599229585	23.3463266519068
ENSG00000140859	72.5940195714829	72.4530091955053	83.7202494367246	39.1741326455093	41.4495038394779	40.647027140586
ENSG00000140905	7.99497350698185	7.5036115471122	5.7617984417073	7.45228143018017	8.2966149994742	6.84002173388156
ENSG00000140931	25.829580948198	27.6953849304878	28.2240149502292	31.3295958869554	30.326780480685	32.779774401877
ENSG00000140937	27.7315059015671	24.0632522157872	19.5676698714819	19.9647157940042	15.8527645809053	16.5143397420693
ENSG00000140939	14.7143492516233	14.9753133150349	18.7078532347548	26.9215571437184	30.2236863435756	31.6139672418664
ENSG00000140941	35.192993741948	34.312828767669	29.0888154625189	47.3380313186533	44.6976030781011	39.3242538265887
ENSG00000140943	41.5965552922738	39.7576813948801	36.7545527393866	52.5058786588134	53.2867062343405	52.1715019065883
ENSG00000140945	28.2095727950667	26.0066843158202	22.3300724583147	43.0759842608184	42.781886460178	37.3919511667847
ENSG00000140948	4.91315127461966	4.71807451257637	4.45025143513236	5.41152097410606	5.38411697830418	5.05905506907531
ENSG00000140950	17.1876099362727	18.3826102376715	17.975664664069	16.7219070667689	18.2012640615971	17.6878138286916
ENSG00000140961	4.66541814196107	4.55234509259875	5.87161570237447	5.40220996122797	5.89099629071482	6.73481166711035
ENSG00000140983	43.9849195674766	41.8164081268771	50.3980962677585	43.9764979469893	47.8728452401886	54.3178810339164
ENSG00000140988	2726.49244663091	3064.62761401812	3541.18766546885	2355.60399096756	2663.88106664468	3008.75239469303
ENSG00000140990	108.572329613667	124.705033293747	139.679863195668	113.635519928384	131.924492540965	134.355552629375
ENSG00000140992	9.07830810713664	8.42478364148123	7.14964628799183	9.964620549135	9.36969680337794	10.3236821979614
ENSG00000140995	20.2458705531798	20.7795993919981	22.9172834885554	20.244277157785	23.0589428212688	24.4194913105006
ENSG00000141002	55.0360210837615	55.4768999090732	63.7165140521582	70.1900053918526	72.1187561366011	77.5014585413551
ENSG00000141012	23.0271718646277	21.828210690823	22.5770362335402	29.6930041823339	29.5152959335595	33.6449717843643
ENSG00000141013	3.8179728357072	3.80690458081662	3.59439865899455	3.97036708932655	3.68155082022047	3.99155116177979
ENSG00000141026	7.90715885873092	8.06597609787478	8.62278844511424	8.43828457533513	8.38513889353753	9.54006141303951
ENSG00000141027	13.1405633871568	10.2363307576553	9.48506567000056	12.2256273807012	10.0130133205462	10.0027076437576
ENSG00000141030	30.8146943702642	29.4663400290571	24.9885148681513	19.7684357926148	18.986517988781	16.7358254921301
ENSG00000141034	3.90446876161243	4.26843447116299	3.57825275476544	6.55411335160528	6.14841714812086	5.9360402834099
ENSG00000141040	2.87134707227933	2.32215841770407	2.34199315845131	2.69259874201291	2.29896620277624	2.50820926216352
ENSG00000141052	3.94476039363905	3.29422481490224	3.31691700153286	2.43095997603738	1.95798194321941	1.93472790216928
ENSG00000141068	10.7635308541199	8.8244709768401	10.1318953547688	17.4125838086748	18.6086587356497	19.3643546501833
ENSG00000141076	36.4898918361267	38.6535591350778	35.3973127699572	21.5561464401111	20.93952783966	22.2159996808308
ENSG00000141084	6.36787111860542	6.26940595432581	6.9605954479831	7.17254070988966	6.52753156445201	7.22360371430524
ENSG00000141098	12.9489361976665	14.3468188761565	16.2828769995782	17.9746349558262	20.0785438480404	19.7317377290737
ENSG00000141101	27.6217487416234	31.1604311008754	31.3528091914745	23.9238557450494	25.0659371109231	29.9044877345316
ENSG00000141127	9.6507154588066	11.4292433157808	8.45947148434743	13.587720092121	12.8074286015598	10.9956842727406
ENSG00000141179	7.06509543010567	6.91388087496563	7.28932578405863	17.6905900842244	16.0504464613421	15.5528030766053
ENSG00000141198	2.71755422672971	2.24504427907196	2.3084103161282	4.75736241194941	4.26791422773499	4.19383331056017
ENSG00000141219	5.11123488899429	4.31631618886962	3.64927980888159	3.9224722814141	3.60866897936757	3.44240938881639
ENSG00000141232	6.43789221120448	6.03416434927708	5.58452366391163	10.7062397487117	10.3304861145019	9.77667793587504
ENSG00000141252	6.1277146504763	5.93142532018389	5.87386952921617	4.68091788609707	4.63940818261191	4.83263383514048
ENSG00000141258	12.4224338005276	11.4174719389016	12.2220156664612	15.9866307029321	17.8555575956857	20.0616083296925
ENSG00000141279	25.1648132757308	24.3274416686458	19.7266585864038	22.6190259044065	21.898589098016	20.0371167766537
ENSG00000141295	10.8348853087111	12.2965840377828	12.417216108183	11.6576239281123	13.5874022413924	15.0271778711697
ENSG00000141298	3.10328271639066	2.72383156703929	2.42359378601248	5.180252861236	4.44820798386217	4.42406425827266
ENSG00000141337	1.68477640380119	1.5941265564895	1.63708345037874	2.15489391104112	2.44591810271356	2.58297352521921
ENSG00000141338	1.620402792994	1.51816266984369	1.46255909025656	7.06683523421338	5.58186574538792	4.67285726627837
ENSG00000141349	40.841530419986	44.8277903031433	49.6610746109325	58.1794637171116	66.796295237059	66.4472854118117
ENSG00000141367	35.1690289690226	29.8784700040619	25.7015469499951	69.9955563739399	61.2696562591982	50.8776237659623
ENSG00000141376	3.94856235323244	4.74299875222145	4.52179540955409	4.74406110356155	5.66641070246694	5.38564786564498
ENSG00000141378	4.74189239018299	4.8511081946987	4.49154826051724	5.75552572258761	5.35064127875309	5.29359592016215
ENSG00000141380	17.4849840516492	15.2990262859201	14.1103869113627	21.1994407685975	17.3589850912021	17.2827292587759
ENSG00000141384	1.30216084281798	1.20080429801002	1.27537903716844	1.37061994711738	1.49623640504409	1.24178658941433
ENSG00000141385	17.1530887269309	17.0659242736298	15.5726707811918	16.545769373181	17.0489215452433	16.9719969865249
ENSG00000141391	2.94153977590812	3.36948011718868	3.43709357715778	1.99226039455586	1.71964381949684	2.09087932067512
ENSG00000141401	52.2708829804222	52.7545708314848	60.3959071437649	19.8353712254822	16.9551036589745	20.5533617662785
ENSG00000141404	1.58399258743686	1.67657048031166	1.64234755454812	1.43225297601716	1.24803960948989	1.34466055835214
ENSG00000141424	18.2167524791035	13.917383730809	12.3734785737993	43.5434194844535	36.3175318054303	33.0386441910708
ENSG00000141425	8.68310849420285	6.90643922129294	6.74734093576142	15.7719839134931	13.5251306538271	12.0114409781605
ENSG00000141428	6.16342264600224	5.40840749900843	4.49256103738759	7.22017988113459	7.24631727248389	6.73851081926402
ENSG00000141429	10.3606689022652	9.87742560702466	8.12260804869301	49.9736088834716	42.1706313863652	34.6471846360096
ENSG00000141441	1.43260353933868	1.31705106945228	1.2831905141932	2.81161945063195	2.73638894832362	2.47680163883715
ENSG00000141446	1.52614612762652	1.50991525170548	1.49757007774178	2.97018666502221	2.28782003129757	2.62154805918124
ENSG00000141447	18.6413942443435	18.1289806295444	14.0679578939859	16.1085904432933	15.1897932667231	12.9460744105145
ENSG00000141448	6.80161205756896	5.5337345184749	5.0802171311508	5.43792842305701	5.0900184779503	5.58168388482733
ENSG00000141452	8.72943967524651	8.40957333375543	8.17435418642161	9.40506972048969	8.33009438004533	8.32044997203061
ENSG00000141456	18.0461488171876	17.773515485919	19.6831513684387	14.0214100702613	13.9611909180569	16.0638630226669
ENSG00000141458	17.4756010766829	17.5929784983545	14.9219723528151	31.0873433089702	31.0228237618954	28.8168585508699
ENSG00000141469	1.17389759289791	1.1947493532171	1.06163278595464	3.41736282659732	3.02293388430661	3.48926402751646
ENSG00000141480	10.9351339695256	10.8679212489775	13.0504142319234	6.8345990148195	7.02951553533604	8.47087621984893
ENSG00000141499	7.19284980712143	8.90000454399923	8.88467877301119	4.83615471494522	5.32291421126665	5.05154458396991
ENSG00000141503	26.5428169694699	26.2753343396691	28.0311393236496	49.2521969961322	51.2619696025571	58.9101184509704
ENSG00000141504	25.0012992029985	28.1687224629622	25.2436407457842	34.5606380382761	43.5705190240782	44.2446987036015
ENSG00000141505	1.97060521112828	1.85107640131981	2.24393545988111	4.08257179570801	4.62923604190641	5.90812421073216
ENSG00000141510	18.5549541364083	19.4752758027778	21.0087589481976	12.878397020003	12.964456812802	14.2324797150977
ENSG00000141519	1.46596552146717	1.60212151134223	1.50670256605854	1.51957913695027	1.52176242481315	1.64262154011785
ENSG00000141522	344.483024055176	352.82132436234	452.093698704807	269.033821433124	325.575424322305	369.200480482596
ENSG00000141524	1.15516101853784	1.11138853112426	1.10311031716301	1.27754284194724	1.33622048432657	1.50966320227091
ENSG00000141526	243.875437658909	243.724077615548	277.403393973369	302.05361840117	323.260926363585	343.144821709342
ENSG00000141540	1.83334076894862	1.71789632515088	1.89660623010494	1.34477170811905	1.08146363521697	1.49394988263691
ENSG00000141542	3.28890530471928	3.09952690333971	2.85995321656774	3.8547677939827	3.99458110412477	3.7310006112311
ENSG00000141543	68.9585575253345	68.5456969317975	67.3753737411082	51.7923065192849	59.9758038621169	59.0645707085457
ENSG00000141551	53.2856405941598	52.597472207057	57.7931552860373	61.6017957055945	62.4528935242031	70.8940414615182
ENSG00000141552	71.7015141051456	85.3328871064558	95.9432123352427	73.6418208515041	88.0570126080102	85.256971103697
ENSG00000141556	24.336370347917	25.2701403742322	28.7531858341818	11.0073598096836	12.328782136186	12.7545185953997
ENSG00000141560	35.9675481356634	36.5233065041031	38.1663458479176	19.1892621686257	19.52151606501	21.242659906291
ENSG00000141562	18.0140389652786	19.5392688061076	20.2265326061856	31.5219366742092	31.6746327498084	32.3632975051088
ENSG00000141564	14.6138401709199	14.5843249465752	16.3488508216642	12.2305989469909	12.7378995808506	13.3476484765012
